COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
394-10										h i d a r i
395-10										n i ŋ i i
400-10										h i pː a r u
412-10										s a k e r u
413-10										ts u k i s u s u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a m ŋ a i r u
430-10										h a k u
435-10										h u k u
446-10										s i t a k
447-10										a e tɕ
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m iː
101-10										h s
114-10										k u b i
119-10										k i m o
134-10										s i h o r u
138-10										s i n u
146-10										a r u k u
161-10										pː u
171-10										k a w a
182-10										k e b u s i
188-10										m a m a
196-10										m o r u
262-10										h i r u m a
300-10										h e s o oː
313-10										d e
350-10										s e b a i
352-10										tɕ i k a i
396-10										h u r ui s i
401-10										o s u
420-10										o ts oː tː u
424-10										u t o u
442-10										s i m e ts u k e r u
455-10										i k i t ts r u
15-10										a r e
22-10										n a i
24-10										m n ɴ n a
49-10										o n n ŋ o
78-10										a b u r a n i k
89-10										k iː
130-10										m i r u
149-10										k u r u
175-10										s u n a
183-10										h i
192-10										a o i
199-10										a ts ui n s
230-10										a n oː h i t o
233-10										a n oː h i t u tɕ a r i
250-10										h o k a n o
264-10										k i r i
274-10										n u r e t a
298-10										k e ŋ a w a
303-10										h a r a w a t a
314-10										m o s i
354-10										a ts ui i a a
369-10										k i r e r u
376-10										w a r ui
415-10										m u s u b u
418-10										n d
451-10										h o k o r i
456-10										ts u n a
72-10										n i k u
80-10										t a m a ŋ o
104-10										a s i
118-10										s i m z oː
142-10										t o b u
150-10										n e t e r u
204-10										i pː a i
