COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
751-7							ŋ ɑ ŋ
439-7							ɾ g o
601-7							ɕ i ŋ
320-7							pʰ s̪ ɑ ŋ m ɑ
1106-7							pʰ u g l
693-7							h ɑ d o o ɑ
221-7							ɕ t̪ ɜ r̪ ɑ
1199-7							d̪ ɜ k p ɑ
1424-7							ɕ u m p ɑ
904-7							ɾ dð o
1273-7							s̪ ŋ ɑ ŋ
1323-7							ɕ s̪ ɑ ɑ m ɑ
1127-7							s̪ ɜ ɾ p ɑ
1529-7							d̪ʲ u
1175-7							ɾ s̪ ɑ ɾ d o
383-7							pʰ s̪ i ɑ
820-7							j o
1636-7							pʰ j u ŋ
1331-7							ɑ ɾ d ɑ
1097-7							j ɑ ŋ
1223-7							s̪ ɜ ŋ ɑ
592-7							ŋ ɑ
1290-7							d̪ u k p ɑ
669-7							s̪ z̪ ɛ ɑ
1472-7							ɕ d̪ ɜ s̪ i
788-7							j o ŋ ɑ
1191-7							ɾ ɜ ɾ p ɑ
626-7							h ɑ n̪ d o q
844-7							ɑ s̪
879-7							kʰ ɑ
1151-7							pʰ r̪ ɑ s̪
1119-7							ɑ r̪ u
365-7							ɕ ȵ ɑ o m ɑ
1480-7							j u ŋ
653-7							ɕ g o k p ɑ
1081-7							kʰ o ŋ
1448-7							pʰ ɜ ɑ ŋ
1029-7							ŋ ɑ ɑ
863-7							ɕ ɑ
539-7							kʰ i ŋ
610-7							ŋ ɑ
350-7							h ɜ ŋ d o
871-7							õ m ɑ
734-7							ɾ dð ɑ
431-7							kʰ i
1298-7							ɑ ɑ s̪ m u ɑ
929-7							h ɜ ŋ d i
1315-7							d̪ ɜ k ɑ d ɑ ŋ
964-7							ɕ ɑ n̪ d ɜ ŋ p
836-7							ŋ i
1644-7							pʰ u s̪ i ŋ
547-7							ɜ t̪ ɑ
1048-7							d̪ ɜ k ɑ
1692-7							h o ŋ o
1306-7							pʰ d̪ʲ u
405-7							s̪ o ŋ o
294-7							pʰ u
661-7							s̪ o ŋ o
413-7							ɕ ɑ g
996-7							kʰ ɑ ŋ
1012-7							d̪ r̪ o b ɑ o
181-7							pʰ pʰ ĩ s̪ ɑ o
1660-7							h o n̪ d o
1440-7							d̪ ɜ r̪ i ŋ
1652-7							ŋ o
1037-7							s̪ i ɑ m ɑ
677-7							ɾ ɑ k m o
1561-7							d̪ s̪ ɛ ɑ d ɑ
447-7							ɕ t̪ʰ ɑ ɾ d o
828-7							j i m o
1247-7							ɕ ɜ m o d
391-7							pʰ r̪ ɑ n̪ m o
972-7							ȵ i m o o
531-7							d̪ ɜ k ɑ i ŋ d
253-7							s̪ o ŋ o
1282-7							d̪ u n̪ d o
812-7							j ɑ ŋ m o
245-7							pʰ u r̪ l
1609-7							pʰ ɑ ɾ p o
261-7							ŋ ɑ k p o
1143-7							ɾ ɑ ɾ p o
1065-7							ɕ i k
1504-7							ŋ i s̪
1432-7							pʰ s̪ u ɑ
634-7							pʰ s̪ i
1255-7							d̪ r̪ u s̪
488-7							ɾ k ɑ d
1004-7							ʊ ɾ g u
506-7							ɕ u s̪ i
1488-7							h o ŋ ɑ s̪
1496-7							ŋ i s̪ u
1073-7							ɾ kʰ ɑ
1617-7							d̪ʲ u
1569-7							kʰ i
1593-7							kʰ ɑ ɾ
1585-7							ŋ ɑ ŋ
759-7							d̪ ɑ ɾ d o
1415-7							kʰ o
1215-7							d̪ o ɑ d o m s̪
422-7							r̪ o k s̪ o
310-7							d̪ ɜ k p ɑ
189-7							kʰ ɑ ŋ ɑ ɑ
25-7							ɕ i s̪
9-7							l̪ t̪ o k s̪
57-7							d̪ u s̪
17-7							s̪ s̪ o m s̪
