COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
223-15															g ɔː n	
1248-15															ɔː c	
1509-15															d ɔː n	
504-15															c ou̯ h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															a ou̯ ʔ	
1027-15															g a ʔ	
2077-15															m u h	
1459-15															g l h	
1323-15															ə	
1859-16																ŋ ɛː
175-16																k a
241-16																ʔ u ʔ
2163-16																ui̯ u n
2181-16																n ɛ m
2060-16																ʔ ɛ m
410-16																d h
1841-16																m ɛ
2017-16																h ei̯
1004-16																l a
614-16																b ou̯ h
686-16																b l ei̯
88-16																k ɔ ʔ
872-16																n e ŋ
1891-16																d a
68-16																s iː m
631-16																b u n
594-16																g a
1759-16																h a ɲ
805-16																g ɨ ɲ
756-16																h ou̯ ʔ
1201-16																m ou̯ ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																uːi̯ ou̯ ŋ
17-16																v ɛ ʔ
4-16																ɔ ə m
788-16																d ɛː
1219-16																h iː m
141-16																ʔ ou̯ ŋ
541-16																b r j a ŋ
1687-16																h u n
123-16																ɔ ou̯ m
1652-16																c ei̯ n
576-16																ŋ ɔ
1738-16																d ɛ ʔ
442-16																h ou̯ m
368-16																d j a ŋ
1778-16																p ɛ ʔ
957-16																n a p
1704-16																ʔ iː ʔ
304-16																j ɔ m
1796-16																c ɔ ŋ
720-16																d ɛ h
287-16																k a p
321-16																g ə h
206-16																d ou̯ ʔ
1950-16																ʔ s
665-16																ɔ ou̯ n
703-16																n ou̯ ʔ
1290-16																m h
1391-16																k ɛ ʔ
269-16																g ɛ ʔ
855-16																c a n
2078-16																s iː
2213-16																m ɛː
1858-16																s a
1151-16																g j a n
737-16																p r d
340-16																ʔ a
1111-16																s ɛː
485-16																ŋ x
1356-16																m u h
1063-16																d u m
648-16																c ei̯ n
223-16																g ɔ n
1248-16																c ɛ
1509-16																c ɔ n
2130-16																s iː
1-16																ʔ c
386-16																j ou̯ ʔ
1411-16																ʔ u
1027-16																ʔ ɛ ʔ
2077-16																m a h
1459-16																g l h
1323-16																ə
