COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
2181-14														n a m		
2060-14														ʔ oː m		
410-14														tʰ oː		
1841-14														m oː		
2017-14														h eː		
1004-14														l oː		
614-14														b ui̯ h		
686-14														b l eː		
88-14														k a ʔ		
872-14														n o ŋ		
1891-14														tʰ oː		
68-14														o ɔː m		
631-14														b ə n		
594-14														g oː		
1759-14														h a n		
805-14														g ɔː n		
756-14														h ɔ ŋ		
1201-14														m o ʔ		
2042-14														ʔ ə		
1968-14														tʰ a ʔ		
2000-14														oː aː ŋ		
17-14														oː a ʔ		
4-14														kʰ ə m		
788-14														tʰ i		
1219-14														h ɔː m		
141-14														ʔ aː ŋ		
541-14														b r o a ŋ		
1687-14														h ɔ n		
123-14														kʰ aː m		
1652-14														dʑ ə n		
576-14														ŋ a		
1738-14														tʰ a k		
442-14														h oː m		
368-14														dʱ o a ŋ		
1778-14														b a ʔ		
957-14														n a ʔ		
1704-14														ʔ ɔː ʔ		
304-14														o a m		
1796-14														dʑ a ŋ		
720-14														d ui̯ h		
287-14														k a p		
321-14														g ə ʔ		
206-14														tʰ ui̯ ʔ		
1950-14														ʔ kʰ		
665-14														kʰ oː n		
703-14														n ui̯ ʔ		
1290-14														m oː		
1391-14														g a ʔ		
269-14														g a t		
855-14														dʑ a n		
2078-14														o ɔː		
2213-14														m i		
1858-14														o a		
1151-14														g o a		
737-14														b r d		
340-14														o a		
1111-14														o i		
485-14														ŋ p		
1356-14														m ɔ h		
1093-14														d o ŋ		
1063-14														tʰ oː m		
648-14														dʑ eː ŋ		
223-14														g oː n		
1248-14														dʑ oː		
1509-14														d eː ŋ		
504-14														dʑ ɔ h		
2130-14														o eː		
386-14														o ui̯ ʔ		
1411-14														ʔ ɔ		
1027-14														kʰ a ʔ		
2077-14														m a		
1459-14														g l p		
1323-14														ə		
1538-14														r o a h		
975-14														p a		
940-14														ŋ a h		
1476-14														ʔ a		
1923-14														n u		
105-14														ʔ a ŋ		
1431-14														ʔ o		
37-14														kʰ oː ŋ		
1152-14														b a a		
1183-14														n ui̯ n		
1890-14														o a		
1430-14														tʰ ɔ		
1564-14														b ɔ ʔ		
1028-14														ʔ a		
2111-14														l ui̯		
1563-14														o a		
1859-15															ŋ ɨi̯	
175-15															g a	
241-15															ʔ ui̯ ʔ	
2163-15															kʰ o n	
2181-15															n a m	
2060-15															ʔ əi̯ m	
410-15															t p	
1841-15															m ɔː	
2017-15															h o	
1004-15															e ai̯	
614-15															b o h	
686-15															b e o	
88-15															g a ʔ	
872-15															n əi̯ ŋ	
1891-15															t ai̯	
68-15															s o m	
631-15															b ɲ n	
594-15															g ai̯	
1759-15															h a n	
805-15															g a n	
756-15															h əi̯ ŋ	
1201-15															m o ʔ	
2042-15															ʔ ai̯	
1968-15															t a ʔ	
2000-15															e ai̯ ŋ	
17-15															v a ʔ	
4-15															ŋ əa m	
788-15															t ɛ	
1219-15															h o m	
141-15															ʔ ai̯ ŋ	
541-15															b r j a ŋ	
1687-15															h ui̯ n	
123-15															ŋ ai̯ m	
1652-15															s ə n	
576-15															ŋ ɔ	
1738-15															t a ŋ	
442-15															h o m	
368-15															t j a ŋ	
1778-15															p a ʔ	
957-15															n a p	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															s a ŋ	
720-15															t o h	
287-15															ŋ a p	
321-15															g o h	
206-15															t o ʔ	
1950-15															ʔ ui̯	
665-15															ŋ o a	
703-15															n o ʔ	
1290-15															m ai̯	
1391-15															ŋ a t	
269-15															g a t	
855-15															s a n	
2078-15															s a	
2213-15															m ɨi̯	
1858-15															s a	
1151-15															g j a	
737-15															p a t	
340-15															s a	
1111-15															s ɛ	
485-15															ŋ p	
1356-15															m ui̯ h	
1093-15															t o ŋ	
1063-15															t o m	
648-15															s əɯ̯ ŋ	
223-15															g ɔ n	
1248-15															s ui̯	
1509-15															t o n	
504-15															s o h	
2130-15															s o	
1-15															ʔ ui̯	
386-15															ŋ o ʔ	
1027-15															g a ʔ	
2077-15															m a	
1459-15															g e ai̯	
1323-15															əɯ̯	
1538-15															r j a h	
975-15															v a h	
940-15															ŋ a	
1476-15															ʔ a h	
1923-15															n ɨi̯	
105-15															v ɔ ŋ	
1814-15															m a n	
1183-15															n ɔ n	
1890-15															s a	
1430-15															t ui̯	
1721-15															ʔ ɔ ʔ	
1617-15															b o ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															e s	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ e
175-16																g a
241-16																ʔ o t
2163-16																s o
2181-16																n a m
2060-16																ʔ e m
410-16																t ei̯
1841-16																m e
2017-16																h ei̯
1004-16																l a
614-16																b o h
686-16																b l ei̯
88-16																g a ʔ
872-16																n e ŋ
1891-16																d a
68-16																s ei̯ m
631-16																b u n
594-16																g a
1759-16																h a n
805-16																g ɨ n
756-16																h e i̯
1201-16																m o i̯
2042-16																ʔ a
1968-16																d a ʔ
2000-16																tɕ e ŋ
17-16																v a t
4-16																u əɯ̯ m
788-16																d ɨ
1219-16																h ei̯ m
141-16																ʔ e ŋ
541-16																b tɕ j a ŋ
1687-16																h e n
123-16																u e m
1652-16																s ɨ n
576-16																ŋ a
1738-16																d a g
442-16																h o m
368-16																t j a ŋ
1778-16																p a t
957-16																n a p
1704-16																ʔ ei̯ t
304-16																j a m
1796-16																s a ŋ
720-16																t ɨ h
287-16																g a p
321-16																g ə i̯
206-16																d o i̯
1950-16																ʔ e
665-16																u o n
703-16																n o i̯
1290-16																m ei̯
1391-16																g a t
269-16																g a t
855-16																s a n
2078-16																s ɨ
2213-16																m e
1858-16																s a
1151-16																g j a
737-16																p tɕ t
340-16																s a
1111-16																s ɨ
485-16																ŋ p
1356-16																m u h
1063-16																d o m
648-16																s ei̯ ŋ
223-16																g p n
1248-16																s e
1509-16																t ei̯ ŋ
2130-16																s ei̯
1-16																ʔ e
386-16																j o i̯
1411-16																ʔ o
1027-16																g a ʔ
2077-16																m u h
1459-16																g l p
1323-16																əɯ̯
1538-16																tɕ j a h
975-16																v a h
940-16																ŋ a h
1476-16																ʔ a h
1923-16																n o
105-16																v a ŋ
1431-16																ʔ ei̯
37-16																u v ŋ
1814-16																m a n
1183-16																n o n
1890-16																s a
1721-16																i̯ e ʔ
1617-16																b o i̯
1564-16																b u ʔ
2111-16																l s
1563-16																s a
1597-16																s a ŋ
