COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
1448-7							p ɑ s̪ ɜ n̪
1029-7							m ɑ ɾ
863-7							ɕ ɑ
539-7							q u l
610-7							ɑ
350-7							ɜ ŋ o
871-7							o m ɑ
734-7							ɾ d̪ ɑ
431-7							kʰ i
1298-7							o s̪ b ʊ l
929-7							z̪ ɜ ŋ k i
1315-7							ʈ ɑ k s̪ k ɜ n̪
964-7							m i n̪ ʈ ɜ
836-7							m i
1644-7							b u s̪ ʈ r̪ i ŋ
547-7							ɑ ʈ ɑ
1048-7							k ɜ k ɑ
1692-7							pʰ o n̪ o
1306-7							b u
405-7							b o ŋ o
294-7							b u u
661-7							b o ŋ o
413-7							ɜ q
996-7							q ɜ n̪
1012-7							ʈ r̪ o b ɜ ɾ
181-7							pʰ i r̪ o
1660-7							g u n̪ d n̪
1440-7							d̪ u r̪ i ŋ
1652-7							l o
1037-7							t̪ʰ ȵ i m m
677-7							ɜ m o
1561-7							ɕ o r̪ p ɑ
447-7							s̪ k ɜ m b o
828-7							ɾ i ŋ m o
1247-7							kʰ ɜ ʈ
391-7							d̪ʲ ɑ m o
972-7							ȵ i m o ɾ
531-7							t̪ʰ ɑ q r̪ i ŋ
253-7							kʰ o s̪ o
1282-7							u n̪ l̪ n̪
812-7							j ɑ ŋ m o
245-7							t̪ʰ u r̪ u
1609-7							k ɑ r̪ p o
261-7							n̪ ɑ q p o
1143-7							m ɑ r̪ p o
1065-7							kʰ i k
1504-7							ȵ i s̪
1432-7							s̪ u m
634-7							b i
1255-7							ʈ r̪ u k
488-7							s̪ t̪ʰ ɑ ʈ
1004-7							ʊ ɾ ɾ
506-7							kʰ u s̪ kʰ i k
1488-7							kʰ o ŋ ɑ s̪
1496-7							ȵ i ɕ u
1073-7							s̪ t̪ʰ ɑ
1617-7							s̪ u
1569-7							kʰ i
1593-7							g ɑ ɾ
1585-7							n̪ ɑ m
759-7							ɑ m
1415-7							d̪ o
1215-7							o q s̪ ɑ l̪ o q s̪
422-7							l o s̪ o
310-7							l̪ ɜ q s̪ o
189-7							g ɑ ŋ m ɑ
25-7							z̪ ʊ s̪
9-7							l̪ ʈ o k s̪
57-7							t̪ʰ ŋ
17-7							s̪ k o m s̪
