COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
1502	ˀȵ i t ¹	ȵ i t ¹	ˀȵ i t ¹	ȵ i t ¹	ˀȵ i t ¹	ˀȵ i t ¹	ȵ i t ¹	ȵ i t ¹	ʔ ĩ t ¹	ˀȵ i t ¹	ˀȵ i t ¹		ȵ i t ¹	ˀȵ i t ¹	ˀȵ i t ¹	ˀȵ i t ¹
6276	l i n ¹													l i n ¹		l i n ¹
9751		p e k ¹	p j aː k ¹		p j aː k ¹	p j aː k ¹	p e k ¹	p j aː k ¹	p j aː k ¹	p j aː k ¹		p j aː k ¹	p e k ¹	p i k ¹	p e k ¹	p j aː k ¹
5418	ȶ i ¹	ȶ ə ¹	ȶ ə ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹		ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ e ¹	ȶ i ¹	ȶ ɪ t ¹	ȶ i ¹
2939	ˀd o ŋ ¹		ⁿd o ŋ ¹	ⁿd o ŋ ¹	ˀd o ŋ ¹	ˀd o ŋ ¹	ⁿd o ŋ ¹	ⁿd o ŋ ¹	ⁿd o ŋ ¹	ˀd o ŋ ¹	ˀd o ŋ ¹	ˀd o ŋ ¹		ˀd o ŋ ¹	ˀd o ŋ ¹	ˀd o ŋ ¹
3858	n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹
6735				tsʰ aːi ¹		tsʰ aːi ¹	s ai ¹	tsʰ aːi ¹	tsʰ aːi ¹	tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹
4218	ˀd j e ¹		ⁿd j a ¹	ⁿd j e ¹		ȶ a ¹	ⁿd j a ¹	ⁿd j a ¹	ⁿd j a ¹	ˀd j a ¹	ȶ a ¹		l j a ¹	ˀd j e ¹	ˀd j a ¹	ˀd j a ¹
1627	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹		ɣ o ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹		kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
616	k i ŋ ¹	k i ŋ ¹	k i ŋ ¹	k aː ŋ ¹	qʰ a n ¹	qʰ a n ¹	k i ŋ ¹	k i ŋ ¹	k i ŋ ¹	k i ŋ ¹	qʰ a n ¹	qʰ a n ¹	k i ŋ ¹	k i ŋ ¹	k i ŋ ¹	k i ŋ ¹
7065				j a ¹												j a ¹
6685	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹		h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹
8110								h o ŋ ¹	h o ŋ ¹							
8697	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹
8330		ŋ aː ŋ ¹		n i ŋ ¹	ˀŋ aː ŋ ¹	ˀŋ aː ŋ ¹	ŋ aː ŋ ¹				ˀŋ aː ŋ ¹		ŋ aː ŋ ¹			
3918		ɣ ə t ¹													ɣ ə t ¹	
8732				t e k ¹			t e k ¹					t e k ¹				
1933	ȵ i ¹		ȵ i ¹	ȵ i ¹	ȵ e ¹	ȵ e ¹	n i ¹	ȵ i ¹	ȵ i ¹	ȵ i ¹	ȵ e ¹	ȵ e ¹		ȵ i ¹	ȵ i ¹	ȵ i ¹
5065	kʰ e ¹	kʰ e ¹	kʰ e ¹	kʰ e ¹	x e ¹	x e ¹		kʰ e ¹	kʰ e ¹	kʰ e ¹	x e ¹	x e ¹	kʰ e ¹	kʰ e ¹	kʰ e ¹	kʰ e ¹
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
2551	k a ŋ ¹		k a ŋ ¹	k a ŋ ¹	k a ŋ ¹	k a ŋ ¹	k a ŋ ¹	k a ŋ ¹	k a ŋ ¹	k a ŋ ¹	k a n ¹	k a ŋ ¹		k a ŋ ¹	k a ŋ ¹	k a ŋ ¹
3129				k u ŋ ¹			kʰ o ŋ ¹									
3915						v j au ¹					v j au ¹					
6527	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹
8417								k o ¹	k o ¹							
2412	ˀd i ¹		ⁿd i ¹	ⁿd i ¹			ⁿd i ¹	ⁿd i ¹	ⁿd i ¹	ˀd i ¹				ˀd i ¹	ˀd i ¹	ˀd i ¹
259								l ə t ¹			l ə t ¹					
6159		k a ¹			k a ¹							k a ¹				
6070	ⁿd e ¹	ⁿd e ¹	ⁿd e ¹	ⁿd e ¹	ⁿd e ¹	ⁿd e ¹		ⁿd e ¹	ⁿd e ¹	ⁿd e ¹			ⁿd e ¹	ⁿd əi ¹	ⁿd e ¹	ⁿd e ¹
2907	t a ¹	t a ¹								t a ¹				t a ¹	t a ¹	
186	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹		t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹	t j a ŋ ¹
1800	ⁿd j ə ŋ ¹	t ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹
1344	ɣ aː ŋ ¹	k aː ŋ ¹	ɣ aː ŋ ¹		l aː ŋ ¹	ɣ aː ŋ ¹	ɣ a ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	l aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹		ɣ aː ŋ ¹
3053	k w a n ¹					k w a n ¹										
3318		f u ¹											f u ¹			
3859					t a ¹	t a ¹					t a ¹	t a ¹				
5151	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m e ¹	m əi ¹	m e ¹	m e ¹
9738	s i t ¹		ɕ i t ¹	s ə t ¹	s j i t ¹	s i t ¹	ɕ i k ¹	ɕ i t ¹	s i t ¹		s i t ¹	s i t ¹	s i t ¹			s i t ¹
6020		ŋ e ¹											ŋ e ¹			
6277		l j u p ¹	ⁿd j u p ¹		ˀd j u p ¹	ˀd j u p ¹		ⁿd j u p ¹	ⁿd j u p ¹		ˀd j ə p ¹		l j ʊ p ¹		ˀd j u p ¹	
9383					ts u t ¹	ts u t ¹					ts u t ¹					
11069	l i n ¹		l i n ¹		l i n ¹				l i n ¹		l i n ¹	l i n ¹	l i n ¹	l i n ¹		
3935			f j a ¹	f j e ¹	f a ¹	f j a ¹		f j a ¹	f j a ¹		f j a ¹	f a ¹				
67		ŋ a m ¹	ŋ a m ¹	ŋ a m ¹		ŋ a m ¹		ŋ a m ¹	ŋ a m ¹	ŋ a m ¹			ŋ a m ¹	ŋ a m ¹		ŋ a m ¹
9382	k oi ¹	k oi ¹	k oi ¹	k oi ¹		q o t ¹	k oi ¹		k oi ¹	k oi ¹			k oi ¹	k oi ¹	k oi ¹	k oi ¹
512	l j e k ¹	l j e k ¹	l j aː k ¹	l j e k ¹	l j aː k ¹	l j aː k ¹		l j aː k ¹	l j aː k ¹	l j aː k ¹	l j aː k ¹	l j aː k ¹	ⁿb j aː k ¹	l j e k ¹	l j a k ¹	l j aː k ¹
10484			l aː k ¹						l aː k ¹		l aː k ¹					
9704		f aːi ¹		f aːi ¹									f aːi ¹			
3448		q a ¹			q a ¹	q a ¹					q a ¹	q a ¹				
9339		kʰ au ¹					kʰ au ¹									
50	ʔ j aːi ¹	j aːi ¹	ʔ j aːi ¹	j aːi ¹		ʔ j aːi ¹	j aːi ¹	j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹
2248	f aːi ¹		f aːi ¹	f aːi ¹	f aːi ¹	f aːi ¹		f aːi ¹	f aːi ¹	f aːi ¹	f aːi ¹	f aːi ¹		f aːi ¹	f aːi ¹	f aːi ¹
2958	h i ¹	h i ¹	h i ¹	h i ¹	ɕ i ¹	ɕ i ¹	h i ¹	h i ¹	h i ¹	h i ¹	h i ¹	ɕ i ¹	h i ¹	ɕ i ¹	h i ¹	ɕ i ¹
10056										f aːi ¹				f aːi ¹		
5468	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹		z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹
1180	t e ¹	t e ¹	t e ¹		t e ¹	t e ¹		t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹
4178			ⁿb i ¹		ⁿb i ¹	ⁿb i ¹		ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹				
9721	t ai ¹		t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t əi ¹	t ai ¹	t ai ¹
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
3876		l aːi ¹											l aːi ¹			
2688	k o n ¹	q u n ¹	k o n ¹	k w ə n ¹	k o n ¹	k o n ¹	k w ə ¹	k o n ¹	k o n ¹	k o n ¹	k o n ¹	k o n ¹	q u n ¹	k u n ¹	k w a n ¹	k o n ¹
565	t o ¹	t o ¹	t o ¹		t o ¹	t o ¹		t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹
10450					k u ŋ ¹							k u ŋ ¹				
11164		m õ ¹											m o ¹			
6935					ˀd aːi ¹	ˀd aːi ¹	d ai ¹				ˀd aːi ¹	ˀd ai ¹				
6684	l aː k ¹	l a k ¹	l aː k ¹	l a ¹		l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹		l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹
7465	h a k ¹					h a k ¹		h a k ¹			h a k ¹	h a k ¹				
9131	h aː k ¹	h aː k ¹	h aː k ¹		f u k ¹	h u k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h u k ¹	h u k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h aː k ¹
8617								ⁿd ai ¹	ⁿd ai ¹							
5927	h u m ¹		h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h ə m ¹		h u m ¹	h u m ¹	h u m ¹
8382				h j u ¹			h j u ¹									
4397				pʰ j a ¹			pʰ j a ¹	pʰ a ¹	pʰ a ¹							
566				t au ¹			t au ¹									
2910					q ə ¹	k u ¹										
697	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹		l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹
4235	p a ¹		p a ¹	p a ¹	ʁ a ¹		p a ¹	p a ¹	p a ¹	p a ¹			p a ¹	p a ¹	p a ¹	p a ¹
2320					t aː ŋ ¹	t aː ŋ ¹										
5241	t i ¹	t i ¹	t i ¹	t i ¹		t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹		t i ¹	t i ¹	t i ¹	t i ¹
10830		kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹		kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹
3533		t aːu ¹											t aːu ¹			
348							h j ã ¹	h j aː ŋ ¹	h a ¹							
23				d aːu ¹							t aːu ¹					
7638	ȵ o n ¹	ȵ o n ¹		ȵ w ə n ¹		ȵ o n ¹	ȵ w ə n ¹			ȵ o n ¹		ȵ o n ¹	ȵ o n ¹	ȵ o n ¹	ȵ w a n ¹	ȵ o n ¹
4304	h aːu ¹		h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹
8414	f j e m ¹	f j aː m ¹	f j aː m ¹		f j aː m ¹	f j aː m ¹				f j aː m ¹	ⁿb j aː m ¹	v j aː m ¹	p j aː m ¹	f j aː m ¹	f j a m ¹	f j aː m ¹
2856	ɣ ui ¹	ɣ ui ¹	ɣ ui ¹		ɣ i ¹	ɣ i ¹			ɣ ui ¹	ɣ ui ¹	ɣ i ¹		ɣ ui ¹	ɣ ui ¹		ɣ ui ¹
4947	ˀd aː n ¹		ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	l aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹
3498	k u ¹			k u ¹			k u ¹									
2341		q e ¹	q e ¹		q e ¹	q e ¹	k e ¹	q e ¹	q e ¹	q e ¹	q e ¹	q e ¹	q e ¹			q e ¹
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
5944	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹
1090				t a ¹	t a ¹	t a ¹	t a ¹			ȶ i ¹	t a ¹	t a ¹		t ə ¹		
3160		l j e ¹											l j e ¹			
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
8329	ˀŋ w a ¹		ˀŋ w a ¹							ˀŋ w a ¹				ˀŋ w a ¹	ˀŋ w a ¹	ˀŋ w a ¹
69					ȶ u ¹		ȶ u ¹				ȶ u ¹	ȶ u ¹			ȶ u ¹	
4057				k u ŋ ¹			k u ŋ ¹									
1399	t o ¹	t u ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t u ¹	t o ¹	t o ¹	t o ¹
3130								j o ¹	j o ¹							
9703	l ui ¹		l ui ¹					l ui ¹	l ui ¹	l ui ¹				l ui ¹	l ui ¹	l ui ¹
10108	ˀb j ə t ¹	m j ə t ¹	ⁿb j ə t ¹		ˀb i t ¹	ˀb j ə t ¹	ⁿb j a t ¹	ⁿb j ə t ¹	ⁿb j ə t ¹	ˀb j ə t ¹	ˀb j ə t ¹	ˀb j i t ¹	m j ə t ¹	ˀm j ə t ¹	ˀb j a t ¹	ˀb j ə t ¹
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
10764	n i ¹		n i ¹	n j e ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹
5224	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹
9200		t j ə t ¹											t j ə t ¹			
10685	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹					ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹				ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
5984			l o m ¹		l o m ¹	l o m ¹		l o m ¹	l o m ¹							
4501							p o ŋ ¹						p o ŋ ¹			
5258	t i ¹			t a ¹			t ai ¹	t i ¹	t i ¹				t i ¹		t i ¹	
11163	m a n ¹		m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹		m a n ¹	m a n ¹	m a n ¹
3951	m ai ¹	m ai ¹	m ai ¹	m ai ¹		m ai ¹	m ai ¹	m ai ¹	m ai ¹	m ai ¹	m ai ¹		m ai ¹	m əi ¹	m ai ¹	m ai ¹
7418	q u m ¹		q a m ¹		q a m ¹	q u m ¹		q u m ¹	q u m ¹	q u m ¹	q u m ¹	k ə m ¹		q u m ¹	q u m ¹	q a m ¹
7331	ˀn a ¹	n a ¹	ˀn a ¹	n a ¹	ˀn a ¹	ˀn a ¹	n a ¹	n a ¹	n a ¹	ˀn a ¹	ˀn a ¹	ˀn a ¹	n a ¹	ˀn a ¹	ˀn a ¹	ˀn a ¹
8985	n̥ ai ¹		n̥ ai ¹		ŋ̊ ai ¹	ŋ̊ ai ¹				ŋ̊ ai ¹	n̥ ai ¹	ŋ̊ ai ¹	n̥ ai ¹	ŋ̊ əi ¹	n̥ ai ¹	n̥ ai ¹
2180	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹
7191	l j ə n ¹	l j ə n ¹	l j a n ¹						l j a n ¹	l j e n ¹			l j ə n ¹	l j ə n ¹	l j a n ¹	l j a n ¹
9443	tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹		tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹		tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹	tʰ aːu ¹
10509								kʰ aːi ¹	kʰ aːi ¹		kʰ aːi ¹	kʰ aːi ¹				
4411	ts u p ¹	ȶ u p ¹	ts u p ¹		ts j u p ¹	ts j u p ¹		ts u p ¹	ts u p ¹	ts u p ¹	ts j ə p ¹	ts ə p ¹	ȶ ʊ p ¹	ts u p ¹	ts u p ¹	ts u p ¹
2889	l j aːu ¹	l j eu ¹	l j aːu ¹		l j au ¹	l j eu ¹			l j eu ¹	l j aːu ¹	l j eu ¹	l j aːu ¹	l j eu ¹	l j eu ¹	l j eu ¹	l j aːu ¹
11083	ȶ ə n ¹		ȶ ə n ¹			ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
7620			t j aː ŋ ¹	t j ə ŋ ¹			t j ə ŋ ¹	t j aː ŋ ¹	t j aː ŋ ¹							
7487		ŋ w a ¹			ŋ w ã ¹		ŋ w a ¹					ŋ w a ¹	ŋ w a ¹		ŋ w a ¹	
6243		l i n ¹											l i n ¹			
1852		ɕ a ¹			ɕ a ¹	ɕ a ¹				ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ e ¹		ɕ a ¹
136	l j eu ¹		l j eu ¹	l j u ¹			l j əu ¹	l j eu ¹	l j eu ¹	l j eu ¹				l j eu ¹	l j eu ¹	l j eu ¹
9338	kʰ aː ŋ ¹					x aː ŋ ¹				kʰ aː ŋ ¹		x aː ŋ ¹		kʰ aː ŋ ¹		kʰ aː ŋ ¹
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
4357	ts aː p ¹			ts a ¹	ˀd a ¹											
1018									ⁿb u ¹			ˀb i ¹				
3731	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p e k ¹	p i k ¹	p e k ¹	p e k ¹
10143		t u ¹	t u ¹							t u ¹	t u ¹		t u ¹	t u ¹		t u ¹
10717				ⁿd w ə ¹			ⁿd w ə ¹									
10168	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹					kʰ u ŋ ¹	kʰ u ŋ ¹			kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
5911		p j a ¹		p j a ¹			p j a ¹						p j a ¹			
2357	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹		ⁿb i ŋ ¹	ⁿb i ŋ ¹		ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹
3697		l aːu ¹											l aːu ¹			
1973					l u ¹			l u ¹			l u ¹	l u ¹			l u ¹	
4708			ɕ i ¹	ɕ i ¹			ɕ i ¹						ȶʰ i ¹			
8468					kʰ aː ŋ ¹	kʰ aː ŋ ¹					kʰ aː ŋ ¹	kʰ aː ŋ ¹				
3625	k w aː k ¹		k w aː k ¹	k o k ¹			k w ə k ¹		k w aː k ¹	k w aː k ¹				k w aː k ¹	k w a k ¹	k w aː k ¹
1318				ɣ aː ŋ ¹				ɣ aː ŋ ¹	ɣ aː ŋ ¹			l aː ŋ ¹			ɣ aː ŋ ¹	
3663					q aːu ¹	q aːu ¹					q aːu ¹	q aːu ¹				
4356	l w ə ¹			l w ə ¹											l w a ¹	
6036	ˀd w ə ¹		ⁿd w a ¹	ⁿd w ə ¹	k w a ¹	k w a ¹	ⁿd w ə ¹	ⁿd w a ¹	ⁿd w a ¹	ˀd w a ¹	k w a ¹	k w a ¹		ˀd o ¹	ˀd w a ¹	ˀd w a ¹
4538						f u ¹				f u ¹				f u ¹	f u ¹	
2995							n au ¹	n aːu ¹	n aːu ¹							
9916	k u n ¹	k u n ¹	k u n ¹			k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹
9321	ʔ u n ¹		ʔ u n ¹							ʔ u n ¹	ɣ u n ¹					ʔ u n ¹
7972		v e n ¹			ˀb j e n ¹						ˀb e n ¹		v e n ¹			
7990			f a ¹							f a ¹					f a ¹	
3840	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹		ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹
4254	z a ¹		z a ¹	z a ¹				z a ¹	z a ¹	z a ¹		z a ¹		z a ¹	z a ¹	z a ¹
10170					l aːu ¹	l aːu ¹					l aːu ¹	l aːu ¹				
2340	ȶ e ¹			ȶ e ¹										ȶ e ¹	ȶ e ¹	
2017		pʰ w a ¹		pʰ w a ¹			pʰ w a ¹	pʰ w a ¹	h w a ¹				pʰ w a ¹			
6714	h u m ¹	h u m ¹	h u m ¹	h u m ¹	x u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h ə m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹
3769								ⁿb aː n ¹	ⁿb aː n ¹							
10849				k ai ¹			k ai ¹									
6618			j o ¹		j o ¹	j o ¹		j o ¹	j o ¹	j o ¹	j o ¹					
10207	ˀm u ¹	m u ¹	ˀm u ¹	m u ¹		ˀm u ¹	m u ¹	m u ¹	m u ¹	ˀm u ¹	ˀm u ¹	ˀm u ¹	m u ¹	ˀm u ¹	ˀm u ¹	ˀm u ¹
9705					ɣ i ¹	ɣ i ¹					ɣ i ¹	ɣ i ¹				
8008					s aːu ¹	s aːu ¹						s aːu ¹				
9073	ʔ u k ¹							ʔ u k ¹							ʔ u k ¹	
8783		ɣ o ¹					ɣ o ¹						ɣ o ¹			
6310	ⁿd j ə n ¹				ⁿd i ŋ ¹	ⁿd j ə ŋ ¹					ⁿd j ə ŋ ¹	ⁿd i ŋ ¹				ⁿd j ə n ¹
3696	ⁿd u ¹		ⁿd u ¹	ⁿd u ¹	t u ¹	t u ¹	ⁿd u ¹	ⁿd u ¹	ⁿd u ¹	ⁿd u ¹	t u ¹	ⁿd u ¹		ⁿd u ¹	ⁿd u ¹	ⁿd u ¹
1954	ʔ j a m ¹	j aː m ¹											j aː m ¹	ʔ j a m ¹		
3825				ʔ aːu ¹	h aːu ¹	ʔ aːu ¹	ʔ aːu ¹					ʔ aːu ¹				
5300	ˀb j e n ¹	m j aː n ¹	ⁿb j aː n ¹		ˀb j aː n ¹	ˀb j aː n ¹	ⁿb j e n ¹	ⁿb j aː n ¹	ⁿb j aː n ¹	ˀb j aː n ¹	ˀb j aː n ¹	ˀb j aː n ¹	m j aː n ¹	ˀm j aː n ¹	ˀb j a n ¹	ˀb j aː n ¹
7937					tʰ o ŋ ¹	tʰ o ŋ ¹						tʰ o ŋ ¹				
9564	h ui ¹		h ui ¹	h ui ¹	h ui ¹	h ui ¹	h ui ¹	h ui ¹	h ui ¹	h ui ¹	h ui ¹	h ui ¹		h ui ¹	h ui ¹	h ui ¹
8380	h o ¹		h o ¹					h o ¹	h o ¹	h o ¹				h o ¹	h o ¹	h o ¹
3987			ˀn o n ¹			ˀn o n ¹		n o n ¹	n o n ¹	ˀn o n ¹						ˀn o n ¹
9565		l ui ¹											l ui ¹			
10543	ⁿd i n ¹	ⁿd i n ¹								ⁿd i n ¹			ⁿd i n ¹		ⁿd i n ¹	
226			h j a ŋ ¹											ɕ a ŋ ¹		ɕ a ŋ ¹
9368							ɕ j a ¹				s j e ¹					
2589	m o n ¹						m w ə n ¹						m u n ¹	m u n ¹		m o n ¹
10353	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹
10733	ʔ ai ¹		ʔ ai ¹	ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ əi ¹	ʔ ai ¹	ʔ ai ¹
5723		kʰ a ¹											x a ¹			
