COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
349-8								kʰ u ²¹³											
353-8								ʈʂʰ a ŋ ²¹											
360-8								x ou ⁴²											
2-9									j i t ⁵										
4-9									tsʰ a t ⁵										
5-9									tsʰ ɔ ŋ ¹¹										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ¹¹										
8-9									h ai ⁵²										
9-9									p ɔ k ¹										
17-9									tsʰ u ŋ ⁴⁴										
31-9									ts j u ⁴⁴										
32-9									l a ¹¹										
33-9									ts u ³¹										
38-9									s i ³¹										
40-9									j u n ¹¹										
42-9									kʰ u ³¹										
43-9									tsʰ a ŋ ³¹										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁴⁴										
53-9									ts ə n ⁴⁴										
56-9									k i n ⁴⁴										
59-9									tʰ i ⁴⁴										
60-9									tsʰ u ŋ ¹¹										
64-9									l i n ¹¹										
68-9									ts j a n ⁵²										
85-9									v i ⁵²										
86-9									tʰ i ⁵²										
87-9									ts u ⁴⁴										
93-9									l i ³¹										
98-9									l ai ¹¹										
109-9									s i n ⁴⁴										
115-9									tʰ au ⁵²										
118-9									ts j a p ¹										
124-9									k a ³¹										
127-9									ts ɔ ³¹										
133-9									tʰ i ⁴⁴										
144-9									s au ³¹										
161-9									h j u ŋ ⁴⁴										
166-9									k v ɔ ŋ ⁴⁴										
170-9									tsʰ i ³¹										
171-9									t u ³¹										
173-9									k s i t ⁵										
174-9									l w i ⁵²										
175-9									kʰ j a n ¹¹										
176-9									l j ɔ ŋ ⁴⁴										
177-9									p a k ¹										
179-9									l u k ⁵										
181-9									pʰ j a ŋ ⁴⁴										
182-9									kʰ i ¹¹										
189-9									k w ɔ n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l i n ⁴⁴										
198-9									tʰ ɛ n ³¹										
199-9									h j u ŋ ⁴⁴										
200-9									tsʰ a k ¹										
202-9									tʰ au ⁴⁴										
205-9									f ə n ⁴⁴										
206-9									ts j a t ¹										
209-9									v a t ⁵										
211-9									tsʰ au ⁴⁴										
215-9									l i ¹¹										
216-9									k j a t ¹										
217-9									tʰ au ⁵²										
219-9									s j a t ¹										
220-9									tsʰ ɿ ⁴⁴										
225-9									ts j a n ¹¹										
230-9									ts j a n ¹¹										
234-9									pʰ i k ⁵										
238-9									l i t ⁵										
242-9									tsʰ ai ⁵²										
253-9									k i n ⁴⁴										
256-9									s u t ⁵										
261-9									f a ⁴⁴										
262-9									pʰ a k ¹										
263-9									ts a ⁴⁴										
264-9									s j ɔ ŋ ¹¹										
271-9									s ə t ⁵										
272-9									ts j a n ⁴⁴										
274-9									kʰ u ³¹										
275-9									p a n ⁴⁴										
279-9									n a m ¹¹										
287-9									l ɔ n ³¹										
291-9									h ɛu ¹¹										
295-9									tsʰ u ⁴⁴										
300-9									j j u ⁴⁴										
303-9									tsʰ i ³¹										
306-9									k ɛu ³¹										
307-9									k u ³¹										
308-9									ts u ³¹										
312-9									k j au ⁵²										
313-9									kʰ ɔ ³¹										
314-9									tʰ ɔi ⁵²										
323-9									m i n ¹¹										
325-9									tʰ u ³¹										
330-9									f ɛu ³¹										
334-9									s i t ⁵										
335-9									ts w i ⁴⁴										
338-9									k au ⁴⁴										
339-9									ts u ³¹										
341-9									f u ¹¹										
342-9									m j i ŋ ⁵²										
343-9									h ɔ ¹¹										
344-9									j ŋ au ⁴⁴										
349-9									kʰ u k ¹										
353-9									tsʰ u ŋ ¹¹										
360-9									h ɛu ¹¹										
2-10										l ə t ⁵									
4-10										tsʰ a k ⁵									
5-10										tsʰ ɔ ŋ ⁴²									
6-10										s a n ⁴²									
7-10										ɕ ɔ ŋ ⁴²									
8-10										h ŋ ai ²¹³									
9-10										pʰ ɔ k ⁵									
17-10										tsʰ u ŋ ⁴²									
31-10										tɕ j u ²¹³									
32-10										j a ⁴⁵									
33-10										tɕ y ²¹³									
38-10										ɞ ²¹³									
40-10										y n ²⁴									
42-10										u ²¹³									
43-10										tɕʰ i n ²¹³									
46-10										w ɔ ŋ ²¹									
52-10										ɲ j ɔ ŋ ²¹³									
53-10										s ə n ⁴²									
56-10										tɕ i n ⁴²									
59-10										tʰ i ⁴²									
60-10										tsʰ u ŋ ⁴²									
64-10										l i n ²¹									
68-10										tɕ j ɛ n ²¹									
85-10										w i ⁴⁵									
86-10										tʰ i ²¹									
87-10										tɕ y ²¹									
93-10										l i ²¹³									
98-10										l ɛu ²¹									
109-10										ɕ i n ⁴²									
115-10										tʰ au ²⁴									
118-10										tɕ j ɛ t ⁵									
124-10										k a ²¹³									
127-10										ts o ²¹³									
133-10										tʰ j i ⁴²									
144-10										s a ⁴²									
161-10										ɕ j u ŋ ⁴²									
166-10										k w ɔ ŋ ⁴²									
170-10										tsʰ i ²¹³									
171-10										tʰ u ²¹³									
173-10										k i t ⁵									
174-10										l w əi ⁴⁵									
175-10										tɕʰ j ɔ n ²⁴									
176-10										ɲ j ɔ ŋ ²¹³									
177-10										pʰ a k ⁵									
179-10										l ɔ t ⁵									
181-10										pʰ i n ⁴²									
182-10										tɕʰ i ²¹³									
189-10										k w ɛ n ⁴²									
191-10										t u ŋ ⁴²									
193-10										l i n ⁴²									
198-10										tʰ ɛ n ²¹³									
199-10										ɕ j u ŋ ⁴²									
200-10										tsʰ a k ⁵									
202-10										tʰ au ²¹									
205-10										ɸ a n ⁴²									
206-10										tɕ j ɛ t ⁵									
209-10										h h a t ⁵									
211-10										tsʰ ai ⁴²									
215-10										l i ²¹³									
216-10										k w u t ⁵									
217-10										tʰ au ²¹									
219-10										s h a t ⁵									
220-10										tsʰ ai ²¹³									
225-10										tɕ j ɛ n ²⁴									
230-10										tɕ j ɛ n ²⁴									
234-10										pʰ i t ⁵									
238-10										l i t ⁵									
242-10										tsʰ ai ²⁴									
253-10										tɕ i n ⁴²									
256-10										s u t ⁵									
261-10										ɸ w a ⁴²									
262-10										p a k ⁵									
263-10										ts a ⁴²									
264-10										ɕ j ɔ ŋ ²¹³									
271-10										s ə t ⁵									
272-10										tɕ j ɛ n ⁴²									
274-10										o ²¹³									
275-10										p ɔ n ⁴²									
279-10										l a n ⁴⁵									
287-10										l w a n ²¹³									
291-10										h ai ²⁴									
295-10										tɕʰ y ²¹³									
300-10										j u ²¹³									
303-10										tɕʰ y ²¹³									
306-10										k j ɛu ²¹³									
307-10										k u ²¹³									
308-10										tɕʰ y ²¹³									
312-10										tɕ j ɛu ⁴⁵									
313-10										kʰ ai ²¹³									
314-10										tʰ ai ²¹									
323-10										m i n ²⁴									
325-10										tʰ u ²¹³									
330-10										ɸ ɸ ɛu ²¹³									
334-10										ɕ i t ⁵									
335-10										ts w i ⁴²									
338-10										k au ⁴²									
339-10										ts ɛu ²¹³									
341-10										ɸ u ²¹³									
342-10										m i n ²¹									
343-10										h w o ²⁴									
344-10										pʰ ŋ u ²¹³									
349-10										kʰ a k ⁵									
353-10										tsʰ ɔ ŋ ²¹³									
360-10										h ɛu ²⁴									
2-11											ɪ ʔ ⁵								
4-11											tsʰ ɪ ʔ ⁵								
5-11											ɒː ¹³								
6-11											s ɛ ⁵³								
7-11											s iaː ¹³								
8-11											ɦ a ¹³								
9-11											p o ʔ ⁵								
17-11											tsʰ o ŋ ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											l a ¹³								
33-11											tsʰ y ⁵⁵								
38-11											z i ¹³								
40-11											ɥ o ŋ ¹³								
42-11											u ⁵⁵								
43-11											tsʰ i ŋ ⁵⁵								
46-11											ɒː ¹³								
52-11											l iaː ¹³								
53-11											ə ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											t u ⁵³								
60-11											ɒː ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ ɪ ¹³								
85-11											tʰ u ɛ ¹³								
86-11											t i ¹³								
87-11											ts ɥ ⁵⁵								
93-11											l i ¹³								
98-11											l ɛ ¹³								
109-11											s i ŋ ⁵³								
115-11											t ɔ ¹³								
118-11											ts ɪ ʔ ¹³								
124-11											k a ⁵⁵								
127-11											ts ɤɯ ⁵⁵								
133-11											t u ⁵³								
144-11											s ɤɯ ⁵³								
161-11											s j o ŋ ⁵³								
166-11											k ɒː ⁵³								
170-11											t i ¹³								
171-11											t ɔ ¹³								
173-11											t z ɤ ʔ ¹³								
174-11											l ɛ ¹³								
175-11											tɕʰ ɪ ¹³								
176-11											l iaː ¹³								
177-11											p o ʔ ⁵								
179-11											l o ʔ ¹³								
181-11											p i ŋ ⁵³								
182-11											ts i ⁵³								
189-11											k ø ⁵³								
191-11											t o ŋ ⁵³								
193-11											l ə ŋ ⁵⁵								
198-11											t o ŋ ¹³								
199-11											s j o ŋ ⁵³								
200-11											ts o ʔ ⁵								
202-11											t ɔ ¹³								
205-11											s ə ŋ ⁵³								
206-11											ts ɪ ʔ ⁵								
209-11											a ʔ ⁵								
211-11											tsʰ u ⁵³								
215-11											l i ¹³								
216-11											k a ʔ ⁵								
217-11											t ɔ ¹³								
219-11											s a ʔ ⁵								
220-11											tsʰ ɿ ⁵⁵								
225-11											ts ɪ ¹³								
230-11											ts ɪ ¹³								
234-11											p ɪ ʔ ⁵								
238-11											l ɪ ʔ ¹³								
242-11											z ɛ ¹³								
253-11											tɕ i ŋ ¹³								
256-11											s o ʔ ¹³								
261-11											h o ¹³								
262-11											p ɤ ʔ ⁵								
263-11											ts o ⁵³								
264-11											ts iaː ¹³								
271-11											z a ʔ ¹³								
272-11											ts ɪ ⁵³								
274-11											u ⁵⁵								
275-11											p ø ⁵⁵								
279-11											n ø ¹³								
287-11											l ø ⁵³								
291-11											ɦ ɤ ¹³								
295-11											tsʰ y ⁵⁵								
300-11											j ɯ ¹³								
303-11											tsʰ y ⁵⁵								
306-11											k ɤɯ ⁵⁵								
307-11											kʰ u ⁵⁵								
308-11											tsʰ y ⁵⁵								
312-11											tɕ j ɔ ⁵⁵								
313-11											kʰ u ⁵⁵								
314-11											t ɛ ¹³								
323-11											m i ŋ ¹³								
325-11											t u ¹³								
330-11											f ɤɯ ¹³								
334-11											tsʰ ɪ ʔ ⁵								
335-11											ts ø ⁵³								
338-11											k ɔ ¹³								
339-11											ts ɤɯ ⁵⁵								
341-11											f u ¹³								
342-11											m i ŋ ¹³								
343-11											ɦ u ¹³								
344-11											p ŋ ɔ ¹³								
349-11											kʰ o ʔ ⁵								
353-11											tsʰ ɒː ¹³								
360-11											ɦ ɤ ¹³								
2-12												i ³⁵							
4-12												ʈʂʰ ʅ ³⁵							
5-12												dʑ a ŋ ²³							
6-12												s aː ⁵⁵							
7-12												ɕ a ŋ ²³							
8-12												ɣ ŋ a ²¹							
9-12												pʰ ʊ ²³							
17-12												dʑ i n ⁵⁵							
31-12												tɕ j ʊ ²¹							
32-12												n o ²³							
33-12												t y ²¹							
38-12												i ²¹							
40-12												i n ²³							
42-12												kʰ ʊ ²¹							
43-12												tɕʰ i n ²¹							
46-12												a ŋ ²³							
52-12												ɕ j a ŋ ²¹							
53-12												ɕ i n ²³							
56-12												tɕ i n ⁵⁵							
59-12												tʰ w ʊ ⁵⁵							
60-12												dʑ a ŋ ²³							
64-12												n i n ²³							
68-12												tɕ ɪː ³³							
85-12												w i ³⁵							
86-12												d i ³³							
87-12												t y ³³							
93-12												n i ²¹							
98-12												n j e ²³							
109-12												ɕ i n ⁵⁵							
115-12												d ə ²³							
118-12												tɕ j ɪː ²³							
124-12												tɕ j o ²¹							
127-12												tɕ ʊ ²¹							
133-12												tʰ w e ⁵⁵							
144-12												s o ⁵⁵							
161-12												ɕ y n ⁵⁵							
166-12												k a ŋ ⁵⁵							
170-12												j i ²¹							
171-12												tʰ əu ²¹							
173-12												k i ³⁵							
174-12												n w e ³⁵							
175-12												tʰ uiː ²³							
176-12												ɕ j a ŋ ²¹							
177-12												p ʊ ²³							
179-12												n j ʊ ²³							
181-12												b i n ⁵⁵							
182-12												tɕʰ i ²³							
189-12												k iɛː ⁵⁵							
191-12												t a ŋ ⁵⁵							
193-12												n i ⁵⁵							
198-12												d iɛː ²¹							
199-12												ɕ y n ⁵⁵							
200-12												tsʰ j ʊ ²³							
202-12												d ə ²³							
205-12												x i n ⁵⁵							
206-12												tʰ j ɛ ²³							
209-12												x w a ²³							
211-12												tsʰ ə ⁵⁵							
215-12												n i ²¹							
216-12												k w ɛ ²³							
217-12												d ə ³³							
219-12												s ɥ ɛ ²³							
220-12												ʈʂ e ³⁵							
225-12												tɕ ɪː ²³							
230-12												tɕ ɪː ⁵⁵							
234-12												b i ²³							
238-12												n i ²³							
242-12												dʑ j e ³³							
253-12												i n ⁵⁵							
256-12												ɕ j ʊ ³⁵							
261-12												x e ⁵⁵							
262-12												p j ɛ ²³							
263-12												ʈʂ o ⁵⁵							
264-12												ɕ j a ŋ ²³							
271-12												ʂ ʅ ²³							
272-12												tɕ ɪː ⁵⁵							
274-12												əu ²¹							
275-12												p iɛː ³⁵							
279-12												n a ²³							
287-12												n uaː ²¹							
291-12												ɣ j e ²³							
295-12												tɕʰ y ³⁵							
300-12												j ʊ ²¹							
303-12												tɕʰ y ³⁵							
306-12												k j e ²¹							
307-12												k əu ²¹							
308-12												tɕʰ y ³⁵							
312-12												tɕ j ə ³⁵							
313-12												kʰ j e ²¹							
314-12												d w e ³³							
323-12												m i n ²³							
325-12												tʰ əu ²¹							
330-12												x e ²¹							
334-12												ɕ i ³⁵							
335-12												tɕ y ⁵⁵							
338-12												k ə ⁵⁵							
339-12												tɕ j ʊ ²¹							
341-12												x əu ²³							
342-12												m i n ³³							
343-12												ɣ ʊ ²³							
344-12												pʰ ŋ ə ²¹							
349-12												kʰ ɛ ²³							
353-12												tsʰ a ŋ ²³							
360-12												ɣ j e ²³							
2-13													z ɤ ʔ ²³						
4-13													tsʰ j ɤ ʔ ²³						
5-13													ɒ ŋ ²⁴						
6-13													s ɛ ⁴⁴						
7-13													s ɒ ŋ ²⁴						
8-13													ɦ j ɒ ⁵²						
9-13													p o ʔ ⁴						
17-13													o ŋ ⁴⁴						
31-13													ts j øy ⁵²						
32-13													l ɒ ⁴¹²						
33-13													ts ɥ ⁵²						
38-13													i ²⁴						
40-13													ɥ ə n ²⁴						
42-13													əu ⁵²						
43-13													tsʰ i n ⁵²						
46-13													v ɒ ŋ ²⁴						
52-13													ɲ j a ŋ ³¹						
53-13													s z ə n ²⁴						
56-13													tɕ i n ⁴⁴						
59-13													tʰ əu ⁴⁴						
60-13													o ŋ ²⁴						
64-13													l i n ²⁴						
68-13													ts ɪ ³¹						
85-13													ɦ u ɛ ³¹						
86-13													d i ³¹						
87-13													ts ɥ ⁵²						
93-13													l i ³¹						
98-13													l øy ²⁴						
109-13													s i n ⁴⁴						
115-13													d æ ²⁴						
118-13													ts j ɪ ʔ ⁴						
124-13													tɕ j ɒ ⁵²						
127-13													ts əu ⁴¹²						
133-13													tʰ i ⁴⁴						
144-13													s æ ⁴⁴						
161-13													ɕ j o ŋ ⁴⁴						
166-13													k v ɒ ŋ ⁴⁴						
170-13													b i ²⁴						
171-13													tʰ əu ⁵²						
173-13													k z ɤ ʔ ²³						
174-13													l ɛ ³¹						
175-13													dʑ ø ²⁴						
176-13													ɲ j a ŋ ³¹						
177-13													p o ʔ ⁴						
179-13													l o ʔ ²³						
181-13													b i n ⁴⁴						
182-13													tɕʰ i ²⁴						
189-13													k w ø ⁴⁴						
191-13													t o ŋ ⁴⁴						
193-13													l ə n ⁴⁴						
198-13													d ə n ³¹						
199-13													ɕ j o ŋ ⁴⁴						
200-13													tsʰ j o ʔ ⁴						
202-13													d æ ²⁴						
205-13													f ə n ⁴⁴						
206-13													ts j ɤ ʔ ⁴						
209-13													ɦ w a ʔ ⁴						
211-13													tsʰ æ ⁴⁴						
215-13													l i ³¹						
216-13													k ɥ ɤ ʔ ⁴						
217-13													d æ ³¹						
219-13													s h ɤ ʔ ⁴						
220-13													ts ɥ ⁴¹²						
225-13													ts ɪ ²⁴						
230-13													ts ɪ ⁴⁴						
234-13													b j ɒ ʔ ²³						
238-13													l j ɤ ʔ ²³						
242-13													z ɛ ³¹						
253-13													i n ⁴⁴						
256-13													z o ʔ ²³						
261-13													h w ɛ ⁴⁴						
262-13													p ɒ ʔ ⁴						
263-13													ts ɥ ⁴⁴						
264-13													s j a ŋ ²⁴						
271-13													z ɤ ʔ ⁴						
272-13													ts ɪ ⁴⁴						
274-13													kʰ əu ⁵²						
275-13													p ø ⁴¹²						
279-13													n ø ²⁴						
287-13													l ø ⁵²						
291-13													ɦ ɛ ²⁴						
295-13													tsʰ y ⁴¹²						
300-13													j øy ³¹						
303-13													tsʰ y ⁵²						
306-13													k øy ⁵²						
307-13													k əu ⁵²						
308-13													tsʰ y ⁴⁴						
312-13													tɕ j æ ⁴¹²						
313-13													kʰ øy ⁵²						
314-13													d ɛ ³¹						
323-13													m i n ²⁴						
325-13													tʰ əu ⁵²						
330-13													v øy ⁵²						
334-13													z j ɤ ʔ ²³						
335-13													ts ɛ ⁴⁴						
338-13													k æ ⁴⁴						
339-13													ts øy ⁵²						
341-13													ɦ əu ²⁴						
342-13													m i n ³¹						
343-13													ɦ əu ²⁴						
344-13													b j æ ³¹						
349-13													k ɤ ʔ ⁴						
353-13													tsʰ ɒ ŋ ²⁴						
360-13													ɦ øy ²⁴						
2-14														ə ʔ ²					
4-14														tsʰ j ə ʔ ²					
5-14														tsʰ ɒː ⁴⁵					
6-14														s æː ¹¹					
7-14														s iɒː ¹¹					
8-14														x j a ⁴⁵					
9-14														p ə ʔ ²					
17-14														ts u ŋ ¹¹					
31-14														tɕ j ou ⁵³					
32-14														l i ⁵³					
33-14														ts u ⁵³					
38-14														s i ⁴⁵					
40-14														y ŋ ¹¹					
42-14														kʰ u ⁵³					
43-14														tɕʰ i ŋ ¹¹					
46-14														v ɒː ¹¹					
52-14														l iɒː ¹¹					
53-14														s ə ŋ ¹¹					
56-14														tɕ i ŋ ¹¹					
59-14														t ə ¹¹					
60-14														tsʰ ɒː ¹¹					
64-14														l i ŋ ¹¹					
68-14														tɕ j ɛ ⁴⁵					
85-14														v ei ⁴⁵					
86-14														t i ⁴⁵					
87-14														ts u ⁴⁵					
93-14														l i ⁵³					
98-14														l ai ¹¹					
109-14														ɕ i ŋ ¹¹					
115-14														t au ⁴⁵					
118-14														tɕ j ɛ ʔ ²					
124-14														tɕ j ɛ ⁵³					
127-14														ts w ə ⁵³					
133-14														tʰ ou ¹¹					
144-14														s ou ¹¹					
161-14														ɕ y ŋ ¹¹					
166-14														k v ɒː ¹¹					
170-14														tʰ i ¹¹					
171-14														tʰ au ⁴⁵					
173-14														z ə ʔ ²					
174-14														l w ei ⁴⁵					
175-14														tɕʰ j ɛ ¹¹					
176-14														l iɒː ¹¹					
177-14														p a ʔ ²					
179-14														l w ə ʔ ²					
181-14														p i ŋ ¹¹					
182-14														tɕʰ i ¹¹					
189-14														k j uæː ¹¹					
191-14														t u ŋ ¹¹					
193-14														l ə ŋ ¹¹					
198-14														t u ŋ ⁴⁵					
199-14														ɕ y ŋ ¹¹					
200-14														ts ə ʔ ²					
202-14														t au ⁴⁵					
205-14														f ə ŋ ¹¹					
206-14														tɕ j ə ʔ ²					
209-14														x v ə ʔ ²					
211-14														tsʰ u ¹¹					
215-14														l i ¹¹					
216-14														k ɥ ə ʔ ²					
217-14														t au ⁴⁵					
219-14														s j ə ʔ ²					
220-14														tsʰ ɿ ⁴⁵					
225-14														tɕ j ɛ ¹¹					
230-14														tɕ j ɛ ¹¹					
234-14														pʰ j ə ʔ ²					
238-14														l j ə ʔ ²					
242-14														tsʰ ai ⁴⁵					
253-14														tɕ i ŋ ¹¹					
256-14														s ə ʔ ²					
261-14														x w a ¹¹					
262-14														p ə ʔ ²					
263-14														s ɿ ¹¹					
264-14														ɕ iɒː ¹¹					
271-14														s ə ʔ ²					
272-14														tɕ j ɛ ¹¹					
274-14														kʰ u ⁵³					
275-14														p ə ⁴⁵					
279-14														n æː ¹¹					
287-14														l uæː ¹¹					
291-14														x ou ⁴⁵					
295-14														tsʰ y ⁴⁵					
300-14														j ou ¹¹					
303-14														ts y ⁵³					
306-14														kʰ ou ⁵³					
307-14														kʰ u ⁵³					
308-14														tsʰ y ⁴⁵					
312-14														tɕ j au ⁴⁵					
313-14														kʰ ə ⁵³					
314-14														t ai ¹¹					
323-14														m i ŋ ¹¹					
325-14														tʰ u ⁵³					
330-14														f ou ⁵³					
334-14														tsʰ j ə ʔ ²					
335-14														ts w ei ¹¹					
338-14														k au ¹¹					
339-14														ts ou ¹¹					
341-14														f u ¹¹					
342-14														m i ŋ ¹¹					
343-14														x ə ¹¹					
344-14														pʰ j au ⁵³					
349-14														kʰ ə ʔ ²					
353-14														tsʰ u ¹¹					
360-14														x ou ¹¹					
2-15															i ³²³				
4-15															tsʰ ei ³²³				
5-15															ɦ w ɔ ³¹				
6-15															s a ⁴⁴				
7-15															ɕ i ³¹				
8-15															ɦ o ³¹				
9-15															p o ³²³				
17-15															ts o ŋ ⁴⁴				
31-15															tɕ j au ⁴⁵				
32-15															l i ³¹				
33-15															tsʰ u ⁴⁵				
38-15															z ɿ ³⁴				
40-15															ɦ j a ŋ ³¹				
42-15															k u ⁴⁵				
43-15															b e ŋ ⁴⁵				
46-15															ɦ w ɔ ³¹				
52-15															l i ⁴⁴				
53-15															s a ŋ ³¹				
56-15															tɕ a ŋ ⁴⁴				
59-15															tʰ u ⁴⁴				
60-15															tɕʰ ɔ ³¹				
64-15															l e ŋ ⁴⁴				
68-15															tɕ i ³¹				
85-15															v ai ²²				
86-15															d ei ⁴⁴				
87-15															tsʰ ɿ ⁴⁵				
93-15															l i ³⁴				
98-15															l ɛ ³¹				
109-15															s a ŋ ⁴⁴				
115-15															d ɜ ⁴⁵				
118-15															tɕ i ³²³				
124-15															k a ⁴⁵				
127-15															ts ɿ ⁴⁵				
133-15															tʰ u ⁴⁴				
144-15															ɕ u ⁴⁴				
161-15															s ɥ o ŋ ⁴⁴				
166-15															k ɔ ⁴⁴				
170-15															z i ³¹				
171-15															d ɜ ³¹				
173-15															t z i ²¹²				
174-15															n ai ²²				
175-15															tɕʰ i ³¹				
176-15															l i ⁴⁴				
177-15															p a ³²³				
179-15															l u ²¹²				
181-15															b e ŋ ⁴⁴				
182-15															tsʰ ɿ ³¹				
189-15															k ø ⁴⁴				
191-15															t o ŋ ⁴⁴				
193-15															l a ŋ ⁴⁴				
198-15															d a ŋ ⁴⁴				
199-15															ɕ ɥ o ŋ ⁴⁴				
200-15															tsʰ u ³²³				
202-15															d ɜ ⁴⁴				
205-15															s a ŋ ⁴⁴				
206-15															ts i ³²³				
209-15															k a ³²³				
211-15															tsʰ ɿ ⁴⁴				
215-15															l ei ³¹				
216-15															k a ³²³				
217-15															d ɜ ³⁴				
219-15															s a ³²³				
220-15															tsʰ ɿ ⁴²				
225-15															tɕ i ³¹				
230-15															tɕ i ⁴⁴				
234-15															b a ³²³				
238-15															l i ²¹²				
242-15															ɛ ²²				
253-15															tɕ e ŋ ³¹				
256-15															ɕ j u ²¹²				
261-15															x o ⁴⁴				
262-15															p a ³²³				
263-15															tsʰ ei ⁴⁴				
264-15															ɕ i ⁴⁴				
271-15															z ai ²¹²				
272-15															tɕ i ⁴⁴				
274-15															k u ⁴⁵				
275-15															p ø ⁴⁴				
279-15															n ø ³¹				
287-15															l ø ⁴⁴				
291-15															ɦ au ³¹				
295-15															tsʰ ɿ ⁴²				
300-15															ɦ j au ³¹				
303-15															tsʰ ɿ ⁴⁵				
306-15															kʰ au ⁴⁵				
307-15															k u ⁴⁵				
308-15															tsʰ ɿ ⁴²				
312-15															tɕ j ɛ ⁴²				
313-15															kʰ u ⁴⁵				
314-15															d ɛ ³¹				
323-15															m e ŋ ³¹				
325-15															d ɵy ⁴⁵				
330-15															f u ⁴⁵				
334-15															tsʰ ei ³²³				
335-15															ts ai ⁴⁴				
338-15															k ɜ ⁴⁴				
339-15															ts j u ⁴⁴				
341-15															f u ³¹				
342-15															m e ŋ ²²				
343-15															ɦ ɛ ³¹				
344-15															b ɔ ⁴⁵				
349-15															kʰ u ³²³				
353-15															tɕʰ ɔ ⁴⁴				
360-15															ɦ au ³¹				
2-16																i ²¹			
4-16																tsʰ i ²¹			
5-16																a ŋ ⁵⁵			
6-16																s aː ²¹			
7-16																ʂ a ŋ ²⁴			
8-16																x j ɛ ⁵⁵			
9-16																p a ²¹			
17-16																o ŋ ²¹			
31-16																tɕ j ou ⁵³			
32-16																l i ⁵³			
33-16																f u ⁵³			
38-16																s i ⁵⁵			
40-16																y ²⁴			
42-16																u ⁵³			
43-16																tɕʰ i ŋ ⁵³			
46-16																v a ŋ ²⁴			
52-16																l j a ŋ ²¹			
53-16																ʂ eː ²¹			
56-16																tɕ ieː ²¹			
59-16																t o ²¹			
60-16																a ŋ ²¹			
64-16																l i ŋ ²¹			
68-16																tɕ iaː ⁵⁵			
85-16																w ei ⁵⁵			
86-16																t i ⁵⁵			
87-16																u ⁵⁵			
93-16																l i ⁵³			
98-16																l ɛ ²⁴			
109-16																ɕ ieː ²¹			
115-16																t au ⁵⁵			
118-16																tɕ j iaː ⁵⁵			
124-16																tɕ j e ⁵³			
127-16																ts w o ⁵³			
133-16																tʰ ou ²¹			
144-16																ʂ ou ²¹			
161-16																ɕ y ŋ ²¹			
166-16																k j a ŋ ²¹			
170-16																tʰ i ²⁴			
171-16																t au ⁵⁵			
173-16																t ʂ i ²¹			
174-16																l w ei ⁵⁵			
175-16																tɕʰ iaː ²⁴			
176-16																l j a ŋ ⁵³			
177-16																p a ²¹			
179-16																l ou ²¹			
181-16																p i ŋ ²¹			
182-16																tɕʰ i ²¹			
189-16																k aː ²¹			
191-16																t o ŋ ²¹			
193-16																l i ŋ ²¹			
198-16																t o ŋ ⁵⁵			
199-16																ɕ y ŋ ²¹			
200-16																tsʰ u ²¹			
202-16																t au ⁵⁵			
205-16																f eː ²¹			
206-16																tɕ j e ²¹			
209-16																x w a ²¹			
211-16																tsʰ ɛ ²¹			
215-16																l i ²⁴			
216-16																k w a ²¹			
217-16																t au ⁵⁵			
219-16																s j a ²¹			
220-16																tsʰ ou ²¹			
225-16																tɕ iaː ²⁴			
230-16																tɕ iaː ⁵⁵			
234-16																pʰ ei ²¹			
238-16																l i ²¹			
242-16																ts ɛ ⁵⁵			
253-16																tɕ ieː ²⁴			
256-16																ʂ u ²¹			
261-16																x w a ²¹			
262-16																p ei ²¹			
263-16																tsʰ ɛ ²¹			
264-16																ɕ j a ŋ ²¹			
271-16																ʂ ʅ ²¹			
272-16																tɕ iaː ²¹			
274-16																kʰ u ⁵³			
275-16																p aː ²¹			
279-16																n aː ²⁴			
287-16																l aː ²¹			
291-16																x ou ²⁴			
295-16																tɕʰ y ⁵⁵			
300-16																j ou ²⁴			
303-16																tɕʰ y ⁵³			
306-16																k ou ⁵³			
307-16																k u ²¹			
308-16																tɕʰ y ⁵⁵			
312-16																tɕ j au ⁵⁵			
313-16																kʰ o ⁵³			
314-16																tʰ ɛ ⁵⁵			
323-16																m i ŋ ²⁴			
325-16																tʰ ou ⁵³			
330-16																f ou ⁵³			
334-16																tsʰ i ²¹			
335-16																w ei ²¹			
338-16																k au ²¹			
339-16																ts ou ²¹			
341-16																f u ²⁴			
342-16																m i ŋ ²¹			
343-16																x o ²⁴			
344-16																pʰ m au ⁵³			
349-16																kʰ ei ²¹			
353-16																a ŋ ²¹			
360-16																x ou ²⁴			
2-17																	i t ⁵		
4-17																	tsʰ ɪ k ⁵		
5-17																	tsʰ ɔ ŋ ²⁴		
6-17																	s a n ⁵⁵		
