COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1787-7							tʃ u r kʰ u	
1823-7							l e m	
1832-7							k a r kʰ a	
1842-7							l u ŋ	
1860-7							ŋ a m	
1869-7							ʃ u p kʰ a ŋ	
1888-7							ʃ a m p i	
1897-7							s e	
1932-7							ɾ i n a ŋ	
1950-7							z u	
1968-7							t o ŋ t̪ ə	
1978-7							k u t kʰ a	
1987-7							s a m	
2015-7							ŋ a m kʰ ə n	
2118-7							m o ŋ a o	
2238-7							ŋ a ɾ kʰ e n	
2507-7							tʰ i n	
2526-7							l e	
2535-7							ʃ a	
2544-7							ʃ i ŋ	
2560-7							s o ŋ n i	
2569-7							kʰ e i u r a	
2578-7							n i tʃ i ŋ	
2596-7							d u ŋ	
2615-7							ɾ i	
2663-7							g i t kʰ	
2690-7							s i	
2719-7							ɾ i d i	
2728-7							k o tʃ u ŋ	
2747-7							ɲ i ŋ	
2756-7							s e r b	
2774-7							b o a i ŋ	
19-7							n a ʃ i ə	
28-7							n a ʃ i ə	
89-7							g a ŋ p u	
107-7							d i m i n	
145-7							d u kʰ p u	
190-7							p u tʃ i	
338-7							b r o ŋ	
436-7							z u a u	
483-7							u a	
535-7							s o a o	
571-7							g e l e n	
699-7							d o ŋ p a	
845-7							ɾ o k	
1049-7							b u	
1161-7							a m	
1180-7							ʃ a	
1226-7							l a ɲ i	
1235-7							n a m n i ŋ	
1280-7							tʃ i ŋ	
1307-7							t e p kʰ a	
1352-7							g u	
1415-7							ɾ a	
1636-7							b e tʃ a	
1680-7							kʰ a n	
1725-7							tʃ a p tʃ e	
2127-7							dʒ a m	
2181-7							d i	
2366-7							j a n e n	
2672-7							b a g a	
2681-7							b a kʰ u ŋ b a	
55-7							d a ʃ i	
80-7							tʰ u ŋ	
154-7							ʃ i	
10-8								dʒ a ŋ
37-8								n a n
46-8								n a n
98-8								kʰ a ŋ tʃ i l a
125-8								b i ŋ a ŋ
162-8								l e tʰ a
171-8								o o b a
219-8								t a ŋ p u
247-8								tʃʰ a ŋ l u
282-8								l u ŋ p u
292-8								kʰ a ŋ
301-8								l i
354-8								m u m b a n a
363-8								n a m b
397-8								g a m a i
406-8								kʰ a m
426-8								m a k p a n
473-8								pʰ i n a ŋ
499-8								z a m a z
526-8								g a ɾ a
544-8								kʰ u
553-8								g o t p ŋ
599-8								g o i u n
608-8								b a n
617-8								j e n
645-8								a n a
663-8								s o ŋ p u
672-8								t o ŋ p a
681-8								ɲ i r i
690-8								m i ŋ
708-8								tʰ a ɾ p ŋ b r
717-8								dʒ o k p a
726-8								s i
744-8								a p a
782-8								m i
791-8								ŋ a
800-8								ŋ a
809-8								m o m a a n
836-8								p a o
881-8								l a m
890-8								pʰ a l a
899-8								s e tʰ
926-8								tʃʰ a m
944-8								g a ɾ a ŋ
953-8								ʃ a ɾ a ŋ
980-8								g a ɾ o ŋ
998-8								pʰ e i
1022-8								dʒ a t u r
1031-8								b i n a ŋ
1069-8								tʃ o ŋ a ŋ
1079-8								ʃ a l a
1098-8								j a ŋ b u
1117-8								tʃ u ŋ
1141-8								ɾ i ŋ b u
1189-8								m a n
1198-8								n u
1208-8								z a l a
1217-8								l a l i
1253-8								a m a
1271-8								n o g ŋ
1289-8								m i ŋ
1316-8								ŋ a ŋ
1325-8								kʰ a m
1334-8								s i ŋ b a n
1343-8								b u n a ŋ
1361-8								j e n a ŋ
1370-8								n a k u ŋ
1388-8								m a n b a
1397-8								tʰ u r
1406-8								tʃ o ŋ
1424-8								g a ɾ a ŋ p a p
1433-8								ʃ u g u
1442-8								l a m
1451-8								b a ɾ a m
1468-8								pʰ a k p a
1477-8								ŋ a s
1502-8								ŋ a m u u
1511-8								m u l a a ŋ b u
1529-8								tʃ a l u
1538-8								s u l u
1557-8								tʃ o i i
1618-8								i n tʃ a
1663-8								z u m
1689-8								ŋ o i
1698-8								kʰ u ŋ
1707-8								m o ŋ n a ŋ
1716-8								ŋ a m
1742-8								m u g i
1751-8								b u l i a l
1778-8								z a
1787-8								tʃ u r p u
1823-8								l e m
1832-8								k a ɾ m a n
1842-8								l u ŋ
1860-8								ŋ a m
1869-8								ʃ o p a a ŋ
1888-8								ʃ a m p a
1897-8								s e
1932-8								ɾ i n a ŋ
1950-8								z u
1968-8								t o ŋ t a n
1978-8								k u t p a
1987-8								s a m
2015-8								ŋ a m a n
2118-8								m o ŋ b o
2238-8								ŋ a ɾ p a n
2507-8								tʰ u z u ŋ
2526-8								l e
2535-8								ʃ a
2544-8								ʃ i ŋ
2560-8								s o ŋ n
2569-8								kʰ e tʰ u r
2578-8								n i tʃ i ŋ
2596-8								tʰ u ŋ
2615-8								ɾ i
2663-8								g i t p
2690-8								s i
2719-8								ɾ i p i
2728-8								g o ŋ u ŋ
2747-8								ɲ i ŋ
2756-8								s e tʰ b u
2774-8								b o k i
19-8								n a ɾ i
28-8								n a ɾ i
107-8								tʰ i m i n
145-8								tʰ u k p u
190-8								p u
229-8								kʰ a
257-8								tʰ a ŋ a
338-8								b u u ŋ
436-8								z u l u
483-8								g a
535-8								s o s o
571-8								g e l a n
845-8								ɾ o k
971-8								tʃ i t a
1049-8								b u
1161-8								a m
1180-8								ʃ a
1226-8								l a l i
1235-8								n a m a
1280-8								dʒ i ŋ
1307-8								t e p a a
1379-8								s i
1415-8								ɾ a
1636-8								b e tʃ a
1654-8								l i
1680-8								kʰ a n
1725-8								tʃ a p a e
2127-8								dʒ a m a n
2181-8								h i l o
2366-8								j a l p a n
2681-8								b a l u ŋ b r
55-8								tʰ a ɾ o
116-8								tʰ u l u
154-8								ʃ i
