COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2118-6						m o ŋ k u		
2238-6						ŋ a r tʃ a		
2507-6						tʰ i n u ŋ		
2526-6						l e		
2535-6						ʃ a		
2544-6						ʃ i ŋ		
2560-6						s o ŋ kʰ a		
2569-6						kʰ e tʰ u ŋ a		
2578-6						ŋ i tʃ i ŋ		
2596-6						d u ŋ		
2615-6						ɾ i		
2663-6						g i t i		
2690-6						s i		
2719-6						ɾ i g i		
2728-6						k o tʃ u ŋ		
2747-6						j i ŋ		
2756-6						s e ɾ tʃ u		
2774-6						b o ŋ u ŋ b		
19-6						n a ʃ i n  n		
28-6						n a ʃ i n a		
89-6						g a ŋ k u		
107-6						d̪ i m i n		
145-6						d u k p u		
190-6						b u tʃ i		
229-6						kʰ a		
257-6						tʰ a ŋ k n		
338-6						b ɾ u ŋ		
483-6						l a		
535-6						s o s		
571-6						g e l e n		
699-6						d̪ o ŋ k a		
845-6						ɾ o k a		
971-6						tʃ i k u u		
1049-6						b u		
1161-6						a m		
1226-6						l a m i		
1235-6						n a m n a ŋ		
1280-6						tʃ i ŋ tʃ a n		
1307-6						b e p k a		
1352-6						g u		
1379-6						s i		
1415-6						ɾ a		
1636-6						b e tʃ a		
1654-6						l i		
1680-6						kʰ a n		
1725-6						tʃ a p tʃ e		
2127-6						tʃ a m tʃ u		
2181-6						d̪ i		
2366-6						j a k l k		
2672-6						b a g a		
2681-6						b a l a ŋ b a		
55-6						d̪ a ʃ i		
80-6						tʰ u ŋ g a		
116-6						tʰ u l o		
154-6						ʃ i		
181-6						n i z u ŋ b a		
267-6						tʃ i		
319-6						pʰ o t o a n		
389-6						g o g a		
508-6						ŋ a m tʃ		
563-6						s a ŋ b u		
637-6						a t̪		
754-6						tʃ a m u u		
764-6						g a ɾ a ŋ b a		
819-6						z a m b a		
827-6						b i		
918-6						j a ŋ l u		
1460-6						s o ŋ k		
1487-6						tʃ o k a a ŋ		
1521-6						tʃʰ u		
1734-6						z i m b u		
2172-6						b i l  a b b		
2209-6						b i k i ŋ b		
2737-6						ŋ i z a n		
329-6						tʃ a n tʃ a		
464-6						t o tʃ a ŋ		
493-6						ɾ i		
581-6						d u		
591-6						n e g a ŋ a		
655-6						s a		
873-6						pʰ u ŋ b o		
909-6						pʰ e l o		
990-6						tʃ o		
1133-6						j u		
1150-6						s o ŋ		
1584-6						g a ɾ i		
10-7							dʒ a ŋ	
37-7							n a n	
46-7							n a n	
98-7							kʰ a ŋ tʃ i r	
125-7							b i i a a ŋ  a a a a	
162-7							l e i kʰ	
171-7							o m a a	
219-7							t a ŋ p u	
247-7							tʃ a ŋ l u ŋ	
282-7							l u s p u	
292-7							kʰ a ŋ	
301-7							l i	
354-7							m u m a a kʰ ə	
363-7							n a m a u	
397-7							g a m d i	
406-7							kʰ a m	
426-7							m a kʰ p a kʰ  a	
473-7							pʰ i n a ŋ	
499-7							z a m i n	
526-7							g a kʰ a	
544-7							kʰ u	
553-7							k o t kʰ ŋ	
599-7							g o i a a kʰ	
608-7							b a n a u k  a n a b	
617-7							j e n	
645-7							a u a	
663-7							t o ŋ d u ŋ a	
672-7							t o ŋ p a	
681-7							ɲ i r i	
690-7							m i ŋ	
708-7							tʰ a ɾ i ŋ b i	
717-7							dʒ o k p u	
726-7							pʰ i	
744-7							a p a	
782-7							m i	
791-7							ŋ a	
800-7							ŋ a	
809-7							m o m n a ŋ	
836-7							p a p	
881-7							l a m	
890-7							ɾ a kʰ a	
899-7							pʰ e n kʰ	
926-7							tʃ a m	
944-7							g a ɾ a ŋ	
953-7							ʃ a ɾ a ŋ	
980-7							z a ɾ u ŋ	
998-7							pʰ e i	
1022-7							dʒ a ŋ u ŋ kʰ	
1031-7							b i n a ŋ	
1069-7							tʃ o ŋ a ŋ	
1079-7							ʃ a kʰ a	
1098-7							j a ŋ a u	
1117-7							tʃ u n	
1141-7							ɾ i ŋ a u	
1189-7							m a n	
1198-7							n u	
1208-7							z a l a	
1217-7							l a n i	
1253-7							a m a	
1271-7							n o a a ŋ	
1289-7							m i ŋ	
1316-7							ŋ a ŋ	
1325-7							kʰ a m	
1334-7							b i ŋ a a	
1343-7							b u n a ŋ	
1361-7							j e n a ŋ	
1370-7							n a kʰ a	
1388-7							m a n a a	
1397-7							tʰ u r kʰ	
1406-7							tʃ o ŋ	
1424-7							g a ɾ a ŋ p a ŋ a  a	
1433-7							ʃ u g a	
1442-7							l a m	
1451-7							b a ŋ a m	
1468-7							pʰ a kʰ p a	
1477-7							ŋ a m	
1502-7							ŋ a m a u	
1511-7							m u ŋ j a ŋ	
1529-7							tʃ a l u	
1538-7							b u	
1557-7							tʃ o i ŋ i ŋ	
1618-7							i ŋ	
1663-7							z u m	
1689-7							ŋ o i	
1698-7							kʰ u ŋ	
1707-7							m o ŋ tʃ a ŋ	
1716-7							ŋ a m	
1742-7							m u g a	
1751-7							b u a i	
1778-7							z a	
1787-7							tʃ u r kʰ u	
1823-7							l e m	
1832-7							k a ɾ kʰ a	
1842-7							l u ŋ	
1860-7							ŋ a m	
1869-7							ʃ u p kʰ a ŋ	
1888-7							ʃ a m kʰ a	
1897-7							pʰ e n  a	
1932-7							ɾ i n a ŋ	
1950-7							z u	
1968-7							t o ŋ tʃ a	
1978-7							k u t kʰ a	
1987-7							pʰ a m	
2015-7							ŋ a m kʰ ə n	
2118-7							m o ŋ tʃ o ŋ u ŋ	
2238-7							ŋ a ɾ a e n	
2507-7							tʰ i i	
2526-7							l e n	
2535-7							ʃ a	
2544-7							ʃ i ŋ	
2560-7							b o ŋ tʃ a ŋ i ŋ	
2569-7							kʰ e i u	
2578-7							n i tʃ i ŋ	
2596-7							d u ŋ	
2615-7							ɾ i	
2663-7							g i t kʰ	
2690-7							pʰ i	
2719-7							ɾ i r i	
2728-7							k o tʃ u ŋ	
2747-7							ɲ i ŋ	
2756-7							b e r a	
2774-7							b o p i ŋ	
19-7							n a i i a	
28-7							n a i i a	
89-7							g a ŋ p u	
107-7							d i m i n	
145-7							d u kʰ p u	
190-7							p u tʃ i	
338-7							b r u ŋ	
436-7							z u	
483-7							z a	
535-7							b o a p	
571-7							g e n e n	
699-7							d o ŋ p a	
845-7							ɾ o k	
1049-7							b u	
1161-7							a m	
1180-7							ʃ a	
1226-7							l a ɲ i	
1235-7							n a m n	
1280-7							dʒ i ŋ kʰ a ŋ	
1307-7							t e p kʰ a kʰ	
1352-7							g u	
1415-7							ɾ a	
1636-7							b e tʃ a	
1680-7							kʰ a n	
1725-7							tʃ a p tʃ e	
2127-7							dʒ a m a ə n	
2181-7							d i	
2366-7							j a n e n	
2672-7							b a g a	
2681-7							b a l a ŋ b a	
55-7							d a i i a  a a	
80-7							tʰ u ŋ kʰ a	
154-7							ʃ i	
181-7							n i	
267-7							dʒ i	
319-7							pʰ o t kʰ e n	
389-7							g o k a	
453-7							tʃ a ŋ p u	
508-7							ŋ a m	
563-7							b a ŋ a u	
637-7							a u	
754-7							a u i u	
819-7							z a m a a	
827-7							b i	
918-7							j a ŋ l u	
1244-7							k u a ŋ	
1460-7							$	
1487-7							dʒ o k j a ŋ	
1521-7							tʃ u	
1734-7							z i m	
2172-7							b i	
2256-7							pʰ u	
2517-7							ŋ a m tʃ a	
2654-7							b o ŋ	
2737-7							ŋ i	
329-7							tʃ a n	
415-7							kʰ e	
464-7							t o tʃ a ŋ	
493-7							ɾ i	
581-7							d u	
591-7							n e n a ŋ	
627-7							g a ɾ a ŋ	
655-7							$	
873-7							pʰ u ŋ	
909-7							pʰ e n	
990-7							tʃ o	
1013-7							g e n a ŋ	
1133-7							j u	
1150-7							$	
10-8								dʒ a ŋ
37-8								n a n
46-8								n a n
98-8								kʰ a ŋ tʃ a r a n
125-8								i i ŋ a ŋ
162-8								l e tʰ a
171-8								o l a o n
219-8								t a ŋ p a
247-8								tʰ a ŋ l a
282-8								j u ŋ p u
292-8								kʰ a ŋ
301-8								l i
354-8								m u m b u n a m
363-8								n a m b ŋ
397-8								g a m p a
406-8								kʰ a m
426-8								m a k p a n
473-8								pʰ i n a ŋ
499-8								z a m a z
526-8								g a l p n
544-8								kʰ u
553-8								g o t p ŋ
599-8								g o k u n
608-8								i a n
617-8								j a n
645-8								a n a
663-8								s o ŋ p u
672-8								t o ŋ p a n
681-8								ɲ i r i
690-8								m i ŋ
708-8								tʰ a ŋ p ŋ
717-8								dʒ o k p a
726-8								s i
744-8								a p a
782-8								m i
791-8								ŋ a
800-8								ŋ a
809-8								m o m n a n
836-8								p a o
881-8								l a m
890-8								kʰ a l a n
899-8								s e l
926-8								tʰ a m
944-8								g a l a ŋ
953-8								ʃ a l i ŋ
980-8								j a l o ŋ
998-8								pʰ e tʰ
1022-8								dʒ a k u ŋ
1031-8								i i n a ŋ
1069-8								tʃ o ŋ a ŋ
1079-8								ʃ a l a n
1098-8								j a ŋ b u
1117-8								tʃ u n
1141-8								ɾ i ŋ
1189-8								m a n
1198-8								n u
1208-8								z a l a
1217-8								l a n i
1253-8								a n a
1271-8								n o l ŋ
1289-8								m i ŋ
1316-8								ŋ a ŋ
1325-8								kʰ a m
1334-8								s i ŋ b a n
1343-8								i u n a ŋ
1361-8								j a n a ŋ
1370-8								n a k p ŋ
1388-8								m a n
1397-8								tʰ u ŋ
1406-8								tʃ o ŋ
1424-8								g a l a ŋ p a n p
1433-8								ʃ u t p
1442-8								l a m
1451-8								i a k i n
1468-8								pʰ a k p a
1477-8								ŋ a s
1502-8								ŋ a m tʃ a
1511-8								m u m j a n m u n
1529-8								tʃ a l u
1538-8								s o l u
1557-8								tʃ o k p ŋ
1618-8								i n tʃ a n
1663-8								z u m
1689-8								ŋ o ŋ
1698-8								kʰ ŏ ŋ
1707-8								m o ŋ n a n
1716-8								ŋ a m
1742-8								m u m a
1751-8								i u m i a n
1778-8								z a
1787-8								tʰ u ŋ p u
1823-8								l e m
1832-8								g a l p a n  a a p
1842-8								j u ŋ
1860-8								ŋ a m
1869-8								ʃ u p a a n
1888-8								ʃ a m p a
1897-8								s e
1932-8								ɾ i n a ŋ
1950-8								z u
1968-8								t o ŋ t a n  ŋ
1978-8								g u t p a n
1987-8								s a m
2015-8								ŋ a m a n
2118-8								m o ŋ m o
2238-8								ŋ a l p a n
2507-8								tʰ i n
2526-8								j e
2535-8								ʃ a
2544-8								ʃ i ŋ
2560-8								s o ŋ n
2569-8								kʰ e l u i
2578-8								n i tʃ i n
2596-8								tʰ u ŋ
2615-8								ɾ i
2663-8								g i t p
2690-8								s i
2719-8								ɾ i k i
2728-8								g o k u ŋ
2747-8								ɲ i ŋ
2756-8								s e tʰ p u
2774-8								i o k i ŋ
19-8								n a l i
28-8								n a l i
107-8								tʰ i m i n
145-8								tʰ u k p a
190-8								p u
229-8								kʰ a
257-8								tʰ a ŋ a n
338-8								i ă u ŋ
436-8								z u l u
483-8								j a
535-8								s o s o
571-8								g e l a n
845-8								ɾ o k
971-8								tʃ i p a
1049-8								i u
1161-8								a n
1180-8								ʃ a
1226-8								l a n i
1235-8								n a m a
1280-8								dʒ i ŋ z a n
1307-8								t e p a a n
1379-8								s i
1415-8								ɾ a
1636-8								b e p a n
1654-8								l i
1680-8								kʰ a n a i n
1725-8								tʃ a p a a
2127-8								dʒ a m a n
2181-8								tʰ i l o n
2366-8								j a k p a
2681-8								i a l a ŋ
55-8								tʰ a
116-8								tʰ u l i
154-8								ʃ i
181-8								n i z u ŋ
210-8								g o g
267-8								dʒ i
319-8								pʰ o t p a n
389-8								g o g p
453-8								tʃ a ŋ p a
508-8								ŋ a m
563-8								s a ŋ b u
637-8								a n
754-8								tʃ n
764-8								g a
819-8								z a m b a n
918-8								j a ŋ l a
1487-8								dʒ o k p a n
1521-8								tʰ o
2033-8								g o k p a
2172-8								i i l o
2256-8								pʰ e l o n
415-8								kʰ a
627-8								g a
990-8								tʃ o
1013-8								g e p u ŋ
1584-8								g a
