COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
4-15															b u ŋ	
788-15															b ɨi̯	
1219-15															s a ŋ	
141-15															ʔ a ŋ	
541-15															b r j a ŋ	
1687-15															v ɨi̯ ŋ	
123-15															ŋ a ŋ	
1652-15															p a ɲ	
576-15															ŋ ɨi̯	
1738-15															b a ʔ	
442-15															v a ŋ	
368-15															kʰ j a ŋ	
1778-15															b a e	
957-15															ŋ a ʔ	
1704-15															ʔ a ʔ	
304-15															j a ŋ	
1796-15															b a ŋ	
720-15															b a h	
287-15															kʰ a ʔ	
321-15															b u h	
206-15															b a ʔ	
1950-15															ʔ əɯ̯	
665-15															kʰ j a h	
703-15															ŋ a ʔ	
1290-15															m əɯ̯	
1391-15															b a ʔ	
269-15															kʰ a ʔ	
855-15															p a ŋ	
2078-15															v ɨi̯	
2213-15															m əɯ̯	
1858-15															s a	
1151-15															kʰ j a h	
737-15															kʰ e ʔ	
340-15															s əɯ̯	
1111-15															v ɨi̯	
485-15															ŋ əɯ̯	
1356-15															m a h	
1093-15															ʔ a ŋ	
1063-15															b u ɲ	
648-15															p u ɲ	
223-15															kʰ a h	
1248-15															ʔ a	
1509-15															g u n	
504-15															b a h	
2130-15															s əɯ̯	
1-15															ʔ əɯ̯	
386-15															j uːi̯ ʔ	
1027-15															ʔ a ʔ	
2077-15															m a	
1459-15															ʔ r a	
1323-15															ɲ a	
1859-16																ŋ əɯ̯
175-16																b a
241-16																b ɔ ʔ
2163-16																b ɔ ŋ
2181-16																n iː ɲ
2060-16																b ɔ ŋ
410-16																b əɯ̯
1841-16																n əɯ̯
2017-16																s əɯ̯
1004-16																l əɯ̯
614-16																b ɔ h
686-16																b l a
88-16																b a p
872-16																n iː ŋ
1891-16																b a
68-16																v ɔ ŋ
631-16																b a h
594-16																b a
1759-16																v ɔ ŋ
805-16																b ɔ ŋ
756-16																v ɔ ʔ
1201-16																l̥ a p
2042-16																b a
1968-16																b a ʔ
2000-16																f aː ŋ
17-16																v a ʔ
4-16																b ɔ ŋ
788-16																b ɔ
1219-16																s iː ɲ
141-16																g aː ŋ
541-16																b r l a ŋ
1687-16																v ɔ ŋ
123-16																n iː ɲ
1652-16																b ɔ ŋ
576-16																n ɔ
1738-16																b ɔ ʔ
442-16																v ɔ ŋ
368-16																b j a ŋ
1778-16																b ɔ ʔ
957-16																n ɔ ɲ
1704-16																b ɔ ʔ
304-16																j ɔ ŋ
1796-16																g ɔ ŋ
720-16																b ɔ h
287-16																b a p
321-16																b aː h
206-16																b ɔ ʔ
1950-16																b a
665-16																b b a ŋ
703-16																n ɔ ʔ
1290-16																n əɯ̯
1391-16																b ɔ ʔ
269-16																b a p
855-16																b a ŋ
2078-16																v ɔ
2213-16																n əɯ̯
1858-16																s a
1151-16																b j a ʔ
737-16																b a p
340-16																ʔ a
1111-16																v ɔ
485-16																n əɯ̯
1356-16																n ɔ h
1063-16																b u ŋ
648-16																g aː ŋ
223-16																b a ŋ
1248-16																b o
1509-16																p aː ŋ
2130-16																s əɯ̯
1-16																b əɯ̯
386-16																n ɔ p
1411-16																p ɔ
1027-16																ʔ ɔ ʔ
2077-16																t t n a h
1459-16																ʔ l a
1323-16																m ei̯
