COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1787-7							tʃ u r t̪ u	
1823-7							ɾ e m	
1832-7							k a r m a	
1842-7							ɾ u ŋ	
1860-7							ŋ a m	
1869-7							s u p t̪ a ŋ	
1888-7							z a m t̪ i	
1897-7							z e	
1932-7							ɾ i n a ŋ u l e	
1950-7							z u	
1968-7							t o ŋ d a l	
1978-7							k u t t̪ a	
1987-7							z a m	
2015-7							ɲ a m kʰ e n	
2118-7							m o ŋ z u	
2238-7							ŋ a r e n	
2507-7							bʱ i n u ŋ	
2526-7							ɾ e	
2535-7							s a	
2544-7							z i ŋ	
2560-7							s o ŋ n i tʃ i ŋ	
2569-7							kʰ e t̪ u r	
2578-7							n i tʃ i ŋ	
2596-7							bʱ u ŋ	
2615-7							ɾ i	
2663-7							g i t i	
2690-7							s i	
2719-7							ɾ i bʱ i	
2728-7							k o tʃ u ŋ	
2747-7							ɲ i ŋ	
2756-7							z e r u	
2774-7							b o ɲ i ŋ	
19-7							n a z i kʰ	
28-7							n a z i kʰ e	
89-7							bʱ a ŋ p u	
107-7							d i m i n	
145-7							d u k p u	
190-7							p u tʃ i	
338-7							bʱ r u ŋ	
436-7							z u l u	
483-7							j a	
535-7							s o z o	
571-7							g e l e n b i	
699-7							d o ŋ p a	
845-7							ɾ o kʰ	
1049-7							tʃʰ u	
1161-7							a m	
1180-7							z a	
1226-7							ɾ a m i	
1235-7							n a m n i ŋ	
1280-7							ʃ i n z a ŋ	
1307-7							t e p t̪ a	
1352-7							g u	
1415-7							ɾ a	
1636-7							bʱ o tʃ a	
1680-7							kʰ a n kʰ a n	
1725-7							tʃ a kʰ kʰ e	
2127-7							tʃ a m kʰ ə n	
2181-7							d i r o n	
2366-7							j a kʰ e n	
2672-7							j a g a	
2681-7							b a ɾ a ŋ b u	
55-7							d a z i kʰ e n	
80-7							t u ŋ g a	
154-7							z i	
10-8								tʃ a ŋ
37-8								n a n
46-8								n a n
98-8								g a ŋ tʃ i l a
125-8								b i j a ŋ r a
162-8								l ŏ i z i
171-8								o m z a
219-8								tʃ a ŋ p u
247-8								g a ŋ l u ŋ
282-8								l u z p u
292-8								g a ŋ
301-8								l i
354-8								m u m b a b i
363-8								n a m b u
397-8								g a m b i
406-8								g a u
426-8								m ŏ k p a
473-8								p i n a ŋ
499-8								z a m a n
526-8								g a z a
544-8								tʃʰ u
553-8								g o t a ŋ
599-8								g o i tʰ a m
608-8								b a n b o
617-8								j a n
645-8								a n a
663-8								z o ŋ tʰ u r
672-8								tʃ o ŋ p a
681-8								ŋ i ɾ i
690-8								m i ŋ
708-8								d a ŋ l i ŋ b u
717-8								tʃ o k p u
726-8								z i
744-8								a p a
782-8								m i
791-8								ŋ a
800-8								ŋ a
809-8								m o m n a ŋ
836-8								p z i
881-8								l a m
890-8								r a j a
899-8								z a ɾ
926-8								tʃ a m
944-8								g a ɾ a ŋ
953-8								z j a l a ŋ
980-8								j a ɾ u ŋ
998-8								p a i
1022-8								a tʰ u r
1031-8								b i n a ŋ u a
1069-8								d o a ŋ
1079-8								z a j a
1098-8								j a ŋ p u
1117-8								g u n
1141-8								ɾ i ŋ b u
1189-8								m a n
1198-8								n u
1208-8								z a l a
1217-8								ɾ a ŋ i
1253-8								a m a
1271-8								n o j a ŋ
1289-8								m i ŋ
1316-8								ŋ a ŋ
1325-8								g a m
1334-8								z i ŋ b a
1343-8								b i n a ŋ
1361-8								j a n a ŋ
1370-8								n a k u ŋ
1388-8								m a n b a
1397-8								g u ɾ
1406-8								tʃ o ŋ
1424-8								g a ɾ a ŋ p a r
1433-8								z u g u
1442-8								l a m
1451-8								b a k a m
1468-8								p a k p a
1477-8								ŋ a z
1502-8								ŋ a m z u
1511-8								m u g j a ŋ b a
1529-8								g a l u
1538-8								z u l u
1557-8								tʃ o i p u ŋ
1618-8								i ŋ p a
1663-8								z u m
1689-8								ŋ o i
1698-8								g u ŋ
1707-8								m o ŋ n a ŋ
1716-8								ŋ a m
1742-8								m u g i
1751-8								b u z i l a
1778-8								z a
1787-8								g u ɾ p u n
1823-8								l o m
1832-8								g a ɾ m a
1842-8								l u ŋ
1860-8								ŋ a m
1869-8								z u p a ŋ
1888-8								z a m p i
1897-8								z
1932-8								ɾ i n a ŋ z p a
1950-8								z u
1968-8								d o ŋ d a
1978-8								g u t p a
1987-8								z a m
2015-8								ŋ a m z a
2118-8								m o ŋ z a a a
2238-8								ŋ a ɾ a n
2507-8								tʰ ŏ n u ŋ
2526-8								l a
2535-8								z a
2544-8								z i ŋ
2560-8								ʃ o ŋ n i b i ŋ
2569-8								g a u r
2578-8								n i tʃ i ŋ
2596-8								g u ŋ
2615-8								ɾ i
2663-8								g i t i
2690-8								z i
2719-8								r i p i
2728-8								g o tʃ u ŋ
2747-8								ɲ i ŋ
2756-8								z ŏ ɾ b u
2774-8								b o n i ŋ
19-8								n a tʃ i a
28-8								n a tʃ i p a
107-8								i m i n
145-8								g u g p u
190-8								p u i
229-8								tʃʰ a
257-8								g a ŋ a
338-8								tʃ ɾ u ŋ
436-8								z u l u
483-8								j a
535-8								z o z o
571-8								g e ɾ e n p i
845-8								r o p
971-8								tʃ i k p u
1049-8								b u
1161-8								a m
1180-8								z a
1226-8								l a ŋ i
1235-8								n a m n i ŋ
1280-8								tʃ i ŋ z a ŋ
1307-8								tʃ o p a
1379-8								z i
1415-8								l a
1636-8								b ĭ a
1654-8								l i
1680-8								g a n p a
1725-8								tʰ a p a
2127-8								tʃ a m z a n
2181-8								pʰ i l a
2366-8								j a k a n
2681-8								b a ɾ a ŋ b u
55-8								a a
116-8								pʰ ĭ ɾ i
154-8								z i
