COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
678-5					s uː			
682-5					m a n			
493-5					z yː			
693-5					s ə			
694-5					m uː			
702-5					tɕ ɔ m			
704-5					m uː			
176-5					l uː			
709-5					s a			
710-5					t eˀ			
714-5					m a			
718-5					kʰ			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕ i ŋ			
726-5					dʑ a ŋ			
729-5					b			
730-5					r ɛː			
739-5					pʰ l i			
740-5					b ə			
741-5					kʰ ɔ k			
744-5					a			
743-5					h			
746-5					pʰ u ŋ			
748-5					tʰ ə			
747-5					kʰ yː			
749-5					kʰ a n			
751-5					t ɔ̃ː			
762-5					m a n			
764-5					h a n			
765-5					dʑ y			
788-5					h u			
615-5					l a k			
803-5					s u			
802-5					w a k			
808-5					b a			
809-5					tɕ i			
819-5					d y k			
821-5					s ə			
820-5					b ɔ			
828-5					s a k			
827-5					p yː			
835-5					n ə			
308-5					r yː			
844-5					z i			
848-5					m u			
705-5					l uː			
613-5					a			
649-5					h a k			
876-5					tɕ ɔ̃ː			
878-5					j u ŋ			
889-5					h ũː ŋ			
898-5					n y k			
902-5					h ũː ŋ			
910-5					a n			
916-5					l i			
919-5					r ɛː			
922-5					s i k			
930-5					tɕʰ ɔː			
933-5					k ɛː			
939-5					r a k			
947-5					w a n			
948-5					n u			
963-5					z uː			
967-5					tɕʰ y k			
969-5					s ə			
970-5					kʰ u k			
972-5					n ə			
731-5					m yː			
973-5					dʑ i ŋ			
974-5					n ə			
979-5					tɕ a n			
182-5					kʰ yː			
993-5					n ə			
994-5					j yː			
1001-5					s ɔ			
1002-5					d u			
1005-5					tɕʰ yː			
1009-5					kʰ ɔː			
1022-5					s y			
1021-5					j ɔ			
1043-5					w u ŋ			
1049-5					t ɛː			
1065-5					kʰ ĩː			
1068-5					j ɔː			
1077-5					l u ŋ			
1081-5					r ũː ŋ			
1084-5					h i ŋ			
1092-5					m ə			
1091-5					tɕʰ iː			
1096-5					n ə			
1097-5					dʑ yː			
1102-5					n ɛː			
1104-5					tʰ ɔ			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b ɹ ɔː			
1116-5					s ɔ̃ː			
722-5					kʰ ɔː			
1141-5					j ɔ̃ː ŋ			
1147-5					b ə			
1146-5					z ɔ			
1150-5					h a ŋ			
1151-5					u ŋ			
1158-5					h a k			
1159-5					pʰ ũː ŋ			
1164-5					tʰ a			
1163-5					l uː			
1167-5					s a ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ ɔ̃ː			
1189-5					n i k			
1-6						g uː		
5-6						n ə		
4-6						tʰ i k		
6-6						n a ŋ		
15-6						dʑ i		
55-6						l u		
56-6						a		
60-6						s ɛː		
61-6						kʰ y ŋ		
80-6						dʑ ɔ k		
87-6						tɕʰ a		
86-6						pʰ l u		
92-6						pʰ l oː		
102-6						m ə		
106-6						pʰ u k		
108-6						d u		
107-6						pʰ l a		
112-6						pʰ ɔ m		
115-6						s		
114-6						tʰ u ŋ		
120-6						d u		
124-6						a		
125-6						tʰ ɔ k		
132-6						s ə		
131-6						r i ŋ		
136-6						b ə		
134-6						kʰ a k		
137-6						a		
138-6						d u k		
140-6						h uː		
143-6						tɕʰ a k		
145-6						tɕʰ ũː ŋ		
147-6						h ɛː		
149-6						m i k		
153-6						s		
152-6						k a m		
158-6						k i k		
163-6						l i		
164-6						n yː		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						b u k		
173-6						tʰ yː		
183-6						r ɛː		
185-6						m		
188-6						g		
189-6						tɕ i ŋ		
193-6						h a		
196-6						m ɔ̃ː		
199-6						tɕʰ ɛː		
200-6						kʰ a m		
201-6						kʰ i		
202-6						kʰ		
203-6						tʰ u ŋ		
204-6						b yː		
206-6						n a m		
117-6						b yː		
146-6						tɕʰ eˀ		
219-6						pʰ		
218-6						tɕʰ ɛː		
224-6						m a ŋ		
240-6						tɕʰ a k		
244-6						j a		
255-6						n a		
260-6						b a		
263-6						r oː		
269-6						dʑ ɛ k		
271-6						tʰ a k		
209-6						tɕʰ eˀ		
277-6						m ə		
278-6						b u ŋ		
135-6						d ə		
284-6						m yː		
797-6						a		
290-6						l i ŋ		
289-6						k i k		
296-6						n i		
310-6						s		
319-6						yː		
325-6						r a		
327-6						tʰ ə		
331-6						k oː		
337-6						b a m		
338-6						l i ŋ		
339-6						ɔ̃ː		
350-6						kʰ		
349-6						tʰ y ŋ		
357-6						tɕʰ u		
355-6						a		
363-6						m		
361-6						tʰ oː		
365-6						s a m		
364-6						dʑ ɛ ʔ		
375-6						r u k		
379-6						s a ʔ		
380-6						kʰ a		
396-6						j oː		
400-6						m uː		
405-6						d a ŋ		
404-6						s u m		
409-6						r a k		
410-6						i k		
415-6						b a		
416-6						b a		
101-6						n u ŋ		
37-6						kʰ uː		
424-6						pʰ ɛː		
434-6						tɕʰ a n		
445-6						p		
446-6						s iː		
451-6						t u		
457-6						n a m		
456-6						b a uː		
464-6						pʰ i ŋ		
473-6						tɕʰ yː		
474-6						ɔ ŋ		
479-6						s i n		
489-6						j ɔ		
490-6						h ɔ̃ː		
494-6						s ə		
503-6						kʰ ə		
502-6						z a ŋ		
235-6						l u ŋ		
519-6						l iː		
523-6						u k		
527-6						tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						a		
554-6						dʑ ə		
553-6						r i ŋ		
558-6						kʰ ɔ̃ː ŋ		
561-6						s a		
562-6						p a		
564-6						j ɛː		
567-6						m ə		
570-6						pʰ yː		
575-6						ɔː		
582-6						l a		
585-6						ɔ		
589-6						kʰ ɔ m		
593-6						d ɛ n		
594-6						l a		
595-6						tʰ yː		
596-6						n u		
598-6						z u		
599-6						d ĩː		
602-6						z ɛː		
603-6						l a p		
606-6						s ɔ		
605-6						b ɔ		
620-6						l a		
637-6						pʰ a k		
639-6						dʑ oː		
645-6						kʰ ɔ		
646-6						r ɛ ŋ		
168-6						h ɛ k		
658-6						h a ŋ		
665-6						pʰ uː		
668-6						h uː		
677-6						t a ŋ		
75-6						k u ŋ		
678-6						s uː		
682-6						m a n		
493-6						z yː		
693-6						s ə		
694-6						m		
702-6						tɕ ɔ m		
704-6						m uː		
176-6						l uː		
709-6						s		
710-6						t ɔ		
714-6						m ə		
718-6						kʰ		
719-6						tɕʰ a ŋ		
22-6						m yː		
723-6						tɕ i ŋ		
726-6						dʑ ɛ ŋ		
729-6						b		
730-6						r ɛː		
739-6						pʰ l a		
740-6						b ə		
741-6						kʰ ɔ k		
744-6						a		
743-6						h a n		
746-6						pʰ u ŋ		
748-6						tʰ ə		
747-6						kʰ yː		
749-6						kʰ a n		
751-6						t ɔ̃ː		
762-6						m a n		
764-6						h a n		
765-6						dʑ i		
788-6						h a		
615-6						l a k		
803-6						s u		
802-6						b a k		
808-6						b a		
809-6						tɕ i		
819-6						d y k		
821-6						s u		
820-6						b ɔ		
828-6						s a k		
827-6						p yː		
835-6						n u		
308-6						r yː		
844-6						z i k		
848-6						m ə		
705-6						l uː		
613-6						ə		
649-6						h ɛ k		
876-6						tɕ ɔ̃ː		
878-6						j u ŋ		
889-6						h ũː ŋ		
898-6						n y k		
902-6						h u ŋ		
910-6						a n		
916-6						l iː		
919-6						r ɛː		
922-6						s i k		
930-6						tɕʰ oː		
933-6						k ɛː		
939-6						r ɛ k		
947-6						pʰ ɛ n		
948-6						n u		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s		
970-6						k u k		
972-6						n ə		
731-6						m yː		
973-6						dʑ i ŋ		
974-6						n a		
979-6						dʑ ɛ		
182-6						kʰ yː		
993-6						n ə		
994-6						j yː		
1001-6						s ɔ		
1002-6						d u		
1005-6						tɕʰ yː		
1009-6						kʰ oː		
1022-6						s		
1021-6						j ɔ		
1043-6						j u		
1049-6						t ɛː		
1065-6						tɕʰ ĩː		
1068-6						j o		
1077-6						l u ŋ		
1081-6						r ũː ŋ		
1084-6						h i ŋ		
1092-6						m		
1091-6						tɕʰ yː		
1096-6						n ə		
1097-6						dʑ yː		
1102-6						n ɛː		
1104-6						tʰ yː		
1108-6						tɕʰ a k		
552-6						dʑ uː		
1111-6						b ɛ		
1116-6						s ɔ̃ː		
722-6						kʰ oː		
1141-6						j ɔ̃ː ŋ		
1147-6						b ə		
1146-6						z oː		
1150-6						h a ŋ		
1151-6						u ŋ		
1158-6						h a k		
1159-6						pʰ		
1164-6						tʰ ə		
1163-6						l uː		
1167-6						s a ŋ		
1171-6						l ɛː		
1177-6						z yː		
1187-6						kʰ ɔ̃ː		
1189-6						n i k		
1-7							g uː	
5-7							n ə	
4-7							tʰ i k	
6-7							n ə ŋ	
15-7							dʑ i	
55-7							l ɔ	
56-7							a	
60-7							s aː	
61-7							kʰ u ŋ	
80-7							dʑ a k	
87-7							tɕʰ a	
86-7							pʰ l a	
92-7							pʰ l a	
102-7							m ə	
106-7							pʰ u k	
108-7							d ə	
107-7							pʰ l a	
112-7							pʰ a m	
115-7							s	
114-7							tʰ u ŋ	
120-7							d u	
124-7							a	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r i ŋ	
136-7							b ə	
134-7							kʰ a k	
137-7							a	
138-7							d ɔ k	
140-7							h uː	
143-7							tɕʰ a k	
145-7							tɕʰ ɔ	
147-7							h aː	
149-7							m i k	
153-7							s	
152-7							kʰ a n	
158-7							k i k	
163-7							l i	
164-7							n yː	
167-7							pʰ a ŋ	
171-7							n y ŋ	
172-7							b y k	
173-7							tʰ yː	
183-7							r au	
185-7							m ə	
188-7							g ə	
189-7							ʨ i ŋ	
193-7							h a	
196-7							m ɔ̃ː	
199-7							tɕʰ eː	
200-7							kʰ a n	
201-7							tɕʰ i	
202-7							kʰ ə	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							n a m	
117-7							b yː	
146-7							kʰ eˀ	
219-7							pʰ ə	
218-7							tɕʰ aː	
224-7							m ɔ̃ː ŋ	
240-7							tɕʰ a k	
244-7							j au	
255-7							n ə	
260-7							b a	
263-7							r au	
269-7							g a k	
271-7							tʰ a k	
209-7							kʰ eˀ	
277-7							m ə	
278-7							b u ŋ	
135-7							d ə	
284-7							m yː	
797-7							a	
290-7							l i	
289-7							ʨ i k	
296-7							n ə	
310-7							s	
319-7							yː	
325-7							r iː	
327-7							tʰ w	
331-7							k au	
337-7							b a n	
338-7							l i ŋ	
339-7							ɔ̃ː	
350-7							kʰ ə	
349-7							tʰ y ŋ	
357-7							tɕʰ au	
355-7							a	
363-7							m ə	
361-7							tʰ oː	
365-7							s a ɹ	
364-7							g a t	
375-7							r u k	
379-7							s a t	
380-7							kʰ a	
396-7							j au	
400-7							m ə	
405-7							d a ŋ	
404-7							s ɔ m	
409-7							r ɛ k	
410-7							i k	
415-7							b a	
416-7							b a	
101-7							n u	
37-7							kʰ uː	
424-7							pʰ l	
434-7							tɕʰ a n	
445-7							b	
446-7							s iː	
451-7							t u	
457-7							n ə m	
456-7							b l a	
464-7							pʰ i ŋ	
473-7							tɕʰ iː	
474-7							ɔ ŋ	
479-7							s i ŋ	
489-7							j iː	
490-7							h ɔ̃ː	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l y ŋ	
519-7							l i	
523-7							u k	
527-7							kʰ ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							dʑ ə	
553-7							r i ŋ	
558-7							kʰ a ŋ	
561-7							s	
562-7							b a	
564-7							j aː	
567-7							m ə	
570-7							pʰ yː	
575-7							oː	
582-7							l ə	
585-7							a	
589-7							kʰ u m	
593-7							d ɛ n	
594-7							l ə	
595-7							tʰ u	
596-7							n u	
598-7							z ə	
599-7							d ɛ	
602-7							z aː	
603-7							l a p	
606-7							s u m	
605-7							b u	
620-7							l aː	
637-7							pʰ a k	
639-7							dʑ au	
645-7							kʰ ə	
646-7							r ɛ ŋ	
168-7							h a k	
658-7							h a n	
665-7							pʰ uː	
668-7							h uː	
677-7							t a ŋ	
75-7							k u ŋ	
678-7							s uː	
682-7							m a n	
493-7							z yː	
693-7							s ə	
694-7							m ə	
702-7							ʨ u m	
704-7							m uː	
176-7							l uː	
709-7							s	
710-7							t øˀ	
714-7							m a	
718-7							kʰ ə	
719-7							tɕʰ ɔ ŋ	
22-7							m yː	
723-7							ʨ i ŋ	
726-7							b a ŋ	
729-7							b	
730-7							r iː	
739-7							pʰ l a	
740-7							b ə	
741-7							kʰ ɔ k	
744-7							a	
743-7							h a n	
746-7							pʰ u ŋ	
748-7							tʰ ə	
747-7							kʰ yː	
749-7							kʰ a n	
751-7							t ɔ̃ː	
762-7							m a n	
764-7							h a n	
765-7							dʑ i	
788-7							h a	
615-7							l a k	
803-7							s	
802-7							w a k	
808-7							b a	
809-7							ʨ ə	
819-7							d y k	
821-7							s ə	
820-7							b ɔ	
828-7							s a k	
827-7							b yː	
835-7							n ə	
308-7							r yː	
844-7							z i	
848-7							m ə	
705-7							l uː	
613-7							ə	
649-7							h a k	
876-7							ʨ ɔ̃ː	
878-7							j u ŋ	
889-7							h ũː ŋ	
898-7							n y k	
902-7							h u ŋ	
910-7							a n	
916-7							l i	
919-7							r iː	
922-7							s i k	
930-7							tɕʰ au	
933-7							k aː	
939-7							r ɛ k	
947-7							j a n	
948-7							n u	
963-7							z uː	
967-7							tɕʰ y k	
969-7							s	
970-7							kʰ u k	
972-7							n ə	
731-7							m yː	
973-7							dʑ i ŋ	
974-7							n ə	
979-7							ʨ a n	
182-7							kʰ yː	
993-7							n ə	
994-7							j yː	
1001-7							s ɔ	
1002-7							d u	
1005-7							tɕʰ yː	
1009-7							kʰ au	
1022-7							s	
1021-7							u u k	
1043-7							w u ŋ	
1049-7							t aː	
1065-7							kʰ ɛ̃ː	
1068-7							j au	
1077-7							l y ŋ	
1081-7							r ũː ŋ	
1084-7							h i ŋ	
1092-7							m ə	
1091-7							tɕʰ iː	
1096-7							n ə	
1097-7							g yː	
1102-7							n aː	
1104-7							tʰ a	
1108-7							tɕʰ a k	
552-7							dʑ uː	
1111-7							b l a	
1116-7							s ɔ̃ː	
722-7							kʰ au	
1141-7							j a ŋ	
1147-7							b ə	
1146-7							z ɔ	
1150-7							h a ŋ	
1151-7							u ŋ	
1158-7							kʰ a k	
1159-7							pʰ l ŋ	
1164-7							tʰ u	
1163-7							l uː	
1167-7							s a ŋ	
1171-7							l aː	
1177-7							z yː	
1187-7							kʰ ɔ̃ː	
1189-7							n i k	
1-8								g uː
5-8								n ə
4-8								tʰ i k
6-8								n ə ŋ
15-8								dʑ i
55-8								l ɔ
56-8								a
60-8								s i
61-8								kʰ u ŋ
80-8								dʑ ɔ k
87-8								tɕʰ a
86-8								pʰ a u
92-8								pʰ l a
102-8								m ə
106-8								pʰ u k
108-8								d ə
107-8								pʰ l a
112-8								pʰ a m
115-8								s
114-8								tʰ u ŋ
120-8								d u
124-8								a
125-8								tʰ ɔ k
132-8								s ə
131-8								r i ŋ
136-8								b ə
134-8								kʰ a k
137-8								a
138-8								d ɔ k
140-8								h uː
143-8								tɕʰ a k
145-8								tɕʰ ɔ̃ː
147-8								h aː
149-8								m i k
153-8								s
152-8								kʰ a n
158-8								k i k
163-8								l i
164-8								n iː
167-8								pʰ a ŋ
171-8								n u ŋ
172-8								b u k
173-8								tʰ ɔ
183-8								r aː
185-8								m uː
188-8								kʰ ə
189-8								tɕ i ŋ
193-8								h a
196-8								m ɔ̃ː
199-8								tɕʰ aː
200-8								kʰ a n
201-8								tɕʰ i
202-8								kʰ
203-8								tʰ u ŋ
204-8								b iː
206-8								n a m
117-8								b iː
146-8								kʰ eˀ
219-8								b a
218-8								tɕʰ aː
224-8								m ɔ̃ː ŋ
240-8								tɕʰ a k
244-8								j ɔ
255-8								n ə
260-8								b a
263-8								r au
269-8								dʑ ɛ k
271-8								tʰ a k
209-8								kʰ eˀ
277-8								m ə
278-8								b u ŋ
135-8								d ə
284-8								m iː
797-8								a
290-8								l i
289-8								tɕ i k
296-8								n i
310-8								s
319-8								i
325-8								r ɛ
327-8								tʰ aː
331-8								k oː
337-8								b a n
338-8								l i
339-8								ɔ̃ː
350-8								kʰ
349-8								tʰ u ŋ
357-8								tɕʰ u
355-8								a
363-8								m a
361-8								tʰ oː
365-8								s a ɹ
364-8								dʑ a p
375-8								r u k
379-8								s
380-8								kʰ uː
396-8								j au
400-8								m uː
405-8								d a ŋ
404-8								s ɔ m
409-8								r ɛ k
410-8								i k
415-8								b a
416-8								b a
101-8								n u
37-8								kʰ uː
424-8								pʰ l
434-8								tɕʰ a n
445-8								p
446-8								s iː ŋ
451-8								t u
457-8								n ə m
456-8								b l uː
464-8								pʰ i ŋ
473-8								tɕʰ iː
474-8								ɔ ŋ
479-8								s i n
489-8								j au
490-8								h ɔ̃ː
494-8								s ə
503-8								k ə
502-8								z a ŋ
235-8								l u ŋ
519-8								l i
523-8								u k
527-8								kʰ ɛ ŋ
538-8								s
544-8								j a m
850-8								a
554-8								dʑ ə
553-8								r i ŋ
558-8								kʰ ɔ̃ː
561-8								s
562-8								p a
564-8								j aː
567-8								m ə
570-8								pʰ iː
575-8								oː
582-8								l uː
585-8								ɔ
589-8								kʰ ɔ m
593-8								d ɛ n
594-8								l u
595-8								tʰ u
596-8								n u k
598-8								z u
599-8								d ɛ
602-8								z aː
603-8								l a p
606-8								s ɔ ŋ
605-8								b a
620-8								l a
637-8								pʰ a k
639-8								dʑ ə
645-8								kʰ o
646-8								r ɛ ŋ
168-8								h a k
658-8								h a n
665-8								pʰ uː
668-8								h uː
677-8								t a ŋ
75-8								k u ŋ
678-8								s uː
682-8								m ɔː n
493-8								z iː
693-8								s
694-8								m uː
702-8								tɕ ɔ m
704-8								m uː
176-8								l uː
709-8								s
710-8								t eˀ
714-8								m ɔː
718-8								kʰ
719-8								tɕʰ ɔ̃ː
22-8								m iː
723-8								tɕ i ŋ
726-8								dʑ ɛ ŋ
729-8								b
730-8								r aː
739-8								pʰ l i
740-8								b ə
741-8								kʰ o k
744-8								a
743-8								h a n
746-8								pʰ u ŋ
748-8								tʰ ə
747-8								kʰ iː
749-8								kʰ ɛ n
751-8								t ɔ̃ː
762-8								m ɔː n
764-8								h a n
765-8								dʑ i
788-8								h u
615-8								l a k
803-8								s
802-8								w a k
808-8								b a
809-8								tɕ i
819-8								d u k
821-8								s
820-8								b a
828-8								s a k
827-8								p iː
835-8								n ə
308-8								r iː
844-8								z i
848-8								m ə
705-8								l uː
613-8								ə
649-8								h a k
876-8								tɕ ɔ̃ː
878-8								j u ŋ
889-8								h ɔ̃ː
898-8								n u k
902-8								h ɔ̃ː ŋ
910-8								a n
916-8								l i
919-8								r aː
922-8								s i k
930-8								tɕʰ au
933-8								k a
939-8								r ɛ k
947-8								w a n
948-8								n u
963-8								z uː
967-8								tɕʰ u k
969-8								s
970-8								kʰ u k
972-8								n ə
731-8								m iː
973-8								dʑ i ŋ
974-8								n ə
979-8								dʑ a n
182-8								kʰ iː
993-8								n ə
994-8								j iː
1001-8								s ɔ
1002-8								d u
1005-8								tɕʰ iː
1009-8								kʰ oː
1022-8								s
1021-8								j u
1043-8								r u ŋ
1049-8								t u
1065-8								kʰ ɛ̃ː
1068-8								j au
1077-8								l u ŋ
1081-8								r ɔ̃ː
1084-8								h i ŋ
1092-8								m ə
1091-8								tɕʰ iː
1096-8								n ə
1097-8								g iː
1102-8								n aː
1104-8								tʰ ɔ
1108-8								tɕʰ a k
552-8								dʑ uː
1111-8								b l a
1116-8								s ɔ̃ː
722-8								kʰ e
1141-8								j a
1147-8								b ə
1146-8								z ɔ
1150-8								h a ŋ
1151-8								u ŋ
1158-8								kʰ a k
1159-8								pʰ ɔ̃ː
1164-8								tʰ ɔ
1163-8								l uː
1167-8								s a ŋ
1171-8								l aː
1177-8								z iː
1187-8								kʰ ɔ̃ː
1189-8								n i k
