index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
2	0.6667	2	0.6667	220																							41	ɔ	f	∅	∅	l	∅	∅	U	B	∅	∅	L	∅	∅	7	3	∅	∅	5	∅	∅																							42	a	f	∅	∅	l	∅	∅	A	B	∅	∅	L	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	220																							41	l	ɔ	f	∅	∅	∅	∅	L	U	B	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							42	l	a	f	∅	∅	∅	∅	L	A	B	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	238																							43	d	∅	∅	∅	e	-	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							44	t	∅	∅	∅	aː	g	∅	T	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	238																							43	e	d	∅	∅	-	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							44	aː	t	∅	∅	g	∅	∅	A	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	238																							43	-	e	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							44	g	aː	t	∅	∅	∅	∅	K	A	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	239																																													45	ʒ	∅	∅	∅	u	-	r	S	∅	∅	∅	Y	_	R	3	∅	∅	∅	7	0	5																							46	d	∅	∅	∅	i	eː	-	T	∅	∅	∅	I	E	_	1	∅	∅	∅	7	7	0
2	0.5000	3	0.7500	239																																													45	u	ʒ	∅	∅	-	r	∅	Y	S	∅	∅	_	R	∅	7	3	∅	∅	0	5	∅																							46	i	d	∅	∅	eː	-	∅	I	T	∅	∅	E	_	∅	7	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	239																																													45	-	u	ʒ	∅	r	∅	∅	_	Y	S	∅	R	∅	∅	0	7	3	∅	5	∅	∅																							46	eː	i	d	∅	-	∅	∅	E	I	T	∅	_	∅	∅	7	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	239																																													45	r	-	u	ʒ	∅	∅	∅	R	_	Y	S	∅	∅	∅	5	0	7	3	∅	∅	∅																							46	-	eː	i	d	∅	∅	∅	_	E	I	T	∅	∅	∅	0	7	7	1	∅	∅	∅
1	0.2500	4	1.0000	257																																													47	m	∅	∅	∅	œ	r	-	M	∅	∅	∅	U	R	_	4	∅	∅	∅	7	5	0																							48	m	∅	∅	∅	o	r	iː	M	∅	∅	∅	U	R	I	4	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	257																																													47	œ	m	∅	∅	r	-	∅	U	M	∅	∅	R	_	∅	7	4	∅	∅	5	0	∅																							48	o	m	∅	∅	r	iː	∅	U	M	∅	∅	R	I	∅	7	4	∅	∅	5	7	∅
3	0.7500	2	0.5000	257																																													47	r	œ	m	∅	-	∅	∅	R	U	M	∅	_	∅	∅	5	7	4	∅	0	∅	∅																							48	r	o	m	∅	iː	∅	∅	R	U	M	∅	I	∅	∅	5	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	257																																													47	-	r	œ	m	∅	∅	∅	_	R	U	M	∅	∅	∅	0	5	7	4	∅	∅	∅																							48	iː	r	o	m	∅	∅	∅	I	R	U	M	∅	∅	∅	7	5	7	4	∅	∅	∅
1	0.2000	5	1.0000	278																																													49	m	∅	∅	∅	ɔ	v	ɛ	M	∅	∅	∅	U	B	E	4	∅	∅	∅	7	3	7																							50	m	∅	∅	∅	a	l	o	M	∅	∅	∅	A	L	U	4	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	278																																													49	ɔ	m	∅	∅	v	ɛ	z	U	M	∅	∅	B	E	S	7	4	∅	∅	3	7	3																							50	a	m	∅	∅	l	o	-	A	M	∅	∅	L	U	_	7	4	∅	∅	5	7	0
3	0.6000	3	0.6000	278																																													49	v	ɔ	m	∅	ɛ	z	∅	B	U	M	∅	E	S	∅	3	7	4	∅	7	3	∅																							50	l	a	m	∅	o	-	∅	L	A	M	∅	U	_	∅	5	7	4	∅	7	0	∅
4	0.8000	2	0.4000	278																																													49	ɛ	v	ɔ	m	z	∅	∅	E	B	U	M	S	∅	∅	7	3	7	4	3	∅	∅																							50	o	l	a	m	-	∅	∅	U	L	A	M	_	∅	∅	7	5	7	4	0	∅	∅
5	1.0000	1	0.2000	278																																													49	z	ɛ	v	ɔ	∅	∅	∅	S	E	B	U	∅	∅	∅	3	7	3	7	∅	∅	∅																							50	-	o	l	a	∅	∅	∅	_	U	L	A	∅	∅	∅	0	7	5	7	∅	∅	∅
1	0.2500	4	1.0000	301																							51	k	∅	∅	∅	l	ɔ	-	K	∅	∅	∅	L	U	_	1	∅	∅	∅	5	7	0																							52	k	∅	∅	∅	l	au	ə	K	∅	∅	∅	L	A	E	1	∅	∅	∅	5	7	7																						
2	0.5000	3	0.7500	301																							51	l	k	∅	∅	ɔ	-	∅	L	K	∅	∅	U	_	∅	5	1	∅	∅	7	0	∅																							52	l	k	∅	∅	au	ə	∅	L	K	∅	∅	A	E	∅	5	1	∅	∅	7	7	∅																						
3	0.7500	2	0.5000	301																							51	ɔ	l	k	∅	-	∅	∅	U	L	K	∅	_	∅	∅	7	5	1	∅	0	∅	∅																							52	au	l	k	∅	ə	∅	∅	A	L	K	∅	E	∅	∅	7	5	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	301																							51	-	ɔ	l	k	∅	∅	∅	_	U	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅																							52	ə	au	l	k	∅	∅	∅	E	A	L	K	∅	∅	∅	7	7	5	1	∅	∅	∅																						
1	0.1667	6	1.0000	309																																													53	f	∅	∅	∅	l	ø	v	B	∅	∅	∅	L	U	B	3	∅	∅	∅	5	7	3																							54	f	∅	∅	∅	l	uː	m	B	∅	∅	∅	L	Y	M	3	∅	∅	∅	5	7	4
2	0.3333	5	0.8333	309																																													53	l	f	∅	∅	ø	v	-	L	B	∅	∅	U	B	_	5	3	∅	∅	7	3	0																							54	l	f	∅	∅	uː	m	i	L	B	∅	∅	Y	M	I	5	3	∅	∅	7	4	7
3	0.5000	4	0.6667	309																																													53	ø	l	f	∅	v	-	-	U	L	B	∅	B	_	_	7	5	3	∅	3	0	0																							54	uː	l	f	∅	m	i	n	Y	L	B	∅	M	I	N	7	5	3	∅	4	7	4
4	0.6667	3	0.5000	309																																													53	v	ø	l	f	-	-	∅	B	U	L	B	_	_	∅	3	7	5	3	0	0	∅																							54	m	uː	l	f	i	n	∅	M	Y	L	B	I	N	∅	4	7	5	3	7	4	∅
5	0.8333	2	0.3333	309																																													53	-	v	ø	l	-	∅	∅	_	B	U	L	_	∅	∅	0	3	7	5	0	∅	∅																							54	i	m	uː	l	n	∅	∅	I	M	Y	L	N	∅	∅	7	4	7	5	4	∅	∅
6	1.0000	1	0.1667	309																																													53	-	-	v	ø	∅	∅	∅	_	_	B	U	∅	∅	∅	0	0	3	7	∅	∅	∅																							54	n	i	m	uː	∅	∅	∅	N	I	M	Y	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.1667	6	1.0000	321																																													55	m	∅	∅	∅	a	r	i	M	∅	∅	∅	A	R	I	4	∅	∅	∅	7	5	7																							56	m	∅	∅	∅	a	r	iː	M	∅	∅	∅	A	R	I	4	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	321																																													55	a	m	∅	∅	r	i	-	A	M	∅	∅	R	I	_	7	4	∅	∅	5	7	0																							56	a	m	∅	∅	r	iː	t	A	M	∅	∅	R	I	T	7	4	∅	∅	5	7	1
3	0.5000	4	0.6667	321																																													55	r	a	m	∅	i	-	-	R	A	M	∅	I	_	_	5	7	4	∅	7	0	0																							56	r	a	m	∅	iː	t	o	R	A	M	∅	I	T	U	5	7	4	∅	7	1	7
4	0.6667	3	0.5000	321																																													55	i	r	a	m	-	-	∅	I	R	A	M	_	_	∅	7	5	7	4	0	0	∅																							56	iː	r	a	m	t	o	∅	I	R	A	M	T	U	∅	7	5	7	4	1	7	∅
5	0.8333	2	0.3333	321																																													55	-	i	r	a	-	∅	∅	_	I	R	A	_	∅	∅	0	7	5	7	0	∅	∅																							56	t	iː	r	a	o	∅	∅	T	I	R	A	U	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	321																																													55	-	-	i	r	∅	∅	∅	_	_	I	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							56	o	t	iː	r	∅	∅	∅	U	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2000	5	1.0000	336	57	s	∅	∅	∅	e	p	s	S	∅	∅	∅	E	P	S	3	∅	∅	∅	7	1	3																							58	p	∅	∅	∅	a	r	s	P	∅	∅	∅	A	R	S	1	∅	∅	∅	7	5	3																																												
2	0.4000	4	0.8000	336	57	e	s	∅	∅	p	s	e	E	S	∅	∅	P	S	E	7	3	∅	∅	1	3	7																							58	a	p	∅	∅	r	s	-	A	P	∅	∅	R	S	_	7	1	∅	∅	5	3	0																																												
3	0.6000	3	0.6000	336	57	p	e	s	∅	s	e	∅	P	E	S	∅	S	E	∅	1	7	3	∅	3	7	∅																							58	r	a	p	∅	s	-	∅	R	A	P	∅	S	_	∅	5	7	1	∅	3	0	∅																																												
4	0.8000	2	0.4000	336	57	s	p	e	s	e	∅	∅	S	P	E	S	E	∅	∅	3	1	7	3	7	∅	∅																							58	s	r	a	p	-	∅	∅	S	R	A	P	_	∅	∅	3	5	7	1	0	∅	∅																																												
5	1.0000	1	0.2000	336	57	e	s	p	e	∅	∅	∅	E	S	P	E	∅	∅	∅	7	3	1	7	∅	∅	∅																							58	-	s	r	a	∅	∅	∅	_	S	R	A	∅	∅	∅	0	3	5	7	∅	∅	∅																																												
1	0.3333	3	1.0000	342																							59	o	∅	∅	∅	l	d	∅	U	∅	∅	∅	L	T	∅	7	∅	∅	∅	5	1	∅																							60	a	∅	∅	∅	l	t	∅	A	∅	∅	∅	L	T	∅	7	∅	∅	∅	5	1	∅																						
2	0.6667	2	0.6667	342																							59	l	o	∅	∅	d	∅	∅	L	U	∅	∅	T	∅	∅	5	7	∅	∅	1	∅	∅																							60	l	a	∅	∅	t	∅	∅	L	A	∅	∅	T	∅	∅	5	7	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	342																							59	d	l	o	∅	∅	∅	∅	T	L	U	∅	∅	∅	∅	1	5	7	∅	∅	∅	∅																							60	t	l	a	∅	∅	∅	∅	T	L	A	∅	∅	∅	∅	1	5	7	∅	∅	∅	∅																						
1	0.2000	5	1.0000	348																																													61	a	∅	∅	∅	r	b	-	A	∅	∅	∅	R	P	_	7	∅	∅	∅	5	1	0																							62	a	∅	∅	∅	r	b	o	A	∅	∅	∅	R	P	U	7	∅	∅	∅	5	1	7
2	0.4000	4	0.8000	348																																													61	r	a	∅	∅	b	-	r	R	A	∅	∅	P	_	R	5	7	∅	∅	1	0	5																							62	r	a	∅	∅	b	o	s	R	A	∅	∅	P	U	S	5	7	∅	∅	1	7	3
3	0.6000	3	0.6000	348																																													61	b	r	a	∅	-	r	∅	P	R	A	∅	_	R	∅	1	5	7	∅	0	5	∅																							62	b	r	a	∅	o	s	∅	P	R	A	∅	U	S	∅	1	5	7	∅	7	3	∅
4	0.8000	2	0.4000	348																																													61	-	b	r	a	r	∅	∅	_	P	R	A	R	∅	∅	0	1	5	7	5	∅	∅																							62	o	b	r	a	s	∅	∅	U	P	R	A	S	∅	∅	7	1	5	7	3	∅	∅
5	1.0000	1	0.2000	348																																													61	r	-	b	r	∅	∅	∅	R	_	P	R	∅	∅	∅	5	0	1	5	∅	∅	∅																							62	s	o	b	r	∅	∅	∅	S	U	P	R	∅	∅	∅	3	7	1	5	∅	∅	∅
1	0.2500	4	1.0000	349	63	d	∅	∅	∅	r	u	r	T	∅	∅	∅	R	Y	R	1	∅	∅	∅	5	7	5	64	t	∅	∅	∅	r	i	-	T	∅	∅	∅	R	I	_	1	∅	∅	∅	5	7	0																																																																		
2	0.5000	3	0.7500	349	63	r	d	∅	∅	u	r	∅	R	T	∅	∅	Y	R	∅	5	1	∅	∅	7	5	∅	64	r	t	∅	∅	i	-	∅	R	T	∅	∅	I	_	∅	5	1	∅	∅	7	0	∅																																																																		
3	0.7500	2	0.5000	349	63	u	r	d	∅	r	∅	∅	Y	R	T	∅	R	∅	∅	7	5	1	∅	5	∅	∅	64	i	r	t	∅	-	∅	∅	I	R	T	∅	_	∅	∅	7	5	1	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	349	63	r	u	r	d	∅	∅	∅	R	Y	R	T	∅	∅	∅	5	7	5	1	∅	∅	∅	64	-	i	r	t	∅	∅	∅	_	I	R	T	∅	∅	∅	0	7	5	1	∅	∅	∅																																																																		
1	0.2500	4	1.0000	373																							65	f	∅	∅	∅	r	i	z	B	∅	∅	∅	R	I	S	3	∅	∅	∅	5	7	3																							66	f	∅	∅	∅	r	iː	r	B	∅	∅	∅	R	I	R	3	∅	∅	∅	5	7	5																						
2	0.5000	3	0.7500	373																							65	r	f	∅	∅	i	z	∅	R	B	∅	∅	I	S	∅	5	3	∅	∅	7	3	∅																							66	r	f	∅	∅	iː	r	∅	R	B	∅	∅	I	R	∅	5	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	373																							65	i	r	f	∅	z	∅	∅	I	R	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅																							66	iː	r	f	∅	r	∅	∅	I	R	B	∅	R	∅	∅	7	5	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	373																							65	z	i	r	f	∅	∅	∅	S	I	R	B	∅	∅	∅	3	7	5	3	∅	∅	∅																							66	r	iː	r	f	∅	∅	∅	R	I	R	B	∅	∅	∅	5	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	374																																													67	ʒ	∅	∅	∅	ɛ	l	e	S	∅	∅	∅	E	L	E	3	∅	∅	∅	7	5	7																							68	g	∅	∅	∅	e	l	aː	K	∅	∅	∅	E	L	A	1	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	374																																													67	ɛ	ʒ	∅	∅	l	e	∅	E	S	∅	∅	L	E	∅	7	3	∅	∅	5	7	∅																							68	e	g	∅	∅	l	aː	∅	E	K	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅
3	0.7500	2	0.5000	374																																													67	l	ɛ	ʒ	∅	e	∅	∅	L	E	S	∅	E	∅	∅	5	7	3	∅	7	∅	∅																							68	l	e	g	∅	aː	∅	∅	L	E	K	∅	A	∅	∅	5	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	374																																													67	e	l	ɛ	ʒ	∅	∅	∅	E	L	E	S	∅	∅	∅	7	5	7	3	∅	∅	∅																							68	aː	l	e	g	∅	∅	∅	A	L	E	K	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.3333	3	1.0000	379																							69	h	∅	∅	∅	ɛ	r	∅	H	∅	∅	∅	E	R	∅	3	∅	∅	∅	7	5	∅																							70	h	∅	∅	∅	aː	r	∅	H	∅	∅	∅	A	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	379																							69	ɛ	h	∅	∅	r	∅	∅	E	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							70	aː	h	∅	∅	r	∅	∅	A	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	379																							69	r	ɛ	h	∅	∅	∅	∅	R	E	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							70	r	aː	h	∅	∅	∅	∅	R	A	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.1667	6	1.0000	380																																													71	ʃ	∅	∅	∅	ə	v	ø	S	∅	∅	∅	E	B	U	3	∅	∅	∅	7	3	7																							72	k	∅	∅	∅	a	p	i	K	∅	∅	∅	A	P	I	1	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	380																																													71	ə	ʃ	∅	∅	v	ø	-	E	S	∅	∅	B	U	_	7	3	∅	∅	3	7	0																							72	a	k	∅	∅	p	i	lː	A	K	∅	∅	P	I	L	7	1	∅	∅	1	7	5
3	0.5000	4	0.6667	380																																													71	v	ə	ʃ	∅	ø	-	-	B	E	S	∅	U	_	_	3	7	3	∅	7	0	0																							72	p	a	k	∅	i	lː	o	P	A	K	∅	I	L	U	1	7	1	∅	7	5	7
4	0.6667	3	0.5000	380																																													71	ø	v	ə	ʃ	-	-	∅	U	B	E	S	_	_	∅	7	3	7	3	0	0	∅																							72	i	p	a	k	lː	o	∅	I	P	A	K	L	U	∅	7	1	7	1	5	7	∅
5	0.8333	2	0.3333	380																																													71	-	ø	v	ə	-	∅	∅	_	U	B	E	_	∅	∅	0	7	3	7	0	∅	∅																							72	lː	i	p	a	o	∅	∅	L	I	P	A	U	∅	∅	5	7	1	7	7	∅	∅
6	1.0000	1	0.1667	380																																													71	-	-	ø	v	∅	∅	∅	_	_	U	B	∅	∅	∅	0	0	7	3	∅	∅	∅																							72	o	lː	i	p	∅	∅	∅	U	L	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2500	4	1.0000	386																																													73	v	∅	∅	∅	-	w	a	B	∅	∅	∅	_	W	A	3	∅	∅	∅	0	6	7																							74	w	∅	∅	∅	i	d	eː	W	∅	∅	∅	I	T	E	6	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	386																																													73	-	v	∅	∅	w	a	∅	_	B	∅	∅	W	A	∅	0	3	∅	∅	6	7	∅																							74	i	w	∅	∅	d	eː	∅	I	W	∅	∅	T	E	∅	7	6	∅	∅	1	7	∅
3	0.7500	2	0.5000	386																																													73	w	-	v	∅	a	∅	∅	W	_	B	∅	A	∅	∅	6	0	3	∅	7	∅	∅																							74	d	i	w	∅	eː	∅	∅	T	I	W	∅	E	∅	∅	1	7	6	∅	7	∅	∅
4	1.0000	1	0.2500	386																																													73	a	w	-	v	∅	∅	∅	A	W	_	B	∅	∅	∅	7	6	0	3	∅	∅	∅																							74	eː	d	i	w	∅	∅	∅	E	T	I	W	∅	∅	∅	7	1	7	6	∅	∅	∅
1	0.2500	4	1.0000	391																							75	g	∅	∅	∅	r	i	s	K	∅	∅	∅	R	I	S	1	∅	∅	∅	5	7	3	76	g	∅	∅	∅	r	ɛ	s	K	∅	∅	∅	R	E	S	1	∅	∅	∅	5	7	3																																												
2	0.5000	3	0.7500	391																							75	r	g	∅	∅	i	s	∅	R	K	∅	∅	I	S	∅	5	1	∅	∅	7	3	∅	76	r	g	∅	∅	ɛ	s	∅	R	K	∅	∅	E	S	∅	5	1	∅	∅	7	3	∅																																												
3	0.7500	2	0.5000	391																							75	i	r	g	∅	s	∅	∅	I	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅	76	ɛ	r	g	∅	s	∅	∅	E	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																																												
4	1.0000	1	0.2500	391																							75	s	i	r	g	∅	∅	∅	S	I	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅	76	s	ɛ	r	g	∅	∅	∅	S	E	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																																												
1	0.5000	2	1.0000	397																							77	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																							78	z	∅	∅	∅	eː	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	397																							77	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							78	eː	z	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																						
1	0.2500	4	1.0000	398																																													79	m	∅	∅	∅	ɛ	r	-	M	∅	∅	∅	E	R	_	4	∅	∅	∅	7	5	0																							80	m	∅	∅	∅	a	r	e	M	∅	∅	∅	A	R	E	4	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	398																																													79	ɛ	m	∅	∅	r	-	∅	E	M	∅	∅	R	_	∅	7	4	∅	∅	5	0	∅																							80	a	m	∅	∅	r	e	∅	A	M	∅	∅	R	E	∅	7	4	∅	∅	5	7	∅
3	0.7500	2	0.5000	398																																													79	r	ɛ	m	∅	-	∅	∅	R	E	M	∅	_	∅	∅	5	7	4	∅	0	∅	∅																							80	r	a	m	∅	e	∅	∅	R	A	M	∅	E	∅	∅	5	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	398																																													79	-	r	ɛ	m	∅	∅	∅	_	R	E	M	∅	∅	∅	0	5	7	4	∅	∅	∅																							80	e	r	a	m	∅	∅	∅	E	R	A	M	∅	∅	∅	7	5	7	4	∅	∅	∅
1	0.3333	3	1.0000	403																							81	j	∅	∅	∅	ɪ	r	∅	J	∅	∅	∅	I	R	∅	6	∅	∅	∅	7	5	∅																							82	j	∅	∅	∅	aː	r	∅	J	∅	∅	∅	A	R	∅	6	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	403																							81	ɪ	j	∅	∅	r	∅	∅	I	J	∅	∅	R	∅	∅	7	6	∅	∅	5	∅	∅																							82	aː	j	∅	∅	r	∅	∅	A	J	∅	∅	R	∅	∅	7	6	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	403																							81	r	ɪ	j	∅	∅	∅	∅	R	I	J	∅	∅	∅	∅	5	7	6	∅	∅	∅	∅																							82	r	aː	j	∅	∅	∅	∅	R	A	J	∅	∅	∅	∅	5	7	6	∅	∅	∅	∅																						
1	0.3333	3	1.0000	404																																													83	a	∅	∅	∅	n	e	∅	A	∅	∅	∅	N	E	∅	7	∅	∅	∅	4	7	∅																							84	a	∅	∅	∅	nː	o	∅	A	∅	∅	∅	N	U	∅	7	∅	∅	∅	4	7	∅
2	0.6667	2	0.6667	404																																													83	n	a	∅	∅	e	∅	∅	N	A	∅	∅	E	∅	∅	4	7	∅	∅	7	∅	∅																							84	nː	a	∅	∅	o	∅	∅	N	A	∅	∅	U	∅	∅	4	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	404																																													83	e	n	a	∅	∅	∅	∅	E	N	A	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																							84	o	nː	a	∅	∅	∅	∅	U	N	A	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅
1	0.1429	7	1.0000	410																																													85	e	∅	∅	∅	k	ɔ	r	E	∅	∅	∅	K	U	R	7	∅	∅	∅	1	7	5																							86	-	∅	∅	∅	k	o	r	_	∅	∅	∅	K	U	R	0	∅	∅	∅	1	7	5
2	0.2857	6	0.8571	410																																													85	k	e	∅	∅	ɔ	r	s	K	E	∅	∅	U	R	S	1	7	∅	∅	7	5	3																							86	k	-	∅	∅	o	r	t	K	_	∅	∅	U	R	T	1	0	∅	∅	7	5	1
3	0.4286	5	0.7143	410																																													85	ɔ	k	e	∅	r	s	-	U	K	E	∅	R	S	_	7	1	7	∅	5	3	0																							86	o	k	-	∅	r	t	i	U	K	_	∅	R	T	I	7	1	0	∅	5	1	7
4	0.5714	4	0.5714	410																																													85	r	ɔ	k	e	s	-	-	R	U	K	E	S	_	_	5	7	1	7	3	0	0																							86	r	o	k	-	t	i	k	R	U	K	_	T	I	K	5	7	1	0	1	7	1
5	0.7143	3	0.4286	410																																													85	s	r	ɔ	k	-	-	∅	S	R	U	K	_	_	∅	3	5	7	1	0	0	∅																							86	t	r	o	k	i	k	∅	T	R	U	K	I	K	∅	1	5	7	1	7	1	∅
6	0.8571	2	0.2857	410																																													85	-	s	r	ɔ	-	∅	∅	_	S	R	U	_	∅	∅	0	3	5	7	0	∅	∅																							86	i	t	r	o	k	∅	∅	I	T	R	U	K	∅	∅	7	1	5	7	1	∅	∅
7	1.0000	1	0.1429	410																																													85	-	-	s	r	∅	∅	∅	_	_	S	R	∅	∅	∅	0	0	3	5	∅	∅	∅																							86	k	i	t	r	∅	∅	∅	K	I	T	R	∅	∅	∅	1	7	1	5	∅	∅	∅
1	0.2000	5	1.0000	427																																													87	f	∅	∅	∅	œ	j	-	B	∅	∅	∅	U	J	_	3	∅	∅	∅	7	6	0																							88	f	∅	∅	∅	o	l	i	B	∅	∅	∅	U	L	I	3	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	427																																													87	œ	f	∅	∅	j	-	-	U	B	∅	∅	J	_	_	7	3	∅	∅	6	0	0																							88	o	f	∅	∅	l	i	o	U	B	∅	∅	L	I	U	7	3	∅	∅	5	7	7
3	0.6000	3	0.6000	427																																													87	j	œ	f	∅	-	-	∅	J	U	B	∅	_	_	∅	6	7	3	∅	0	0	∅																							88	l	o	f	∅	i	o	∅	L	U	B	∅	I	U	∅	5	7	3	∅	7	7	∅
4	0.8000	2	0.4000	427																																													87	-	j	œ	f	-	∅	∅	_	J	U	B	_	∅	∅	0	6	7	3	0	∅	∅																							88	i	l	o	f	o	∅	∅	I	L	U	B	U	∅	∅	7	5	7	3	7	∅	∅
5	1.0000	1	0.2000	427																																													87	-	-	j	œ	∅	∅	∅	_	_	J	U	∅	∅	∅	0	0	6	7	∅	∅	∅																							88	o	i	l	o	∅	∅	∅	U	I	L	U	∅	∅	∅	7	7	5	7	∅	∅	∅
1	0.2500	4	1.0000	442																							89	s	∅	∅	∅	a	n	d	S	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																							90	z	∅	∅	∅	a	n	d	S	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	442																							89	a	s	∅	∅	n	d	∅	A	S	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																							90	a	z	∅	∅	n	d	∅	A	S	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																						
