COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
6140			p ə n ¹	p ə n ¹			p ə n ¹	p ə n ¹	p ə n ¹							
5521					ts j u m ¹		ȶ u m ¹					ts ə m ¹				
9338	kʰ aː ŋ ¹					x aː ŋ ¹				kʰ aː ŋ ¹		x aː ŋ ¹		kʰ aː ŋ ¹		kʰ aː ŋ ¹
5808					ⁿd au ¹	ˀd au ¹					ˀd au ¹	ˀd au ¹				
8449		k ə ¹													q ə ¹	
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
2413		k aːi ¹										q aːi ¹				
7972		v e n ¹			ˀb j e n ¹						ˀb e n ¹		v e n ¹			
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
2993	ȶ j u ¹		ȶ j u ¹	ȶ j u ¹	ȶ j u ¹	ȶ j u ¹				ȶ j u ¹	t u ¹	ȶ u ¹			ȶ j u ¹	ȶ j u ¹
10332		t j aːu ¹	t j aːu ¹		t j aːu ¹	t j aːu ¹		t j aːu ¹	t j aːu ¹	t j aːu ¹	t j aːu ¹		t j aːu ¹			t j aːu ¹
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
7012	ȵ̥ u ¹		ȵ̥ u ¹							ȵ̥ ũ ¹				ȵ̥ u ¹	ȵ̥ u ¹	ȵ̥ u ¹
4538						f u ¹				f u ¹				f u ¹	f u ¹	
10447	n a ŋ ¹		n a ŋ ¹							n a ŋ ¹						n a ŋ ¹
816	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹				ʔ u ¹		ʔ u ¹	ʔ u ¹			ʔ u ¹
7487		ŋ w a ¹			ŋ w ã ¹		ŋ w a ¹					ŋ w a ¹	ŋ w a ¹		ŋ w a ¹	
3181										s j e ¹	s j e ¹					
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
6277		l j u p ¹	ⁿd j u p ¹		ˀd j u p ¹	ˀd j u p ¹		ⁿd j u p ¹	ⁿd j u p ¹		ˀd j ə p ¹		l j ʊ p ¹		ˀd j u p ¹	
9836	ˀd j e ŋ ¹		ˀd j aː ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j aː ŋ ¹		ˀd j aː ŋ ¹						ˀd j aː ŋ ¹
5335					m o ¹	m o ¹					m o ¹	m o ¹				
10451						ɕ o ¹		h j o ¹	h j o ¹		h o ¹		ɕ o ¹	ɕ o ¹		
3160		l j e ¹											l j e ¹			
2249		t j aːi ¹											t j aːi ¹			
3130								j o ¹	j o ¹							
4831								q u m ¹	q u m ¹							
7118	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹				h j a ŋ ¹			ɕ a ŋ ¹			h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
3195		l aːi ¹											l aːi ¹			
1934		m e ¹											m e ¹			
9037							ŋ a ¹						ŋ a ¹			
8281					ˀd a ¹			ȶ a ¹	ȶ a ¹		t a ¹	ˀd a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
6811					p e n ¹	p j ə ŋ ¹					p j ə ŋ ¹					
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
5928		tʰ j aːu ¹											tʰ j aːu ¹			
8381		kʰ u ¹			qʰ o ¹	qʰ o ¹					qʰ o ¹	qʰ o ¹				
3769								ⁿb aː n ¹	ⁿb aː n ¹							
10685	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹					ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹				ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
9339		kʰ au ¹					kʰ au ¹									
6419				v w ə ŋ ¹			ⁿb w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹							
6812						ʔ aː m ¹				ʔ aː m ¹						ʔ aː m ¹
8159				h e ¹	h e ¹		h e ¹	h e ¹	h e ¹		h e ¹	h e ¹				
1749				m o m ¹							m u m ¹					
5982				t u n ¹			t w ə n ¹									
2320					t aː ŋ ¹	t aː ŋ ¹										
6243		l i n ¹											l i n ¹			
8884						h e ¹										h e ¹
5285					ˀd aːu ¹	ˀd aːu ¹					ˀd aːu ¹	ˀd aːu ¹				
6022				l i ¹			l i ¹									
204							ⁿd ai ¹							ˀd aːi ¹		ˀd aːi ¹
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
4177	m i ŋ ¹	m i ŋ ¹		m i ŋ ¹			m i ŋ ¹						m i ŋ ¹	m i ŋ ¹	m i ŋ ¹	m i ŋ ¹
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
7800		k u ¹											k u ¹			
4057				k u ŋ ¹			k u ŋ ¹									
7537	ʔ ĩ ¹		ʔ ĩ ¹					ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹			ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹	
7065				j a ¹												j a ¹
801						ˀd a ¹						ˀd a ¹				
9427		s o ŋ ¹											s o ŋ ¹			
6545		j i ¹		j i ¹									j i ¹			
259								l ə t ¹			l ə t ¹					
9528	h u p ¹		h u p ¹			qʰ u p ¹		h u p ¹	h u p ¹	h u p ¹	qʰ u p ¹			h u p ¹	h u p ¹	h u p ¹
8783		ɣ o ¹					ɣ o ¹						ɣ o ¹			
5003							l o ŋ ¹						l u ŋ ¹			
2000					ts j e n ¹	ts j e n ¹	t e ŋ ¹		ts e n ¹							
3909	l a ŋ ¹	l a ŋ ¹								l a ŋ ¹				l a ŋ ¹		
2890				t i ¹			t i ¹									
6857														l aː k ¹	l aː k ¹	l aː k ¹
255	tʰ j e p ¹	tʰ i p ¹			tʰ j e p ¹	tʰ j e p ¹	tʰ j e p ¹			tʰ j e p ¹			tʰ i p ¹	tʰ i p ¹	tʰ j a p ¹	tʰ j e p ¹
10849				k ai ¹			k ai ¹									
1956					ˀȵ aː m ¹	ˀȵ aː m ¹				ˀȵ aː m ¹	ˀȵ aː m ¹	ˀȵ aː m ¹			ˀȵ aː m ¹	ˀȵ aː m ¹
8208		l j o ¹											l j o ¹			
9809						q a ¹						k a ¹				
4176	s i ¹	s ɿ ¹		ɕ i ŋ ¹									s i ¹	s ɿ ¹	s ɿ ¹	s ɿ ¹
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
9805	l u p ¹		l u p ¹						l u p ¹							
7193					f aː n ¹	f aː n ¹		f aː n ¹			f aː n ¹	f aː n ¹				
6071				kʰ i n ¹			kʰ i n ¹				kʰ i n ¹					
10171							t i ŋ ¹	t i ŋ ¹								
9018	ŋ ai ¹		ŋ̊ ai ¹							ŋ̊ ai ¹	ŋ̊ ai ¹			ŋ̊ əi ¹	ŋ̊ ai ¹	ŋ̊ ai ¹
7620			t j aː ŋ ¹	t j ə ŋ ¹			t j ə ŋ ¹	t j aː ŋ ¹	t j aː ŋ ¹							
7032											t a ŋ ¹	t a ŋ ¹				
4356	l w ə ¹			l w ə ¹											l w a ¹	
1157		p a ŋ ¹											p aː n ¹			
7990			f a ¹							f a ¹					f a ¹	
9705					ɣ i ¹	ɣ i ¹					ɣ i ¹	ɣ i ¹				
6452					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
4880	ˀb o ŋ ¹				ˀb o ŋ ¹	ˀb o ŋ ¹		ⁿb o ŋ ¹	ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹	ˀb u ŋ ¹		ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹
137		ɣ aː ŋ ¹			ɣ aː ŋ ¹	ɣ aː ŋ ¹					ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹			
8986				pʰ j ai ¹			pʰ j ai ¹	pʰ ai ¹	pʰ ai ¹							
8617								ⁿd ai ¹	ⁿd ai ¹							
6546	ʔ i ¹						ʔ i ¹								ʔ i ¹	
2412	ˀd i ¹		ⁿd i ¹	ⁿd i ¹			ⁿd i ¹	ⁿd i ¹	ⁿd i ¹	ˀd i ¹				ˀd i ¹	ˀd i ¹	ˀd i ¹
7834				t a n ¹			t a n ¹									
6854	ȶʰ j u ¹	kʰ j u ¹	ɕ j u ¹	s j u ¹			ɕ j u ¹	ɕ j u ¹	ɕ j u ¹	ȶʰ j u ¹			h j u ¹			
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
7031				ȵ o n ¹	ˀŋ o n ¹	ˀŋ o n ¹	ȵ w ə n ¹									
6488					ʔ u ¹		ʔ u ¹		ʔ u ¹		ʔ u ¹					ʔ u ¹
291				q au ¹				q o ¹	q ə ¹							
7243	h ui ¹			h ui ¹												
9073	ʔ u k ¹							ʔ u k ¹							ʔ u k ¹	
6734				p o ¹		p o ¹	pʰ au ¹	p o ¹	p o ¹	p o ¹		p o ¹		p o ¹		p o ¹
8954					ɣ ai ¹	ɣ ai ¹					ɣ ai ¹	ɣ ai ¹				
