COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
59-3			h a n					
68-3			ai					
69-3			dʑ a ŋ					
82-3			tɕ a s					
88-3			ts i k					
100-3			ʑ a n					
113-3			kʰ h a ŋ					
116-3			l a k					
142-3			ɕ ɛ k					
155-3			kʰ a ŋ					
268-3			tɕʰ u					
285-3			tɕʰ a m					
315-3			l ai					
318-3			j u					
352-3			kʰ a ŋ					
406-3			l a					
421-3			i a t					
436-3			b i					
515-3			b ɔː					
516-3			d u p					
524-3			l u m					
545-3			p i t					
566-3			kʰ a t					
579-3			tɕʰ ɔ ŋ					
587-3			ts u p					
597-3			ɕ a					
609-3			kʰ ɕ ɔ ŋ					
166-3			l a k					
644-3			j ɔ ŋ					
733-3			ts ɔ ŋ					
738-3			tɕʰ ɛ t					
755-3			ɲ ɔ m					
1-4				g yː				
5-4				j a				
4-4				tʰ øˀ k				
6-4				n a ŋ				
15-4				tɕʰ ɛ̃ː				
55-4				h ɐː				
56-4				a				
60-4				s yː				
61-4				g u ŋ				
80-4				tɕʰ ɔ k				
87-4				tɕʰ yː				
86-4				b h u				
92-4				b l a				
102-4				j yː				
106-4				pʰ u k				
108-4				ʈʂʰ yː				
107-4				b u ɐː				
112-4				b a				
115-4				ʂ uː				
114-4				tʰ u ŋ				
120-4				ʈʂʰ u				
124-4				a				
125-4				tʰ ɔ k				
132-4				s ɐ̃ː				
131-4				h ɛ̃ː				
136-4				m øˀ				
134-4				g a k				
137-4				a				
138-4				d ɔ k				
140-4				h yː				
143-4				tɕʰ a k				
145-4				tɕʰ yː				
147-4				h aː				
149-4				ʐ yː k				
153-4				ʂ uː				
152-4				g a n				
158-4				g øˀ k				
163-4				u ɐː				
164-4				n yː				
167-4				p a				
171-4				n y ŋ				
172-4				b y k				
173-4				tʰ øˀ				
183-4				j aː				
185-4				m yː				
188-4				g u				
189-4				ts ɛ̃ː ŋ				
193-4				h aː				
196-4				m ɐ̃ː				
199-4				tɕʰ ɛ̃ː				
200-4				g a n				
201-4				ʈʂʰ ɛ̃ː				
202-4				g u				
203-4				tʰ u ŋ				
204-4				b yː				
206-4				n a m				
117-4				b yː				
146-4				ʈʂʰ øˀ				
219-4				b				
218-4				tɕʰ ɛ̃ː				
224-4				h a				
240-4				tɕʰ ɛ̃ː k				
244-4				j øˀ				
255-4				n øˀ				
260-4				b aː				
263-4				j yː				
269-4				b a k				
271-4				tʰ a k				
209-4				ʈʂʰ øˀ				
277-4				m a				
278-4				b u ŋ				
135-4				ʈʂʰ aː				
284-4				m yː				
797-4				a				
290-4				h ɛ̃ː				
289-4				ts ɛ̃ː k				
296-4				ɲ yː				
310-4				ʂ yː				
319-4				iː				
325-4				j yː				
327-4				ʈʂʰ aː				
331-4				ʈʂʰ øˀ				
337-4				b a n				
338-4				h yː ŋ				
339-4				ɐ̃ː				
350-4				g yː				
349-4				tʰ y ŋ				
357-4				tɕʰ u				
355-4				a				
363-4				n a				
361-4				tʰ øˀ				
365-4				ʂ yː yː				
364-4				ʈʂʰ øˀ				
375-4				j u k				
379-4				z yː				
380-4				kʰ a				
396-4				j ɐ̃ː				
400-4				h a				
405-4				d a ŋ				
404-4				ʂ yː n				
409-4				r ts ɐ k				
410-4				b yː k				
415-4				b aː				
416-4				b a				
101-4				n u				
37-4				kʰ u				
424-4				b aː				
434-4				tɕʰ ɛ̃ː n				
445-4				b				
446-4				s ɐ̃ː				
451-4				ʈʂʰ u				
457-4				n a m				
456-4				b l yː				
464-4				b yː ŋ				
473-4				tɕʰ ɛ̃ː				
474-4				a yː				
479-4				ʂ yː ŋ				
489-4				j yː				
490-4				j yː				
494-4				s ɐ̃ː				
503-4				g yː				
502-4				ʐ a ŋ				
235-4				h u ŋ				
519-4				ɲ ɐː				
523-4				u k				
527-4				kʰ tɕʰ ɛ̃ː ŋ				
538-4				ʂ				
544-4				j a m				
850-4				a				
554-4				ʈʂʰ ɛ̃ː				
553-4				h i ŋ				
558-4				g yː				
561-4				ʂ ɐ̃ː				
562-4				b aː				
564-4				u aː				
567-4				m a				
570-4				b yː				
575-4				ɐ̃ː				
582-4				h a				
585-4				a				
589-4				g ɔ n				
593-4				d ɛ̃ː n				
594-4				h ɛ̃ː				
595-4				tʰ øˀ				
596-4				n u				
598-4				ʐ yː				
599-4				d ɛ̃ː				
602-4				z ɐ̃ː				
603-4				h a				
606-4				ʂ yː n				
605-4				b øˀ				
620-4				h ɐː				
637-4				b a k				
639-4				tɕʰ yː				
645-4				g yː				
646-4				h ɛ̃ː ŋ				
168-4				h ts ɐ k				
658-4				h ũː				
665-4				b u				
668-4				f yː				
677-4				tʰ a ŋ				
75-4				g u ŋ				
678-4				ʂ ɐ̃ː				
682-4				h a n				
493-4				ʐ ɐ̃ː				
693-4				ʂ ɐ̃ː				
694-4				m yː				
702-4				ts øˀ n				
704-4				h a				
176-4				h ɐː				
709-4				ʂ uː				
710-4				tʰ øˀ				
714-4				j a				
718-4				g a				
719-4				tɕʰ ɔ̃ː ŋ				
22-4				m yː				
723-4				ts ɛ̃ː ŋ				
726-4				ʂ ɛ̃ː ŋ				
729-4				b u				
730-4				h aː				
739-4				b ə yː				
740-4				b øˀ				
741-4				ʈʂʰ øˀ k				
744-4				a				
743-4				h a n				
746-4				p u ŋ				
748-4				tʰ øˀ				
747-4				kʰ yː				
749-4				g ɛ̃ː n				
751-4				tʰ ɐ̃ː				
762-4				h a n				
764-4				h yː n				
765-4				tɕʰ ɛ̃ː				
788-4				h a				
615-4				h a k				
803-4				ʂ ɐ̃ː				
802-4				h ɐ k				
808-4				b a				
809-4				tɕʰ ɛ̃ː				
819-4				d y k				
821-4				s ɐ̃ː				
820-4				b aː				
828-4				ʐ ɐ k				
827-4				b yː				
835-4				n ɐ̃ː				
308-4				h yː				
844-4				ʐ yː				
848-4				m a				
705-4				h ɐː				
613-4				a				
649-4				h ts ɐ k				
876-4				ʂ ɐ̃ː				
878-4				j u ŋ				
889-4				h ũː				
898-4				ʐ y k				
902-4				h ũː				
910-4				a n				
916-4				ɲ ɐː				
919-4				j aː				
922-4				ʐ yː k				
930-4				tɕʰ yː				
933-4				ʈʂʰ aː				
939-4				h ts ɐ k				
947-4				j a n				
948-4				n u				
963-4				ʐ ɐ̃ː				
967-4				tɕʰ y k				
969-4				ʂ uː				
970-4				ɖʐ u k				
972-4				j a				
731-4				m yː				
973-4				ts ɛ̃ː ŋ				
974-4				n øˀ				
979-4				ts ɛ̃ː n				
182-4				kʰ yː				
993-4				n a				
994-4				j yː				
1001-4				s ɐ̃ː				
1002-4				d u				
1005-4				tɕʰ yː				
1009-4				ʈʂʰ øˀ				
1022-4				ʂ yː				
1021-4				ɖʐ u k				
1043-4				r u ŋ				
1049-4				tʰ øˀ				
1065-4				ʈʂʰ ɛ̃ː				
1068-4				j yː				
1077-4				h u ŋ				
1081-4				h ɔ̃ː				
1084-4				f ũː ŋ				
1092-4				m yː				
1091-4				tɕʰ yː				
1096-4				j a				
1097-4				b yː				
1102-4				j aː				
1104-4				tʰ øˀ				
1108-4				tɕʰ a k				
552-4				tsʰ yː				
1111-4				b l aː				
1116-4				z yː				
722-4				ʈʂʰ øˀ				
1141-4				j ɔ̃ː				
1147-4				b øˀ				
1146-4				z ɐ̃ː				
1150-4				h a ŋ				
1151-4				u yː				
1158-4				ʈʂʰ ɐ k				
1159-4				b u				
1164-4				ʈʂʰ ɐː				
1163-4				h ɐː				
1167-4				ʂ a ŋ				
1171-4				h ɐː				
1177-4				ʐ y				
1187-4				g yː				
1189-4				n yː k				
52-4				kʰ u				
1195-4				ʐ ɐ̃ː				
1203-4				tʰ y k				
1211-4				j yː				
329-4				u yː				
1217-4				m a				
72-4				kʰ u				
1218-4				tɕʰ ɛ̃ː k				
1222-4				tɕʰ ɛ̃ː				
1229-4				tɕʰ a ŋ				
1238-4				d u ŋ				
1249-4				ɲ yː				
1252-4				u yː				
1254-4				n a				
1253-4				ʂ yː n				
1257-4				ʈʂʰ øˀ				
1263-4				ʈʂʰ ɛ̃ː				
1266-4				tɕʰ a k				
584-4				tʰ u ŋ				
7-4				yː yː				
1191-4				l a ŋ				
13-4				tsʰ ɐː				
18-4				dʑ ɐ̃ː				
33-4				n a				
81-4				ʂ a ŋ				
89-4				tʰ ɔ ŋ				
90-4				z ɐˀ				
104-4				m ə				
123-4				tɕʰ a				
122-4				g a				
121-4				m yː				
159-4				ʂ yː				
161-4				dz yː				
170-4				ʈʂʰ y				
186-4				tɕʰ ɐ̃ː				
191-4				ʂ yː				
211-4				f a				
210-4				g y				
217-4				ʈʂʰ a				
221-4				n yː				
233-4				d u				
246-4				tʰ iː				
252-4				ts ɛ̃ː n				
253-4				j a m				
261-4				b yː				
262-4				b yː				
281-4				ts ai k				
287-4				h u				
288-4				h ɐ̃ː				
292-4				tʰ u k				
297-4				g u k				
311-4				kʰ ɐː				
332-4				b yː				
342-4				a				
358-4				j u ŋ				
366-4				ʈʂʰ øˀ				
378-4				tɕʰ a				
382-4				j iː				
392-4				tɕʰ ɔ k				
397-4				b a				
437-4				x aː				
444-4				pʰ l a k				
465-4				tɕʰ ɛ̃ː				
471-4				j yː ŋ				
481-4				tɕʰ a				
500-4				m i ŋ				
525-4				dz yː				
542-4				ts øˀ ŋ				
625-4				h u ŋ				
638-4				n u				
640-4				pʰ n ɛ̃ː				
656-4				z ɐ̃ː				
657-4				d u ŋ				
659-4				p ɐː				
711-4				tɕʰ ɐː				
745-4				n ɐː				
818-4				tʰ y k				
839-4				tɕʰ øˀ				
841-4				j a				
894-4				b u ɐː				
932-4				ʂ uː				
965-4				d u ŋ				
981-4				d u				
1044-4				yː				
1076-4				ʈʂʰ a				
1126-4				tʰ øˀ				
1132-4				tɕʰ a				
1175-4				n yː				
944-4				tʰ u n				
1199-4				ts yː ŋ				
1228-4				h ɔ k				
1256-4				ts u ŋ				
1282-4				ʈʂʰ y				
1283-4				j iː				
30-4				h u				
32-4				b yː				
48-4				j aː				
59-4				m a				
78-4				l a ŋ				
77-4				ʐ y k				
82-4				pʰ a				
88-4				z i k				
100-4				z yː				
103-4				ʂ u ŋ				
113-4				pʰ a				
116-4				j a k				
155-4				kʰ a ŋ				
10-4				a				
192-4				ʈʂʰ ə				
198-4				tɕʰ a m				
232-4				ʂ a ŋ				
247-4				ʂ ə ŋ				
268-4				tsʰ ɔː				
282-4				s ɐ̃ː				
285-4				tɕʰ a m				
306-4				tɕʰ ɔ iː				
315-4				h ɐː				
318-4				j ɔː				
321-4				ʐ ɐ				
352-4				tʰ y				
367-4				h ə				
368-4				a k				
372-4				s uː				
373-4				tʰ ɔ ŋ				
439-4				j aː				
129-4				kʰ a				
390-4				tɕʰ øˀ				
399-4				f ũː ŋ				
826-4				m ə				
432-4				p ə				
436-4				ts iː				
438-4				m ə				
440-4				ʂ a				
476-4				z ɐ̃ː				
491-4				a				
205-4				z ɐ̃ː				
513-4				s ə				
520-4				tʰ				
545-4				b ɐː				
151-4				l y ŋ				
572-4				l aː				
574-4				s ɛ̃ː				
579-4				ts u				
583-4				tɕʰ ɛ̃ː				
587-4				tsʰ u				
597-4				s yː				
609-4				tɕʰ i k				
612-4				x aː				
166-4				l a k				
622-4				d a				
644-4				j u ŋ				
667-4				tɕʰ ə				
687-4				n a				
689-4				g ə				
690-4				ts a n				
733-4				tʰ u ŋ				
738-4				tsʰ ɛˀ				
752-4				x a				
755-4				n a				
1-5					g iː			
5-5					n a			
4-5					tʰ a k			
6-5					n a ŋ			
15-5					dʑ iː			
55-5					l eˀ			
56-5					a			
60-5					s ɛː			
61-5					d y ŋ			
80-5					tɕʰ ɔ k			
87-5					tɕʰ yː			
86-5					pʰ u			
92-5					b uː			
102-5					m yː			
106-5					pʰ i k			
108-5					d eˀ			
107-5					kʰ a eˀ			
112-5					pʰ i ŋ			
115-5					s			
114-5					d u ŋ			
120-5					d u			
124-5					a			
125-5					tʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					m ə			
134-5					kʰ a k			
137-5					a			
138-5					tʰ ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ ũː			
147-5					h ɛː			
149-5					n i k			
153-5					s			
152-5					kʰ a n			
158-5					z i k			
163-5					l i			
164-5					n yː			
167-5					pʰ a ŋ			
171-5					n y ŋ			
172-5					b y k			
173-5					tʰ eˀ			
183-5					r ɛː			
185-5					m uː			
188-5					g a			
189-5					tɕ i ŋ			
193-5					h a			
196-5					z a			
199-5					tɕʰ ɛː			
200-5					kʰ a ŋ			
201-5					tɕ iː			
202-5					kʰ eˀ			
203-5					d u ŋ			
204-5					b yː			
206-5					n a m			
117-5					b yː			
146-5					tɕʰ eˀ			
219-5					tʰ ɔː			
218-5					tɕ ɛː			
224-5					m a			
240-5					tɕʰ a k			
244-5					j a			
255-5					n eˀ			
260-5					b eˀ			
263-5					j iː			
269-5					dʑ a k			
271-5					tʰ a k			
209-5					tɕʰ eˀ			
277-5					m a			
278-5					d u ŋ			
135-5					tʰ ə			
284-5					m yː			
797-5					a			
290-5					n a			
289-5					tɕ i k			
296-5					n iː			
310-5					s ə			
319-5					iː			
325-5					r ɛː			
327-5					tʰ ɛː			
331-5					kʰ iː			
337-5					b a n			
338-5					l i ŋ			
339-5					ĩˀ			
350-5					g ə			
349-5					d y ŋ			
357-5					tɕʰ u			
355-5					a			
363-5					dʑ a			
361-5					tʰ eˀ			
365-5					s a ŋ			
364-5					dʑ a			
375-5					n a k			
379-5					s a			
380-5					kʰ iː			
396-5					j ɔ			
400-5					m uː			
405-5					d a ŋ			
404-5					s a ŋ			
409-5					r a k			
410-5					tɕ i k			
415-5					b ɛː			
416-5					b a			
101-5					n u			
37-5					kʰ uː			
424-5					dʑ ɛː			
434-5					tɕʰ a ŋ			
445-5					p			
446-5					s iː			
451-5					tʰ u			
457-5					n a m			
456-5					b uː			
464-5					pʰ i ŋ			
473-5					tɕʰ iː			
474-5					a ŋ			
479-5					s i ŋ			
489-5					j iː			
490-5					h ĩː			
494-5					s ə			
503-5					g ə			
502-5					z a ŋ			
235-5					l y ŋ			
519-5					l iː			
523-5					u			
527-5					kʰ a ŋ			
538-5					s			
544-5					j a ŋ			
850-5					a			
554-5					dʑ ə			
553-5					r i ŋ			
558-5					d a ŋ			
561-5					s a			
562-5					b ɔ			
564-5					j ɛː			
567-5					m a			
570-5					pʰ yː			
575-5					ɔ			
582-5					l a			
585-5					ĩˀ			
589-5					kʰ a ŋ			
593-5					d a n			
594-5					l a			
595-5					tʰ eˀ			
596-5					n ɔ			
598-5					z u			
599-5					d eˀ			
602-5					z ɛː			
603-5					l a			
606-5					s eˀ ŋ			
605-5					b u			
620-5					l ɛː			
637-5					pʰ a k			
639-5					dʑ yː			
645-5					kʰ eˀ			
646-5					r i ŋ			
168-5					h a k			
658-5					h a ŋ			
665-5					pʰ u			
668-5					h uː			
677-5					d a ŋ			
75-5					d u ŋ			
678-5					s uː			
682-5					m a n			
493-5					z yː			
693-5					s u			
694-5					m ə			
702-5					tɕ ɔ ŋ			
704-5					m yː			
176-5					l uː			
709-5					s			
710-5					tʰ eˀ			
714-5					m eˀ			
718-5					kʰ a			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕ i ŋ			
726-5					tɕ i ŋ			
729-5					b			
730-5					r iː			
739-5					b i iː			
740-5					b eˀ			
741-5					kʰ ɔ k			
744-5					a			
743-5					h a n			
746-5					d u ŋ			
748-5					tʰ a			
747-5					kʰ yː			
749-5					kʰ a n			
751-5					tʰ eˀ			
762-5					m a n			
764-5					h a n			
765-5					dʑ iː			
788-5					l a ŋ			
615-5					l a k			
803-5					s u			
802-5					w a k			
808-5					b a			
809-5					tɕ iː			
819-5					d y k			
821-5					s ə			
820-5					b ɔ			
828-5					s a k			
827-5					p yː			
835-5					n ə			
308-5					r yː			
844-5					z iː			
848-5					m ə			
705-5					l uː			
613-5					a			
649-5					h a k			
876-5					z iː			
878-5					j a ŋ			
889-5					h ũː ŋ			
898-5					n y k			
902-5					h ũː ŋ			
910-5					a n			
916-5					l iː			
919-5					r ɛː			
922-5					s i k			
930-5					tɕʰ yː			
933-5					g ɛː			
939-5					r a k			
947-5					j a n			
948-5					n u			
963-5					z uː			
967-5					z y k			
969-5					s			
970-5					kʰ u k			
972-5					n ə			
731-5					m yː			
973-5					tɕ i ŋ			
974-5					n a			
979-5					tɕ a n			
182-5					kʰ yː			
993-5					n a			
994-5					j yː			
1001-5					s a			
1002-5					d u			
1005-5					z yː			
1009-5					kʰ eˀ			
1022-5					s y			
1021-5					z u k			
1043-5					z u ŋ			
1049-5					tʰ eˀ			
1065-5					tɕ ĩː			
1068-5					j ɔ			
1077-5					l y ŋ			
1081-5					n ũː ŋ			
1084-5					h i ŋ			
1092-5					m ə			
1091-5					z iː			
1096-5					n ə			
1097-5					z yː			
1102-5					n ɛː			
1104-5					tʰ eˀ			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b eˀ			
1116-5					z a			
722-5					kʰ eˀ			
1141-5					j ũː ŋ			
1147-5					g ə			
1146-5					z yː			
1150-5					h a ŋ			
1151-5					u ŋ			
1158-5					h a k			
1159-5					pʰ u			
1164-5					tʰ ə			
1163-5					l uː			
1167-5					s a ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ eˀ			
1189-5					n i k			
52-5					kʰ uː			
1195-5					z iː			
1203-5					tʰ y k			
1211-5					j ɔ			
329-5					j a			
1217-5					m a			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ ĩː			
1229-5					dʑ a ŋ			
1238-5					d ũː ŋ			
1249-5					n iː			
1252-5					j u			
1254-5					n a			
1253-5					s a ŋ			
1257-5					kʰ eˀ			
1263-5					dʑ ə			
1266-5					dʑ a k			
584-5					t u ŋ			
7-5					a ɛː			
1191-5					l a ŋ			
13-5					tɕʰ uː			
33-5					n a			
74-5					tʰ a ŋ			
81-5					s a ŋ			
83-5					m i k			
89-5					tʰ u ŋ			
90-5					z a			
104-5					m ə			
154-5					tɕ ə			
159-5					s ə			
161-5					dʑ iː			
170-5					tɕʰ eˀ			
91-5					a			
181-5					n uː			
186-5					dʑ ə			
191-5					s ə			
211-5					z a			
210-5					kʰ a			
217-5					kʰ iː			
221-5					n yː			
233-5					d u			
246-5					tʰ yː			
252-5					tɕ a n			
253-5					j a ŋ			
261-5					dʑ u			
262-5					dʑ yː			
281-5					tɕ a k			
287-5					l a			
288-5					l uː			
297-5					kʰ a k			
311-5					tɕ iː			
332-5					dʑ u			
342-5					ɔ			
358-5					j u ŋ			
366-5					g eˀ			
382-5					m iː			
392-5					dʑ ɔ k			
397-5					b u			
437-5					h ɛː			
444-5					pʰ l a k			
465-5					tɕʰ iː			
471-5					n a			
477-5					tʰ ə			
478-5					r ũ			
481-5					dʑ a			
483-5					z a n			
500-5					m i ŋ			
511-5					kʰ			
525-5					dʑ iː			
542-5					dʑ eˀ ŋ			
625-5					r u ŋ			
638-5					n u			
640-5					kʰ n ĩː			
656-5					z eˀ			
657-5					d u ŋ			
659-5					t u			
711-5					z yː			
745-5					n a			
818-5					tʰ a k			
825-5					tʰ ə			
839-5					tɕʰ uː			
841-5					j a			
894-5					b ɹ yː			
936-5					n ə			
943-5					pʰ a k			
965-5					d y ŋ			
981-5					d u			
1039-5					s a ŋ			
1044-5					a			
1076-5					kʰ eˀ			
1126-5					tʰ a			
1131-5					pʰ uː			
1132-5					tɕʰ a			
1166-5					tʰ a			
1175-5					n ə			
944-5					d a ŋ			
1199-5					dʑ a ŋ			
1228-5					r a k			
1256-5					d y ŋ			
1282-5					tʰ u			
1283-5					j ɔː			
48-5					dʑ iː			
59-5					m a			
68-5					a			
69-5					h a ŋ			
78-5					l i ŋ			
77-5					z i k			
82-5					pʰ a			
88-5					z i k			
100-5					z eˀ			
103-5					s u ŋ			
113-5					b a			
142-5					z a k			
155-5					kʰ a ŋ			
10-5					a			
192-5					s eˀ			
198-5					tɕʰ a m			
232-5					s a ŋ			
247-5					s y			
268-5					z yː			
282-5					s uː			
285-5					tɕʰ a m			
306-5					tɕʰ uː			
315-5					l ɔː			
318-5					j yː			
321-5					z ɛ			
352-5					tʰ a			
367-5					r i			
368-5					a k			
372-5					s u			
373-5					tʰ ɔ ŋ			
439-5					j ɛː			
129-5					b yː			
390-5					tɕʰ ɔ̃ː			
399-5					h u ŋ			
406-5					l ũ			
421-5					j a			
826-5					m ə			
432-5					pʰ i			
436-5					tɕ i			
438-5					m ə			
440-5					s a			
476-5					z ĩː			
491-5					ɔ			
205-5					z yː			
513-5					s ə			
515-5					b			
516-5					r ɔ			
520-5					tʰ			
524-5					s a ŋ			
566-5					kʰ a k			
151-5					l y ŋ			
572-5					l ɛː			
574-5					s ĩː			
579-5					tɕʰ eˀ			
583-5					tɕʰ uː			
587-5					z y			
597-5					dʑ ə			
609-5					tɕʰ a k			
612-5					h ĩː			
166-5					l a k			
622-5					t eˀ			
644-5					j u ŋ			
667-5					dʑ eˀ			
687-5					n a			
689-5					g			
690-5					tɕ a m			
733-5					t u ŋ			
738-5					tɕʰ eˀ			
752-5					h a			
755-5					n a			
1-6						g ɔː		
5-6						n ɔː		
4-6						tʰ i k		
6-6						n a ŋ		
15-6						tɕ ĩː		
55-6						l ɔ		
56-6						ɔː		
60-6						z ɔː		
61-6						dʑ i ŋ		
80-6						tɕ ɔ k		
87-6						tɕʰ ɔː		
86-6						pʰ a u		
92-6						pʰ a ɔː		
102-6						m ɔː		
106-6						b u k		
108-6						tʰ ɔː		
107-6						pʰ a ɔː		
112-6						pʰ ɔ m		
115-6						s		
114-6						tʰ u ŋ		
120-6						b u		
124-6						ɔː		
125-6						tʰ ɔ k		
132-6						z ɔː		
131-6						z i ŋ		
136-6						z ɔː		
134-6						g a k		
137-6						ɔː		
138-6						tʰ ɔ k		
140-6						h ɔː		
143-6						tɕʰ a k		
145-6						tɕʰ ĩː		
147-6						h ɔː		
149-6						z i k		
153-6						s		
152-6						tʰ ɛ ŋ		
158-6						z i k		
163-6						r ɔː		
164-6						n ɔː		
167-6						pʰ a ŋ		
171-6						n i ŋ		
172-6						b a k		
173-6						tʰ ɔ		
183-6						r ɔː		
185-6						m ɔː		
188-6						g a ŋ		
189-6						tɕ ĩː ŋ		
193-6						h ɔː		
196-6						z ɔ̃ː		
199-6						tɕʰ ĩː		
200-6						kʰ a ŋ		
201-6						tɕʰ ĩː		
202-6						kʰ		
203-6						tʰ u ŋ		
204-6						b ɔː		
206-6						n a ŋ		
117-6						b ɔː		
146-6						tɕʰ ĩː		
219-6						b b		
218-6						tɕʰ ĩː		
224-6						m ĩː ŋ		
240-6						tɕʰ a k		
244-6						j a		
255-6						n a		
260-6						b ɔː		
263-6						r ɔː		
269-6						dʑ ɛ k		
271-6						tʰ ɔ k		
209-6						tɕʰ ĩː		
277-6						m a		
278-6						b u ŋ		
135-6						b ɔː		
284-6						m ɔː		
797-6						ɔː		
290-6						l i ŋ		
289-6						tɕ ĩː k		
296-6						n ĩː		
310-6						s oː		
319-6						ɔː		
325-6						r ɔː		
327-6						tʰ ɔː		
331-6						kʰ ɔː		
337-6						b ɛ ŋ		
338-6						l i ŋ		
339-6						ĩˀ		
350-6						kʰ ɔː		
349-6						tʰ i ŋ		
357-6						tɕʰ ɔː		
355-6						ɔː		
363-6						pʰ a		
361-6						tʰ ɔː		
365-6						s a ŋ		
364-6						tɕ a		
375-6						j u k		
379-6						z a		
380-6						kʰ ɔː		
396-6						j ɔː		
400-6						m ɔː		
405-6						dʑ a ŋ		
404-6						s ɔ m		
409-6						j tɕʰ ɛ k		
410-6						tɕ i k		
415-6						b ɔː		
416-6						b ɔː		
101-6						n ũː ŋ		
37-6						kʰ ɔː		
424-6						pʰ ɔː		
434-6						tɕʰ ĩː ŋ		
445-6						b		
446-6						z ĩː		
451-6						tʰ u		
457-6						n a m		
456-6						b a ɔː		
464-6						pʰ i ŋ		
473-6						tɕʰ ĩː		
474-6						ɔ ŋ		
479-6						z i ŋ		
489-6						j ɔː		
490-6						h ɔ̃ː		
494-6						s ɔː		
503-6						g ɔː		
502-6						z a ŋ		
235-6						z ĩː ŋ		
519-6						l ɔː		
523-6						u		
527-6						tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						ɔː		
554-6						tɕ ɔː		
553-6						r i ŋ		
558-6						kʰ ũː ŋ		
561-6						s ɔː		
562-6						b ɔː		
564-6						j ɛː		
567-6						m ɔː		
570-6						pʰ ɔː		
575-6						ɔː		
582-6						l ɔː		
585-6						ĩˀ		
589-6						tʰ ɔ m		
593-6						tʰ a		
594-6						z ĩː ŋ		
595-6						tʰ ĩː		
596-6						n a k		
598-6						z yː		
599-6						tʰ ĩː		
602-6						z ɔː		
603-6						r a		
606-6						z ɔ ŋ		
605-6						b ɔː		
620-6						l ɔː		
637-6						b a k		
639-6						tɕ ɔː		
645-6						g ɔ̃ː		
646-6						r i ŋ		
168-6						h tɕʰ ɛ k		
658-6						h a ŋ		
665-6						pʰ ɔː		
668-6						h ɔː		
677-6						tʰ a ŋ		
75-6						g u ŋ		
678-6						z ɔː		
682-6						m a ŋ		
493-6						z ɔː		
693-6						s ɔː		
694-6						m ɔː		
702-6						tɕ ɔ m		
704-6						m ɔː		
176-6						l ɔː		
709-6						s		
710-6						tʰ ɔ		
714-6						m ɛ		
718-6						kʰ		
719-6						tɕʰ ũː ŋ		
22-6						m ɔː		
723-6						tɕ ĩː ŋ		
726-6						z ĩː ŋ		
729-6						b		
730-6						r ɔː		
739-6						pʰ a ĩː		
740-6						b ɔː		
741-6						kʰ ɔ k		
744-6						ɔː		
743-6						pʰ ĩː		
746-6						pʰ u ŋ		
748-6						tʰ a		
747-6						kʰ ɔː		
749-6						kʰ ɛ ŋ		
751-6						tʰ ɔ		
762-6						z ɛ ŋ		
764-6						h ĩː		
765-6						tɕ ĩː		
788-6						l a ŋ		
615-6						j a k		
803-6						s ɔː		
802-6						z a k		
808-6						b ɔː		
809-6						tɕ ĩː		
819-6						tʰ u k		
821-6						z ɔː		
820-6						b ɔː		
828-6						z a k		
827-6						p ɔː		
835-6						n ɔː		
308-6						r ɔː		
844-6						z ĩː		
848-6						m ɔː		
705-6						l ɔː		
613-6						ɔː		
649-6						h tɕʰ ɛ k		
876-6						tɕ ɔː		
878-6						j u ŋ		
889-6						h ĩː		
898-6						z y k		
902-6						h ĩː ŋ		
910-6						ĩˀ u		
916-6						r ɔː		
919-6						r ɔː		
922-6						z i k		
930-6						tɕʰ ɔː		
933-6						kʰ ɔː		
939-6						r ɛ k		
947-6						j ɛ		
948-6						n u ŋ		
963-6						z ɔː		
967-6						tɕʰ a k		
969-6						s		
970-6						g u k		
972-6						n ɔː		
731-6						m ɔː		
973-6						dʑ ĩː ŋ		
974-6						n a		
979-6						dʑ ĩː		
182-6						kʰ ɔː		
993-6						n i ŋ		
994-6						j ɔː		
1001-6						s ɔː		
1002-6						tʰ a		
1005-6						tɕʰ ĩː		
1009-6						kʰ ɔː		
1022-6						s ɔ̃ː		
1021-6						z a k		
1043-6						z u ŋ		
1049-6						tʰ ĩː		
1065-6						tɕʰ ĩː		
1068-6						u ɔː		
1077-6						z i ŋ		
1081-6						r ĩː ŋ		
1084-6						h i ŋ		
1092-6						m ɔː		
1091-6						tɕ ĩː		
1096-6						n ɔː		
1097-6						tɕ ɔː		
1102-6						n ɔː		
1104-6						tʰ ĩː		
1108-6						tɕʰ a k		
552-6						tɕ ɔː		
1111-6						b a ɔː		
1116-6						z ɔ̃ː		
722-6						kʰ ɔː		
1141-6						j ĩː ŋ		
1147-6						b ɔː		
1146-6						z ɔː		
1150-6						h ɛ ŋ		
1151-6						u ŋ		
1158-6						h a k		
1159-6						pʰ ɔː		
