COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
7012	ȵ̥ u ¹		ȵ̥ u ¹							ȵ̥ ũ ¹				ȵ̥ u ¹	ȵ̥ u ¹	ȵ̥ u ¹
3297							h au ¹		h au ¹							
6106				t i p ¹			ⁿd i p ¹									
492	t j e m ¹	t i m ¹	t j e m ¹	t j i m ¹	t j e m ¹	t j e n ¹	t j ə m ¹		t j e m ¹	t j e m ¹	t j e m ¹	t j e m ¹	t i m ¹	t i m ¹	t j a m ¹	
10797	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹			l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹			l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹
50	ʔ j aːi ¹	j aːi ¹	ʔ j aːi ¹	j aːi ¹		ʔ j aːi ¹	j aːi ¹	j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹
697	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹		l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹
2268		m j aː k ¹											m j aː k ¹			
3264					qʰ aː n ¹	qʰ aː n ¹					qʰ aː n ¹	qʰ aː n ¹				
3499		k aːu ¹											k aːu ¹			
9036	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
9952		ɕ o ¹											ɕ o ¹			
11164		m õ ¹											m o ¹			
10168	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹					kʰ u ŋ ¹	kʰ u ŋ ¹			kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
1800	ⁿd j ə ŋ ¹	t ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹
5962				j i ¹												j i ¹
4305		qʰ aːu ¹			qʰ aːu ¹	qʰ aːu ¹					qʰ aːu ¹	qʰ aːu ¹				
1553	q o m ¹	q o m ¹	q o m ¹		q o m ¹	q o m ¹	kʰ oi ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹	q o m ¹
6733		kʰ j u ¹	ɕ j u ¹		ȶʰ j u ¹								kʰ j u ¹		ȶʰ j u ¹	
8986				pʰ j ai ¹			pʰ j ai ¹	pʰ ai ¹	pʰ ai ¹							
204							ⁿd ai ¹							ˀd aːi ¹		ˀd aːi ¹
3195		l aːi ¹											l aːi ¹			
4255		ȶʰ a ¹			ts j a ¹	ts j a ¹					ts a ¹		ȶʰ a ¹			
258				tʰ əː t ¹					tʰ j e t ¹							
8208		l j o ¹											l j o ¹			
3915						v j au ¹					v j au ¹					
1570	k ə ¹		q e ŋ ¹		q e ŋ ¹	q e ŋ ¹		q e ŋ ¹	q e ŋ ¹	q e ŋ ¹	q e ŋ ¹	q e ŋ ¹		q e ŋ ¹		q e ŋ ¹
10450					k u ŋ ¹							k u ŋ ¹				
8904	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹		m a ŋ ¹	m a ŋ ¹		m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹
3748	ʔ j e k ¹	j aː k ¹	ʔ j aː k ¹		ʔ j aː k ¹	ʔ j aː k ¹	j j a k ¹	j aː k ¹	ʔ j aː k ¹	ʔ j aː k ¹	ʔ j aː k ¹	ʔ j aː k ¹	j aː k ¹	ʔ j e k ¹	ʔ j a k ¹	ʔ j aː k ¹
9148	ʔ j au ¹	j au ¹	ʔ j au ¹	j au ¹		ʔ j au ¹		j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹	j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹
6419				v w ə ŋ ¹			ⁿb w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹							
4057				k u ŋ ¹			k u ŋ ¹									
3696	ⁿd u ¹		ⁿd u ¹	ⁿd u ¹	t u ¹	t u ¹	ⁿd u ¹	ⁿd u ¹	ⁿd u ¹	ⁿd u ¹	t u ¹	ⁿd u ¹		ⁿd u ¹	ⁿd u ¹	ⁿd u ¹
5001		p aːu ¹											p j a ¹			
10635	ˀɣ a k ¹	ɣ a k ¹	ɣ a k ¹	ɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹		ɣ a k ¹	ɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹	ɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹	ˀɣ a k ¹
8884						h e ¹										h e ¹
4538						f u ¹				f u ¹				f u ¹	f u ¹	
8331								m j aː ŋ ¹	m j aː ŋ ¹							
8468					kʰ aː ŋ ¹	kʰ aː ŋ ¹					kʰ aː ŋ ¹	kʰ aː ŋ ¹				
4237					q a ¹	q a ¹					q a ¹	q a ¹				
21	ȶ ə n ¹		ȶ ə n ¹		ȶ i n ¹	ȶ ə n ¹				ȶ i n ¹				ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
3603		n u ¹			n o ¹		n u ¹	n u ¹					n u ¹	n u ¹	n u ¹	
4947	ˀd aː n ¹		ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	l aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹
137		ɣ aː ŋ ¹			ɣ aː ŋ ¹	ɣ aː ŋ ¹					ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹			
5185	ˀn a m ¹	n a m ¹	ˀn a m ¹		ˀn a m ¹	ˀn a m ¹	n au ¹	n a m ¹	n a m ¹	ˀn a m ¹	ˀn a m ¹	ˀn a m ¹	n a m ¹	ˀn a m ¹	ˀn a m ¹	ˀn a m ¹
7065				j a ¹												j a ¹
9323				l j u ¹			l j u ¹	l j u ¹	l j u ¹						l j u ¹	
348							h j ã ¹	h j aː ŋ ¹	h a ¹							
2623										t o ŋ ¹	t o ŋ ¹	t o ŋ ¹			t o ŋ ¹	
9339		kʰ au ¹					kʰ au ¹									
5705	ˀd j u p ¹		ⁿd j u p ¹	ⁿd j u p ¹	ˀd j u p ¹	ˀd j u p ¹	ⁿd j u p ¹	ⁿd j u p ¹	ⁿd j u p ¹	ˀd j u p ¹	ˀd j ə p ¹	ˀd i p ¹		ˀd j u p ¹	ˀd j u p ¹	ˀd j u p ¹
174										j aːu ¹	j aːu ¹		j aːu ¹	j aːu ¹		
10652	n i ¹	n ə ¹	n i ¹		n i ¹	n i ¹		n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹
8952		m a ŋ ¹											m a ŋ ¹			
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
7245			ɣ aː k ¹		ˀɣ aː k ¹	ˀɣ aː k ¹		ɣ aː k ¹	ɣ aː k ¹	ˀɣ aː k ¹	ˀɣ aː k ¹	ˀɣ aː k ¹		ˀɣ eː k ¹	ˀɣ aː k ¹	ˀɣ aː k ¹
9074	l j u k ¹		l j u k ¹					l j u k ¹	l j u k ¹	l j u k ¹				l j u k ¹	l j u k ¹	l j u k ¹
70							q u m ¹				q a m ¹					
4274										ˀb a ¹			p j a ¹			ˀb a ¹
4999	ˀd w ə ¹		d w a ¹	t j o ¹	ˀd a ¹	ˀd a ¹		d w a ¹	d w a ¹	ˀd w a ¹	ˀd a ¹	ˀd a ¹		ˀd o ¹	ˀd w a ¹	ˀd w a ¹
7193					f aː n ¹	f aː n ¹		f aː n ¹			f aː n ¹	f aː n ¹				
1344	ɣ aː ŋ ¹	k aː ŋ ¹	ɣ aː ŋ ¹		l aː ŋ ¹	ɣ aː ŋ ¹	ɣ a ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	l aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹		ɣ aː ŋ ¹
6276	l i n ¹													l i n ¹		l i n ¹
2447		p ui ¹											p ui ¹			
4396		n̥ a ¹	n̥ a ¹							n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹
7538					ˀȵ i ¹	ˀȵ i ¹					ˀȵ i ¹					ˀȵ i ¹
23				d aːu ¹							t aːu ¹					
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
8449		k ə ¹													q ə ¹	
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
10955					ŋ̊ aː n ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹					
1934		m e ¹											m e ¹			
8799	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹		ɣ o ¹
1317		l j o k ¹								l j o k ¹	l j o k ¹		l j o k ¹	l j o k ¹		l j o k ¹
4009		kʷ aːu ¹										q a ¹	kʷ aːu ¹			
5826						h u ¹					h u ¹					
10371		t i ¹		t a ¹		t i ¹	t ai ¹	t i ¹	t i ¹		t i ¹		t i ¹		t i ¹	
153	s ui ¹	s ui ¹	s ui ¹	s ui ¹		s ui ¹	s ui ¹	s ui ¹	s ui ¹	s ui ¹	s ui ¹	s ui ¹	s ui ¹	s ui ¹	s ui ¹	s ui ¹
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
1997			t j e p ¹					t j e p ¹		t j e p ¹	t j e p ¹		t j e ¹			
10448		l j eu ¹			ɬ o ¹										l j o ¹	
3876		l aːi ¹											l aːi ¹			
7750	l o t ¹	l o t ¹											l o t ¹	l u t ¹		l w aː t ¹
9400	h aː t ¹	h aː t ¹	h aː t ¹			h aː t ¹				h aː t ¹		h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹
8968	ʔ a n ¹	ʔ a n ¹	ʔ a n ¹			ʔ a n ¹		ʔ a n ¹	ʔ a n ¹	ʔ a n ¹	ʔ a n ¹		ʔ a n ¹	ʔ a n ¹	ʔ a n ¹	ʔ a n ¹
9321	ʔ u n ¹		ʔ u n ¹							ʔ u n ¹	ɣ u n ¹					ʔ u n ¹
8938	tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹				tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹		tʰ a ¹	tʰ a ¹
3414	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹		h̃ j aː n ¹	h̃ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹
10542	l u ¹		l u ¹	l u ¹			l u ¹	l u ¹	l u ¹	l u ¹			l aːu ¹	l u ¹		l u ¹
3984	f a ŋ ¹			f a ŋ ¹			h w a ŋ ¹					v a ŋ ¹		f a ŋ ¹	f a ŋ ¹	
2446	p i ¹		p i ¹	f i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹
1801					h u p ¹	h u p ¹					h u p ¹	h ə p ¹				
1158				kʰ e ¹		q aːu ¹										
10330	f j ə t ¹													f ə t ¹	f i t ¹	
5335					m o ¹	m o ¹					m o ¹	m o ¹				
3481	m aːu ¹			m aːu ¹			m aːu ¹					m aːu ¹		m aːu ¹		m aːu ¹
10543	ⁿd i n ¹	ⁿd i n ¹								ⁿd i n ¹			ⁿd i n ¹		ⁿd i n ¹	
9806	t i n ¹	t i n ¹		t i n ¹			t i n ¹	t i n ¹	t i n ¹		t i n ¹		t i n ¹		t i n ¹	t i n ¹
8260	ts j e ¹		ȶ e ¹	ȶ j e ¹	ts j e ¹	ts j e ¹	ȶ j a ¹	ȶ e ¹	ȶ e ¹	ts j e ¹	ts e ¹	ts j e n ¹		ts j e ¹	ts j a ¹	ts j e ¹
7208	h i ¹	h i ¹	h i ¹	h i ¹		ɕ i ¹	h i ¹	h i ¹	h i ¹	h i ¹				ɕ i ¹	h i ¹	h i ¹
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
8141		ŋ u k ¹											ŋ̊ u k ¹			
2910					q ə ¹	k u ¹										
9073	ʔ u k ¹							ʔ u k ¹							ʔ u k ¹	
4537					x o ¹						x o ¹	h o ¹				
9401				ȵ w ə t ¹		ȵ u t ¹	ȵ w ə t ¹	n j u t ¹	n j u t ¹	ȵ u t ¹	ȵ u t ¹	ⁿj u t ¹		ȵ u t ¹	ȵ u t ¹	
3160		l j e ¹											l j e ¹			
7990			f a ¹							f a ¹					f a ¹	
3766		ʔ ai ¹		ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹				ʔ ai ¹			ʔ ai ¹
6856					j j u ¹	j j u ¹					j j u ¹	j u ¹				
7734		j aː m ¹	ʔ j aː m ¹		ʔ j aː m ¹	ʔ j aː m ¹		j aː m ¹	ʔ j aː m ¹	ʔ j aː m ¹	ʔ j aː m ¹	ʔ j aː m ¹		ʔ j aː m ¹	ʔ j a m ¹	ʔ j aː m ¹
6417	ʔ w o ŋ ¹		ʔ w aː ŋ ¹							ʔ w aː ŋ ¹					ʔ w a ŋ ¹	ʔ w aː ŋ ¹
5911		p j a ¹		p j a ¹			p j a ¹						p j a ¹			
4998	h aːi ¹		h aːi ¹		h aːi ¹	h aːi ¹		h aːi ¹	h aːi ¹	h aːi ¹	h aːi ¹	h aːi ¹		h aːi ¹	h aːi ¹	h aːi ¹
4964	ˀn j a p ¹	n j a p ¹	ˀn j a p ¹	n j a p ¹			n j a p ¹	n j a p ¹	n j a p ¹	ˀn j a p ¹			n j a p ¹	ˀn j a p ¹	ˀn j a p ¹	ˀn j a p ¹
10738								pʰ u ¹	pʰ u ¹							
8207	s j e ŋ ¹		ɕ aː ŋ ¹	ɕ i ŋ ¹	s j aː ŋ ¹	s j aː ŋ ¹	ɕ j ə ŋ ¹	s j aː ŋ ¹		s j aː ŋ ¹					s j a ŋ ¹	s j aː ŋ ¹
3918		ɣ ə t ¹													ɣ ə t ¹	
7620			t j aː ŋ ¹	t j ə ŋ ¹			t j ə ŋ ¹	t j aː ŋ ¹	t j aː ŋ ¹							
1955			n aː n ¹	n aː n ¹				n aː n ¹	n aː n ¹							
6618			j o ¹		j o ¹	j o ¹		j o ¹	j o ¹	j o ¹	j o ¹					
1852		ɕ a ¹			ɕ a ¹	ɕ a ¹				ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ e ¹		ɕ a ¹
8635										ɕ aː n ¹						ɕ aː n ¹
6807	p i ¹			v i ¹			ⁿb i ¹								ˀb i ¹	
3053	k w a n ¹					k w a n ¹										
9545	h i p ¹	h i p ¹	h i p ¹		ɕ ɪ p ¹	ɕ i p ¹		h i p ¹	h i p ¹	ɕ i p ¹	h i p ¹	ɕ i p ¹	h i p ¹	ɕ i p ¹	h i p ¹	ɕ i p ¹
1088	t u ¹	t u ¹	t j u ¹					t u ¹	t u ¹						t o ¹	t u ¹
2724			ȵ u ¹							ȵ̥ u ¹				ȵ̥ u ¹	ȵ̥ u ¹	
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
495								ⁿb i n ¹								ˀb i n ¹
3128			f j a ¹		f a ¹	f j a ¹					f j a ¹	f a ¹				
4218	ˀd j e ¹		ⁿd j a ¹	ⁿd j e ¹		ȶ a ¹	ⁿd j a ¹	ⁿd j a ¹	ⁿd j a ¹	ˀd j a ¹	ȶ a ¹		l j a ¹	ˀd j e ¹	ˀd j a ¹	ˀd j a ¹
3769								ⁿb aː n ¹	ⁿb aː n ¹							
7888	p ai ¹	p ai ¹	p ai ¹	p ai ¹		p aːi ¹			p ai ¹	p ai ¹	p aːi ¹			p əi ¹	p ai ¹	p ai ¹
1574				q oi ¹			q oi ¹									
4708			ɕ i ¹	ɕ i ¹			ɕ i ¹						ȶʰ i ¹			
1138	ts j e n ¹	ts e n ¹	ȶ j e n ¹		ts j e n ¹	ts j e n ¹	ȶ j e n ¹	ȶ e n ¹	ȶ j e n ¹	ts j e n ¹	ts j e n ¹	ts j eː n ¹	ts j e n ¹	ts j e n ¹	ts j a n ¹	ts j e n ¹
9634								pʰ w a ¹	pʰ w a ¹				pʰ w a ¹			
1					ⁿd j eu ¹	d əu ¹	d j əu ¹	ⁿd j u ¹	ⁿd j u ¹	d j u ¹	d j u ¹	ⁿd j u ¹	ⁿd j u ¹	d j u ¹	d j au ¹	d j eu ¹
6735				tsʰ aːi ¹		tsʰ aːi ¹	s ai ¹	tsʰ aːi ¹	tsʰ aːi ¹	tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹
8985	n̥ ai ¹		n̥ ai ¹		ŋ̊ ai ¹	ŋ̊ ai ¹				ŋ̊ ai ¹	n̥ ai ¹	ŋ̊ ai ¹	n̥ ai ¹	ŋ̊ əi ¹	n̥ ai ¹	n̥ ai ¹
7315		ȶ a ¹	ts a ¹		ts a ¹	ts a ¹	q a ¹	ts a ¹	ts a ¹	ts a ¹	ts a ¹	ts a ¹	ȶ a ¹	ts a ¹	ts a ¹	ts a ¹
2821	l j e n ¹		l j aː n ¹		l j aː n ¹	l j aː n ¹	l j e n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹		l j aː n ¹	l j a n ¹	l j aː n ¹
8646	ts a m ¹		ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ȶ a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	t j a m ¹	ts a m ¹	ts a m ¹	ts a m ¹
566				t au ¹			t au ¹									
4863		m u p ¹											m u p ¹			
2995							n au ¹	n aːu ¹	n aːu ¹							
967		q aː ŋ ¹			q aː ŋ ¹	q aː ŋ ¹					q aː ŋ ¹	q aː ŋ ¹				
169				m j u ¹		ˀm j u ¹					ˀm j u ¹	ˀm j u ¹	m j u ¹			
259								l ə t ¹			l ə t ¹					
10689					t au ¹							ts ə ¹	ȶ e ¹			
9721	t ai ¹		t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t əi ¹	t ai ¹	t ai ¹
1572		q a m ¹											q a m ¹			
7551	tʰ au ¹	tʰ au ¹	tʰ au ¹		tʰ au ¹	tʰ au ¹		tʰ au ¹	tʰ au ¹	tʰ au ¹	tʰ au ¹	tʰ au ¹	tʰ au ¹	tʰ au ¹	tʰ au ¹	tʰ au ¹
8616	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹	n a ŋ ¹			ˀn a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹
9020				k aː ŋ ¹	ts j aː ŋ ¹	ts j aː ŋ ¹	k aː ŋ ¹					ts j e ŋ ¹				
6122	j j u ¹		j j u ¹		j j u ¹	j j u ¹		j j u ¹	j j u ¹	j j u ¹	j j u ¹	j j u ¹		j j u ¹		j j u ¹
5189					k a m ¹	k a m ¹										k a m ¹
6544	q u p ¹		q u p ¹		k u p ¹	q u p ¹		q u p ¹	q u p ¹	q u p ¹	q u p ¹	k u ¹		q u p ¹		q u p ¹
10687		n̥ u ¹		n au ¹			n au ¹			n̥ u ¹	n au ¹	n au ¹		n̥ u ¹		n̥ u ¹
6260		t au ¹	t au ¹		t au ¹	t au ¹		t au ¹	t au ¹	t au ¹	t au ¹	t au ¹		t au ¹	t au ¹	t au ¹
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
6488					ʔ u ¹		ʔ u ¹		ʔ u ¹		ʔ u ¹					ʔ u ¹
6812						ʔ aː m ¹				ʔ aː m ¹						ʔ aː m ¹
3398	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹		ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹		ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
3447	ˀd a ¹		ⁿd a ¹	ⁿd a ¹			ⁿd a ¹	ⁿd a ¹	ⁿd a ¹	ˀd a ¹				ˀd a ¹	ˀd a ¹	ˀd a ¹
4039	m i t ¹	m i t ¹	m i t ¹		m i t ¹	m i t ¹	m i t ¹			m i t ¹	m i t ¹	m i t ¹	m i t ¹	m i t ¹	m i t ¹	m i t ¹
5520	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹		ⁿd j o ŋ ¹		ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹		ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
3951	m ai ¹	m ai ¹	m ai ¹	m ai ¹		m ai ¹	m ai ¹	m ai ¹	m ai ¹	m ai ¹	m ai ¹		m ai ¹	m əi ¹	m ai ¹	m ai ¹
6140			p ə n ¹	p ə n ¹			p ə n ¹	p ə n ¹	p ə n ¹							
5031	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹		pʰ j ai ¹	pʰ j əi ¹	pʰ j ai ¹	pʰ j ai ¹
3840	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹		ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹	ŋ aː n ¹
8565	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹		f u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹
5241	t i ¹	t i ¹	t i ¹	t i ¹		t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹		t i ¹	t i ¹	t i ¹	t i ¹
8312				h a ¹		h a ¹					h a ¹	h a ¹				
6916	ȶʰ ə n ¹		ɕ ə n ¹	ɕ a n ¹	ȶʰ i n ¹	ȶʰ ə n ¹		ɕ ə n ¹	ɕ ə n ¹	ȶʰ ə n ¹	ȶʰ ə n ¹	ȶʰ i n ¹		ȶʰ e n ¹	ȶʰ a n ¹	ȶʰ ə n ¹
7158	ˀd a ¹	t a ¹			ⁿd a ¹	ˀd a ¹		ⁿd ə ¹		ˀd a ¹	ˀd a ¹	ˀd a ¹		ˀd a ¹	ˀd a ¹	
9021							pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹							
1851	h j e ¹		h j a ¹					h j a ¹	h j a ¹							
7903				s a ¹			s a ¹									
8382				h j u ¹			h j u ¹									
8782	ɕ au ¹				ɕ au ¹	ɕ au ¹				ɕ au ¹	ɕ au ¹	ɕ au ¹		ɕ au ¹	ɕ au ¹	ɕ au ¹
7487		ŋ w a ¹			ŋ w ã ¹		ŋ w a ¹					ŋ w a ¹	ŋ w a ¹		ŋ w a ¹	
2822		ȵ u ŋ ¹											ȵ u ŋ ¹			
1367	l i ŋ ¹	m i ŋ ¹	l i ŋ ¹	m i ŋ ¹	l i ŋ ¹	l i ŋ ¹	m i ŋ ¹		l i ŋ ¹	l i ŋ ¹		l i ŋ ¹	m i ŋ ¹	l i ŋ ¹	l i ŋ ¹	
6105	ˀd j ə n ¹	l j a n ¹	ⁿd j ə n ¹			ȶ ə n ¹		ⁿd j ə n ¹	ⁿd j ə n ¹	ˀd j ə n ¹			l j ə n ¹	ˀd j ə n ¹	ˀd j a n ¹	ˀd j e n ¹
108													t u ŋ ¹	t u ŋ ¹		
9340			ɕ aː ŋ ¹		s au ¹			s au ¹	s au ¹		s au ¹					
2319	j ə n ¹	j ə n ¹	j ə n ¹	j a n ¹		j ə n ¹	j a n ¹	j ə n ¹		j ə n ¹	j ə n ¹		j ə n ¹		j a n ¹	
1299	z i m ¹	ȶ i m ¹	ɕ i m ¹		s i m ¹	s i m ¹		ɕ i m ¹	ɕ i m ¹	s i m ¹	s i m ¹	s i m ¹	ȶ i m ¹	ts i m ¹	z i m ¹	s i m ¹
3109	ˀd j a m ¹	l j a m ¹	ⁿd j a m ¹	ⁿd j a m ¹	ˀd j a m ¹		ⁿd j a m ¹	l j a m ¹	ⁿd j a m ¹	t a m ¹	ˀd j a m ¹	ŋ a m ¹	ɕ a m ¹	ˀn j a m ¹	ˀd j a m ¹	t a m ¹
1749				m o m ¹							m u m ¹					
7014				h̃ j u ¹			h̃ j u ¹	h̃ j u ŋ ¹	h̃ j u ¹							
291				q au ¹				q o ¹	q ə ¹							
3602	ˀm au ¹	m au ¹								ˀm au ¹						ˀm au ¹
493				f a n ¹												f a n ¹
10545				t j ui ¹	ˀd u ¹	ˀd u ¹	t j ui ¹				ˀd u ¹	ˀd u ¹				
5602				p u ¹				p u ¹								
3935			f j a ¹	f j e ¹	f a ¹	f j a ¹		f j a ¹	f j a ¹		f j a ¹	f a ¹				
6469		ɣ u m ¹		ɣ u m ¹	ˀɣ u m ¹	ʔ u m ¹	ɣ u m ¹	ɣ u m ¹	ɣ u m ¹	ˀɣ u m ¹	ʔ u m ¹	ˀɣ ə m ¹	ɣ u m ¹	ˀɣ u m ¹	ˀɣ u m ¹	
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
