COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
1317		l j o k ¹								l j o k ¹	l j o k ¹		l j o k ¹	l j o k ¹		l j o k ¹
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
7869				ts a n ¹			ȶ a n ¹	ts a n ¹	ts a n ¹	ts ə n ¹				ts a n ¹		ts a n ¹
2413		k aːi ¹										q aːi ¹				
7209					t j e m ¹						t j e m ¹	t j e m ¹				
10737				au ¹			au ¹						au ¹			
10686	u ¹		u ¹												u ¹	
7465	h a k ¹					h a k ¹		h a k ¹			h a k ¹	h a k ¹				
1158				kʰ e ¹		q aːu ¹										
8279			l a ¹				l a ¹			l a ¹						
1088	t u ¹	t u ¹	t j u ¹					t u ¹	t u ¹						t o ¹	t u ¹
9233	s ai ¹	ts ai ¹								s ai ¹			z ai ¹	s əi ¹	z ai ¹	s ai ¹
9340			ɕ aː ŋ ¹		s au ¹			s au ¹	s au ¹		s au ¹					
9020				k aː ŋ ¹	ts j aː ŋ ¹	ts j aː ŋ ¹	k aː ŋ ¹					ts j e ŋ ¹				
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
3766		ʔ ai ¹		ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹				ʔ ai ¹			ʔ ai ¹
10955					ŋ̊ aː n ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹					
3604			q u m ¹	q u m ¹		q u m ¹	h u m ¹		q u m ¹						h u m ¹	
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
1715							h j ã ¹	h a ¹								
4537					x o ¹						x o ¹	h o ¹				
10170					l aːu ¹	l aːu ¹					l aːu ¹	l aːu ¹				
5003							l o ŋ ¹						l u ŋ ¹			
5082	m̥ ai ¹		m̥ ai ¹		m̥ ai ¹	m̥ ai ¹				m̥ ai ¹	m̥ ai ¹	m̥ ai ¹		m̥ əi ¹	m̥ ai ¹	m̥ ai ¹
1955			n aː n ¹	n aː n ¹				n aː n ¹	n aː n ¹							
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
10509								kʰ aːi ¹	kʰ aːi ¹		kʰ aːi ¹	kʰ aːi ¹				
2000					ts j e n ¹	ts j e n ¹	t e ŋ ¹		ts e n ¹							
7191	l j ə n ¹	l j ə n ¹	l j a n ¹						l j a n ¹	l j e n ¹			l j ə n ¹	l j ə n ¹	l j a n ¹	l j a n ¹
9383					ts u t ¹	ts u t ¹					ts u t ¹					
6159		k a ¹			k a ¹							k a ¹				
2571												t i ¹	t i ¹	t i ¹		
5825				p j a ¹			p j a ¹									
6419				v w ə ŋ ¹			ⁿb w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹							
4359			m ai ¹				m ai ¹	m ai ¹		m ai ¹	m ai ¹					
1851	h j e ¹		h j a ¹					h j a ¹	h j a ¹							
68					q a ¹							q a ¹				
348							h j ã ¹	h j aː ŋ ¹	h a ¹							
10056										f aːi ¹				f aːi ¹		
6855				t au ¹			t au ¹									
7243	h ui ¹			h ui ¹												
9703	l ui ¹		l ui ¹					l ui ¹	l ui ¹	l ui ¹				l ui ¹	l ui ¹	l ui ¹
343	n̥ a ¹	n̥ a ¹							ȵ ui ¹				n̥ a ¹	n̥ a ¹		n̥ a ¹
7139				q u ŋ ¹			q u ŋ ¹									
4396		n̥ a ¹	n̥ a ¹							n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹
3195		l aːi ¹											l aːi ¹			
6019	v e ¹													v əi ¹	v e ¹	
10143		t u ¹	t u ¹							t u ¹	t u ¹		t u ¹	t u ¹		t u ¹
1975								l j aː n ¹	l j aː n ¹							
9338	kʰ aː ŋ ¹					x aː ŋ ¹				kʰ aː ŋ ¹		x aː ŋ ¹		kʰ aː ŋ ¹		kʰ aː ŋ ¹
3915						v j au ¹					v j au ¹					
9650						s ə n ¹					pʰ ə n ¹				s j a n ¹	
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
4536		kʰ aːu ¹											x aːu ¹			
6400		kʷ aː ŋ ¹											kʷ aː ŋ ¹			
1853				l j e ¹			l j a ¹								l j a ¹	
3482		ȵ o n ¹	ȵ o n ¹		ȵ o n ¹	ȵ o n ¹		ȵ w a n ¹	ȵ o n ¹	ȵ o n ¹	ȵ o n ¹		ȵ u n ¹		ȵ o n ¹	
2322													p j aːi ¹	p j aːi ¹		
10171							t i ŋ ¹	t i ŋ ¹								
7870					ts e k ¹							ts e k ¹				
7242	ȶ e ¹			ȶ e ¹												
70							q u m ¹				q a m ¹					
2268		m j aː k ¹											m j aː k ¹			
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
4255		ȶʰ a ¹			ts j a ¹	ts j a ¹					ts a ¹		ȶʰ a ¹			
9952		ɕ o ¹											ɕ o ¹			
7937					tʰ o ŋ ¹	tʰ o ŋ ¹						tʰ o ŋ ¹				
6123		m j u ¹		m j u ¹			m j u ¹						m j u ¹		m j u ¹	
1787						m j au ¹					m j au ¹					
7750	l o t ¹	l o t ¹											l o t ¹	l u t ¹		l w aː t ¹
6209	t a n ¹	t a n ¹	t a n ¹	t i n ¹		t j i n ¹							t aː n ¹	t j aː n ¹	t j a n ¹	t a n ¹
3298								ŋ au ¹	ŋ a ¹							
10274		v a t ¹														v a t ¹
3051	ˀd j u p ¹	l j u p ¹				ˀd j u p ¹				ˀd j u p ¹			l j ʊ p ¹			
7065				j a ¹												j a ¹
9444					l a ¹							l a ¹				
10510										ⁿd aː n ¹	t aː n ¹					ⁿd aː ŋ ¹
344		kʰ a m ¹	h j a m ¹	h j a m ¹						ɕ a m ¹	qʰ a m ¹	qʰ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
3053	k w a n ¹					k w a n ¹										
6417	ʔ w o ŋ ¹		ʔ w aː ŋ ¹							ʔ w aː ŋ ¹					ʔ w a ŋ ¹	ʔ w aː ŋ ¹
5911		p j a ¹		p j a ¹			p j a ¹						p j a ¹			
2993	ȶ j u ¹		ȶ j u ¹	ȶ j u ¹	ȶ j u ¹	ȶ j u ¹				ȶ j u ¹	t u ¹	ȶ u ¹			ȶ j u ¹	ȶ j u ¹
1852		ɕ a ¹			ɕ a ¹	ɕ a ¹				ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ e ¹		ɕ a ¹
3318		f u ¹											f u ¹			
9368							ɕ j a ¹				s j e ¹					
9704		f aːi ¹		f aːi ¹									f aːi ¹			
106	k a m ¹		k a m ¹	k a m ¹		k a m ¹		k a m ¹	k a m ¹	k a m ¹	k a m ¹				k a m ¹	k a m ¹
3954					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹		s i ¹	s i ¹				
1316	ʔ o ¹	ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹				ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹		ʔ o ¹
11164		m õ ¹											m o ¹			
1157		p a ŋ ¹											p aː n ¹			
10798		pʰ u ¹		pʰ u ¹				pʰ u ¹	pʰ u ¹				pʰ u ¹			
801						ˀd a ¹						ˀd a ¹				
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
9528	h u p ¹		h u p ¹			qʰ u p ¹		h u p ¹	h u p ¹	h u p ¹	qʰ u p ¹			h u p ¹	h u p ¹	h u p ¹
3129				k u ŋ ¹			kʰ o ŋ ¹									
255	tʰ j e p ¹	tʰ i p ¹			tʰ j e p ¹	tʰ j e p ¹	tʰ j e p ¹			tʰ j e p ¹			tʰ i p ¹	tʰ i p ¹	tʰ j a p ¹	tʰ j e p ¹
2412	ˀd i ¹		ⁿd i ¹	ⁿd i ¹			ⁿd i ¹	ⁿd i ¹	ⁿd i ¹	ˀd i ¹				ˀd i ¹	ˀd i ¹	ˀd i ¹
3176	n aːu ¹			n aːu ¹										n aːu ¹		n aːu ¹
9037							ŋ a ¹						ŋ a ¹			
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
8634									f j e n ¹				p j aː n ¹		f j a n ¹	
3499		k aːu ¹											k aːu ¹			
8159				h e ¹	h e ¹		h e ¹	h e ¹	h e ¹		h e ¹	h e ¹				
8986				pʰ j ai ¹			pʰ j ai ¹	pʰ ai ¹	pʰ ai ¹							
