COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2163-3			p ɯ ²¹							
2174-3			t o ²¹							
2218-3			tʰ o ⁴³							
2355-3			p o ²¹							
2439-3			ɕ o ³³							
2474-3			m æ ²¹							
2517-3			ʔ w ɛ ²⁴							
2918-3			a ²¹							
3205-3			ɕ i ²²							
3225-3			ts o ⁵⁵							
3234-3			tɕ i ²⁴							
3235-3			k w ɛ ²⁴							
3251-3			j a ⁵⁵							
3384-3			m ɛ ²⁴							
3612-3			q ɯ ²⁴							
3656-3			tʰ o ⁵⁵							
3667-3			q ɯ ²¹							
3712-3			ts j æ ⁴³							
3790-3			f o ⁵⁵							
3801-3			p i ²¹							
4045-3			b o ⁴³							
4081-3			q w a ²¹							
4196-3			tɕ i ⁵⁵							
2379-3			l o ²¹							
4462-3			p æ ²¹							
4537-3			m ɯ ²²							
4625-3			ɲ o ²¹							
4657-3			p æ ²¹							
4774-3			d w ɛ ⁴³							
4815-3			n ɛ ²¹							
4900-3			q ɯ ⁴³							
4909-3			q a ²¹							
5009-3			tsʰ j æ ²⁴							
5082-3			m o ²⁴							
1-3			m æ ²¹							
119-3			tɕʰ i ⁵⁵							
423-3			a ⁵⁵							
501-3			f o ⁵⁵							
523-3			f o ²¹							
579-3			pʰ ɯ ²⁴							
940-3			ɲ o ²¹							
971-3			m i ɛ ²⁴							
1026-3			pʰ ɯ ²¹							
1066-3			ts o ⁵⁵							
1218-3			f o ²⁴							
1305-3			q u a ²¹							
1359-3			dʑ i ²¹							
1360-3			j u ²¹							
1484-3			f ɛ ⁴³							
1564-3			x w i ²²							
1587-3			ɲ o ²¹							
1598-3			ŋ ɯ ²²							
1609-3			s ɿ ²⁴							
1717-3			o ²¹							
1897-3			t j ɯ ²¹							
1898-3			m ɛ ²⁴							
32-4				m a ²⁴						
53-4				dʑ i ¹²						
93-4				q ɯ ¹²						
216-4				s w a ²⁴						
236-4				ts o ŋ ²²						
267-4				dz a n ²¹						
316-4				b i ²²						
327-4				ɕ i ²²						
348-4				ts ao ²⁴						
400-4				ʐ ao ¹²						
452-4				q æ ²¹						
463-4				qʰ a ²⁴						
512-4				d a ⁴²						
534-4				ts ao ²⁴						
556-4				qʰ u ²²						
568-4				χ e ²⁴						
588-4				ɕ w a ²⁴						
599-4				pʰ u ⁵⁵						
656-4				g ao ¹²						
678-4				q ao ¹²						
689-4				m a ⁴²						
700-4				m e n ⁴²						
775-4				b j e n ⁴²						
786-4				q i ¹²						
820-4				dʑ ao ²¹						
839-4				dz ɯ ²¹						
863-4				qʰ ao ²²						
896-4				q æ ¹²						
929-4				dz ɯ ⁴²						
1015-4				s w e n ⁵⁵						
1035-4				ʈʂ ao ²²						
1107-4				ɕ j a ²⁴						
1173-4				s i ³³						
1195-4				ɕ i ³³						
1241-4				m e n ¹²						
1252-4				l ao ²¹						
1294-4				q ao ¹²						
1326-4				dʑ ɥ e n ²²						
1348-4				dʑ i ⁴²						
1401-4				s a n ⁴²						
1451-4				ʂ i ²²						
1473-4				t w e n ²²						
1507-4				tɕʰ i ²⁴						
1532-4				q ɯ ¹²						
1543-4				ɕ j ɯ ²²						
1575-4				ɕ j e n ⁵⁵						
1618-4				b y ¹²						
1640-4				q ao ²⁴						
1671-4				ɕ i ²⁴						
1731-4				ɕ ao ⁵⁵						
1762-4				s w a ⁴²						
1773-4				t e ²⁴						
1794-4				q o ŋ ¹²						
1805-4				ʐ i ²¹						
1816-4				s w ²²						
1862-4				ʈʂ i ²²						
1885-4				qʰ æ ²⁴						
1914-4				ɕ j ɯ ²²						
1936-4				b u ²²						
1969-4				ɕ j e n ⁵⁵						
2018-4				ts ao ¹²						
2029-4				q ao ¹²						
2051-4				dʑ o ŋ ¹²						
2074-4				q ao ²¹						
2085-4				m æ ²²						
2130-4				p æ ²⁴						
2245-4				dz ao ⁴²						
2269-4				m u ²²						
2280-4				ɕ ao ⁴²						
2291-4				s a n ⁴²						
2316-4				tɕ i ²⁴						
2364-4				dʑ i ²²						
2395-4				tʰ i ²²						
2406-4				tɕʰ j a n ⁵⁵						
2417-4				g w a ²¹						
2428-4				q ao ¹²						
2450-4				d o ŋ ¹²						
2484-4				ɕ i ²⁴						
2495-4				q ao ¹²						
2565-4				tɕ i ²²						
2611-4				j ao ⁴²						
2632-4				w a ²⁴						
2644-4				w a ²⁴						
2674-4				m u ²²						
2698-4				ɕ y ²²						
2709-4				n e ²¹						
2720-4				dʑ ao ²¹						
2772-4				q æ ²⁴						
2791-4				tɕ j æ ⁵⁵						
2837-4				ʈʂ i ²²						
2859-4				ɕ j e n ⁵⁵						
2889-4				dʑ i ²²						
2900-4				q o ²²						
2928-4				tsʰ o ŋ ⁵⁵						
2941-4				qʰ ɯ ⁵⁵						
2998-4				ʈʂ i ²²						
3031-4				tʰ y ²²						
3052-4				dz ɯ ²¹						
3064-4				d a ŋ ¹²						
3084-4				tʰ j a ²⁴						
3117-4				dʑ i ²¹						
3128-4				q æ ²¹						
3150-4				t e ⁴²						
3161-4				dz ɯ ²²						
3172-4				ʈʂ i ²²						
3263-4				j a ²⁴						
3274-4				q æ ²¹						
3308-4				qʰ ɛ ⁵⁵						
3340-4				t ao ²⁴						
3362-4				ʈʂ i ²²						
3409-4				m i ²²						
3454-4				q ao ¹²						
3493-4				s ao ⁴²						
3536-4				ɕ ao ⁵⁵						
3548-4				pf u ²¹						
3645-4				s w e ŋ ⁵⁵						
3678-4				tɕʰ i ²⁴						
3757-4				l ao ²¹						
3779-4				g a ⁴²						
3813-4				χ e ⁵⁵						
3835-4				ɕ j e n ⁵⁵						
3855-4				b a ¹²						
3885-4				s w e ²⁴						
3907-4				pʰ a ²⁴						
3942-4				ts i ²²						
3953-4				tʰ j a ⁵⁵						
4023-4				ɕ j a ŋ ⁵⁵						
4034-4				dz i ²²						
4143-4				d ao ²¹						
4185-4				m o ⁵⁵						
4227-4				ʈʂ i ²²						
4238-4				d ao ¹²						
4249-4				q ao ¹²						
4271-4				z i ⁴²						
4304-4				dz ao ⁴²						
4315-4				d o ²²						
4336-4				d i ⁴²						
4400-4				s ao ⁵⁵						
4411-4				x e ⁵⁵						
4441-4				l ao ²¹						
4557-4				qʰ ao ⁵⁵						
4591-4				ɲ i õ ²²						
4602-4				ɕ i ²¹						
4687-4				χ e ⁵⁵						
4720-4				q i ¹²						
4731-4				dz i ²¹						
4763-4				d j ɯ ⁴²						
4918-4				tsʰ i ⁴²						
4976-4				t i ²⁴						
4998-4				ɕ ɥ i ²²						
5037-4				d i ⁴²						
5048-4				tɕ i ²²						
5100-4				m u ¹²						
5111-4				b a ²¹						
5122-4				qʰ w a ²⁴						
5163-4				tɕ i ²²						
5192-4				dʑ i ¹²						
5225-4				n a ⁴²						
5236-4				tʰ i ²²						
64-4				b a ²¹						
104-4				χ w a ²⁴						
247-4				b i ¹²						
338-4				ɣ w ɛ ²¹						
378-4				d i ⁴²						
412-4				t a ŋ ⁵⁵						
621-4				ɣ w a ²⁴						
632-4				n a ²²						
645-4				b a ²¹						
742-4				q æ ²⁴						
752-4				ŋ e ¹²						
763-4				tʰ ao ⁵⁵						
799-4				dz ao ²¹						
809-4				pʰ a ²¹						
853-4				qʰ ao ⁵⁵						
916-4				ʈ ao ⁵⁵						
960-4				m i ⁵⁵						
1074-4				χ a ⁵⁵						
1086-4				qʰ ao ⁵⁵						
1097-4				qʰ u ²⁴						
1130-4				pʰ a ²¹						
1184-4				ɕ i ⁵⁵						
1230-4				qʰ w æ ²²						
1423-4				qʰ ao ⁵⁵						
1433-4				m u ¹²						
1462-4				w e n ²²						
1545-4				ʈʂ i ²²						
1629-4				pf i ⁵⁵						
1682-4				ɕ ao ⁵⁵						
1706-4				dz a ²¹						
1925-4				dʑ i ²²						
1991-4				dʑ o ŋ ²²						
2040-4				b o ²²						
2107-4				χ a ⁴²						
2118-4				b u ²²						
2141-4				ɕ ɥ e ŋ ⁵⁵						
2540-4				dʑ ao ¹²						
2576-4				m i ²²						
2664-4				m u ²⁴						
2742-4				ʂ i ²²						
2753-4				ɕ j a ŋ ⁵⁵						
2848-4				tʰ i ²¹						
2870-4				ɕ i ²¹						
2871-4				s w a ²⁴						
2952-4				w a ²⁴						
3020-4				b u ²²						
3214-4				b a ²²						
3285-4				tʰ w a ²⁴						
3330-4				ɲ i ¹²						
3373-4				tʰ i ²⁴						
3397-4				j a ⁴²						
3433-4				q ao ¹²						
3443-4				q ɯ ¹²						
3590-4				s ao ⁴²						
3601-4				q æ ²¹						
3634-4				ʈʂ ao ²²						
3689-4				q a n ²²						
3964-4				χ a ⁵⁵						
4056-4				d a ⁴²						
4102-4				tʰ i ⁴²						
4326-4				q ɯ ²²						
4412-4				m a n ¹²						
4511-4				tɕ j æ ²⁴						
4676-4				tʰ y ²²						
4688-4				m a n ¹²						
4814-4				dʑ i ⁴²						
4854-4				q o ŋ ²²						
4929-4				j u ²¹						
4940-4				t w e n ⁵⁵						
5027-4				tɕ ao ²⁴						
5083-4				ɣ w a ²⁴						
5248-4				tʰ i ²²						
4378-4				χ ɯ ²²						
11-4				dz w o ⁴²						
65-4				m a ŋ ¹²						
132-4				χ a ⁴²						
141-4				ŋ a ⁴²						
227-4				tɕʰ i ²⁴						
359-4				w e n ¹²						
379-4				b i ¹²						
422-4				tɕ i ²²						
907-4				ɲ o ŋ ¹²						
979-4				ɕ i ²⁴						
1046-4				ts ao ²¹						
1056-4				q a ²²						
1315-4				ʈ w æ ²²						
1651-4				dz ɯ ²¹						
1742-4				χ ɯ ²²						
1851-4				s w a ŋ ⁵⁵						
1958-4				d i ²¹						
1980-4				w e n ⁵⁵						
2163-4				b w e ²¹						
2218-4				d o ²¹						
2355-4				b j a ²¹						
2439-4				ɕ ao ²²						
2474-4				m a n ¹²						
2517-4				w e n ⁵⁵						
2551-4				ts i ²²						
2816-4				ʈ æ ²⁴						
3205-4				ɕ i ²²						
3225-4				ts ao ²⁴						
3234-4				tɕ i ²²						
3235-4				ɣ w i ⁵⁵						
3251-4				j a ²⁴						
3612-4				q ɯ ¹²						
3656-4				tʰ i ²⁴						
3712-4				dʑ j a n ⁴²						
3790-4				pf u ²⁴						
3801-4				b i ¹²						
3975-4				s w a ŋ ⁵⁵						
4081-4				ɣ w a ²¹						
4196-4				tɕ i ²⁴						
4452-4				w æ ²¹						
2379-4				l ao ⁵⁵						
4462-4				b a n ⁴²						
4537-4				m u ²²						
4625-4				ŋ a ŋ ⁴²						
4657-4				b a ¹²						
4774-4				dz w ɛ ⁴²						
4815-4				n e ²⁴						
4900-4				q ɯ ⁴²						
5009-4				tɕʰ j a n ⁵⁵						
5082-4				m u ⁵⁵						
1-4				m æ n ¹²						
119-4				tɕʰ i ²⁴						
423-4				qʰ a ⁵⁵						
523-4				b a ²¹						
579-4				pʰ u ⁵⁵						
610-4				j e n ¹²						
940-4				ɲ o ŋ ⁴²						
971-4				m i ⁵⁵						
1026-4				b æ ¹²						
1066-4				tsʰ o ŋ ⁵⁵						
1119-4				tsʰ w a n ²²						
1218-4				pf u ŋ ⁵⁵						
1305-4				q w a ²⁴						
1359-4				dʑ i ²¹						
1360-4				b j a ⁴²						
1564-4				x w i ²²						
1587-4				ŋ o ⁵⁵						
1598-4				ŋ u ²²						
1609-4				ʂ i ⁵⁵						
1717-4				u ¹²						
1829-4				tɕ j e n ²²						
1897-4				t i ¹²						
1898-4				m e n ⁵⁵						
32-5					m e ⁵⁵					
53-5					tɕ ə˞ ²¹					
93-5					q ɯ̃ ²¹					
216-5					s w a ⁵⁵					
236-5					ʈ õ ²²					
267-5					tɕ i ⁴²					
316-5					p ɯ ²²					
327-5					ɣ ɯ̃ ²²					
348-5					ts o ⁵⁵					
400-5					z o ²¹					
452-5					q a ⁵⁵					
463-5					k a ⁵⁵					
512-5					d o ⁴²					
534-5					ts o ⁴⁴					
556-5					qʰ u ²²					
568-5					x ɯ ⁴⁴					
588-5					s w a ⁵⁵					
599-5					pʰ ɯ ⁵⁵					
656-5					q ʯ ²¹					
678-5					q ʯ ²¹					
689-5					m a ⁴²					
700-5					m e ⁴²					
775-5					p ɥ e ⁴²					
786-5					q e ⁵⁵					
820-5					ʈ o ⁴²					
839-5					d ɯ ²¹					
863-5					qʰ o ²²					
896-5					q a ⁵⁵					
929-5					tɕ ɯ ⁴²					
1015-5					ʂ o ⁵⁵					
1035-5					ʈʂ o ²²					
1107-5					ʂ ə˞ ⁵⁵					
1173-5					ɕ i ²²					
1195-5					ɕ i ²²					
1241-5					m e ²¹					
1252-5					l o ²¹					
1294-5					q õ ⁵⁵					
1326-5					ts ɥ i ²²					
1348-5					tɕ i ⁴²					
1401-5					s ə̃˞ ⁴²					
1451-5					ʂ ə˞ ²²					
1473-5					t w e ²²					
1507-5					tɕʰ i ⁵⁵					
1532-5					q ɯ ⁵⁵					
1543-5					ʂ ɯ ²²					
1575-5					ʂ ə˞ ⁵⁵					
1618-5					b ɯ ²¹					
1640-5					k o ⁴⁴					
1671-5					s i ⁵⁵					
1731-5					s o ⁵⁵					
1762-5					s w a ⁴²					
1773-5					t ɯ ⁴²					
1794-5					k o ⁵⁵					
1805-5					z ɯ̃ ⁴²					
1816-5					ʂ o ²²					
1862-5					ʈʂ ə˞ ⁵⁵					
1885-5					qʰ e ⁵⁵					
1914-5					ʂ ɯ ²²					
1936-5					p u ²²					
1969-5					ʂ ə̃˞ ⁵⁵					
2018-5					ts õ ²¹					
2029-5					q a ⁵⁵					
2051-5					tɕ o ²¹					
2074-5					q o ⁵⁵					
2085-5					m e ²²					
2130-5					p e ⁴²					
2245-5					t o ⁴²					
2269-5					m e ²²					
2280-5					ɕ o ⁴²					
2291-5					s ə̃˞ ⁴²					
2316-5					tɕ i ⁵⁵					
2364-5					ʈʂ ə˞ ²²					
2395-5					tɕʰ a ⁵⁵					
2406-5					tɕʰ a ⁵⁵					
2417-5					q o ⁴²					
2428-5					q a ⁵⁵					
2450-5					tɕ o ²¹					
2484-5					ɕ i ⁴⁴					
2495-5					q o ²¹					
2565-5					tɕ i ⁵⁵					
2611-5					j o ⁴²					
2632-5					w a ²¹					
2644-5					w a ⁴²					
2674-5					m o ²²					
2698-5					ʂ o ²²					
2709-5					n e ²¹					
2720-5					tɕ o ⁴²					
2772-5					q a ⁵⁵					
2791-5					tɕ ə˞ ⁵⁵					
2837-5					ʈʂ ə˞ ⁵⁵					
2859-5					ʂ ə˞ ⁵⁵					
2889-5					ts ɯ ²²					
2900-5					k ʯ ²²					
2928-5					tsʰ o ⁵⁵					
2941-5					qʰ ɯ ⁵⁵					
2998-5					ʈʂ ə̃˞ ²²					
3031-5					ʈʰ ə˞ ²²					
3052-5					d ɯ ⁴²					
3064-5					d o ²¹					
3084-5					tʰ a ⁵⁵					
3117-5					ʈʂ ə˞ ⁴²					
3128-5					q a ²¹					
3150-5					d e ⁴²					
3161-5					tɕ ɥ i ²²					
3172-5					ʈʂ ə̃˞ ²²					
3263-5					j a ⁵⁵					
3274-5					q a ²¹					
3308-5					qʰ ə̃˞ ⁵⁵					
3340-5					ts o ⁴⁴					
3362-5					ʈʂ ə˞ ⁵⁵					
3409-5					m i ²²					
3454-5					q o ⁵⁵					
3493-5					s o ⁵⁵					
3536-5					ʂ o ⁵⁵					
3548-5					f o ⁴²					
3645-5					ʂ u ⁵⁵					
3678-5					tɕʰ i ⁵⁵					
3757-5					l o ²¹					
3779-5					g o ⁴²					
3813-5					x e ⁵⁵					
3835-5					ʂ ə˞ ⁵⁵					
3855-5					p ə̃˞ ²¹					
3885-5					s w e ⁵⁵					
3907-5					pʰ e ⁵⁵					
3942-5					ts i ²²					
3953-5					tɕʰ ə˞ ⁵⁵					
4023-5					ɕ ə̃˞ ⁵⁵					
4034-5					t ə˞ ⁵⁵					
4143-5					tɕ o ⁴²					
4185-5					m o ⁵⁵					
4227-5					ʈʂ ə˞ ⁵⁵					
4238-5					tɕ o ²¹					
4249-5					q õ ⁵⁵					
4271-5					ʈʂ ə˞ ⁴²					
4304-5					tɕ o ⁴²					
4315-5					d o ²²					
4336-5					d ə̃˞ ⁴²					
4400-5					s õ ⁵⁵					
4411-5					x ə̃˞ ⁵⁵					
4441-5					l o ²¹					
4557-5					qʰ o ⁵⁵					
4591-5					ɲ i u ²²					
4602-5					ɣ ɯ ⁴²					
4687-5					x ə̃˞ ⁵⁵					
4720-5					q a ⁵⁵					
4731-5					ʈ e ⁴²					
4763-5					tɕ ɥ i ⁴²					
4918-5					tsʰ ɯ ⁴²					
4976-5					t ɯ ⁴²					
4998-5					ɕ ɥ i ²²					
5037-5					t ɯ ⁴²					
5048-5					ʈ ɯ ⁵⁵					
5100-5					m o ²¹					
5111-5					p e ⁴²					
5122-5					qʰ w a ⁴⁴					
5163-5					tɕ i ⁵⁵					
5192-5					tɕ o ²¹					
5225-5					o ⁴²					
5236-5					ʈʰ ə˞ ⁵⁵					
64-5					p e ⁴²					
104-5					x w a ⁵⁵					
247-5					p i ²¹					
289-5					ʂ ə˞ ⁵⁵					
338-5					q w e ²¹					
378-5					t ɯ ⁴²					
412-5					t a ⁵⁵					
621-5					q w a ⁵⁵					
632-5					o ²²					
645-5					p a ⁴²					
742-5					k a ⁵⁵					
763-5					tɕ o ⁵⁵					
799-5					tɕ i ⁴²					
809-5					pʰ o ⁴²					
853-5					kʰ o ⁵⁵					
916-5					ʈ o ²¹					
960-5					m i ⁵⁵					
1001-5					k ɯ ⁵⁵					
1086-5					k o ⁵⁵					
1097-5					kʰ o ⁵⁵					
1130-5					pʰ e ⁴²					
1263-5					m o ⁴²					
1423-5					qʰ õ ⁵⁵					
1433-5					m o ²¹					
1545-5					ʈʂ ə˞ ²²					
1629-5					f e ⁵⁵					
1682-5					s o ⁵⁵					
1706-5					tɕ o ²¹					
1925-5					tɕ ɥ ɯ ²²					
1991-5					tɕ ɥ o ²²					
2040-5					p o ²²					
2107-5					x o ⁴²					
2118-5					b u ²²					
2141-5					ʂ o ⁵⁵					
2540-5					tɕ o ²¹					
2576-5					m e ²²					
2664-5					m o ⁵⁵					
2742-5					ʂ ə˞ ²²					
2753-5					s o ⁵⁵					
2848-5					tɕ ɥ i ⁴²					
2870-5					ɣ ɯ ²²					
2871-5					s w a ⁴⁴					
3020-5					p u ²²					
3285-5					tʰ o ⁵⁵					
3330-5					ɲ i ²¹					
3373-5					ʈʰ ə˞ ⁵⁵					
3397-5					j o ⁴²					
3433-5					k o ²¹					
3443-5					q ɯ ²¹					
3566-5					q a ⁵⁵					
3590-5					s o ⁵⁵					
3601-5					q a ²¹					
3634-5					ʈʂ õ ²²					
3689-5					q ə̃˞ ²²					
3964-5					x ə̃˞ ⁵⁵					
4056-5					d a ⁴²					
4102-5					ʈʰ o ⁴²					
4326-5					q ɯ̃ ²²					
4412-5					m a ²¹					
4511-5					tɕ e ⁵⁵					
4581-5					q ɯ ⁵⁵					
4676-5					ʈʰ o ⁵⁵					
4688-5					m a ²¹					
4708-5					o ⁴⁴					
4844-5					tsʰ o ⁵⁵					
4854-5					k o ²²					
4940-5					t w e ⁵⁵					
5027-5					ʈ o ⁵⁵					
5071-5					m ɯ ⁴²					
5083-5					q w a ⁵⁵					
5248-5					ʈʰ ə˞ ²²					
4378-5					x ɯ̃ ²²					
11-5					tɕ o ⁴²					
65-5					m a ²¹					
82-5					ʈʰ o ⁵⁵					
132-5					x õ ⁴²					
141-5					õ ⁴²					
422-5					tɕ i ⁵⁵					
907-5					ɲ õ ²¹					
979-5					ʂ ə̃˞ ⁵⁵					
1056-5					g a ²²					
1274-5					ɯ̃ ²²					
1337-5					q o ²¹					
1390-5					j ɯ ⁴²					
1651-5					tɕ ɥ i ²¹					
1980-5					ʔ w ɛ ⁵⁵					
2163-5					p u ²¹					
2174-5					ʈ o ²¹					
2355-5					p õ ⁴²					
2439-5					ɕ o ²²					
2474-5					m a ²¹					
2517-5					ʔ w e ⁵⁵					
2551-5					ts ə˞ ²²					
2816-5					ʈ a ⁵⁵					
2918-5					a ⁴²					
3205-5					ʂ ɯ ⁵⁵					
3225-5					ts o ⁵⁵					
3234-5					tɕ i ⁵⁵					
3235-5					k w ẽ ⁵⁵					
3384-5					m e ⁵⁵					
3656-5					ʈʰ o ⁵⁵					
3667-5					q ɯ ²¹					
4045-5					b ɯ ⁴²					
4081-5					g w a ²¹					
4357-5					tɕʰ i ⁴²					
2379-5					l o ²¹					
4537-5					m ɯ ²²					
4548-5					s ʯ ⁴²					
4625-5					õ ²¹					
4900-5					g ɯ̃ ⁴²					
4909-5					k õ ⁵⁵					
5082-5					m o ⁵⁵					
423-5					k o ⁵⁵					
579-5					pʰ ɯ ⁵⁵					
940-5					ɲ õ ²¹					
1066-5					tsʰ o ⁵⁵					
1218-5					f õ ⁵⁵					
1305-5					k w a ⁵⁵					
1359-5					tɕ i ²¹					
1360-5					j o ⁴²					
1484-5					f e ⁴²					
1587-5					ã ⁵⁵					
1598-5					ɲ u ²²					
1609-5					ʂ ə˞ ⁵⁵					
1717-5					o ²¹					
1897-5					d ɯ ²¹					
1898-5					m i ⁵⁵					
32-6						m a ⁴⁴				
53-6						ts i ²¹				
93-6						k ɯ̃ ²¹				
216-6						s u ɑ ⁴⁴				
236-6						ts ʯ̃ ³³				
267-6						tɕ j e n ⁴²				
316-6						p ɯ ³³				
327-6						ɣ ə ³³				
348-6						ts ʯ ⁴⁴				
400-6						ɕ i ²¹				
452-6						k a ⁴⁴				
463-6						kʰ ɑ̃ ⁴⁴				
512-6						d ou ⁴²				
534-6						ts o ⁴⁴				
556-6						kʰ m ³³				
568-6						x ɯ ⁴⁴				
588-6						s u ɑ ⁴⁴				
599-6						p ɯ ⁵⁵				
656-6						k ʯ ²¹				
678-6						k ʯ ²¹				
689-6						m a ⁴²				
700-6						m e ⁴²				
775-6						p i ⁴²				
786-6						k e ²¹				
820-6						ts ʯ ⁴²				
839-6						ts ɯ ²¹				
863-6						kʰ ou ³³				
896-6						k a n ⁵⁵				
929-6						t j ɯ ⁴²				
1015-6						s u ⁵⁵				
1035-6						ts ʯ̃ ³³				
1107-6						s a ⁴⁴				
1173-6						s i ³³				
1195-6						s i ³³				
1241-6						m e ²¹				
1252-6						l ou ²¹				
1294-6						k ɑ̃ ²¹				
1326-6						tɕ j ɯ ³³				
1348-6						tɕ i ³¹				
1401-6						s ə̃˞ ⁴²				
1451-6						s a n ³³				
1473-6						t w e n ³³				
1507-6						tsʰ i ⁵⁵				
1532-6						k ɯ̃ ⁵⁵				
1543-6						s ɯ ³³				
1575-6						s ə̃˞ ⁵⁵				
1618-6						p ə ²¹				
1640-6						k ou ⁴⁴				
1671-6						s i ⁴⁴				
1731-6						s ʯ ŋ ⁵⁵				
1762-6						s w ɑ̃ ³¹				
1773-6						t ɯ ⁴⁴				
1794-6						k õ ⁵⁵				
1805-6						ɕ i ²¹				
1816-6						s u ³³				
1862-6						ts i ⁵⁵				
1885-6						kʰ a ⁴⁴				
1914-6						s ɯ ³³				
1936-6						p u ³³				
1969-6						s ə̃˞ ⁵⁵				
2018-6						ts ʯ̃ ²¹				
2029-6						k ɑ̃ ⁵⁵				
2051-6						ts ʯ̃ ²¹				
2074-6						k ou ⁴⁴				
2085-6						m a ³³				
2130-6						p a ⁴⁴				
2245-6						t ou ²¹				
2269-6						m e ³³				
2280-6						s u ³¹				
2291-6						s ə̃˞ ⁴²				
2316-6						tɕ i ⁴⁴				
2364-6						ɕ j e ³³				
2395-6						tʰ a n ⁵⁵				
2406-6						tɕʰ j a n ⁵⁵				
2417-6						k ʯ ⁴²				
2428-6						k ɑ̃ ²¹				
2450-6						tɕ ʯ̃ ²¹				
2484-6						ɕ i ⁴⁴				
2495-6						k ou ²¹				
2565-6						tɕ i ⁵⁵				
2611-6						j ou ⁴⁴				
2632-6						u ɑ ⁴⁴				
2644-6						u ɑ ⁴⁴				
2674-6						m õ ³³				
2698-6						s u ³³				
2709-6						n e ²¹				
2720-6						tɕ i ⁴²				
2772-6						k a ⁴⁴				
2791-6						tɕ j a n ⁵⁵				
2837-6						ts a n ⁵⁵				
2859-6						s ə̃˞ ⁵⁵				
2889-6						tɕ i ³³				
2900-6						k ʯ ³³				
2928-6						tsʰ ʯ̃ ⁵⁵				
2941-6						kʰ ɯ ⁵⁵				
2998-6						ts i ³³				
3031-6						tʰ u ³³				
3052-6						t ɯ ⁴²				
3064-6						t ou ²¹				
3084-6						tʰ a ⁴⁴				
3117-6						ts i ²¹				
3128-6						k a ⁴²				
3150-6						t e ⁴²				
3161-6						ts ɯ ³³				
3172-6						ts i ³³				
3263-6						j ɑ̃ ⁴⁴				
3274-6						k a ⁴²				
3308-6						kʰ e ⁵⁵				
3340-6						ts ou ⁴⁴				
3362-6						ts ẽ ⁵⁵				
3409-6						m i ³³				
3454-6						k ou ⁵⁵				
3493-6						s ou ⁴⁴				
3536-6						s ʯ̃ ⁵⁵				
3548-6						f ʯ ⁴²				
3645-6						s u ⁵⁵				
3678-6						tɕʰ i ⁴⁴				
3757-6						l ou ²¹				
3779-6						k ʯ ⁴²				
3813-6						x ⁵⁵				
3835-6						s ə̃˞ ⁵⁵				
3855-6						p a ²¹				
3885-6						s w i ⁴⁴				
3907-6						pʰ a ⁵⁵				
3942-6						ts i ³³				
3953-6						tsʰ a n ⁵⁵				
4023-6						s a n ⁵⁵				
4034-6						ts ɯ ⁵⁵				
4143-6						t ou ²¹				
4185-6						m ou ⁴⁴				
4227-6						tsʰ a n ⁵⁵				
4238-6						ts ou ²¹				
4249-6						k ɑ̃ ⁵⁵				
4271-6						ts i ²¹				
4304-6						tɕ ʯ ⁴²				
4315-6						t õ ³³				
4336-6						t i ⁴²				
4400-6						s a ⁴⁴				
4411-6						x e ⁵⁵				
4441-6						l ou ²¹				
4557-6						kʰ ou ⁵⁵				
4591-6						j õ ³³				
4602-6						ɣ ə ⁴²				
4687-6						x e ⁵⁵				
4720-6						k a ⁰				
4731-6						t e ⁴²				
4763-6						t j ɯ ⁴²				
4918-6						tsʰ ɯ ³¹				
4976-6						t ɯ ⁴⁴				
4998-6						ɕ ɥ i ³³				
5037-6						t ɯ ⁴⁴				
5048-6						ts ɯ ⁵⁵				
5100-6						m ou ²¹				
5111-6						p a ⁴²				
5122-6						kʰ u ɑ ⁴⁴				
5163-6						tɕ i ⁵⁵				
5192-6						ts ʯ̃ ²¹				
5225-6						n ou ⁴²				
5236-6						tʰ e ³³				
64-6						p a ⁴²				
104-6						x w a ⁴⁴				
247-6						p i ²¹				
289-6						s a ⁴⁴				
338-6						k w i ²¹				
378-6						t ɯ ²¹				
412-6						t a n ⁵⁵				
621-6						k u ɑ ⁴⁴				
632-6						ʯ̃ ³³				
645-6						p ɑ ⁴²				
742-6						k a ⁴⁴				
752-6						ŋ ə ²¹				
763-6						tsʰ ʯ̃ ⁵⁵				
799-6						ts u ²¹				
809-6						pʰ a ⁴²				
853-6						kʰ ʯ̃ ⁵⁵				
916-6						ts ʯ̃ ⁵⁵				
960-6						m i ⁵⁵				
1001-6						k ɯ̃ ⁰				
1074-6						x u ²¹				
1086-6						kʰ ou ⁴⁴				
1097-6						kʰ ɯ ⁴⁴				
1130-6						pʰ a ⁴⁴				
1184-6						s a n ⁵⁵				
1230-6						kʰ w ɑ̃ ³³				
1263-6						m ɯ ⁴²				
1423-6						kʰ õ ⁵⁵				
1433-6						m ɯ ²¹				
1462-6						w ẽ ³³				
1545-6						ts i ³³				
1629-6						f i ⁵⁵				
1682-6						ɕ õ ⁵⁵				
1706-6						tɕ j a ⁴⁴				
1925-6						tɕ j ɯ ³³				
1991-6						ts ʯ̃ ³³				
2040-6						p ʯ ³³				
2107-6						x u ⁴²				
2118-6						p u ³³				
2141-6						s ʯ ŋ ⁵⁵				
