COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1891-14														tʰ b		
68-14														ʔ i ʔ		
631-14														b a r		
594-14														g b		
1759-14														a ɲ		
805-14														g i ɲ		
756-14														i k		
1201-14														ʔ o ʔ		
2042-14														ʔ l		
1968-14														tʰ a ʔ		
2000-14														r b ŋ		
17-14														b a t		
4-14														ɔ ʔ		
788-14														tʰ ai̯		
1219-14														h i ʔ		
141-14														ʔ b ŋ		
541-14														b r j a ŋ		
1687-14														o r		
123-14														b ʔ		
1652-14														dʑ i ŋ		
576-14														ŋ a		
1738-14														tʰ a k		
442-14														o ʔ		
368-14														d j a ŋ		
1778-14														p a t		
957-14														ɲ a p		
1704-14														ʔ i ʔ		
304-14														k a ʔ		
1796-14														dʑ a ŋ		
720-14														dʱ l		
287-14														k a p		
321-14														g o h		
206-14														tʰ o ʔ		
1950-14														ʔ o		
665-14														oː ɲ		
703-14														ɲ o ʔ		
1290-14														ʔ		
1391-14														k a t		
269-14														g a t		
855-14														dʑ a ɲ		
2078-14														ʔ ɔː		
2213-14														ʔ ai̯		
1858-14														ʔ a		
1151-14														g j a		
737-14														p r t		
340-14														ʔ o		
1111-14														ʔ ai̯		
485-14														ŋ		
1356-14														ʔ ɔ		
1093-14														d o ŋ		
1063-14														tʰ oː ʔ		
648-14														dʑ l ŋ		
223-14														g oː ɲ		
1248-14														dʑ i		
1509-14														d eː ŋ		
504-14														dʑ ɔ		
2130-14														ʔ i		
386-14														o ʔ		
1411-14														ʔ o		
1027-14														g a ʔ		
2077-14														ʔ l		
1459-14														g l		
1323-14														ʔ a		
1538-14														r j a h		
975-14														ɲ a		
940-14														ŋ a		
1476-14														ʔ a		
1923-14														ɲ i		
105-14														b a ŋ		
1431-14														ʔ i		
37-14														aː ŋ		
1152-14														p l a		
1183-14														ɲ ɔ ŋ		
1890-14														ʔ a		
1430-14														tʰ ɔ		
1564-14														b ɔ ʔ		
1028-14														ʔ a		
2111-14														l o		
1563-14														ʔ a		
1859-15															ŋ ɨi̯	
175-15															k a	
241-15															ʔ o ʔ	
2163-15															kʰ o n	
2181-15															n a m	
2060-15															ʔ b m	
410-15															t	
1841-15															m p	
2017-15															h	
1004-15															p	
614-15															b o h	
686-15															b e	
88-15															k a ʔ	
872-15															n i ŋ	
1891-15															t p	
68-15															s i m	
631-15															b ə n	
594-15															g p	
1759-15															h a ɲ	
805-15															g a ɲ	
756-15															h i k	
1201-15															m o ʔ	
2042-15															ʔ	
1968-15															t a ʔ	
2000-15															r p ŋ	
17-15															v a ʔ	
4-15															əa m	
788-15															t ɨi̯	
1219-15															h i m	
141-15															ʔ p ŋ	
541-15															b r j a ŋ	
1687-15															h o n	
123-15															p m	
1652-15															e a n	
576-15															ŋ ɔ	
1738-15															t a k	
442-15															h o m	
368-15															t j a ŋ	
1778-15															p a ʔ	
957-15															n a p	
1704-15															ʔ i ʔ	
304-15															j a m	
1796-15															e ɔ ŋ	
720-15															t a h	
287-15															k a p	
321-15															g ə h	
206-15															g o ʔ	
1950-15															ʔ ʔ	
665-15															ou̯ n	
703-15															n o ʔ	
1290-15															m	
1391-15															k a ʔ	
269-15															g a ʔ	
855-15															e a n	
2078-15															s a	
2213-15															m ɨi̯	
1858-15															s a	
1151-15															g j a n	
737-15															p ə	
340-15															s b	
1111-15															s	
485-15															ŋ	
1356-15															m u h	
1093-15															t o ŋ	
1063-15															t u m	
648-15															e e ŋ	
223-15															g ɔ n	
1248-15															e i	
1509-15															t ŋ	
504-15															e u h	
2130-15															s i	
1-15															ʔ ou̯	
386-15															o ʔ	
1027-15															g a ʔ	
2077-15															m u	
1459-15															g e	
1323-15															ʔ ə	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ a h	
1476-15															ʔ a h	
1923-15															n i	
105-15															v ɔ ŋ	
1814-15															m a ɲ	
1183-15															n ɔ n	
1890-15															s a	
1430-15															t u	
1721-15															ʔ ɔ ʔ	
1617-15															b o ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															e b	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ ɛː
175-16																k a
241-16																ʔ o ʔ
2163-16																g o n
2181-16																n a m
2060-16																ʔ ɨ m
410-16																d
1841-16																m p
2017-16																h ei̯
1004-16																p
614-16																b o h
686-16																b l ei̯
88-16																k a ʔ
872-16																n s ŋ
1891-16																d p
68-16																s ɨ m
631-16																b ə n
594-16																g p
1759-16																h a n
805-16																g ɨ ŋ
756-16																h s k
1201-16																m o ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																r p ŋ
17-16																v a t
4-16																əː m
788-16																d ɛː
1219-16																h ɨ m
141-16																ʔ p ŋ
541-16																p r o a ŋ
1687-16																h o n
123-16																p m
1652-16																l ɨ n
576-16																ŋ a
1738-16																d a k
442-16																h o m
368-16																t o a ŋ
1778-16																p a t
957-16																n a p
1704-16																ʔ ɨ ʔ
304-16																b a m
1796-16																l a ŋ
720-16																t a h
287-16																k ə p
321-16																g ə h
206-16																d o ʔ
1950-16																ʔ o
665-16																b n
703-16																n o ʔ
1290-16																m
1391-16																k a t
269-16																g a t
855-16																l a n
2078-16																s ɨ
2213-16																m ɛː
1858-16																s a
1151-16																g b a n
737-16																p ə
340-16																s u
1111-16																s ɛː
485-16																ŋ
1356-16																m u h
1063-16																d u m
648-16																l l ŋ
223-16																g a n
1248-16																l ɨ
1509-16																t ei̯ ŋ
2130-16																s ei̯
1-16																ʔ o
386-16																o ʔ
1411-16																ʔ o
1027-16																g a ʔ
2077-16																m u
1459-16																g l
1323-16																ʔ ə
1538-16																r b a h
975-16																ŋ a h
940-16																ŋ a h
1476-16																ʔ a h
1923-16																n ɨ
105-16																v a ŋ
1431-16																ʔ ɨ
37-16																p ŋ
1814-16																m a n
1183-16																n l n
1890-16																s a
1721-16																ŋ l ʔ
1617-16																b o ʔ
1564-16																b u ʔ
2111-16																l o
1563-16																s a
1597-16																s a ŋ
