COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
720-14														ʔ a ʔ		
287-14														g a ŋ		
321-14														g a ʔ		
206-14														ʔ a ʔ		
1950-14														ʔ a a		
665-14														b l a ŋ		
703-14														ʔ a ʔ		
1290-14														m a		
1391-14														ʔ a ŋ		
269-14														g i a t		
855-14														dʑ a ŋ		
2078-14														ʔ a m		
2213-14														m a		
1858-14														ʔ a		
1151-14														g i a ŋ		
737-14														p r a		
340-14														ʔ a		
1111-14														kʰ a		
485-14														ŋ a		
1356-14														g a ʔ		
1093-14														g a ŋ		
1063-14														ʔ a ŋ		
648-14														dʑ a ŋ		
223-14														g i a ŋ		
1248-14														dʑ a		
1509-14														g a ŋ		
504-14														dʑ a ʔ		
2130-14														l a		
386-14														ʔ a ŋ ʔ		
1411-14														ʔ a		
1027-14														g a ʔ		
2077-14														j a ʔ		
1459-14														g l a		
1323-14														ʔ a		
1538-14														r a ʔ		
975-14														k a ʔ		
940-14														ŋ a ʔ		
1476-14														ʔ a ʔ		
1923-14														n a ŋ		
105-14														g a ŋ		
1431-14														ʔ a		
37-14														ʔ a ŋ		
1152-14														b l a ŋ		
1183-14														g a ŋ		
1890-14														ʔ a		
1430-14														ʔ a		
1564-14														ʔ a ʔ		
1028-14														ʔ a		
2111-14														l a ŋ		
1563-14														ʔ a		
1859-15															ŋ a	
175-15															m a	
241-15															ʔ a	
2163-15															g ə ŋ	
2181-15															ŋ a m	
2060-15															ʔ ə m	
410-15															a	
1841-15															m a	
2017-15															ʔ a	
1004-15															a	
614-15															b a	
686-15															b a	
88-15															a ʔ	
872-15															ŋ a ŋ	
1891-15															a	
68-15															s a m	
631-15															b ə ŋ	
594-15															g a	
1759-15															ʔ a ŋ	
805-15															g ə ŋ	
756-15															h a	
1201-15															m a a ŋ	
2042-15															ʔ a	
1968-15															t a ʔ	
2000-15															r a ŋ	
17-15															t a c	
4-15															b ə m	
788-15															t ə	
1219-15															h a m	
141-15															ʔ a ŋ	
541-15															b r j a ŋ	
1687-15															h a ŋ	
123-15															ŋ a m	
1652-15															j ə ŋ	
576-15															ŋ a	
1738-15															t a	
442-15															h a m	
368-15															j a ŋ	
1778-15															t a	
957-15															ŋ a	
1704-15															ʔ a	
304-15															j ə m	
1796-15															g ə ŋ	
720-15															t a	
287-15															a	
321-15															g ə	
206-15															t a ʔ	
1950-15															ʔ a	
665-15															b a ŋ	
703-15															ŋ a ʔ	
1290-15															m a	
1391-15															g a	
269-15															g a	
855-15															g ə ŋ	
2078-15															s a	
2213-15															m a	
1858-15															s a	
1151-15															g j a ŋ	
737-15															ə	
340-15															s a	
1111-15															s a	
485-15															ŋ a	
1356-15															m a	
1093-15															t a ŋ	
1063-15															t ə m	
648-15															ə ŋ	
223-15															g ə ŋ	
1248-15															a	
1509-15															t ə ŋ	
504-15															a	
2130-15															s a	
1-15															ʔ a	
386-15															j a ʔ	
1027-15															g a ʔ	
2077-15															m a	
1459-15															g a	
1323-15															m a	
1538-15															r j a	
975-15															ŋ a	
940-15															ŋ a	
1476-15															ʔ a	
1923-15															ŋ a	
105-15															a ŋ	
1814-15															m a ŋ	
1183-15															ŋ a ŋ	
1890-15															s a	
1430-15															a	
1721-15															ŋ a ʔ	
1617-15															b a ʔ	
1564-15															b a	
1028-15															ʔ a	
2111-15															m a	
1563-15															s a	
1597-15															s a ŋ	
1859-16																ŋ a
175-16																a a ŋ
241-16																ʔ a ŋ
2163-16																a a ŋ
2181-16																n a m
2060-16																ʔ a m
410-16																t a
1841-16																m a
2017-16																ʔ a
1004-16																a a
614-16																p a ŋ
686-16																p l a
88-16																a a ŋ
872-16																n a ŋ
1891-16																t a
68-16																s a m
631-16																p a a ŋ
594-16																a a
1759-16																ʔ a ŋ
805-16																g a ŋ
756-16																ʔ a ŋ
1201-16																m a a ŋ
2042-16																ʔ a ŋ
1968-16																t a ŋ
2000-16																a a ŋ
17-16																a a ŋ
4-16																p a m
788-16																t a ŋ
1219-16																ʔ a m
141-16																ʔ a ŋ
541-16																p a a a ŋ
1687-16																ʔ a ŋ
123-16																ŋ a m
1652-16																a a n
576-16																ŋ a ŋ
1738-16																t a ŋ
442-16																ʔ a m
368-16																t a a ŋ
1778-16																p a ŋ
957-16																n a ŋ
1704-16																ʔ a t
304-16																a a m
1796-16																a a ŋ
720-16																t a ŋ
287-16																a a ŋ
321-16																a a ŋ
206-16																t a ŋ
1950-16																ʔ a a
665-16																p a a n
703-16																n a ŋ
1290-16																m a
1391-16																ʔ a ŋ
269-16																a a ŋ
855-16																a a n
2078-16																s a ŋ
2213-16																m a
1858-16																s a
1151-16																a a ŋ
737-16																p a a ŋ
340-16																ʔ a
1111-16																s a ŋ
485-16																ŋ a
1356-16																m a ŋ
1063-16																t a m
648-16																a a ŋ
223-16																a a n
1248-16																a a
1509-16																t a ŋ
2130-16																s a
1-16																ʔ a
386-16																a ŋ
1411-16																ʔ a ŋ
1027-16																a a ŋ
2077-16																a m a ŋ
1459-16																l a
1323-16																m a
1538-16																a a ŋ
975-16																ŋ a a ŋ
940-16																ŋ a ŋ
1476-16																ʔ a ŋ
1923-16																n a ŋ
105-16																t a ŋ
1431-16																ʔ a
37-16																a a ŋ
1814-16																m a ŋ
1183-16																n a ŋ
1890-16																s a
1721-16																ŋ a ŋ
1617-16																p a ŋ
1564-16																p a ŋ
2111-16																l a ŋ
1563-16																s a
1597-16																s a ŋ
