COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
42-5					u ³¹														
43-5					tsʰ i ŋ ³¹														
46-5					w ɔ ŋ ⁵²														
52-5					l ɥ ɔ ŋ ⁴⁴														
53-5					s i ŋ ⁵²														
56-5					k i ŋ ⁴⁴														
59-5					tʰ ɵy ⁴⁴														
60-5					ts ɔ ŋ ²⁴²														
64-5					l i ŋ ⁴⁴														
68-5					kʰ j e ŋ ²¹³														
85-5					w ei ²⁴²														
86-5					t ɔ ⁴⁴														
87-5					ts y ⁴⁴														
93-5					l i ⁵²														
98-5					l ai ⁵²														
109-5					s i ŋ ⁵²														
115-5					t ɔ ³¹														
118-5					ts j e ʔ ⁴														
124-5					k eu ³¹														
127-5					ts eu ³¹														
133-5					t eu ⁵²														
144-5					s a ⁴⁴														
161-5					x y ŋ ⁴⁴														
166-5					k w ou ŋ ⁴⁴														
170-5					p i ⁵²														
171-5					t u ⁴⁴														
173-5					t i ʔ ⁴														
174-5					l ei ³¹														
175-5					kʰ j e ŋ ⁵²														
176-5					l ɥ ɔ ŋ ⁴⁴														
177-5					p a ʔ ²³														
179-5					l y ʔ ⁴														
181-5					p i ŋ ⁴⁴														
182-5					t i ⁴⁴														
189-5					k w a ŋ ⁴⁴														
191-5					t u ŋ ⁴⁴														
193-5					l i ŋ ⁴⁴														
198-5					t ei ŋ ²⁴²														
199-5					x y ŋ ⁴⁴														
200-5					ts øy ʔ ²³														
202-5					t ɔ ⁴⁴														
205-5					s i ŋ ⁴⁴														
206-5					t j e ʔ ⁴														
209-5					w a ʔ ⁴														
211-5					tsʰ au ⁴⁴														
215-5					l i ⁵²														
216-5					k w a ʔ ²³														
217-5					t ɔ ⁵²														
219-5					s w a ʔ ²³														
220-5					tsʰ eu ²¹³														
225-5					kʰ j e ŋ ⁵²														
230-5					ts j e ŋ ²¹³														
234-5					p ei ʔ ²³														
238-5					l i ʔ ⁴														
242-5					t ts e ²⁴²														
253-5					k i ŋ ⁵²														
256-5					s øy ʔ ⁴														
261-5					x w a ⁴⁴														
262-5					p a ʔ ²³														
263-5					s j e ⁴⁴														
264-5					k ɥ ɔ ŋ ⁴⁴														
271-5					s i ʔ ⁴														
272-5					kʰ j e ŋ ⁴⁴														
274-5					u ³¹														
275-5					p w a ŋ ²¹³														
279-5					n a ŋ ⁵²														
287-5					l a ŋ ³¹														
291-5					x eu ⁵²														
295-5					tsʰ y ²¹³														
300-5					j eu ³¹														
303-5					tsʰ y ³¹														
306-5					k eu ³¹														
307-5					k u ³¹														
308-5					tsʰ y ²¹³														
312-5					k j eu ²¹³														
313-5					k ɔ ³¹														
314-5					tʰ ɵy ⁵²														
323-5					m i ŋ ⁵²														
325-5					t u ³¹														
330-5					x eu ³¹														
334-5					k i ʔ ²³														
335-5					tsʰ w ei ⁴⁴														
338-5					k ɔ ⁴⁴														
339-5					ts j eu ⁴⁴														
341-5					x u ⁵²														
342-5					m i ŋ ⁴⁴														
343-5					x ɔ ⁵²														
344-5					tʰ ŋ eu ³¹														
349-5					k a ʔ ²³														
353-5					tsʰ ɔ ŋ ⁴⁴														
360-5					x eu ⁵²														
375-5					ts w ei ³¹														
388-5					s ei ³¹														
389-5					x w ei ⁴⁴														
392-5					k ou ŋ ²¹³														
394-5					kʰ j e ŋ ⁴⁴														
401-5					t u ³¹														
402-5					ai ²¹³														
403-5					t ɔ ⁵²														
409-5					s ɔ ⁴⁴														
418-5					m ai ⁵²														
441-5					t j e ŋ ⁵²														
443-5					m i ²⁴²														
459-5					w ei ²¹³														
460-5					t ɔ ⁴⁴														
461-5					l a ⁵²														
464-5					t ɔ ⁵²														
465-5					t j e ŋ ⁴⁴														
466-5					t ɔ ⁵²														
467-5					x u ²⁴²														
469-5					s i ʔ ²³														
480-5					s a ʔ ³¹														
482-5					l i ³¹														
484-5					x u ³¹														
491-5					m ei ²¹³														
492-5					kʰ i ⁴⁴														
495-5					ts j eu ³¹														
496-5					k u ⁴⁴														
507-5					x ɥ ɔ ŋ ⁴⁴														
509-5					tsʰ y ³¹														
510-5					pʰ ɔ ⁵²														
513-5					s ɛ ⁴⁴														
518-5					s ɛ ³¹														
525-5					ts i ³¹														
527-5					i ŋ ⁵²														
533-5					x ai ⁵²														
548-5					p a ʔ ²³														
554-5					x ai ⁵²														
558-5					y ŋ ⁵²														
564-5					x u ²⁴²														
580-5					s i ʔ ²⁴²														
587-5					s j eu ³¹														
588-5					s j eu ³¹														
589-5					t j e ŋ ⁴⁴														
594-5					ts a ʔ ²³														
602-5					u ʔ ²³														
604-5					s ei ³¹														
611-5					s a ŋ ⁴⁴														
630-5					ts ɔ ³¹														
637-5					k i ŋ ⁴⁴														
638-5					s ei ²⁴²														
639-5					p ɔ ²¹³														
644-5					ts j eu ³¹														
648-5					s ei ʔ ⁴														
652-5					m ɔ ⁵²														
657-5					k a ŋ ⁴⁴														
658-5					p i ŋ ⁵²														
659-5					m j e ŋ ⁵²														
665-5					tsʰ w ɔ ŋ ⁵²														
692-5					k y ŋ ⁴⁴														
696-5					t ɔ ⁵²														
707-5					i ŋ ⁴⁴														
719-5					t ei ʔ ²³														
727-5					s i ŋ ⁴⁴														
732-5					w ɔ ŋ ⁴⁴														
733-5					m ɔ ŋ ⁴⁴														
735-5					kʰ w ɵy ²¹³														
740-5					p a ⁵²														
773-5					s ɥ ɔ ŋ ⁴⁴														
788-5					m a ŋ ²⁴²														
808-5					k i ŋ ⁵²														
809-5					l i ³¹														
816-5					t ɔ ⁵²														
818-5					w ɔ ŋ ⁵²														
821-5					s i ŋ ²¹³														
822-5					s j eu ³¹														
826-5					t e ʔ ³¹														
829-5					kʰ eu ³¹														
841-5					ts w ei ⁴⁴														
845-5					ts a ʔ ²³														
848-5					p ɔ ⁵²														
858-5					p a ʔ ²³														
862-5					tʰ w ɔ ³¹														
869-5					kʰ j e ŋ ⁵²														
874-5					t i ³¹														
876-5					t j eu ⁴⁴														
883-5					ts øy ʔ ²³														
894-5					t j eu ²¹³														
903-5					ts j e ʔ ⁴														
905-5					tʰ ɵy ⁴⁴														
910-5					t ɔ ⁵²														
911-5					ts a ʔ ²³														
926-5					p w a ŋ ⁴⁴														
934-5					m ɔ ʔ ⁴														
968-5					s j eu ⁴⁴														
970-5					k ai ³¹														
982-5					kʰ a ŋ ³¹														
986-5					k ai ⁴⁴														
997-5					k i ŋ ⁴⁴														
998-5					x u ²⁴²														
1001-5					s i ŋ ⁴⁴														
1003-5					x ou ŋ ⁴⁴														
1005-5					p i ŋ ⁴⁴														
1008-5					t øy ʔ ⁴														
2-6						a t ⁵													
4-6						tʃʰ a k ⁵													
5-6						tʃʰ u ŋ ²²													
6-6						h ɔ m ⁵⁵													
7-6						ʃ œ ŋ ²²													
8-6						h a ³³													
9-6						p aː k ⁵													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au ³⁵													
32-6						l i ²¹													
33-6						tʃ y ³⁵													
38-6						j i ²³													
40-6						a n ²¹													
42-6						f u ³⁵													
43-6						tʃʰ ɪ ŋ ³⁵													
46-6						w ɔ ŋ ²¹													
52-6						l œ ŋ ⁵⁵													
53-6						ʃ a n ⁵⁵													
56-6						k ɪ m ⁵⁵													
59-6						t œy ⁵⁵													
60-6						tʃ ɔ ŋ ²²													
64-6						l ɪ ŋ ⁵⁵													
68-6						k i n ³³													
85-6						w œy ²²													
86-6						tʰ ou ⁵⁵													
87-6						tʃ y ⁵⁵													
93-6						l ei ²³													
98-6						l ɔi ²¹													
109-6						ʃ ɪ ŋ ⁵⁵													
115-6						tʰ ou ³⁵													
118-6						k i t ²													
124-6						k au ³⁵													
127-6						tʃ œy ³³													
133-6						tʰ au ³⁵													
144-6						ʃ a ³⁵													
161-6						h u ŋ ⁵⁵													
166-6						k j ɔ ŋ ⁵⁵													
170-6						pʰ i ²¹													
171-6						tʰ ou ⁵⁵													
173-6						t m a t ²													
174-6						l œy ³³													
175-6						tʃʰ i n ²¹													
176-6						l œ ŋ ²³													
177-6						p aː ³													
179-6						l u k ²													
181-6						p ɪ ŋ ⁵⁵													
182-6						h i ⁵⁵													
189-6						k y n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l a ŋ ⁵⁵													
198-6						t u ŋ ²²													
199-6						h u ŋ ⁵⁵													
200-6						tʃ u k ⁵													
202-6						tʰ ou ⁵⁵													
205-6						ʃ a n ⁵⁵													
206-6						t y t ³													
209-6						w aː t ²													
211-6						tʃʰ aːi ⁵⁵													
215-6						l ei ²¹													
216-6						k aː t ³													
217-6						tʰ ou ²¹													
219-6						ʃ y t ³													
220-6						tʃ i ⁵⁵													
225-6						h i n ²¹													
230-6						tʃ i n ³³													
234-6						pʰ a t ⁵													
238-6						l a k ²													
242-6						tʃʰ i ²²													
253-6						kʰ ɪ n ²¹													
256-6						ʃ u k ²													
261-6						f a ⁵⁵													
262-6						p aː k ³													
263-6						ʃ i ⁵⁵													
264-6						k œ ŋ ⁵⁵													
271-6						ʃ i k ²													
272-6						h i n ⁵⁵													
274-6						f u ³⁵													
275-6						p aː n ³³													
279-6						n aː m ²¹													
287-6						l y n ³⁵													
291-6						h au ²¹													
295-6						tʃ œy ³³													
300-6						j au ²¹													
303-6						tʃ y ³⁵													
306-6						k au ³⁵													
307-6						k u ³⁵													
308-6						tʃ y ³³													
312-6						k j au ³³													
313-6						k ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ³⁵													
330-6						f au ³⁵													
334-6						ʃ a t ⁵													
335-6						tʃ œy ⁵⁵													
338-6						k ou ⁵⁵													
339-6						tʃ au ⁵⁵													
341-6						f u ²¹													
342-6						m ɪ ŋ ²²													
343-6						h ɔ ²¹													
344-6						j aːu ³⁵													
349-6						k u k ⁵													
353-6						tʃʰ œ ŋ ⁵⁵													
360-6						h au ²¹													
375-6						tʃ œy ³⁵													
388-6						ʃ i ⁵⁵													
389-6						f w ai ²¹													
392-6						k a n ⁵⁵													
394-6						h i n ⁵⁵													
401-6						tʰ ou ³⁵													
402-6						tʃʰ ɔi ²²													
403-6						tʰ ou ²¹													
409-6						tʃ ɔ ³⁵													
418-6						m ɔi ²¹													
441-6						tʰ i n ²¹													
443-6						m ɔ ²²													
459-6						œy ²²													
460-6						t ɔ ⁵⁵													
461-6						l i ²¹													
464-6						tʰ ou ²¹													
465-6						tʰ i n ⁵⁵													
466-6						tʰ ou ²¹													
467-6						f u ⁵⁵													
469-6						ʃ i t ²													
480-6						ʃ aː ²³													
482-6						l ai ²³													
484-6						f u ³⁵													
491-6						m au ²²													
492-6						tʃʰ i ⁵⁵													
495-6						tʃ au ³⁵													
496-6						k u ⁵⁵													
507-6						h œ ŋ ⁵⁵													
509-6						tʃ y ³⁵													
510-6						pʰ ɔ ²¹													
513-6						ʃ i ⁵⁵													
518-6						ʃ i ³⁵													
525-6						tʃ i ³⁵													
527-6						a n ²¹													
533-6						h ɔi ²¹													
548-6						k aː k ³													
554-6						h ɔi ²¹													
558-6						j u ŋ ²¹													
564-6						f u ²²													
580-6						ʃ i k ²²													
587-6						ʃ j au ³³													
588-6						ʃ aːu ³⁵													
589-6						tʃ i n ³³													
594-6						tʃ aː k ³													
602-6						p u k ⁵													
604-6						ʃ i ²³													
611-6						ʃ ɔ n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k ɪ n ⁵⁵													
638-6						ʃ i ²²													
639-6						p ɔ ³³													
644-6						tʃ au ³⁵													
648-6						ʃ a t ²													
652-6						m ou ²¹													
657-6						k ɔ n ⁵⁵													
658-6						pʰ ɪ ŋ ²¹													
659-6						m i n ²¹													
665-6						tʃʰ œ ŋ ²¹													
692-6						k u ŋ ⁵⁵													
696-6						tʰ ou ²¹													
707-6						ɪ ŋ ⁵⁵													
719-6						t aː k ⁵													
727-6						ʃ ɪ ŋ ⁵⁵													
732-6						w ɔ ŋ ⁵⁵													
733-6						m ɔ ŋ ²¹													
735-6						k w œy ³³													
740-6						pʰ a ²¹													
773-6						ʃ œ ŋ ⁵⁵													
788-6						m aː m ²²													
808-6						a ŋ ²¹													
809-6						l ai ²³													
816-6						tʰ ou ²¹													
818-6						h ɔ ŋ ²¹													
821-6						ʃ a n ³³													
822-6						ʃ au ³⁵													
826-6						t u k ³													
829-6						tʃʰ au ²²													
841-6						tʃ œy ⁵⁵													
845-6						tʃ aː k ³													
848-6						pʰ ou ²¹													
858-6						pʰ aː k ³													
862-6						tʰ ɔ ³⁵													
869-6						h i n ²¹													
874-6						tʃ i ³⁵													
876-6						tʰ j u ³³													
883-6						tʃ u k ³													
894-6						t j u ²²													
903-6						tʃ i t ³													
905-6						tʰ œy ⁵⁵													
910-6						tʰ ou ²¹													
911-6						tʃ aː k ³													
926-6						p y n ⁵⁵													
934-6						m ɔ k ³													
968-6						ʃ au ⁵⁵													
970-6						k ɔi ³⁵													
982-6						h aː n ³⁵													
986-6						k u ⁵⁵													
997-6						k ɪ n ⁵⁵													
998-6						f u ²²													
1001-6						ʃ ɪ ŋ ⁵⁵													
1003-6						f œ ŋ ⁵⁵													
1005-6						pʰ ɔ ŋ ²¹													
1008-6						tʃ u k ²													
2-7							i ²¹³												
4-7							t i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ³⁵												
7-7							s a ŋ ³⁵												
8-7							x j a ²¹³												
9-7							p o ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							n a ⁴²												
33-7							tɕ y ⁴²												
38-7							i ⁴²												
40-7							o n ²¹³												
42-7							u ⁴²												
43-7							tɕʰ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ⁵⁵												
53-7							s ə n ⁵⁵												
56-7							tɕʰ i n ⁵⁵												
59-7							tʰ i ³⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ²¹³												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t au ⁵⁵												
87-7							tɕ y ³⁵												
93-7							n i ⁴²												
98-7							n ou ²¹³												
109-7							s ə n ²¹³												
115-7							t au ²¹³												
118-7							tɕ j a ²¹³												
124-7							tɕ j ou ⁴²												
127-7							ts ou ³⁵												
133-7							tʰ ou ³⁵												
144-7							s a ⁵⁵												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k j a ŋ ⁵⁵												
170-7							tsʰ i ²¹³												
171-7							t au ²¹³												
173-7							t i ²¹³												
174-7							n ei ³⁵												
175-7							tsʰ j a n ²¹³												
176-7							n j a ŋ ⁵⁵												
177-7							p a ²¹³												
179-7							n ou ²¹³												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁵⁵												
198-7							t ə ŋ ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							ts ou ²¹³												
202-7							t au ⁵⁵												
205-7							s ə n ⁵⁵												
206-7							t j e ²¹³												
209-7							x w a ²¹³												
211-7							tsʰ ai ⁵⁵												
215-7							n i ⁴²												
216-7							k ɥ o ²¹³												
217-7							t au ²¹³												
219-7							s j e ²¹³												
220-7							tsʰ ou ³⁵												
225-7							tɕ j a n ²¹³												
230-7							tɕ j a n ³⁵												
234-7							p i ²¹³												
238-7							n i ²¹³												
242-7							ts ɿ ³⁵												
253-7							i n ²¹³												
256-7							s ou ²¹³												
261-7							x w a ⁵⁵												
262-7							p ɤ ²¹³												
263-7							s i ⁵⁵												
264-7							ɕ j a ŋ ⁵⁵												
271-7							ts ɿ ²¹³												
272-7							tɕ j a n ⁵⁵												
274-7							kʰ u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ²¹³												
295-7							tsʰ y ³⁵												
300-7							j ou ⁴²												
303-7							ts y ⁴²												
306-7							k ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							k o ⁴²												
314-7							tʰ ei ³⁵												
323-7							m i n ²¹³												
325-7							t au ⁴²												
330-7							f ou ⁴²												
334-7							s i ²¹³												
335-7							ts w ei ⁵⁵												
338-7							k au ⁵⁵												
339-7							ts ou ⁵⁵												
341-7							x u ²¹³												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							pʰ j au ⁴²												
349-7							k ou ²¹³												
353-7							tsʰ a ŋ ⁵⁵												
360-7							x ou ²¹³												
375-7							ts ei ⁴²												
388-7							s ɿ ³⁵												
389-7							x w ei ⁵⁵												
392-7							k w ə n ⁵⁵												
394-7							tsʰ j a n ³⁵												
401-7							t ou ⁴²												
402-7							tsʰ ai ³⁵												
403-7							tʰ au ²¹³												
409-7							ts o ⁵⁵												
418-7							m ai ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ³⁵												
459-7							w ei ³⁵												
460-7							t o ⁵⁵												
461-7							n a ²¹³												
464-7							t au ²¹³												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ au ²¹³												
467-7							f u ⁴²												
469-7							s ɿ ²¹³												
480-7							ɕ a ⁴²												
482-7							n i ⁴²												
484-7							tsʰ au ⁴²												
491-7							m ei ³⁵												
492-7							tɕʰ i ⁵⁵												
495-7							tɕ j ou ⁴²												
496-7							k u ⁵⁵												
507-7							ɕ j a ŋ ⁵⁵												
509-7							ts y ⁴²												
510-7							pʰ o ³⁵												
513-7							s i ⁵⁵												
518-7							s i ⁴²												
525-7							ts au ⁴²												
527-7							o n ³⁵												
533-7							x ai ²¹³												
548-7							p ɤ ²¹³												
554-7							x ai ²¹³												
558-7							j o ŋ ²¹³												
564-7							f u ⁴²												
580-7							s ɤ ³⁵												
587-7							ɕ j au ³⁵												
588-7							s au ⁴²												
589-7							tɕ j a n ⁵⁵												
594-7							tsʰ ɤ ²¹³												
602-7							o ²¹³												
604-7							s ɿ ³⁵												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕʰ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							p o ³⁵												
644-7							ts ou ⁴²												
648-7							s i ²¹³												
652-7							m au ²¹³												
657-7							k a n ⁵⁵												
658-7							pʰ i n ²¹³												
659-7							m j a n ³⁵												
665-7							tsʰ w a ŋ ⁵⁵												
692-7							k o ŋ ⁵⁵												
696-7							tʰ au ²¹³												
707-7							i n ⁵⁵												
719-7							t ɤ ²¹³												
727-7							ɕ i n ⁵⁵												
732-7							w a ŋ ³⁵												
733-7							m a ŋ ⁵⁵												
735-7							k w ei ³⁵												
740-7							pʰ a ²¹³												
773-7							ɕ j a ŋ ⁵⁵												
788-7							m a n ³⁵												
808-7							s ə n ²¹³												
809-7							n a ⁴²												
816-7							t au ³⁵												
818-7							w a ŋ ²¹³												
821-7							s ə n ³⁵												
822-7							s ou ⁴²												
826-7							t a ²¹³												
829-7							tsʰ ou ³⁵												
841-7							ts w ei ⁵⁵												
845-7							ts ɤ ²¹³												
848-7							pʰ au ²¹³												
858-7							p ɤ ²¹³												
862-7							tʰ o ⁴²												
869-7							tsʰ j a n ²¹³												
874-7							ts ɿ ⁴²												
876-7							tʰ j au ⁵⁵												
883-7							ts o ²¹³												
894-7							t j au ³⁵												
903-7							t j e ²¹³												
905-7							tʰ ei ⁵⁵												
910-7							tʰ au ²¹³												
911-7							ts a ²¹³												
926-7							p a n ⁵⁵												
934-7							m o ²¹³												
968-7							s ou ⁵⁵												
970-7							k ai ⁴²												
982-7							kʰ a n ³⁵												
986-7							k j au ⁵⁵												
997-7							tɕʰ i n ⁵⁵												
998-7							f u ⁴²												
1001-7							s ə n ⁵⁵												
1003-7							f a ŋ ⁵⁵												
1005-7							pʰ a ŋ ⁵⁵												
1008-7							ts ou ²¹³												
2-8								i ²¹³											
4-8								tɕʰ i ²¹³											
5-8								ʈʂʰ a ŋ ²¹											
6-8								ʂ aː ²¹³											
7-8								ʂ a ŋ ²¹											
8-8								ɕ j a ²¹											
9-8								p a ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								l i ⁵⁵											
33-8								ʈʂ u ⁵⁵											
38-8								i ⁵⁵											
40-8								eː ⁴²											
42-8								u ⁵⁵											
43-8								tɕʰ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹³											
53-8								ʈʂʰ eː ²¹³											
56-8								tɕʰ i ²¹³											
59-8								t ei ²¹³											
60-8								ʈʂʰ a ŋ ²¹											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								l i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ʂ i ŋ ²¹³											
115-8								t ɔ ⁵⁵											
118-8								tɕ j iaː ²¹³											
124-8								tɕ j a ⁵⁵											
127-8								ʈʂ ou ²¹											
133-8								tʰ ou ²¹											
144-8								ʂ a ⁵⁵											
161-8								ɕ y ŋ ²¹³											
166-8								k j a ŋ ²¹³											
170-8								ʈʂʰ i ⁴²											
171-8								t u ⁴²											
173-8								t ʅ ²¹											
174-8								l w ei ²¹											
175-8								tɕʰ iaː ⁴²											
176-8								l j a ŋ ²¹³											
177-8								p a ²¹³											
179-8								l ou ²¹³											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l i ŋ ²¹³											
198-8								t u ŋ ²¹											
199-8								ɕ y ŋ ²¹³											
200-8								ʈʂ u ²¹³											
202-8								t ɔ ²¹³											
205-8								ʂ eː ²¹³											
206-8								tɕʰ j e ²¹³											
209-8								x w a ²¹³											
211-8								tsʰ ɔ ²¹³											
215-8								l i ⁴²											
216-8								k j a ²¹³											
217-8								t ɔ ⁴²											
219-8								ʂ j a ²¹³											
220-8								ʈʂ ʅ ²¹											
225-8								tɕʰ iaː ²¹											
230-8								tɕ iaː ²¹											
234-8								pʰ i ²¹³											
238-8								l i ⁴²											
242-8								ʈʂʰ ou ²¹											
253-8								tɕʰ i ⁴²											
256-8								ʂ u ²¹³											
261-8								x w a ²¹³											
262-8								p ei ²¹³											
263-8								ʂ a ²¹³											
264-8								tɕ j a ŋ ²¹³											
271-8								ʂ ʅ ⁴²											
272-8								tɕʰ iaː ²¹											
274-8								kʰ u ⁵⁵											
275-8								p i ²¹											
279-8								n aː ⁴²											
287-8								l uaː ⁵⁵											
291-8								x ou ⁴²											
295-8								ʈʂ y ²¹											
300-8								j ou ⁴²											
303-8								ʈʂ u ⁵⁵											
306-8								k ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹											
312-8								tɕ j ou ²¹											
313-8								k ə ⁵⁵											
314-8								tʰ ɛ ²¹											
323-8								m i ŋ ⁴²											
325-8								t u ⁵⁵											
330-8								f ou ⁵⁵											
334-8								tɕ i ²¹³											
335-8								ʈʂ w ei ²¹³											
338-8								k ɔ ²¹³											
339-8								ʈʂ ou ²¹³											
341-8								x u ⁴²											
342-8								m i ŋ ²¹											
343-8								x ə ⁴²											
344-8								pʰ j ɔ ⁵⁵											
349-8								ʈʂ u ²¹³											
353-8								ʈʂʰ a ŋ ²¹											
360-8								x ou ⁴²											
375-8								ʈʂ w ei ⁵⁵											
388-8								ʂ i ²¹											
389-8								x w ei ⁴²											
392-8								k eː ²¹³											
394-8								tɕʰ iaː ²¹³											
401-8								t u ⁵⁵											
402-8								ɛ ²¹											
403-8								tʰ i ⁴²											
409-8								ts w ə ⁵⁵											
418-8								m ɛ ⁴²											
441-8								tʰ iaː ²¹											
443-8								m i ²¹											
459-8								w ei ²¹											
460-8								t w ə ²¹³											
461-8								l i ⁵⁵											
464-8								t ɔ ⁴²											
465-8								tʰ iaː ²¹³											
466-8								tʰ ɛ ⁴²											
467-8								f u ⁴²											
469-8								ʂ ʅ ²¹³											
480-8								ʂ i ⁵⁵											
482-8								l i ⁵⁵											
484-8								x u ⁵⁵											
491-8								m ei ²¹											
492-8								tɕʰ i ²¹³											
495-8								tɕ j ou ⁵⁵											
496-8								k u ²¹³											
507-8								ɕ j a ŋ ²¹³											
509-8								ʈʂ y ⁵⁵											
510-8								pʰ ə ⁴²											
513-8								ʂ i ²¹³											
518-8								ʂ ɔ ⁵⁵											
525-8								ts ɔ ⁵⁵											
527-8								i ²¹											
533-8								x ɛ ⁴²											
548-8								k ei ²¹³											
554-8								x ɛ ⁴²											
558-8								l u ŋ ⁴²											
564-8								f u ⁴²											
580-8								ʂ a ⁴²											
587-8								ɕ j ou ²¹											
588-8								ʂ ɔ ⁵⁵											
589-8								tɕ iaː ²¹											
594-8								ʈʂ ei ²¹³											
602-8								u ²¹³											
604-8								ʂ ʅ ²¹											
611-8								ʂ aː ²¹³											
630-8								ʈʂ w ə ⁵⁵											
637-8								tɕʰ i ²¹³											
638-8								ʂ ʅ ²¹											
639-8								p ə ²¹											
644-8								ʈʂ ou ⁵⁵											
648-8								ɕ i ⁴²											
652-8								m ɔ ⁴²											
657-8								k aː ²¹³											
658-8								pʰ i ŋ ⁴²											
659-8								m iaː ²¹											
665-8								ʈʂʰ w a ŋ ²¹³											
692-8								k u ŋ ²¹³											
696-8								t i ⁴²											
707-8								i ŋ ²¹³											
719-8								t ei ²¹³											
727-8								ɕ i ŋ ²¹³											
732-8								w a ŋ ²¹³											
733-8								m a ŋ ⁴²											
735-8								kʰ w ei ²¹											
740-8								pʰ a ⁴²											
773-8								ɕ j a ŋ ²¹³											
788-8								m aː ²¹											
808-8								ʈʂʰ eː ŋ ⁴²											
809-8								l i ⁵⁵											
816-8								t ɛ ⁴²											
818-8								x a ŋ ⁴²											
821-8								ʂ eː ²¹											
822-8								ʂ ou ⁵⁵											
826-8								t iaː ⁵⁵											
829-8								t ou ²¹											
841-8								ʈʂ w ei ²¹³											
845-8								ʈʂ ə ²¹³											
848-8								pʰ ɔ ⁴²											
858-8								pʰ ei ²¹³											
862-8								tʰ w ə ⁵⁵											
869-8								tɕʰ iaː ⁵⁵											
874-8								ts ɔ ⁵⁵											
876-8								tʰ j ɔ ²¹³											
883-8								ʈʂ ə ²¹³											
894-8								t j ɔ ²¹											
903-8								tɕ j e ²¹³											
905-8								tʰ w ei ²¹³											
910-8								tʰ i ⁴²											
911-8								ʈʂ a ²¹³											
926-8								p eː ²¹³											
934-8								m ə ²¹³											
968-8								ʂ ou ²¹³											
970-8								k ɛ ⁵⁵											
982-8								k aː ⁵⁵											
986-8								tɕ j ɔ ²¹³											
997-8								tɕʰ i ²¹³											
998-8								f u ⁴²											
1001-8								ʂ i ŋ ²¹³											
1003-8								f a ŋ ²¹³											
1005-8								pʰ a ŋ ⁴²											
1008-8								ʈʂ u ²¹³											
2-9									i t ¹										
4-9									tsʰ i t ¹										
5-9									tsʰ u ŋ ⁴⁴										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁴⁴										
8-9									h a ⁵²										
9-9									p a t ¹										
17-9									tsʰ u ŋ ⁴⁴										
31-9									k j u ⁵²										
32-9									l i ³¹										
33-9									ts u ³¹										
38-9									j i ³¹										
40-9									u n ¹¹										
42-9									kʰ u ³¹										
43-9									tsʰ a n ³¹										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁴⁴										
53-9									tsʰ ə n ⁴⁴										
56-9									tsʰ i n ⁴⁴										
59-9									tʰ i ⁴⁴										
60-9									tsʰ ɔ ŋ ⁴⁴										
64-9									l a n ⁵²										
68-9									k j a n ⁵²										
85-9									v i ⁵²										
86-9									tʰ i ¹¹										
87-9									ts u ⁴⁴										
93-9									l i ³¹										
98-9									l ɔi ¹¹										
