COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
234-6						pʰ a k ⁵													
238-6						l a k ²													
242-6						tʃʰ i ²²													
253-6						k a n ²¹													
256-6						ʃ u k ²													
261-6						f a ⁵⁵													
262-6						p aː k ³													
263-6						ʃ i ⁵⁵													
264-6						ʃ œ ŋ ⁵⁵													
271-6						ʃ i k ²													
272-6						h i n ⁵⁵													
274-6						f u ³⁵													
275-6						p u n ³³													
279-6						n aː m ²¹													
287-6						l y n ⁵⁵													
291-6						h au ²¹													
295-6						tʃ œy ³³													
300-6						j au ²¹													
303-6						tʃ y ³⁵													
306-6						k au ³⁵													
307-6						k u ³⁵													
308-6						tʃʰ y ³³													
312-6						k j u ³³													
313-6						k ɔ ³⁵													
314-6						t ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ²¹													
330-6						f au ³⁵													
334-6						ʃ a t ²													
335-6						tʃ œy ⁵⁵													
338-6						k ou ⁵⁵													
339-6						tʃ au ⁵⁵													
341-6						f u ²¹													
342-6						m ɪ ŋ ⁵⁵													
343-6						h ɔ ²¹													
344-6						pʰ j aːu ³⁵													
349-6						k u k ⁵													
353-6						tʃʰ ɔ ŋ ²¹													
360-6						h au ²¹													
375-6						tʃ œy ³⁵													
388-6						ʃ i ⁵⁵													
389-6						f ai ²¹													
392-6						k a n ⁵⁵													
394-6						h i n ⁵⁵													
401-6						tʰ ou ³⁵													
402-6						tʃʰ ɔi ²²													
403-6						t ai ²²													
409-6						tʃ ɔ ³⁵													
418-6						m ɔi ²¹													
441-6						tʰ i n ²¹													
443-6						m ɔ ²²													
459-6						œy ²²													
460-6						t ɔ ⁵⁵													
461-6						l a ²¹													
464-6						t ou ²¹													
465-6						tʰ i n ⁵⁵													
466-6						t ou ²¹													
467-6						f u ⁵⁵													
469-6						ʃ i t ²													
480-6						ʃ ɔ ³⁵													
482-6						l ai ²³													
484-6						f u ³⁵													
491-6						m au ²²													
492-6						tʃʰ i ⁵⁵													
495-6						tʃ au ³⁵													
496-6						k u ⁵⁵													
507-6						ʃ œ ŋ ²¹													
509-6						tʃ y ³⁵													
510-6						pʰ ɔ ²¹													
513-6						ʃ i ⁵⁵													
518-6						ʃ ou ³⁵													
525-6						tʃ i ³⁵													
527-6						a n ²¹													
533-6						h ɔi ²¹													
548-6						k aː k ³													
554-6						h ɔi ³⁵													
558-6						j u ŋ ²¹													
564-6						f u ²²													
580-6						ʃ i k ²²													
587-6						ʃ j au ⁵⁵													
588-6						ʃ au ³⁵													
589-6						tʃ i n ²¹													
594-6						tʃ u k ³													
602-6						u k ⁵													
604-6						ʃ i ³⁵													
611-6						ʃ ɔ n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k a n ⁵⁵													
638-6						ʃ i ²²													
639-6						p ɔ ³³													
2-7							i ²¹³												
4-7							tsʰ i ²¹³												
5-7							tsʰ a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x j ai ³⁵												
9-7							p a ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							n i ⁴²												
33-7							tɕ y ⁴²												
38-7							i ³⁵												
40-7							o n ²¹³												
42-7							u ⁴²												
43-7							tɕʰ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ⁵⁵												
53-7							s ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ o ⁵⁵												
60-7							tsʰ a ŋ ⁵⁵												
64-7							n i n ⁵⁵												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ³⁵												
87-7							tɕ y ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							ɕ i n ⁵⁵												
115-7							t au ³⁵												
118-7							tɕ j a ²¹³												
124-7							tɕ j ai ⁴²												
127-7							ts ou ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s ou ⁵⁵												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							tʰ i ⁴²												
171-7							t au ²¹³												
173-7							t i ²¹³												
174-7							n ei ³⁵												
175-7							tsʰ j a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou ²¹³												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁴²												
198-7							t o ŋ ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							ts ou ²¹³												
202-7							t au ³⁵												
205-7							f ə n ⁵⁵												
206-7							t j e ²¹³												
209-7							x w a ²¹³												
211-7							tsʰ ai ⁵⁵												
215-7							n i ⁴²												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s j a ²¹³												
220-7							tsʰ ɿ ⁵⁵												
225-7							tɕ j a n ²¹³												
230-7							tɕ j a n ³⁵												
234-7							pʰ ɤ ²¹³												
238-7							n i ²¹³												
242-7							tsʰ ɿ ³⁵												
253-7							tɕ i n ²¹³												
256-7							s ou ²¹³												
261-7							x w a ⁴²												
262-7							p ɤ ²¹³												
263-7							s ɿ ⁵⁵												
264-7							ɕ j a ŋ ⁵⁵												
271-7							s ɿ ²¹³												
272-7							tɕ j a n ⁵⁵												
274-7							kʰ u ⁴²												
275-7							p a n ⁵⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ²¹³												
295-7							tsʰ y ³⁵												
300-7							j ou ²¹³												
303-7							ts y ⁴²												
306-7							k ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							k o ⁴²												
314-7							t ei ³⁵												
323-7							m i n ²¹³												
325-7							t au ²¹³												
330-7							f ou ⁴²												
334-7							ɕ i ²¹³												
335-7							ts w ei ⁵⁵												
338-7							k au ⁵⁵												
339-7							ts ou ⁵⁵												
341-7							x u ²¹³												
342-7							m i n ⁵⁵												
343-7							x o ²¹³												
344-7							pʰ j au ⁴²												
349-7							k ou ²¹³												
353-7							tsʰ a ŋ ⁵⁵												
360-7							x ou ²¹³												
375-7							ts ei ⁴²												
388-7							s ɿ ³⁵												
389-7							x w ei ³⁵												
392-7							k w ə n ⁵⁵												
394-7							tsʰ j a n ³⁵												
401-7							t au ⁴²												
402-7							ai ³⁵												
403-7							t i ³⁵												
409-7							ts o ⁴²												
418-7							m ai ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ²¹³												
459-7							w ei ³⁵												
460-7							t o ⁵⁵												
461-7							n a ⁴²												
464-7							t au ³⁵												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ ai ²¹³												
467-7							f u ⁴²												
469-7							s ɿ ²¹³												
480-7							n a ⁴²												
482-7							n i ⁴²												
484-7							x u ⁴²												
491-7							m ei ³⁵												
492-7							tsʰ i ⁵⁵												
495-7							tɕ j ou ⁴²												
496-7							k u ⁵⁵												
507-7							ɕ j a ŋ ²¹³												
509-7							ts y ⁴²												
510-7							pʰ o ²¹³												
513-7							s i ⁵⁵												
518-7							s au ⁴²												
525-7							ts ɿ ⁴²												
527-7							ə n ⁵⁵												
533-7							x ai ²¹³												
548-7							kʰ ɤ ²¹³												
554-7							x ai ⁴²												
558-7							j o ŋ ²¹³												
564-7							f u ⁴²												
580-7							s a ²¹³												
587-7							ɕ j au ³⁵												
588-7							s ou ⁴²												
589-7							tɕ j a n ³⁵												
594-7							tsʰ ɤ ²¹³												
602-7							ou ²¹³												
604-7							s ɿ ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							p o ³⁵												
2-8								i ²¹											
4-8								ʈʂʰ i ²¹											
5-8								ʈʂʰ a ŋ ²¹											
6-8								ʂ aː ²¹³											
7-8								ɕ a ŋ ⁴²											
8-8								ɕ j a ²¹											
9-8								p ʅ ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								l a ⁵⁵											
33-8								ʈʂ u ⁵⁵											
38-8								i ⁵⁵											
40-8								yeː ⁴²											
42-8								u ⁵⁵											
43-8								tɕʰ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹³											
53-8								ʂ eː ²¹³											
56-8								tɕ ieː ²¹³											
59-8								tʰ ə ²¹³											
60-8								ʈʂ a ŋ ⁴²											
64-8								l i ŋ ⁴²											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹											
87-8								ʈʂ u ²¹											
93-8								l i ⁵⁵											
98-8								l ou ⁴²											
109-8								ɕ ieː ²¹³											
115-8								t ɔ ²¹											
118-8								tɕ j iaː ²¹³											
124-8								tɕ j æ ⁵⁵											
127-8								ts w ou ²¹											
133-8								tʰ ou ²¹³											
144-8								ʂ ou ²¹³											
161-8								ɕ y ŋ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								ʈʂʰ i ⁴²											
171-8								t ɔ ²¹											
173-8								t ʐ i ²¹											
174-8								l w ei ²¹											
175-8								tɕʰ iaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l j ou ⁴²											
181-8								pʰ i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k aː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ²¹³											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ²¹³											
200-8								ʈʂ u ²¹³											
202-8								t ɔ ²¹³											
205-8								ʂ eː ²¹³											
206-8								t j e ²¹³											
209-8								x w a ²¹³											
211-8								tsʰ ɛ ²¹³											
215-8								l i ⁴²											
216-8								k ɥ a ²¹³											
217-8								t ɔ ²¹											
219-8								ʂ j e ²¹³											
220-8								ʈʂʰ ou ²¹											
225-8								tɕ iaː ⁴²											
230-8								tɕ iaː ²¹											
234-8								p ei ²¹											
238-8								l i ⁴²											
242-8								ts ɛ ²¹											
253-8								tɕ i ⁴²											
256-8								ʂ u ⁴²											
261-8								x w a ⁵⁵											
262-8								p ei ²¹³											
263-8								ʂ a ²¹³											
264-8								ɕ j a ŋ ²¹³											
271-8								ʈʂ ʅ ⁴²											
272-8								tɕ iaː ²¹³											
274-8								kʰ u ⁵⁵											
275-8								p aː ²¹											
279-8								n aː ⁴²											
287-8								l uaː ⁵⁵											
291-8								x ou ⁴²											
295-8								ʈʂʰ ou ²¹											
300-8								j ou ⁵⁵											
303-8								ʈʂ u ⁵⁵											
306-8								k ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								ʈʂ u ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								t ɛ ²¹											
323-8								m i ŋ ⁴²											
325-8								tʰ ɔ ⁵⁵											
330-8								f ou ⁵⁵											
334-8								ɕ i ²¹											
335-8								ʈʂ w ei ²¹³											
338-8								k ɔ ²¹³											
339-8								ʈʂ ou ²¹³											
341-8								x u ⁴²											
342-8								m i ŋ ²¹											
343-8								x w ə ⁴²											
344-8								ʈʂ m ɔ ⁵⁵											
349-8								k u ²¹³											
353-8								ʈʂʰ a ŋ ⁴²											
360-8								x ou ⁴²											
375-8								ts w ei ⁵⁵											
388-8								ʂ ʅ ²¹											
389-8								x w ei ²¹³											
392-8								k ueː ²¹³											
394-8								tɕʰ iaː ²¹											
401-8								tʰ u ⁴²											
402-8								tsʰ ɛ ²¹											
403-8								t i ²¹											
409-8								ts w ə ²¹³											
418-8								m ɛ ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m ə ²¹											
459-8								kʰ w ei ²¹											
460-8								t w ə ²¹³											
461-8								l i ⁴²											
464-8								t ɔ ²¹											
465-8								tʰ iaː ²¹³											
466-8								t ɔ ²¹											
467-8								f u ⁴²											
469-8								ʂ ʅ ²¹³											
480-8								ʂ iaː ⁵⁵											
482-8								l i ⁵⁵											
484-8								x ɔ ⁵⁵											
491-8								m ei ²¹											
492-8								tɕʰ i ²¹³											
495-8								tɕ j ou ⁵⁵											
496-8								k u ²¹³											
507-8								ɕ j a ŋ ⁴²											
509-8								ʈʂ u ⁵⁵											
510-8								pʰ ə ⁵⁵											
513-8								ʂ i ²¹³											
518-8								ʂ i ⁵⁵											
525-8								ʈʂ ɔ ⁵⁵											
527-8								i ²¹³											
533-8								x ɛ ⁴²											
548-8								kʰ ei ²¹³											
554-8								x ɛ ⁴²											
558-8								l u ŋ ⁴²											
564-8								f u ⁴²											
580-8								ʂ a ²¹											
587-8								ɕ j ɔ ²¹											
588-8								ʂ ou ⁵⁵											
589-8								tɕ iaː ⁴²											
594-8								ʈʂʰ ə ²¹³											
602-8								u ²¹³											
604-8								ʂ ʅ ⁵⁵											
611-8								x aː ²¹³											
630-8								ts w ou ⁵⁵											
637-8								tɕ ieː ²¹³											
638-8								ʂ ʅ ²¹											
639-8								p ei ²¹											
2-9									i t ⁵										
4-9									tsʰ a t ⁵										
5-9									tsʰ ɔ ŋ ⁴⁴										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁴⁴										
8-9									h a ⁵²										
9-9									p a t ¹										
17-9									tsʰ u ŋ ⁴⁴										
31-9									ts j u ³¹										
32-9									l i ³¹										
33-9									ts u ³¹										
38-9									tsʰ i ³¹										
40-9									kʰ j u n ¹¹										
42-9									kʰ u ³¹										
43-9									tsʰ a ŋ ³¹										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁴⁴										
53-9									ts ə n ⁴⁴										
56-9									k i n ⁴⁴										
59-9									tʰ i ⁴⁴										
60-9									tsʰ ɔ ŋ ⁴⁴										
64-9									l i n ¹¹										
68-9									k j a n ⁵²										
85-9									v i ⁵²										
86-9									tʰ i ⁵²										
87-9									ts u ⁴⁴										
93-9									l i ³¹										
98-9									l i ¹¹										
109-9									s i n ⁴⁴										
115-9									tʰ au ⁵²										
118-9									ts j a p ¹										
124-9									k ai ³¹										
127-9									ts u ⁵²										
133-9									tʰ ɛu ⁴⁴										
144-9									s a ⁴⁴										
161-9									h j u ŋ ⁴⁴										
166-9									k v ɔ ŋ ⁴⁴										
170-9									j i ³¹										
171-9									tʰ au ¹¹										
173-9									t v i t ⁵										
174-9									l w i ⁵²										
175-9									kʰ j a n ¹¹										
176-9									l j ɔ ŋ ⁴⁴										
177-9									p a t ¹										
179-9									l u k ⁵										
181-9									pʰ a ŋ ⁴⁴										
182-9									kʰ i ¹¹										
189-9									k w ɔ n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l i n ⁴⁴										
198-9									tʰ ɛ n ⁵²										
199-9									h j u ŋ ⁴⁴										
200-9									ts a k ¹										
202-9									tʰ au ⁴⁴										
205-9									f ə n ⁴⁴										
206-9									ts j a t ¹										
209-9									v a t ⁵										
211-9									tsʰ ai ⁴⁴										
215-9									l i ¹¹										
216-9									k j a t ¹										
217-9									tʰ au ⁵²										
219-9									s j a t ¹										
220-9									tsʰ ɿ ⁴⁴										
225-9									tʰ j a n ¹¹										
230-9									ts j a n ⁵²										
234-9									pʰ i k ¹										
238-9									l i t ⁵										
242-9									tsʰ ɿ ⁵²										
253-9									k i n ¹¹										
256-9									s u k ⁵										
261-9									f a ⁴⁴										
262-9									pʰ a k ¹										
263-9									s a ⁴⁴										
264-9									s j ɔ ŋ ⁴⁴										
271-9									s i t ⁵										
272-9									kʰ j a n ⁴⁴										
274-9									kʰ u ³¹										
275-9									p a n ⁵²										
279-9									n a m ¹¹										
287-9									l ɔ n ³¹										
291-9									h ɛu ¹¹										
295-9									ts u ⁴⁴										
300-9									j j u ⁴⁴										
303-9									ts u ³¹										
306-9									k ɛu ³¹										
307-9									k u ³¹										
308-9									ts u ⁴⁴										
312-9									k j au ⁵²										
313-9									kʰ ɔ ³¹										
314-9									tʰ ɔi ⁵²										
323-9									m i n ¹¹										
325-9									t u ¹¹										
330-9									f ɛu ³¹										
334-9									s i t ⁵										
335-9									ts w i ⁴⁴										
338-9									k au ⁴⁴										
339-9									ts u ⁴⁴										
341-9									f u ¹¹										
342-9									m j a ŋ ¹¹										
343-9									h ɔ ¹¹										
344-9									ts j au ⁴⁴										
349-9									k u k ¹										
353-9									tsʰ u ŋ ⁴⁴										
360-9									h ɛu ¹¹										
375-9									ts w i ³¹										
388-9									s ɿ ³¹										
389-9									f w ɔi ⁵²										
392-9									k u n ⁴⁴										
394-9									kʰ j a n ⁵²										
401-9									tʰ u ³¹										
402-9									ɔi ⁵²										
403-9									tʰ i ⁵²										
409-9									ts ɔ ³¹										
418-9									m ɔi ¹¹										
441-9									tʰ j a n ¹¹										
443-9									m ɔ ⁵²										
459-9									kʰ w i ⁵²										
460-9									t ɔ ⁴⁴										
461-9									l i ¹¹										
464-9									tʰ au ⁵²										
465-9									tʰ j a n ⁴⁴										
466-9									tʰ au ¹¹										
467-9									f u ⁵²										
469-9									s i t ¹										
480-9									s a ³¹										
482-9									l i ³¹										
484-9									f u ³¹										
491-9									m i ⁵²										
492-9									tsʰ i ⁴⁴										
495-9									ts j u ³¹										
496-9									k u ⁴⁴										
507-9									s j ɔ ŋ ¹¹										
509-9									ts u ³¹										
510-9									pʰ ɔ ⁴⁴										
513-9									s ɿ ⁴⁴										
518-9									s i ³¹										
525-9									tsʰ au ³¹										
527-9									j u n ⁴⁴										
533-9									h ai ¹¹										
548-9									kʰ a t ¹										
554-9									h ɔi ¹¹										
558-9									j u ŋ ¹¹										
564-9									f u ⁵²										
580-9									s a t ⁵²										
587-9									s j u ⁴⁴										
588-9									s u ⁴⁴										
589-9									ts j a n ¹¹										
594-9									tsʰ a k ¹										
602-9									u k ¹										
604-9									s ɿ ³¹										
611-9									h ɔ n ⁴⁴										
630-9									ts u ³¹										
637-9									k i n ⁴⁴										
638-9									s ɿ ³¹										
639-9									p ɔ ⁵²										
2-10										i t ⁵									
4-10										tɕʰ i t ⁵									
5-10										tsʰ ɔ ŋ ²¹									
6-10										s ɔ n ⁴²									
7-10										s ɔ ŋ ²¹³									
8-10										h a ⁴⁵									
9-10										p a t ⁵									
17-10										tsʰ u ŋ ⁴²									
31-10										tɕ j u ²¹³									
32-10										l i ²¹³									
33-10										ɕ y ²¹³									
38-10										s i ²¹									
40-10										u n ²⁴									
42-10										u ²¹³									
43-10										pʰ i n ²¹³									
46-10										w ɔ ŋ ⁴⁵									
52-10										l j ɔ ŋ ⁴²									
53-10										s ə n ⁴²									
56-10										tɕ i n ⁴²									
59-10										tʰ i ⁴²									
60-10										tsʰ ɔ ŋ ⁴²									
64-10										l i n ⁴²									
68-10										tɕ j ɛ n ⁴⁵									
85-10										w i ⁴⁵									
86-10										tʰ i ²⁴									
87-10										tsʰ y ²¹³									
93-10										l i ²¹³									
98-10										l ai ²¹³									
109-10										ɕ i n ⁴²									
115-10										tʰ au ²¹									
118-10										k j ɛ t ⁵									
124-10										k ai ²¹³									
127-10										ts y ²¹³									
133-10										tʰ ɛu ⁴²									
144-10										s əu ⁴²									
161-10										ɕ j u ŋ ⁴²									
166-10										k j ɔ ŋ ⁴²									
170-10										tʰ i ⁴⁵									
171-10										tʰ au ²⁴									
173-10										t u t ⁵									
174-10										l w i ²¹³									
175-10										tɕʰ j ɛ n ²⁴									
176-10										l j ɔ ŋ ²¹³									
177-10										p a t ⁵									
179-10										l u k ⁵									
181-10										pʰ i n ⁴²									
182-10										tɕʰ i ²¹³									
189-10										k w ɔ n ⁴²									
191-10										t u ŋ ⁴²									
193-10										l i n ⁴²									
198-10										tʰ u ŋ ²¹³									
199-10										ɕ j u ŋ ⁴²									
200-10										ts u k ⁵									
202-10										tʰ au ⁴²									
205-10										ɸ ə n ⁴²									
206-10										tɕ j ɛ t ⁵									
209-10										w a t ⁵									
211-10										tsʰ au ⁴²									
215-10										l i ⁴⁵									
216-10										k w a t ⁵									
217-10										tʰ au ²¹									
219-10										s w ɔ t ⁵									
220-10										tsʰ ɿ ²¹³									
225-10										tɕʰ j ɛ n ⁴⁵									
230-10										tɕ j ɛ n ²¹³									
234-10										pʰ i t ⁵									
238-10										l i t ⁵									
242-10										tsʰ ɛu ²¹									
253-10										pʰ i n ⁴²									
256-10										s u k ⁵									
261-10										ɸ w a ⁴²									
262-10										p ɛ t ⁵									
263-10										s a ⁴²									
264-10										tɕ j ɔ ŋ ⁴²									
271-10										s ə t ⁵									
272-10										tɕʰ j ɛ n ⁴²									
274-10										ɸ u ²¹³									
275-10										p ɔ n ⁴⁵									
279-10										l a n ⁴⁵									
287-10										l w ɔ n ²¹³									
291-10										h ɛu ²¹³									
295-10										tsʰ y ²¹³									
300-10										j u ⁴⁵									
303-10										ts y ²¹³									
306-10										k ɛu ²¹³									
307-10										k u ²¹³									
308-10										tɕ y ²¹³									
312-10										tɕ j ɛu ⁴⁵									
313-10										k o ²¹³									
314-10										tʰ i ²⁴									
323-10										m i n ²⁴									
325-10										tʰ u ²⁴									
330-10										ɸ ɸ ɛu ²¹³									
334-10										tsʰ i t ⁵									
335-10										ts w i ⁴²									
338-10										tʰ au ⁴²									
339-10										ts ɛu ⁴²									
341-10										ɸ u ⁴⁵									
342-10										m i n ⁴²									
343-10										h o ²⁴									
344-10										pʰ m au ²¹³									
349-10										k u k ⁵									
353-10										tsʰ ɔ ŋ ²¹³									
360-10										h ɛu ²⁴									
375-10										ts w i ²¹³									
388-10										s ɿ ²¹³									
389-10										ɸ w i ²⁴									
392-10										k u n ⁴²									
394-10										tɕʰ j ɔ n ⁴²									
401-10										tʰ u ²¹³									
402-10										ai ²¹³									
403-10										tʰ i ²¹									
409-10										tsʰ o ²¹³									
418-10										m ai ²⁴									
441-10										tʰ j ɛ n ⁴⁵									
443-10										m o ⁵									
459-10										w i ⁴⁵									
460-10										tʰ o ⁴²									
461-10										l a ²¹³									
464-10										tʰ au ²⁴									
465-10										tʰ j ɛ n ⁴²									
466-10										tʰ au ²⁴									
467-10										ɸ u ⁴²									
469-10										s ɿ t ⁵									
480-10										ɕ a t ²¹³									
482-10										l i ²¹³									
484-10										ɸ u ²¹³									
491-10										m i ⁴⁵									
492-10										tsʰ i ⁴²									
495-10										tɕ j a ²¹³									
496-10										k u ⁴²									
507-10										ɕ j ɔ ŋ ⁴²									
509-10										tsʰ y ²¹³									
510-10										pʰ o ²¹³									
513-10										s i ⁴²									
518-10										s au ²¹³									
525-10										ts ɿ ²¹³									
527-10										i n ⁴²									
533-10										h ai ²⁴									
548-10										k ɛ t ⁵									
554-10										h ai ²¹³									
558-10										j u ŋ ⁴⁵									
564-10										ɸ u ²¹³									
580-10										s ɛ t ⁵									
587-10										ɕ j ɛu ²¹³									
588-10										s əu ²¹³									
589-10										tɕ j ɛ n ⁴⁵									
594-10										tsʰ a k ⁵									
602-10										u k ⁵									
604-10										s ɿ ²¹³									
611-10										s ɔ n ⁴²									
630-10										ts o ²¹³									
637-10										tɕ i n ⁴²									
638-10										s ɿ ²¹									
639-10										p o ²¹³									
2-11											ɪ ʔ ⁵								
4-11											tsʰ ɪ ʔ ⁵								
5-11											ɒː ¹³								
6-11											s ø ¹³								
7-11											s iaː ¹³								
8-11											h a ¹³								
9-11											p a ʔ ⁵								
17-11											ts o ŋ ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											l a ¹³								
33-11											ts y ⁵⁵								
38-11											i ¹³								
40-11											z i ŋ ¹³								
42-11											u ⁵⁵								
43-11											p i ŋ ⁵⁵								
46-11											ɒː ¹³								
52-11											l iaː ¹³								
53-11											s ə ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ ɛ ⁵³								
60-11											ɒː ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ ɪ ¹³								
85-11											u ɛ ¹³								
86-11											t i ¹³								
87-11											ts ɥ ⁵⁵								
93-11											l i ¹³								
98-11											l ɛ ¹³								
109-11											s i ŋ ⁵³								
115-11											t ɔ ¹³								
118-11											ts ɪ ʔ ⁵								
124-11											tɕ a ⁵⁵								
127-11											ts ɤɯ ⁵⁵								
133-11											tʰ ɤ ⁵³								
144-11											s ɤɯ ⁵³								
161-11											s j o ŋ ⁵³								
166-11											k ɒː ⁵³								
170-11											t i ¹³								
171-11											t ɔ ¹³								
173-11											t z ɪ ʔ ¹³								
174-11											l ɛ ¹³								
175-11											tsʰ ɪ ¹³								
176-11											l iaː ¹³								
177-11											p a ʔ ⁵								
179-11											l o ʔ ¹³								
181-11											p i ŋ ⁵³								
182-11											t i ¹³								
189-11											k ø ⁵³								
191-11											t o ŋ ⁵³								
193-11											l ə ŋ ⁵⁵								
198-11											t o ŋ ¹³								
199-11											s j o ŋ ⁵³								
200-11											ts o ʔ ⁵								
202-11											t ɔ ¹³								
205-11											s ə ŋ ⁵³								
206-11											ts ɪ ʔ ⁵								
209-11											k a ʔ ⁵								
211-11											tsʰ u ⁵³								
215-11											l i ¹³								
216-11											k a ʔ ⁵								
217-11											t ɔ ¹³								
219-11											s a ʔ ⁵								
220-11											ts ɿ ⁵⁵								
225-11											tɕ ɪ ¹³								
230-11											ts ɪ ¹³								
234-11											p ɪ ʔ ⁵								
238-11											l ɪ ʔ ¹³								
242-11											z ɿ ¹³								
253-11											p i ŋ ¹³								
256-11											s o ʔ ¹³								
261-11											h o ⁵³								
262-11											p ɤ ʔ ⁵								
263-11											s o ⁵³								
264-11											tsʰ iaː ¹³								
271-11											z a ʔ ¹³								
272-11											tɕ ɪ ¹³								
274-11											u ¹³								
275-11											p ø ⁵⁵								
279-11											n ø ¹³								
287-11											l ø ⁵³								
291-11											ɦ ɤ ¹³								
295-11											ts y ⁵⁵								
300-11											j ɯ ¹³								
303-11											tsʰ ɤɯ ⁵⁵								
306-11											k ɤɯ ⁵⁵								
307-11											kʰ u ⁵⁵								
308-11											tsʰ a ⁵⁵								
312-11											tɕ j ɔ ⁵⁵								
313-11											kʰ u ⁵⁵								
314-11											t ɛ ¹³								
323-11											m i ŋ ¹³								
325-11											t u ¹³								
330-11											p ɤɯ ¹³								
334-11											tɕ ɪ ʔ ⁵								
335-11											ts ø ⁵³								
338-11											t ɔ ¹³								
339-11											ts ɤɯ ⁵³								
341-11											ɦ u ¹³								
342-11											m i ŋ ¹³								
343-11											h u ¹³								
344-11											p m ɔ ¹³								
349-11											kʰ o ʔ ⁵								
353-11											tsʰ ɒː ¹³								
360-11											ɦ ɤ ¹³								
375-11											ts ø ⁵⁵								
388-11											s ɿ ⁵³								
389-11											h ɛ ¹³								
392-11											k z ə ŋ ⁵⁵								
394-11											tɕ ɪ ⁵³								
401-11											t u ¹³								
402-11											t ɛ ¹³								
403-11											t i ¹³								
409-11											ts u ⁵⁵								
418-11											m ɛ ¹³								
441-11											t ɪ ¹³								
443-11											m o ¹³								
459-11											j ɛ ¹³								
460-11											t u ⁵³								
461-11											l a ¹³								
464-11											t ɔ ¹³								
465-11											t ɪ ⁵³								
466-11											t ɔ ¹³								
467-11											v u ¹³								
469-11											z a ʔ ⁵								
480-11											m aː ʔ ⁵⁵								
482-11											l i ¹³								
484-11											tsʰ u ⁵⁵								
491-11											m ɛ ¹³								
492-11											tsʰ i ⁵³								
495-11											ts j ɯ ⁵⁵								
496-11											kʰ u ⁵³								
507-11											s iaː ¹³								
509-11											tsʰ ɤɯ ⁵⁵								
510-11											p u ¹³								
513-11											s i ⁵³								
518-11											s ɔ ⁵⁵								
525-11											ts ɿ ⁵⁵								
527-11											z i ŋ ¹³								
533-11											h ɛ ¹³								
548-11											kʰ ɤ ʔ ⁵								
554-11											h ɛ ⁵⁵								
558-11											j o ŋ ¹³								
564-11											v u ¹³								
580-11											s o ʔ ⁵⁵								
587-11											s j ɔ ⁵⁵								
