COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
4-16																əː m
788-16																d ɛː
1219-16																h iː m
141-16																ʔ aː ŋ
541-16																p r j a ŋ
1687-16																h e n
123-16																aː m
1652-16																p iː n
576-16																ŋ ɔ
1738-16																d a ʔ
442-16																h ou̯ m
368-16																d j a ŋ
1778-16																p a i̯
957-16																n ɔ p
1704-16																ʔ iː h
304-16																j a m
1796-16																p ɔ ŋ
720-16																t a h
287-16																ʔ ə p
321-16																g ə h
206-16																d ou̯ ʔ
1950-16																ʔ ou̯
665-16																ou̯ n
703-16																n ou̯ ʔ
1290-16																m r
1391-16																k o t
269-16																g ɔ t
855-16																p a n
2078-16																s ui̯
2213-16																m ɛː
1858-16																s a
1151-16																g j a n
737-16																p ə ei̯
340-16																s ou̯
1111-16																s ɛː
485-16																ŋ j
1356-16																m u h
1063-16																d o m
648-16																b ou̯ ŋ
223-16																g ɔ n
1248-16																p a
1509-16																t ei̯ n
2130-16																s ei̯
1-16																ʔ ou̯
386-16																ou̯ ʔ
1411-16																ʔ e
1027-16																g a ʔ
2077-16																m u
1459-16																g l j
1323-16																l̥ əɯ̯
