index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
5	1.0000	1	0.2000	444																																													391	⁵⁵	-	ɔ̃	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																																																			392	¹	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	446																																													393	m	∅	∅	∅	j	u	ŋ	M	∅	∅	∅	J	Y	N	4	∅	∅	∅	6	7	4																																																																			394	m	∅	∅	∅	j	u	ŋ	M	∅	∅	∅	J	Y	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	446																																													393	j	m	∅	∅	u	ŋ	⁵⁵	J	M	∅	∅	Y	N	_	6	4	∅	∅	7	4	0																																																																			394	j	m	∅	∅	u	ŋ	¹	J	M	∅	∅	Y	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	446																																													393	u	j	m	∅	ŋ	⁵⁵	∅	Y	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																			394	u	j	m	∅	ŋ	¹	∅	Y	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	446																																													393	ŋ	u	j	m	⁵⁵	∅	∅	N	Y	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																																																			394	ŋ	u	j	m	¹	∅	∅	N	Y	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	446																																													393	⁵⁵	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			394	¹	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	457																																																																																																															395	m	∅	∅	∅	r	a	ŋ	M	∅	∅	∅	R	A	N	4	∅	∅	∅	5	7	4	396	m	∅	∅	∅	r	a	ŋ	M	∅	∅	∅	R	A	N	4	∅	∅	∅	5	7	4																																												
2	0.4000	4	0.8000	457																																																																																																															395	r	m	∅	∅	a	ŋ	⁵	R	M	∅	∅	A	N	_	5	4	∅	∅	7	4	0	396	r	m	∅	∅	a	ŋ	²	R	M	∅	∅	A	N	_	5	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	457																																																																																																															395	a	r	m	∅	ŋ	⁵	∅	A	R	M	∅	N	_	∅	7	5	4	∅	4	0	∅	396	a	r	m	∅	ŋ	²	∅	A	R	M	∅	N	_	∅	7	5	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	457																																																																																																															395	ŋ	a	r	m	⁵	∅	∅	N	A	R	M	_	∅	∅	4	7	5	4	0	∅	∅	396	ŋ	a	r	m	²	∅	∅	N	A	R	M	_	∅	∅	4	7	5	4	0	∅	∅																																												
5	1.0000	1	0.2000	457																																																																																																															395	⁵	ŋ	a	r	∅	∅	∅	_	N	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅	396	²	ŋ	a	r	∅	∅	∅	_	N	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.2000	5	1.0000	460																																													397	m	∅	∅	∅	j	a	ŋ	M	∅	∅	∅	J	A	N	4	∅	∅	∅	6	7	4																																																																			398	m	∅	∅	∅	j	i	ŋ	M	∅	∅	∅	J	I	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	460																																													397	j	m	∅	∅	a	ŋ	⁵⁵	J	M	∅	∅	A	N	_	6	4	∅	∅	7	4	0																																																																			398	j	m	∅	∅	i	ŋ	¹	J	M	∅	∅	I	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	460																																													397	a	j	m	∅	ŋ	⁵⁵	∅	A	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																			398	i	j	m	∅	ŋ	¹	∅	I	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	460																																													397	ŋ	a	j	m	⁵⁵	∅	∅	N	A	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																																																			398	ŋ	i	j	m	¹	∅	∅	N	I	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	460																																													397	⁵⁵	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			398	¹	ŋ	i	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	461																																													399	m	∅	∅	∅	j	a	ŋ	M	∅	∅	∅	J	A	N	4	∅	∅	∅	6	7	4																																																																			400	m	∅	∅	∅	j	i	ŋ	M	∅	∅	∅	J	I	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	461																																													399	j	m	∅	∅	a	ŋ	³⁵	J	M	∅	∅	A	N	_	6	4	∅	∅	7	4	0																																																																			400	j	m	∅	∅	i	ŋ	³	J	M	∅	∅	I	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	461																																													399	a	j	m	∅	ŋ	³⁵	∅	A	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																			400	i	j	m	∅	ŋ	³	∅	I	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	461																																													399	ŋ	a	j	m	³⁵	∅	∅	N	A	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																																																			400	ŋ	i	j	m	³	∅	∅	N	I	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	461																																													399	³⁵	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			400	³	ŋ	i	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.3333	3	1.0000	462																																																																																																															401	mʰ	∅	∅	∅	ui̯	-	∅	M	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅	402	ˀm	∅	∅	∅	u	¹	∅	M	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	462																																																																																																															401	ui̯	mʰ	∅	∅	-	∅	∅	Y	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	402	u	ˀm	∅	∅	¹	∅	∅	Y	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	462																																																																																																															401	-	ui̯	mʰ	∅	∅	∅	∅	_	Y	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	402	¹	u	ˀm	∅	∅	∅	∅	_	Y	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	466	403	n	∅	∅	∅	ɔ	⁵⁵	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅																							404	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							405	n	∅	∅	∅	ɔ	³¹	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅	406	n	∅	∅	∅	a	-	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	466	403	ɔ	n	∅	∅	⁵⁵	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							404	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							405	ɔ	n	∅	∅	³¹	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	406	a	n	∅	∅	-	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	466	403	⁵⁵	ɔ	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							404	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							405	³¹	ɔ	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	406	-	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																		
1	0.2500	4	1.0000	469																																													407	n	∅	∅	∅	ɛ̃	-	⁵⁵	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0																							408	n	∅	∅	∅	ɛ̃	-	³¹	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	409	n	∅	∅	∅	a	m	-	N	∅	∅	∅	A	M	_	4	∅	∅	∅	7	4	0																																																																		
2	0.5000	3	0.7500	469																																													407	ɛ̃	n	∅	∅	-	⁵⁵	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							408	ɛ̃	n	∅	∅	-	³¹	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	409	a	n	∅	∅	m	-	∅	A	N	∅	∅	M	_	∅	7	4	∅	∅	4	0	∅																																																																		
3	0.7500	2	0.5000	469																																													407	-	ɛ̃	n	∅	⁵⁵	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							408	-	ɛ̃	n	∅	³¹	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	409	m	a	n	∅	-	∅	∅	M	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	469																																													407	⁵⁵	-	ɛ̃	n	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							408	³¹	-	ɛ̃	n	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅	409	-	m	a	n	∅	∅	∅	_	M	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅																																																																		
1	0.3333	3	1.0000	479	410	n	∅	∅	∅	i	³¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																																																																																															411	n	∅	∅	∅	ai	²	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	479	410	i	n	∅	∅	³¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																																															411	ai	n	∅	∅	²	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	479	410	³¹	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																																															411	²	ai	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	481	412	-	∅	∅	∅	ȵ	ui	⁵⁵	_	∅	∅	∅	N	Y	_	0	∅	∅	∅	4	7	0																																																																																																															413	m	∅	∅	∅	j	ui	¹	M	∅	∅	∅	J	Y	_	4	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	481	412	ȵ	-	∅	∅	ui	⁵⁵	∅	N	_	∅	∅	Y	_	∅	4	0	∅	∅	7	0	∅																																																																																																															413	j	m	∅	∅	ui	¹	∅	J	M	∅	∅	Y	_	∅	6	4	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	481	412	ui	ȵ	-	∅	⁵⁵	∅	∅	Y	N	_	∅	_	∅	∅	7	4	0	∅	0	∅	∅																																																																																																															413	ui	j	m	∅	¹	∅	∅	Y	J	M	∅	_	∅	∅	7	6	4	∅	0	∅	∅																																												
4	1.0000	1	0.2500	481	412	⁵⁵	ui	ȵ	-	∅	∅	∅	_	Y	N	_	∅	∅	∅	0	7	4	0	∅	∅	∅																																																																																																															413	¹	ui	j	m	∅	∅	∅	_	Y	J	M	∅	∅	∅	0	7	6	4	∅	∅	∅																																												
1	0.2000	5	1.0000	485	414	n	∅	∅	∅	w	a	ŋ	N	∅	∅	∅	W	A	N	4	∅	∅	∅	6	7	4	415	n	∅	∅	∅	-	a	ŋ	N	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	416	n	∅	∅	∅	-	ɔ̃	-	N	∅	∅	∅	_	U	_	4	∅	∅	∅	0	7	0	417	n	∅	∅	∅	-	a	ŋ	N	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	418	n	∅	∅	∅	-	ɔ̃	-	N	∅	∅	∅	_	U	_	4	∅	∅	∅	0	7	0																																													419	n	∅	∅	∅	-	ĩ	-	N	∅	∅	∅	_	I	_	4	∅	∅	∅	0	7	0																						
2	0.4000	4	0.8000	485	414	w	n	∅	∅	a	ŋ	³¹	W	N	∅	∅	A	N	_	6	4	∅	∅	7	4	0	415	-	n	∅	∅	a	ŋ	²¹	_	N	∅	∅	A	N	_	0	4	∅	∅	7	4	0	416	-	n	∅	∅	ɔ̃	-	³¹	_	N	∅	∅	U	_	_	0	4	∅	∅	7	0	0	417	-	n	∅	∅	a	ŋ	³¹	_	N	∅	∅	A	N	_	0	4	∅	∅	7	4	0	418	-	n	∅	∅	ɔ̃	-	³⁵	_	N	∅	∅	U	_	_	0	4	∅	∅	7	0	0																																													419	-	n	∅	∅	ĩ	-	⁵⁵	_	N	∅	∅	I	_	_	0	4	∅	∅	7	0	0																						
3	0.6000	3	0.6000	485	414	a	w	n	∅	ŋ	³¹	∅	A	W	N	∅	N	_	∅	7	6	4	∅	4	0	∅	415	a	-	n	∅	ŋ	²¹	∅	A	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅	416	ɔ̃	-	n	∅	-	³¹	∅	U	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅	417	a	-	n	∅	ŋ	³¹	∅	A	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅	418	ɔ̃	-	n	∅	-	³⁵	∅	U	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅																																													419	ĩ	-	n	∅	-	⁵⁵	∅	I	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅																						
4	0.8000	2	0.4000	485	414	ŋ	a	w	n	³¹	∅	∅	N	A	W	N	_	∅	∅	4	7	6	4	0	∅	∅	415	ŋ	a	-	n	²¹	∅	∅	N	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅	416	-	ɔ̃	-	n	³¹	∅	∅	_	U	_	N	_	∅	∅	0	7	0	4	0	∅	∅	417	ŋ	a	-	n	³¹	∅	∅	N	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅	418	-	ɔ̃	-	n	³⁵	∅	∅	_	U	_	N	_	∅	∅	0	7	0	4	0	∅	∅																																													419	-	ĩ	-	n	⁵⁵	∅	∅	_	I	_	N	_	∅	∅	0	7	0	4	0	∅	∅																						
5	1.0000	1	0.2000	485	414	³¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	415	²¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	416	³¹	-	ɔ̃	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅	417	³¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	418	³⁵	-	ɔ̃	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅																																													419	⁵⁵	-	ĩ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅																						
1	0.3333	3	1.0000	486	420	n	∅	∅	∅	i	⁵⁵	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																																																			421	n	∅	∅	∅	a	³¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							422	n	∅	∅	∅	i	¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	486	420	i	n	∅	∅	⁵⁵	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																			421	a	n	∅	∅	³¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							422	i	n	∅	∅	¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	486	420	⁵⁵	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																			421	³¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							422	¹	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	488																																													423	ŋ	∅	∅	∅	j	i	⁵⁵	N	∅	∅	∅	J	I	_	4	∅	∅	∅	6	7	0																																																																			424	ŋ	∅	∅	∅	j	i	¹	N	∅	∅	∅	J	I	_	4	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	488																																													423	j	ŋ	∅	∅	i	⁵⁵	∅	J	N	∅	∅	I	_	∅	6	4	∅	∅	7	0	∅																																																																			424	j	ŋ	∅	∅	i	¹	∅	J	N	∅	∅	I	_	∅	6	4	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	488																																													423	i	j	ŋ	∅	⁵⁵	∅	∅	I	J	N	∅	_	∅	∅	7	6	4	∅	0	∅	∅																																																																			424	i	j	ŋ	∅	¹	∅	∅	I	J	N	∅	_	∅	∅	7	6	4	∅	0	∅	∅																																												
4	1.0000	1	0.2500	488																																													423	⁵⁵	i	j	ŋ	∅	∅	∅	_	I	J	N	∅	∅	∅	0	7	6	4	∅	∅	∅																																																																			424	¹	i	j	ŋ	∅	∅	∅	_	I	J	N	∅	∅	∅	0	7	6	4	∅	∅	∅																																												
1	0.2500	4	1.0000	491																																													425	ŋ	∅	∅	∅	j	i	³⁵	N	∅	∅	∅	J	I	_	4	∅	∅	∅	6	7	0																																																																			426	ŋ	∅	∅	∅	j	i	³	N	∅	∅	∅	J	I	_	4	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	491																																													425	j	ŋ	∅	∅	i	³⁵	∅	J	N	∅	∅	I	_	∅	6	4	∅	∅	7	0	∅																																																																			426	j	ŋ	∅	∅	i	³	∅	J	N	∅	∅	I	_	∅	6	4	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	491																																													425	i	j	ŋ	∅	³⁵	∅	∅	I	J	N	∅	_	∅	∅	7	6	4	∅	0	∅	∅																																																																			426	i	j	ŋ	∅	³	∅	∅	I	J	N	∅	_	∅	∅	7	6	4	∅	0	∅	∅																																												
4	1.0000	1	0.2500	491																																													425	³⁵	i	j	ŋ	∅	∅	∅	_	I	J	N	∅	∅	∅	0	7	6	4	∅	∅	∅																																																																			426	³	i	j	ŋ	∅	∅	∅	_	I	J	N	∅	∅	∅	0	7	6	4	∅	∅	∅																																												
1	0.2500	4	1.0000	494	427	n	∅	∅	∅	ə	ŋ	³¹	N	∅	∅	∅	E	N	_	4	∅	∅	∅	7	4	0																																																																																									428	n	∅	∅	∅	a	ɲ	⁵	N	∅	∅	∅	A	N	_	4	∅	∅	∅	7	4	0	429	n	∅	∅	∅	i	ŋ	²	N	∅	∅	∅	I	N	_	4	∅	∅	∅	7	4	0	430	n	∅	∅	∅	ɛ	-	⁵⁵	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	431	n	∅	∅	∅	ɤ	ŋ	³¹	N	∅	∅	∅	E	N	_	4	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	494	427	ə	n	∅	∅	ŋ	³¹	∅	E	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅																																																																																									428	a	n	∅	∅	ɲ	⁵	∅	A	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅	429	i	n	∅	∅	ŋ	²	∅	I	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅	430	ɛ	n	∅	∅	-	⁵⁵	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	431	ɤ	n	∅	∅	ŋ	³¹	∅	E	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅
3	0.7500	2	0.5000	494	427	ŋ	ə	n	∅	³¹	∅	∅	N	E	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																																																																																									428	ɲ	a	n	∅	⁵	∅	∅	N	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	429	ŋ	i	n	∅	²	∅	∅	N	I	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	430	-	ɛ	n	∅	⁵⁵	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	431	ŋ	ɤ	n	∅	³¹	∅	∅	N	E	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	494	427	³¹	ŋ	ə	n	∅	∅	∅	_	N	E	N	∅	∅	∅	0	4	7	4	∅	∅	∅																																																																																									428	⁵	ɲ	a	n	∅	∅	∅	_	N	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅	429	²	ŋ	i	n	∅	∅	∅	_	N	I	N	∅	∅	∅	0	4	7	4	∅	∅	∅	430	⁵⁵	-	ɛ	n	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅	431	³¹	ŋ	ɤ	n	∅	∅	∅	_	N	E	N	∅	∅	∅	0	4	7	4	∅	∅	∅
1	0.3333	3	1.0000	496																																																																																																															432	n	∅	∅	∅	ui̯	-	∅	N	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅	433	n	∅	∅	∅	u	¹	∅	N	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	496																																																																																																															432	ui̯	n	∅	∅	-	∅	∅	Y	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	433	u	n	∅	∅	¹	∅	∅	Y	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	496																																																																																																															432	-	ui̯	n	∅	∅	∅	∅	_	Y	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	433	¹	u	n	∅	∅	∅	∅	_	Y	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	498																																																																																																															434	n	∅	∅	∅	i	-	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	435	n	∅	∅	∅	e	¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	498																																																																																																															434	i	n	∅	∅	-	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	435	e	n	∅	∅	¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
