COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1704-16																ʔ iː ʔ
304-16																j ɛ m
1796-16																c a ŋ
720-16																t a h
287-16																k a p
321-16																g ə h
206-16																d ou̯ ʔ
1950-16																ʔ o
665-16																o n
703-16																n ou̯ ʔ
1290-16																m ɛː
1391-16																k ɛ t
269-16																g ɛ t
855-16																c a n
2078-16																s iː
2213-16																m ɛː
1858-16																s a
1151-16																g j əː n
737-16																p r t
340-16																s ou̯
1111-16																s ɛː
485-16																ŋ ŋ
1356-16																m u h
1063-16																d ɔ m
648-16																c ɔ ɲ
223-16																g ɔ n
1248-16																f
1509-16																t b ɲ
2130-16																s iː
1-16																ʔ ou̯
386-16																j ou̯ ʔ
1411-16																ʔ
1027-16																g ɛ ʔ
2077-16																m a h
1459-16																g l ŋ
1323-16																l əɯ̯
