COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
1126	tʰ ɛ s	tʰ ɛ ʔ		tʰ ɛ ʔ	tʰ ɛ ʔ	tʰ ɛ ʔ	tʰ a t	tʰ ɛ t
1131	pʰ a	pʰ l uː	pʰ a		pʰ l uː	pʰ uː	pʰ uː	pʰ uː
1132	tɕʰ a p	tɕʰ ɛˀ		tɕʰ a	tɕʰ a p	tɕʰ a p	ʨʰ a p	tɕʰ a p
1166	d ɛ p	d ɛː	d e		d ɛ p	d ɛ p	d ɛ p	d ɛ p
1175	h i n	n ə	ɕ i n	n y	n ə	pʰ		n ə
944	t u ŋ	tʰ y ŋ	t u ŋ	tʰ y ŋ	tʰ y ŋ	tʰ y ŋ		tʰ u ŋ
1199	tɕʰ ɔ ŋ	dʑ ɔ̃ː ŋ	tɕʰ ɔ ŋ	dz ɔ̃ː	dʑ ũː ŋ		dʑ ũː ŋ	dʑ ɔ̃ː
1228		r ɐ k	d a k	r ɐ k	r a k	r a k	r a k	r a k
1256	tɕ u ŋ	tɕ y ŋ	tɕ u ŋ	tɕ y ŋ	tɕ y ŋ	tɕ y ŋ		tɕ u ŋ
1282	d ɛi	d y	d i	d y	dʑ y	dʑ oː	d y	
1283	j u	j ɔː	j u	j ɔː	j ɔː	h ɔː	j au	
30	m ɔ n		m ɔ n	m ɐ̃ː		m ɔ n	m ɔ̃ː	m ɔ̃ː
32	p a	dʑ i	p a	dʑ i		dʑ i		p u
48		dʑ i	p i	dʑ i	j ɔ	dʑ i	dʑ i	
59	m a n		m a n	m ɐ̃ː	m ɔ̃ː	m ɔ̃ː	m ɔ̃ː	
68	u		ɔ		a	a	a	a
69	kʰ a ŋ		h a ŋ		h a ŋ	h a ŋ	h a ŋ	h a ŋ
78		l y ŋ		l y ŋ	l i ŋ	l i ŋ	l i k	l i k
77		z y k		ʐ y k	z y k	z i k	z ə	z ə
82	pʰ ɛ t	pʰ ɛ ʔ	pʰ ɛ t	pʰ ɛ t	pʰ ɛ t	pʰ ɛ t		
88	dʑ i k		dʑ i k	ʐ i k	z i k	z i k	z i k	
100	ʑ a n		ʑ a n	ʐ ɐ̃ː	z ɔ̃ː	z ɔ̃ː	z ɔ̃ː	
103		s u ŋ		s u ŋ	s u ŋ	s u ŋ	s u ŋ	s u ŋ
113		b a	b i n	b a	b ɛ	b ɛ	pʰ l a	
116	m a k	w ɐ k	m a k	w ɐ k		m a k	m a k	
142	z j ɛ k		z ɛ k		z ɛ k	z ɛ k	z ɛ k	z ɛ k
155	kʰ ɹ a ŋ		kʰ a ŋ	kʰ a ŋ	kʰ a ŋ	kʰ a ŋ	kʰ a ŋ	
10		a		a	a	a	a	a
192		dʑ eː		ɖʐ eː	z eː	z eː	g yː	g eː
198		tɕʰ a m		tsʰ a m	tɕʰ a m	tɕʰ a m	ʨ a m	tɕʰ a m
232		s a ŋ		s a ŋ	ts i ŋ	s a ŋ	s a ŋ	s a ŋ
247		s		ʂ	s y ŋ	s y n	s ə	s i n
268	tsʰ u		tsʰ u	tsʰ yː	tɕʰ yː	tɕʰ yː	tɕʰ yː	
282		s uː		ʂ uː	s uː	s uː	s uː	s uː
285	tɕʰ a m		tɕʰ a m	tɕʰ a n	tɕʰ a m	tɕʰ a m	tɕʰ a m	
306		dʑ r yː		ɖʐ yː	dʑ r yː	dʑ r yː	g yː	g iː
315	l a		l a	h ɔː	l ɔː	l oː	l oː	
318	j u		j u	j yː	j yː	j yː	j yː	
321		z ɛ ʔ		ʐ ɛ ʔ	z ɛ ʔ	z ɛ ʔ	z a t	z a p
352		tʰ	tʰ i n	tʰ a	tʰ a ŋ	t ɔ̃	d ɔ̃ ŋ	
367		r yː		r yː	l i	r i	l i	l i
368		i k		i k	i k	i k	i k	i k
372		s u		ʂ u	s u	s u	s	s
373		tʰ ɔ ŋ		tʰ ɔ ŋ	tʰ ɔ ŋ	tʰ ɔ ŋ	t ɔ ŋ	t ɔ ŋ
439		j aː		j aː	j ɛː	j ɛː	j aː	j aː
129		b yː		b yː	b yː	b yː	b yː	b iː
390		tɕʰ ɐ̃ː		ʈʂʰ ɐ̃ː	tɕʰ ɔ̃ː	tɕʰ ɔ̃ː	tɕʰ ɔ̃ː	tɕʰ ɔ̃ː
399		h u ŋ		f u ŋ	h u ŋ	h u ŋ	h u ŋ	h u ŋ
406	l a		l a		l uː	l oː	l uː	l uː
421	j ɛ t		j ɛ t		j ɛ t	j ɛ t	j a t	j a t
826		m ə		b ə	m y	m ə	m ə	m ə
432		pʰ ə		b ə	pʰ	p i m	b ə	b ə
436	ts i		ts i	d ə	tɕ iː	tɕ iː	d ə	
438		m u		m a	m u	m ə	m ə	m ə
440		s ɛˀ		ʂ ɛˀ	s a k	s eˀ	s eˀ	s e
476		dʑ øː		dz øː	z ĩː	z yː	z ɛ̃ː	z ɛ̃ː
491		ɔ		ɔ	ɔ	ɔ	ɔ	ɔ
205		z yː		ʐ yː	z yː	z yː	z yː	z iː
513		s ə		ʂ ə	s ə	s ə	s ə	s ə
515	b u		b u		b	b	b	b
516	d u p		d u		r ɔ p	r ø p	r ɔ p	r ɔ k
520		tʰ		tʰ a	tʰ	tʰ	tʰ u	tʰ ɔ
524	z u m	z ø n	z u m		z ɔ m		z ɔ m	z ɔ m
545	pʰ i		pʰ i	pʰ aː		pʰ ɛː	p ã j	p a
566	kʰ ɛ t		kʰ ɛ k		k a k	k a k	k a k	k a k
151		l y ŋ		l y ŋ	l y ŋ	l y ŋ	l y ŋ	l u ŋ
572		l ɛː		h aː	l ɛː	l ɛː	l aː	l aː
574		s ɛ̃ĩ		s ɛ̃ĩ	tɕ ĩˀ	tɕ ĩˀ	s ɛ̃ˀː	s ɛ̃ː
579	dʑ ɔ ŋ		dʑ ɔ ŋ	tsʰ ɛː	tɕʰ ɔː	tɕʰ oː	tsʰ au	
583		tɕʰ yː		ʈʂʰ yː	tɕʰ yː	tɕʰ yː	kʰ yː	kʰ iː
587	tɕ u p		tɕ u p	ts yː	tɕ u p	tɕ u p	ts u p	
597	ɕ a	z ə	ɕ a	z ə	z ə		z ə	
609		tɕʰ i k	t i s	tsʰ i k	tɕʰ i k	tɕʰ i k		tɕʰ ɹ i k
612		h e		x ɛ	h e	h e	kʰ e	kʰ e
166	l a k	l ɐ k	l a k	l ɐ k	l a k	l a k		
622		t eˀ		t ɛˀ	t eˀ	t eˀ	t eˀ	t eˀ
644	j ɔ ŋ		j ɔ ŋ	j u ŋ	j u ŋ	j u ŋ	j u ŋ	
667		dʑ ə		dʑ ə	dʑ ə	dʑ ə	dʑ ə	dʑ ə
687	ɲ i ŋ			n ə	n ə	n ə	n ə	n ə
689		kʰ		g ə	kʰ	kʰ	g ə	g ə
690		tɕ ɛ n		ts a n	tɕ a m	tɕ a m	ʨ a m	tɕ a m
733	tʰ ɔ ŋ		tʰ ɔ ŋ	t u	tʰ u ŋ	tʰ u ŋ	tʰ u ŋ	
738	tsʰ ɛ t		tsʰ ɛ t	tsʰ ɛˀ	tɕʰ eˀ	tɕʰ eˀ	tɕʰ eˀ	
752		h a		h a	h a	h a	h a	h a
755	h ɛ m	n ə	h ɛ m	n ə	n ə			n ə
768		n y		n ə	n y	n y	ɲ y	ɲ u
769		m ɐ k		m ɐ k	m a k	m a k	m a k	m a k
770		a		a	a	u	a	ɔ
771		h ɔ̃ː ŋ		f ũː	h ũː ŋ	h ũː ŋ	h ũː ŋ	h ɔ̃ː
775	pʰ a		pʰ a		p a ɹ	p a ɹ	p a ɹ	p a ɹ
791	ɲ i		ɲ i	ɲ iː	n iː	n iː	j iː	
794		b a		b a	b ɛ	b ɛ	pʰ l a	pʰ l a
617		h u		f ə	f	pʰ ə	b ə	b ə
796		tɕʰ ɛ k		ʈʂʰ ai k	tɕʰ ɛ k	tɕʰ ɛ k	kʰ ɛ k	kʰ ɛ k
805		s a		ʂ a ŋ	s a ŋ	s a ŋ	s	s
807	ts i k		ts i k	ts i k	tɕ i k	tɕ i k	ts i k	
812	pʰ a	pʰ ɛˀ	pʰ a	pʰ l a	pʰ uː		pʰ uː	
814	h ai		h ai	h ɐː	l ɔː	l ɔː	l ɔ	
817	w ɔi		w ui	w ɐː	w ɔː	w ɔː	w oː	
459	tsʰ a	tɕʰ uː		tsʰ uː	tɕʰ uː	tɕʰ uː	tsʰ uː	
852		pʰ a ŋ		p aː	pʰ a ŋ	pʰ a ŋ	pʰ a ŋ	pʰ a ŋ
853		l u		h u	l u	r u ŋ	l ũ ŋ	l u
857	i s		i s	ɛ̃ˀ	ĩˀ	ĩˀ	ɛ̃ˀ	
864	ɕ ɔ k		ɕ ɔ k	tɕ y k	tɕʰ ɔ̃ː	tɕʰ ɔ̃ː	tɕʰ ɔ k	
867		h ə	ɕ i		h ə	h ə	h ə	h ə
868		r ɛ̃ĩː	l i ŋ		r ĩː	r ĩː	r ɛ̃ː	r ɛ ŋ
871	ɕ i	s eː	ɕ i		s eː		s eː	s eː
881	w a m		w a m	j a m	n a m	j a m	j a m	
882	tɕʰ a		tɕʰ a	tsʰ ɔ̃ː ŋ	tɕʰ ũː ŋ	tɕʰ ũː ŋ	tsʰ ɔ ŋ	
896	ʑ i n		ʑ i n	ʐ yː	z yː	z yː	z yː	
913	s u		s u	s ɔː	s ɔː	s oː	s au	
688	tɕʰ a k		tɕʰ a k		tɕʰ a k	tɕʰ a k	ʨʰ a k	tɕʰ a k
950		n i ŋ		n i ŋ	n i ŋ	n i ŋ	ɲ i n	ɲ i n
952	t ɛi	t ɛː	t ei	t aː	t ɛː		t aː	
990		tɕʰ ɛ n		tɕʰ a n	tɕʰ a m	tɕʰ a m	ʨʰ a m	tɕʰ a m
322		d u ŋ		d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
1008	l u		l u		h ũ	h ũ	h ũ	h ɔ
1013	p a	b a	p a	b a		b a	b aˀ	
1014		tɕʰ ɛ̃ĩ		tɕʰ ɛ̃ː	tɕʰ ĩː	tɕʰ ĩː	kʰ ɛ̃ː	kʰ ɛ̃ː
1023	tɕʰ i		tɕʰ i		tɕ ə	tɕ ə	ts ə	tɕ i
1028	h au	g ɐ̃ː		g ɐ̃ː		g ɔ̃ː	g ɔ̃ː	g ɔ̃ː
1034	j ɛi	h ɐ	j ei	j ɐ	h ɔ	h ɔ		
1048	t ɔ s	tʰ øˀ	t ɔ s	tʰ øˀ	tʰ eˀ		tʰ øˀ	
1046		tɕʰ øˀ		ʈʂʰ øˀ	tɕʰ eˀ	tɕʰ øˀ	kʰ øˀ	kʰ eˀ
1056	ts ɔː	tɕ a ŋ		ts a ŋ	tɕ a ŋ		ʨ a ŋ	tɕ a ŋ
1064	dʑ ɔ k	dʑ u k	dʑ ɔ k	ɖʐ u k			dʑ u k	dʑ u k
1066		z y k		ʐ y k	z y k	z y k	z y k	z u k
1089	ʑ ɔ p	z yː	ʑ ɔ p		z yː	z yː		z iː
1114	ʑ ɛ t		ʑ ɛ t	z ɛˀ	z eˀ	z eˀ	z eˀ	
1115			ɕ a t	ʂ ɐˀ	s ɔˀ	s ɔˀ	s ɔˀ	s ɔ
1117		tʰ iː		tʰ iː	tʰ yː	tʰ yː	tʰ yː	tʰ uː
1140		tʰ i ŋ		tʰ i ŋ	tʰ i ŋ	tʰ i ŋ	tʰ i n	tʰ i n
1143		tʰ aː		tʰ aː	tʰ ɛː	tʰ ə	tʰ w aː	tʰ aː
1149	t ɔ ŋ	t ɔ ŋ	t ɔ ŋ	t ɔ ŋ	t ɔ ŋ	t ɔ ŋ		
1148	t a	t a	t a	ʈʂʰ aː	tʰ ɔ	tʰ ɔ		
1161		tɕʰ ɔ k		tɕʰ ɔ k	tɕʰ ɔ k	tɕʰ ɔ k	tɕʰ ɔ k	tɕʰ ɔ k
1204		j ɔ k		j ɔ k	j ɔ k	j ɔ k	j ɔ k	j ɔ k
1205	t u ŋ	t y ŋ	tʰ u ŋ	tʰ y n			t y ŋ	t u ŋ
1209	dʑ a k	dʑ ɐ k			dʑ a k	dʑ a k	dʑ a k	dʑ a k
1246		z ɐ̃ː		z ɐ̃ː	z ɔ̃ː	z ɔ̃ː	z ɔ̃ː	z ɔ̃ː
79	tsʰ i k		tsʰ i k	tsʰ i k	tɕʰ i k	tɕʰ i k	tsʰ i k	
1278	tʰ a ɹ		tʰ a l	tʰ a m	tʰ a m	tʰ a m	tʰ a m	
1277	p u		p u	b u	b u	b u	b u	
1280		ɛ		a	ɛ	ɛ	a	a
1281		h ɛː		x aː	h ɛː	h ɛː	h aː	h aː
21		kʰ	kʰ u s	g ə			g ə	k a
23		t a m	t a m	t a m			t a m	t a m
25		kʰ u		kʰ u		kʰ u	kʰ u	kʰ u
24		n ɔ̃ː		n ɔ̃ː		n ũː ŋ	n ũː	n ɔ̃ː
31	ɕ u	tɕʰ o	ɕ u	tsʰ ɔː		tɕʰ oː		
41		r ə	l a	r ə			r ə	r u
40		pʰ i ŋ	pʰ u ŋ	pʰ i ŋ			pʰ y ŋ	pʰ u ŋ
47		s ɛ̃ː n	ɕ ɛ l	ʂ ɛ̃ː n		s ɛ̃ː n	s ɛ̃ː n	
50	tʰ ɛ m	tʰ ə	tʰ j e	tʰ ɛ m		tʰ a m		
51	b a ŋ	b a ŋ	m a ŋ	b a ŋ		b a ŋ		
58	tɕʰ a ŋ	tɕʰ ɔ̃ː ŋ	tɕʰ a ŋ	tsʰ ɔ̃ː ŋ	tɕʰ ũː ŋ			
62	l a		l a	l a		l a	d ə	
67	ɔˀ		ɔ		ɔ	ɔ	ɔ̃	
71				tʰ ɔ n	tʰ ɔ m	tʰ ɔ m	tʰ ɔ m	tʰ ɔ m
239		n u		n u	n u	n u	ɲ u	
160		i		a	a	ə	ə	
175		tɕʰ uː		tɕʰ uː	tɕʰ uː	tɕʰ uː	tɕʰ u	
195	d i		d i	r iː	r iː		r iː	
207	ɕ a		ɕ a	ʂ uː			s	s
208		h uː			h uː	h uː	p uː	p uː
214	m ɔu			m a	m u	m ou	m ə	
225		n y	h i n	n y	n ə	m a		
234		g ə		g ə	g ə		g ə	k ə
238	ts a ŋ		ts a ŋ	s a n		s a m	s a m	
241				p ɛː	p eː	p eː	b eː	b eː
685			tɕʰ i k		tɕʰ u	tɕʰ u	tɕʰ u	tɕʰ u
250			d u ŋ		l u ŋ	ɹ u ŋ	l u ŋ	l u ŋ
256		u	u n	u	u n	u n		
258	ɕ ɔ k	s ɔ k	ɕ ɔ k		s ɔ k	s ɔ k		
266		h ɐ m		x ɐ m	h a m	h a ŋ	h ɐ ŋ	
265		pʰ ɐ		pʰ ɐ	pʰ l ɔ	pʰ	pʰ w ɔ	
272		kʰ yː		kʰ yː	kʰ yː	kʰ yː		kʰ iː
273		h ɔ	h a ŋ	f ɔ	h u	h ɔ		
274		ɔ̃ː	ŋ a	ɔ̃ː	ɔ̃ː	ɔ̃ː		
280	dʑ a m p		dʑ a m p	dʑ a	dʑ a p	dʑ a p		
320	j ɔ k	j ɔ k	j ɔ k			j ɔ k	w ɔ k	
324		n u ŋ		r u ŋ	n u ŋ	n u ŋ	n u ŋ	
330		s ɔː		tsʰ ɔ̃ː		s ɔ m	s au	s au
335				n ə	n a m	n a m	n ə	n i
345	z i ŋ		z i ŋ			z i k	z i ŋ	z i ŋ
348	h u		h a		p ə	pʰ ə	b ə	
346	ts u m		ts u m		tɕ y ŋ	tɕ y ŋ	tɕ i ŋ	
383	z u k			z y k	z y k	z y k	z y k	
49		h i ŋ			h i ŋ	h y ŋ	h ĩː	h ĩː
223		n ə		n ə	n ə		n ə	n ə
431		tɕ i ŋ		tɕ i ŋ	ʨ iː		tɕ i ŋ	tɕ i ŋ
447	l ɔ k		l ɔ k	r ɔ k			r ɔ k	r ɔ k
452		r ɛ		r ə	r i	r i	r iː	
462	b a	b a	b a			b a	b a	
442		s i ŋ		s i ŋ	s i ŋ		s i ŋ	s i ŋ
498		n ə		n a	n y	n i ŋ	n y	
507		tɕ uː			tɕ uː	tɕ uː	ʨ uː	tɕ uː
534	tɕʰ u	tɕʰ yː		tsʰ yː	s yː		tɕʰ øː	
578	m ɛi	m ɛ	m ei				m ə	m ai
577	r ɔ ŋ	r ɔ ŋ	l ɔ ŋ				r y ŋ	r ɔ ŋ
588		pʰ y k		pʰ y k	pʰ i k	pʰ i k	pʰ y k	
601	j ɔ t	j eˀ			j eˀ	j eˀ	j eˀ	
608		pʰ y		pʰ a	pʰ u	pʰ ə	pʰ u	
607		w ɛ		w ɛ	w a p	pʰ ɛ	w a t	
307		s			s	s	s	s
624	kʰ a ŋ		kʰ a ŋ		kʰ a ŋ		kʰ a ŋ	kʰ a ŋ
635	h ɔ n			x øː	h ĩː	h yː	h ø n	
648		l ɛ n		l ɛ n	l a n	l ɛ n	l a n	
652		s ə		s ə	s ə		s ə	s ə
661	ɕ i ŋ	tɕ ĩː		ts ɛ̃ː	tɕ ĩː	tɕ ĩː		
670	h e			h a	l uː	l a	h ũ	
673		n yː		n y	n yː	n yː	ɲ yː	
683	ɕ u		ɕ u	ʂ yː	s yː		s yː	
391	tɕʰ a k			tɕʰ ɐ k		tɕʰ a k	tsʰ a k	tɕʰ a k
398	kʰ aˀ			kʰ u	kʰ u		kʰ u	kʰ u
581		r uː			r uː	r uː	r uː	r uː
706	r i		l i		r i	r iː	r iː	
734	h ɛ n		h ɛ n	n ə	n ə	pʰ		
454	ai	ɐː	ai		ɔː	ɔː		
767		a		a	a	a	ə	
781	k ɔu	kʰ øː			kʰ øː	kʰ øː		kʰ ɔi
787	m a	m u	m a				m u	m u
715		pʰ u k		pʰ u k	pʰ u k	pʰ u k	pʰ u k	
801	b a p	b a			b ɔ		b ɔ	b a p
815	l ɛi		l ei	l ɐː			l oː	l oː
286	kʰ j ɛ ŋ		kʰ ɛ ŋ			tɕʰ ɛ ŋ	kʰ ɛ ŋ	kʰ ɛ ŋ
843	j a		j a		j a	j a	j a	
872	n i		n i		n ə		n ə	n i
886		h ĩː		x ĩː	h ĩː	h ĩː	h ĩː	
899	tɕʰ u ɹ		tɕʰ u	tsʰ ĩː	z yː	tɕʰ yː		
144	t aˀ		t a	t u	t u		t u	
251	d ɔ k		d ɔ k	d ɔ k			d ɔ k	d ɔ k
760	ai		ai			ɔː	oː	oː
923	ɕ i ŋ	tɕʰ ɛ̃ː ŋ	ɕ i ŋ		tɕʰ ĩː ŋ	tɕʰ ĩː ŋ		
45	kʰ a		kʰ a		kʰ uː	kʰ uː	kʰ uː	
276		tʰ u ŋ		tʰ u ŋ		tʰ u ŋ	tʰ u ŋ	tʰ u ŋ
955	n u		n ɔu		n u	n u	n uː	
918		m ə			m ə	m ə	m ə	m ə
427		r i ŋ			r i ŋ	r i ŋ	r i ŋ	r i ŋ
987		n iː			n iː	n iː	ɲ i ŋ	ɲ i ŋ
1017	pʰ u s		pʰ u s	pʰ i k	pʰ i k		pʰ i k	
1038		t ɹ ø ŋ			t ɹ ĩ	t ɹ yː ŋ	p ɹ eː	t ɹ eː
1052	tɕʰ e	tɕ ɛ k	tɕʰ e			tɕʰ eˀ	tɕʰ eˀ	
1057		k a		kʰ a	k ɛ		kʰ a	k a
1060	tɕʰ ɛ ɹ	tɕʰ y		tɕʰ y	tɕʰ y	tɕʰ ə		
1078	t a m		t a m	t a n	t u ŋ	t a m		
1098				ts ĩː	tɕ ĩː	tɕ ĩː	ʨ ĩː	tɕ ĩː
1119	tʰ e	tʰ ɛː	tʰ j a		tʰ ɛː	tʰ ɛː		
1129	b i		b u	dʑ y	dʑ y		dʑ i	
1127	j u		j u	j ɔː	j ɔː		j au	
1137	m a		m a		m ə	pʰ	m ə	
1162	dʑ ɛi	dʑ eː		dz eː	dʑ eː		dz eː	
283		tʰ y ŋ		tʰ y ŋ	tʰ y ŋ	tʰ y ŋ	tʰ y ŋ	
1188	kʰ i k			ʈʂʰ iˀ	tɕʰ iˀ	tɕʰ eˀ	kʰ eˀ	
576		tʰ a ŋ			tʰ a ŋ	tʰ a ŋ	tʰ a ŋ	tʰ a ŋ
1197	d a ŋ	d a ŋ	d a ŋ	d a ŋ	d a ŋ			
458	n a ŋ		l a ŋ	l a ŋ	l a ŋ		l a ŋ	
1214	kʰ ɛi				g ə	g ə	g ə	g ə
1215	d u ŋ				dʑ y ŋ	dʑ y ŋ	dʑ y ŋ	dʑ u ŋ
1224	ɕ i k		tɕʰ u k		tɕʰ y k	tɕʰ y k	tɕʰ i k	
1225	p u		p u		p u	p u	p u	
1226	w a s	j ɐ̃	w a s	j ɐ̃			j ɔ̃	
472	ɕ i ŋ		ɕ i ŋ		s i ŋ	s i ŋ		s i ŋ
1259		n y	ɲ ui	n y	n ə		n ə	
1268			ŋ a k	n ɔ	n ɔ	n u k	ɲ u k	
1270	tɕ i ɹ	tɕ ĩˀ	tɕ i l		tɕ ĩˀ	tɕ ĩˀ		
11				ʂ ə		s u	s ə	s u
12				l u ŋ		l u ŋ	l u ŋ	l u ŋ
28	p a		p a			p a		p uː
38	s		ɕ	ɕ			s	
35	t a ŋ		t a ŋ	t a ŋ			t a ŋ	
43				m ø		m ø	m øˀ	m eˀ
64		n y		n a	n y	n y		
85	dʑ a ŋ	dʑ a ŋ		dʑ a ŋ		dʑ a ŋ		
95		n a		n a			ɲ a	ɲ a
94		k u ŋ		g u ŋ			kʰ u ŋ	kʰ u ŋ
96			kʰ i ɕ		kʰ eː	kʰ eː	kʰ eː	
573	w a ŋ		b a ŋ		w a ŋ			p a ŋ
110		tɕʰ a		dʑ ə		tɕʰ a m	tɕʰ a m	
109		pʰ ɔ̃ː		pʰ l ɔ̃ː		pʰ ɔ m	pʰ l ɔ̃ː	
118	l i s		l i ɕ			l eː	l eː	
127	kʰ a s	k a	kʰ a s		kʰ a			
126	k i	tɕ ɛˀ	k i		tɕ i			
128	kʰ u n		kʰ u n			kʰ eː	kʰ eː	
27				g ə	kʰ a	kʰ a ŋ	kʰ a ŋ	
162	l ɔi		l ui		l ɛː		l aː	
174	ɕ a m			s ɔ̃ː	s ũː ŋ		s ũː	
177					b ɛˀ	b ɛˀ	b u	b u
228		j ɔ		j u	w u	w u		
249					pʰ yː	b a	b ə	b u
259			d ɔ ŋ	tʰ y ŋ			tʰ u ŋ	tʰ u ŋ
631	d ɔ ŋ	tʰ y ŋ				r u ŋ	r u ŋ	
279	b ɔ s			b øˀ	b eˀ	b øˀ		
302	b j ɛ ŋ		b ɛ ŋ		pʰ a ŋ		b ɛ ŋ	
312		s ə	ɕ a	s y	dʑ ə			
313			dʑ u ŋ	dz y k	z y k		z y k	
333	kʰ e		kʰ ai		kʰ w a	kʰ a		
374		s ɛ n		ʂ i ŋ	s a n	s a n		
384	tɕ ɔ ŋ	tɕ a ŋ	tɕ ɔ ŋ	dz a				
386	k i	k ə	k i	k yː				
505	ɕ a		ɕ a			tɕʰ uː	ʨʰ uː	
403	g ɔ ŋ		g ɔ ŋ		g u ŋ	g u ŋ		
328		tɕʰ ɛː		tɕʰ aː	tɕʰ ɛː	tɕʰ ɛː		
441	dʑ a ŋ		dʑ a ŋ				ʥ a ŋ	dʑ a ŋ
448		kʰ u		g ɔ	kʰ ə	kʰ ə		
455		k			k	k	g ə	
466					l a ŋ	l a ŋ	l a ŋ	l a ŋ
460				kʰ ə	kʰ	kʰ i	kʰ	
377				j aː	j ɛː	j ɛː	j aː	
495	ɲ i			r ĩː		n i ŋ	ɲ i ŋ	
499		j i ŋ		j y ŋ	j i ŋ		j y ŋ	
509	ts ɔ k			ts ɔ k	tɕ ɔ k	tɕ ɔ k		
539	p i			p u	p i	p i m		
548			n	h ɛ n		h ɛ n		n
475	d a	r uː	d a				r uː	
157	t ɔ m	t u ŋ	t ɔ m	t u ŋ				
148					r ɛˀ	r ɛˀ	r aˀ	r a
156		l a			l ə	l a	l ə	
402		n a m	n a m		n a m	n a m		
686	ts ɔ ŋ		ts ɔ ŋ	ts u ŋ			ts u ŋ	
698					n ə	n ə	ɲ ə	ɲ y
359	h ɔ		h ɔ				n ə	n ə
696		r iː			r i ŋ	r i ŋ	r i ŋ	
742	tɕʰ ɔ p		tɕʰ ɔ p	tsʰ u k			tɕʰ u k	
750	b a	b a	b a			b a		
759					tʰ oː	tʰ oː	tʰ oː	tʰ oː
823	h u k		h u k				l y k	l u k
326		g iː		g iː	g iː	g iː		
833	b r u m		b u ŋ				b u ŋ	b r u m
830		m a		m a	m a	m a		
829		pʰ l u ŋ		pʰ l u ŋ	pʰ l u ŋ	pʰ l u ŋ		
856	r a m				r ũː ŋ	r ũː ŋ	r ũː ŋ	
849		tɕʰ uː		tsʰ uː	tɕʰ uː	tɕʰ uː		
895		n y ŋ		n y ŋ		n y ŋ	n y ŋ	
897				ts ɔː		tɕ ɛː	ʨ aː	tɕ aː
908		pʰ ɐ		pʰ ɐ	pʰ ɔ	b ɔ		
912		h øː			h ĩː	h yː	h ɔː ŋ	
926	kʰ i n		kʰ i n	kʰ i			kʰ i	
953	w u	b yː	w u	b yː				
997	kʰ a			kʰ a		kʰ	kʰ	
480	r i			r iː		r iː	r iː	
1006	b ɹ ɔː		b ɔː			b ɹ oː	b ɹ oː	
1018				x ɛˀ	h eˀ	h eˀ	h eˀ	
65		j ɔ		j ɔ	j ɔ			h o
1070	h a ŋ			h ɔ̃ː	l ũː ŋ	l a ŋ		
1090		tɕʰ ɛ ŋ		ʈʂʰ ai ŋ		tɕʰ ɛ ŋ	kʰ ɛ ŋ	
551	m i		m i		m yː	m yː		
1095		n yː		n yː			n yː	n iː
1120				kʰ aː		kʰ l a ŋ	kʰ l aː	kʰ aː
586					tɕ ĩ ŋ	tɕ ĩ ŋ	z ə	tɕ i
222		l ə		l a	l ə	l a		
1186				n eˀ	n iˀ	n iˀ	ɲ eˀ	
1194	pʰ ɔ k		pʰ ɔ k		pʰ i ŋ		pʰ i ŋ	
1196	tʰ u		tʰ u				tʰ au	tʰ au
672		kʰ ɐ k		kʰ ɐ k			kʰ a k	kʰ a k
1232		kʰ l eˀ		kʰ l ɛˀ	kʰ l eˀ	pʰ l ɛˀ		
1237					m u	m ə	b ə	b ə
1235					k uː	k uː	k uː	k uː
1241	h a		a	a	a			
1262					yː	yː	yː	iː
1269	p a t			b l ɛ t			b l a t	b l a t
1272	p a		b a		b u	b u		
2	ɹ		l u			r yː		
16				d ə			n ə	d ə
17		tɕ ĩː		tɕ ĩː			tɕ ĩː	
29				dʑ ə			dʑ ə	dʑ ɔ
44		tʰ ɔ̃ ŋ		tʰ ɔː		tʰ ə		
97					l i	l a	l ə	
111	pʰ a		pʰ a		pʰ ɔː			
139	d ɔ ŋ		d ɔ ŋ	r u ŋ				
150				f ɔː	f yː	h yː		
626		kʰ			kʰ	kʰ		
614		r u k			r u k	r u k		
197	p i						p y ŋ	p l i ŋ
628		pʰ l ɔ̃ː		pʰ l ɔ̃ː	pʰ l ɔː			
215				w ɔ	w ɔ		j au	
229		kʰ uː	k u l	kʰ uː				
237				s	s u			s ə
236				n ø n	n ɔ m			ɲ ɔ m
314	pʰ a m				pʰ ũː ŋ	pʰ ũː ŋ		
316				m ə	m ə	m ə		
642		t ɛ n					t ɔ	t ɔ
353			pʰ u		pʰ		pʰ yː	
354					h ɔ̃ː	h ɔ̃ː	h ɔ̃ː	
46	m		m ɔː			m		
412		a	ɕ a	a				
413	b ɹ a				b ɹ ɔ	p ɹ ø		
822	m a				m	m u ŋ		
419	ɬ a p				l a p		l a p	
422		r aː			r ɛː	r ɛː		
420		tʰ ɔ n			tʰ ĩː	tʰ yː		
430	w a						h au	h au
428		h y ŋ		x y j	h y ŋ			
105		r ɔ̃ː			n ũː	n ũː		
468	tɕʰ u ɹ		tɕʰ u ɹ		tɕʰ ɔ ɹ			
484			kʰ a	kʰ		kʰ		
