COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
729-4				b ə				
730-4				h aː				
739-4				pʰ l aː				
740-4				b ə				
741-4				kʰ ɔ k				
744-4				a				
743-4				ʐ ɛ n				
746-4				pʰ u ŋ				
748-4				tʰ ə				
747-4				kʰ yː				
749-4				kʰ a n				
751-4				tʰ ɐ̃ː				
762-4				n a n				
764-4				ʐ ɛ n				
765-4				dʑ i				
788-4				h a				
615-4				l ɐ k				
803-4				ʂ yː				
802-4				ɲ ɐ k				
808-4				b a				
809-4				ts i				
819-4				d y k				
821-4				s a				
820-4				b ɐ				
828-4				ʂ ɐ k				
827-4				b yː				
835-4				n ɐː				
308-4				r yː				
844-4				ʐ ə				
848-4				n ə				
705-4				h uː				
613-4				a				
649-4				ʐ ɛ k				
876-4				ʈʂʰ ɐ̃ː				
878-4				j u ŋ				
889-4				ʐ ɔ̃ː				
898-4				n y k				
902-4				ʐ ɔ ŋ				
910-4				ɛ̃ˀ n				
916-4				r aː				
919-4				r aː				
922-4				ʂ i k				
930-4				ʈʂʰ ɔ̃ː				
933-4				tʰ aː				
939-4				r ɛ k				
947-4				j a n				
948-4				n u				
963-4				ʐ uː				
967-4				tɕ y k				
969-4				ʂ				
970-4				tʰ u k				
972-4				n ə				
731-4				n yː				
973-4				dʑ i ŋ				
974-4				n ɐ				
979-4				tɕ a n				
182-4				kʰ yː				
993-4				n y				
994-4				ɲ yː				
1001-4				ʂ ɐ				
1002-4				d u				
1005-4				tɕ y				
1009-4				kʰ ɔː				
1022-4				ʂ				
1021-4				ɲ u k				
1043-4				ɲ u ŋ				
1049-4				tʰ aː				
1065-4				ʈʂʰ ɛ̃ː				
1068-4				j ɔː				
1077-4				l y ŋ				
1081-4				r ɔ̃ː				
1084-4				ʐ i ŋ				
1092-4				n ə				
1091-4				tɕ ə				
1096-4				n ə				
1097-4				kʰ yː				
1102-4				n aː				
1104-4				tʰ ɛ				
1108-4				tɕʰ ɐ k				
552-4				dʑ uː				
1111-4				b l ɐ				
1116-4				ʂ ɐ̃ː				
722-4				kʰ ɔː				
1141-4				j ɔ̃ː				
1147-4				b ə				
1146-4				ʐ ɔː				
1150-4				ʐ a ŋ				
1151-4				ɛ̃ˀ n				
1158-4				s ɐ k				
1159-4				pʰ ɔ̃ː				
1164-4				tʰ ə				
1163-4				h uː				
1167-4				ʂ a ŋ				
1171-4				h aː				
1177-4				ʐ y				
1187-4				kʰ ɐː				
1189-4				n i k				
52-4				kʰ uː				
1195-4				ʐ ə				
1203-4				tʰ y k				
1211-4				j ɔ				
329-4				r iː				
1217-4				n ə				
72-4				kʰ uː				
1218-4				tsʰ i k				
1222-4				tsʰ ɔ̃ː				
1229-4				tɕ ɐ ŋ				
1238-4				d ɔ̃ː ŋ				
1249-4				n ə				
1252-4				j uː				
1254-4				n y				
1253-4				ʂ ɔ n				
1257-4				tʰ ɔ̃ː				
1263-4				dʑ ə				
1266-4				tɕ ɐ k				
584-4				tʰ u ŋ				
7-4				j aː				
1191-4				l a ŋ				
13-4				tsʰ ɐː				
18-4				dʑ i				
33-4				n y				
81-4				ʂ a ŋ				
89-4				tʰ ɐ̃ː ŋ				
90-4				ʐ ɐˀ				
104-4				n ə				
123-4				ɖʐ ə				
122-4				kʰ ɔ̃ː				
121-4				m a				
159-4				ʂ ə				
161-4				dz ə				
170-4				ʈʂʰ ɛ t				
186-4				dʑ a				
191-4				z ə				
211-4				b a				
210-4				kʰ y				
217-4				k a				
221-4				n yː				
233-4				d u				
246-4				t yː				
252-4				tɕ a n				
253-4				h a n				
261-4				kʰ y				
262-4				yː				
281-4				ts ɛ k				
287-4				l i ŋ				
288-4				h uː				
292-4				pʰ i				
297-4				kʰ ɔ k				
311-4				pʰ ɐː				
332-4				kʰ aː				
342-4				y k				
358-4				ɲ u ŋ				
366-4				kʰ ə				
378-4				ɖʐ ɔ̃ː				
382-4				m aː				
392-4				tɕʰ ɔ k				
397-4				b ɔː				
437-4				ʂ ɛ				
444-4				pʰ l ɐ k				
465-4				dʑ i				
471-4				n ɔ ŋ				
481-4				tɕʰ a				
500-4				m i ŋ				
525-4				dz ə				
542-4				tɕʰ ɔ ŋ				
625-4				r u ŋ				
638-4				n u				
640-4				tɕʰ ɛ̃ː				
656-4				z ə				
657-4				d u ŋ				
659-4				d ɐː				
711-4				tsʰ ɛː				
745-4				n ə				
818-4				tʰ ɛ k				
839-4				tɕʰ ɐ				
841-4				ɲ a				
894-4				b ɐː				
932-4				ʂ				
1-5					g uː			
5-5					n a			
4-5					tʰ ɛ k			
6-5					n a ŋ			
15-5					dʑ i			
55-5					l ɔ			
56-5					a			
60-5					s ɛː			
61-5					kʰ y ŋ			
80-5					dʑ ɔ k			
87-5					tɕʰ a			
86-5					pʰ l u			
92-5					pʰ l uː			
102-5					m ɔ			
106-5					pʰ u k			
108-5					d a			
107-5					tʰ l ɔ			
112-5					pʰ a m			
115-5					s			
114-5					tʰ u ŋ			
120-5					d u			
124-5					a			
125-5					tʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					m ə			
134-5					kʰ a k			
137-5					a			
138-5					d ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ ũː			
147-5					h ɛː			
149-5					m i k			
153-5					s			
152-5					kʰ a n			
158-5					k i k			
163-5					l i			
164-5					n yː			
167-5					pʰ a ŋ			
171-5					n y ŋ			
172-5					b y k			
173-5					tʰ ĩː			
183-5					r ɛː			
185-5					m uː			
188-5					kʰ a			
189-5					tɕ i ŋ			
193-5					h ɛ			
196-5					m ɔ̃ː			
199-5					tɕʰ ɛː			
200-5					kʰ a n			
201-5					tɕʰ i			
202-5					kʰ a			
203-5					tʰ u ŋ			
204-5					b yː			
206-5					n a m			
117-5					b yː			
146-5					tɕʰ a			
219-5					pʰ			
218-5					tɕʰ ɛː			
224-5					m u ŋ			
240-5					tɕʰ a k			
244-5					j ɛ			
255-5					n ɛ			
260-5					b eˀ			
263-5					r uː			
269-5					dʑ ɛ k			
271-5					tʰ a k			
209-5					tɕʰ a			
277-5					m a			
278-5					b u ŋ			
135-5					d ə			
284-5					m yː			
797-5					a			
290-5					n i			
289-5					tɕ i k			
296-5					n ɔ			
310-5					s			
319-5					iː			
325-5					r ɛ			
327-5					tʰ ɛː			
331-5					k uː			
337-5					b a n			
338-5					l i ŋ			
339-5					ɔ̃ː			
350-5					kʰ			
349-5					tʰ y ŋ			
357-5					tɕʰ u			
355-5					a			
363-5					m ə			
361-5					tʰ uː			
365-5					s a ŋ			
364-5					dʑ ɛ ʔ			
375-5					r u k			
379-5					s ɛ ʔ			
380-5					kʰ a			
396-5					j uː			
400-5					m uː			
405-5					d a ŋ			
404-5					s ũ m			
409-5					r ɛ k			
410-5					i k			
415-5					b ɔ			
416-5					b a			
101-5					n u			
37-5					kʰ uː			
424-5					h ɛː			
434-5					tɕʰ ɛ m			
445-5					tʰ			
446-5					s iː			
451-5					t u			
457-5					n a m			
456-5					b l uː			
464-5					pʰ i ŋ			
473-5					tɕʰ iː			
474-5					ɔ m			
479-5					s ɛ ŋ			
489-5					j ɔ			
490-5					h ɔ̃ː			
494-5					s ə			
503-5					g ə			
502-5					z a ŋ			
235-5					l y ŋ			
519-5					l iː			
523-5					u k			
527-5					tɕʰ ɛ ŋ			
538-5					s			
544-5					j a m			
850-5					a			
554-5					dʑ ə			
553-5					r i ŋ			
558-5					kʰ ũː ŋ			
561-5					s a			
562-5					tʰ ɔ			
564-5					j ɛː			
567-5					m u			
570-5					pʰ yː			
575-5					ɔː			
582-5					l a			
585-5					j			
589-5					kʰ ɔ m			
593-5					d ɛ n			
594-5					l a ŋ			
595-5					tʰ ĩː			
596-5					n u			
598-5					z u			
599-5					d ĩː			
602-5					z ɛː			
603-5					l a p			
606-5					s ɔ			
605-5					b ɔ			
620-5					l ɔ			
637-5					pʰ a k			
639-5					dʑ uː			
645-5					kʰ ɔ			
646-5					r ɛ ŋ			
168-5					h ɛ k			
658-5					h a ŋ			
665-5					pʰ uː			
668-5					h uː			
677-5					tʰ a ŋ			
75-5					k u ŋ			
678-5					s uː			
682-5					m ɛ n			
493-5					z yː			
693-5					s ə			
694-5					m			
702-5					tɕ ɔ m			
704-5					m uː			
176-5					l uː			
709-5					s			
710-5					tʰ eˀ p			
714-5					m a p			
718-5					kʰ			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕ i ŋ			
726-5					z ɛ ŋ			
729-5					b			
730-5					r ɛː			
739-5					pʰ l iː			
740-5					b ə			
741-5					kʰ ɔ k			
744-5					a			
743-5					h ɛ n			
746-5					pʰ u ŋ			
748-5					tʰ ɛ k			
747-5					kʰ yː			
749-5					kʰ ɛ n			
751-5					t ɔ̃ː			
762-5					m ɛ n			
764-5					h ɛ n			
765-5					dʑ i			
788-5					l y ŋ			
615-5					l a k			
803-5					s u			
802-5					w a k			
808-5					b a			
809-5					tɕ i			
819-5					d y k			
821-5					s ə			
820-5					b ɔ			
828-5					s a k			
827-5					tʰ yː			
835-5					n ɔ			
308-5					r yː			
844-5					z i			
848-5					m ə			
705-5					l uː			
613-5					ə			
649-5					h ɛ k			
876-5					tɕ ɔ̃ː			
878-5					j u ŋ			
889-5					h ũː ŋ			
898-5					n y k			
902-5					h ũː ŋ			
910-5					a n			
916-5					l iː			
919-5					r ɛː			
922-5					s i k			
930-5					tɕʰ ɔ̃ː			
933-5					k ɛː			
939-5					r ɛ k			
947-5					j ɛ n			
948-5					n u			
963-5					z uː			
967-5					tɕʰ y k			
969-5					s			
970-5					k u k			
972-5					n ə			
731-5					m yː			
973-5					dʑ i ŋ			
974-5					n ɛ			
979-5					tɕ ɔ̃ː n			
182-5					kʰ yː			
993-5					n y			
994-5					j yː			
1001-5					s ɔ			
1002-5					d u			
1005-5					tɕʰ yː			
1009-5					kʰ uː			
1022-5					s ə			
1021-5					w u k			
1043-5					j u ŋ			
1049-5					t ɔ			
1065-5					tɕʰ ĩː			
1068-5					j uː			
1077-5					l y ŋ			
1081-5					r ũː ŋ			
1084-5					h i ŋ			
1092-5					m ə			
1091-5					tɕʰ iː			
1096-5					n ə			
1097-5					g yː			
1102-5					n ɛː			
1104-5					tʰ ɛ ŋ			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b l ɔ			
1116-5					s ɔ̃ː			
722-5					kʰ uː			
1141-5					j ũ ŋ			
1147-5					b ə			
1146-5					z ɔ			
1150-5					h a ŋ			
1151-5					u m			
1158-5					kʰ a k			
1159-5					pʰ e			
1164-5					tʰ			
1163-5					l uː			
1167-5					s a ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ ɔ̃ː			
1189-5					n i k			
52-5					kʰ uː			
1195-5					z iː			
1203-5					tʰ y k			
1211-5					j ɔ			
329-5					r ɔ			
1217-5					m ə			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ eː			
1229-5					dʑ ɔ ŋ			
1238-5					d ũː ŋ			
1249-5					n iː			
1252-5					j uː			
1254-5					n ə			
1253-5					s ũ m			
1257-5					k y			
1263-5					dʑ ə			
1266-5					dʑ a k			
584-5					t u ŋ			
7-5					j ɛː			
1191-5					l a ŋ			
13-5					tɕʰ uː			
33-5					n ə			
74-5					tʰ ɛ ŋ			
81-5					s a ŋ			
83-5					m i k			
89-5					tʰ ɔˀ ŋ			
90-5					z ɔˀ			
104-5					m ə			
154-5					tɕʰ ũ			
159-5					s			
161-5					kʰ iː			
170-5					dʑ ɛ k			
91-5					a			
181-5					n uː			
186-5					dʑ ə			
191-5					z ə			
211-5					m a			
210-5					kʰ ɔ̃ː			
217-5					k uː			
221-5					n yː			
233-5					d u			
246-5					t yː			
252-5					tɕ a n			
253-5					r a m			
261-5					kʰ y			
262-5					eː			
281-5					tɕ ɛ k			
287-5					l i			
288-5					l uː			
297-5					kʰ ɔ			
311-5					k iː			
332-5					kʰ uː			
342-5					ɔ			
358-5					j u ŋ			
366-5					k ə			
382-5					m iː			
392-5					dʑ ɔ k			
397-5					b ɔː			
437-5					h ɔ			
444-5					pʰ l a k			
465-5					tɕʰ i			
471-5					m a ŋ			
477-5					d			
478-5					r uː			
481-5					dʑ a p			
483-5					z a n			
500-5					m i ŋ			
511-5					kʰ			
525-5					tɕ iː			
542-5					dʑ ũː ŋ			
625-5					r u ŋ			
638-5					n u			
640-5					tɕʰ ĩː			
656-5					z y			
657-5					d u ŋ			
659-5					t uː			
711-5					tɕʰ ɔː			
745-5					n ə			
818-5					tʰ ɛ k			
825-5					tʰ ə			
839-5					tɕʰ ɔ			
841-5					w a			
894-5					b yː			
1-6						g uː		
5-6						n a		
4-6						tʰ ɛ k		
6-6						n a ŋ		
15-6						dʑ i		
55-6						l ɔ		
56-6						a		
60-6						s oː		
61-6						kʰ y ŋ		
80-6						dʑ ɔ k		
87-6						tɕʰ a		
86-6						pʰ l u		
92-6						pʰ l oː		
102-6						m		
106-6						pʰ u k		
108-6						d ə		
107-6						pʰ l a		
112-6						pʰ ɔ m		
115-6						s		
114-6						t u ŋ		
120-6						d u		
124-6						a		
125-6						tʰ ɔ k		
132-6						s ə		
131-6						r i ŋ		
136-6						pʰ ə		
134-6						kʰ a k		
137-6						a		
138-6						d ɔ k		
140-6						h uː		
143-6						tɕʰ a k		
145-6						tɕʰ ũː		
147-6						h ɛː		
149-6						m i k		
153-6						s		
152-6						pʰ a n		
158-6						k i k		
163-6						r i		
164-6						n yː		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						b y k		
173-6						tʰ yː		
183-6						r ɛː		
185-6						m		
188-6						kʰ i n		
189-6						tɕ i ŋ		
193-6						h ɛ		
196-6						m ɔ̃ː		
199-6						tɕʰ ɛː		
200-6						kʰ a n		
201-6						tɕʰ i		
202-6						kʰ		
203-6						tʰ u ŋ		
204-6						b yː		
206-6						n a m		
117-6						b yː		
146-6						tɕʰ eˀ		
219-6						p		
218-6						tɕʰ ɛː		
224-6						m ũː		
240-6						tɕʰ a k		
244-6						j a		
255-6						n ɔ		
260-6						b ɔː		
263-6						r ɔː		
269-6						dʑ ɛ k		
271-6						tʰ a k		
209-6						tɕʰ eˀ		
277-6						m a		
278-6						b u ŋ		
135-6						d ə		
284-6						m yː		
797-6						a		
290-6						l i ŋ		
289-6						tɕ i k		
296-6						n iː		
310-6						s		
319-6						ɔː		
325-6						r ɛ		
327-6						tʰ ɛː		
331-6						k ɔː		
337-6						b a n		
338-6						l i ŋ		
339-6						ɔ̃ː		
350-6						kʰ		
349-6						tʰ y ŋ		
357-6						tɕʰ u		
355-6						a		
363-6						m a		
361-6						tʰ oː		
365-6						s a ɹ		
364-6						dʑ ɛ ʔ		
375-6						r u k		
379-6						s ɛ t		
380-6						kʰ a		
396-6						j ɔː		
400-6						m uː		
405-6						d a ŋ		
404-6						s ɔ m		
409-6						r ɛ k		
410-6						i k		
415-6						b ɔː		
416-6						b a		
101-6						n u ŋ		
37-6						kʰ uː		
424-6						pʰ ɛː		
434-6						tɕʰ a n		
445-6						p		
446-6						s oː		
451-6						t u		
457-6						n a m		
456-6						b l uː		
464-6						pʰ i ŋ		
473-6						tɕʰ iː		
474-6						a m		
479-6						s ɛ ŋ		
489-6						j ɔ		
490-6						h ɔ̃ː		
494-6						s ə		
503-6						g ə		
502-6						z a ŋ		
235-6						l y ŋ		
519-6						l oː		
523-6						u k		
527-6						tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						a		
554-6						dʑ ə		
553-6						r i ŋ		
558-6						kʰ ũː ŋ		
561-6						s a		
562-6						p ɔ		
564-6						j ɛː		
567-6						m ɔ		
570-6						pʰ yː		
575-6						ɔː		
582-6						l a		
585-6						j		
589-6						kʰ ɔ m		
593-6						d a n		
594-6						l i n		
595-6						tʰ yː		
596-6						n u		
598-6						z u		
599-6						d yː		
602-6						z ɛː		
603-6						l a p		
606-6						s ɔ		
605-6						b ɔ		
620-6						l oː		
637-6						pʰ a k		
639-6						dʑ oː		
645-6						g yː		
646-6						r ɛ ŋ		
168-6						h ɛ k		
658-6						h a ŋ		
665-6						pʰ uː		
668-6						h uː		
677-6						t a ŋ		
75-6						k u ŋ		
678-6						s oː		
682-6						m a n		
493-6						z yː		
693-6						s ə		
694-6						m		
702-6						tɕ ɔ m		
704-6						m uː		
176-6						l oː		
709-6						s		
710-6						t ɔ p		
714-6						m ɛ		
718-6						kʰ		
719-6						tɕʰ ũː ŋ		
22-6						m yː		
723-6						tɕ i ŋ		
726-6						dʑ ɛ ŋ		
729-6						b		
730-6						r ɛː		
739-6						pʰ l oː		
740-6						b ə		
741-6						kʰ ɔ k		
744-6						a		
743-6						pʰ a n		
746-6						pʰ u ŋ		
748-6						tʰ ə		
747-6						kʰ yː		
749-6						kʰ a n		
751-6						t ɔ̃ː		
762-6						m a n		
764-6						h a n		
765-6						dʑ i		
788-6						l a m		
615-6						l a k		
803-6						s u		
802-6						j a k		
808-6						b a		
809-6						tɕ i		
819-6						d y k		
821-6						z ə		
820-6						b ɔ		
828-6						s a k		
827-6						p yː		
835-6						n ɔː		
308-6						r yː		
844-6						z i		
848-6						m ə		
705-6						l oː		
613-6						ə		
649-6						h ɛ k		
876-6						tɕ ɔ̃ː		
878-6						j u ŋ		
889-6						h ũː		
898-6						n y k		
902-6						h u ŋ		
910-6						a n		
916-6						r oː		
919-6						r ɛː		
922-6						s i k		
930-6						tɕʰ ɔ		
933-6						dʑ ɔ		
939-6						r ɛ k		
947-6						j a n		
948-6						n u ŋ		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s		
970-6						k u k		
972-6						n ə		
731-6						m yː		
973-6						dʑ i ŋ		
974-6						n ɔ		
979-6						tɕʰ a n		
182-6						kʰ yː		
993-6						n a		
994-6						j yː		
1001-6						s ɔ		
1002-6						d u		
1005-6						tɕʰ yː		
1009-6						kʰ oː		
1022-6						s oː		
1021-6						u k		
1043-6						j u ŋ		
1049-6						t ɛː		
1065-6						tɕʰ ĩː		
1068-6						j ɔː		
1077-6						l y ŋ		
1081-6						r ũː ŋ		
1084-6						h i ŋ		
1092-6						m ə		
1091-6						tɕʰ iː		
1096-6						n ə		
1097-6						g yː		
1102-6						n ɛː		
1104-6						tʰ yː		
1108-6						tɕʰ a k		
552-6						dʑ uː		
1111-6						b l a		
1116-6						s ɔ̃ː		
722-6						kʰ ɔː		
1141-6						j ɔ ŋ		
1147-6						b ə		
1146-6						z ɔ		
1150-6						h a ŋ		
1151-6						u m		
1158-6						h a k		
1159-6						pʰ ũː		
1164-6						tʰ		
1163-6						r oː		
1167-6						s a ŋ		
1171-6						l ɛː		
1177-6						z yː		
1187-6						kʰ ɔ		
1189-6						n i k		
52-6						kʰ uː		
1195-6						z iː		
1203-6						tʰ y k		
1211-6						j ɔ		
329-6						r ɔː		
1217-6						m a		
72-6						kʰ uː		
1218-6						tɕʰ i k		
1222-6						tɕʰ ĩː ŋ		
1229-6						dʑ a ŋ		
1238-6						d ũː ŋ		
1249-6						n iː		
1252-6						j uː		
1254-6						n a		
1253-6						s ɔ m		
1257-6						k ɔ		
1263-6						dʑ ə		
1266-6						dʑ a k		
584-6						t u ŋ		
13-6						tɕʰ uː		
18-6						dʑ i		
33-6						n a		
74-6						t ɔ		
81-6						s a ŋ		
83-6						m i k		
89-6						tʰ ɔ ŋ		
90-6						z oː		
104-6						m ə		
123-6						tɕʰ i		
122-6						b ũː		
121-6						m a		
154-6						tɕʰ ɔ		
159-6						s		
170-6						dʑ ɛ k		
91-6						a		
181-6						n uː		
186-6						dʑ ə		
211-6						b a		
210-6						kʰ ɔ̃ː		
217-6						k a		
221-6						n yː		
233-6						d u		
246-6						t yː		
252-6						tɕ ɛ n		
253-6						r a ŋ		
281-6						tɕ ɛ k		
287-6						l u ŋ		
288-6						l uː		
292-6						b i		
311-6						k iː		
342-6						y		
358-6						j u ŋ		
366-6						k ə		
378-6						tɕʰ ũː m		
382-6						m iː		
392-6						dʑ ɔ k		
397-6						b ɔː		
437-6						h ɔˀ		
444-6						pʰ l a k		
465-6						tɕʰ i		
477-6						d		
478-6						r oː		
481-6						dʑ a p		
483-6						z a n		
500-6						m i ŋ		
511-6						kʰ		
542-6						dʑ ɔ ŋ		
625-6						r u ŋ		
638-6						n u ŋ		
640-6						tɕʰ ĩː		
656-6						z ə		
657-6						d u ŋ		
659-6						p oː		
711-6						tɕʰ oː		
745-6						n a		
818-6						tʰ ɛ k		
825-6						tʰ ə		
839-6						tɕʰ ɔ		
841-6						j ɔː		
894-6						b ɹ ɔː		
932-6						s		
1-7							g uː	
5-7							n a	
4-7							tʰ a k	
6-7							n a ŋ	
15-7							dʑ i	
55-7							l ɔ	
56-7							a	
60-7							s aː	
61-7							kʰ y ŋ	
80-7							dʑ ɔ k	
87-7							dʑ a	
86-7							pʰ l u	
92-7							pʰ l ũ	
102-7							m a	
106-7							pʰ u k	
108-7							d ə	
107-7							pʰ l ɔ	
112-7							pʰ a m	
115-7							s	
114-7							t u ŋ	
120-7							d u	
124-7							a	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r i ŋ	
136-7							m ə	
134-7							kʰ a k	
137-7							a	
138-7							d ɔ k	
140-7							h w uː	
143-7							ʨʰ a k	
145-7							ʨʰ ũː	
147-7							h aː	
149-7							m i t	
153-7							s	
152-7							kʰ a n	
158-7							k i t	
163-7							r i	
164-7							ɲ yː	
167-7							pʰ a ŋ	
171-7							ɲ y ŋ	
172-7							b y k	
173-7							t øˀ	
183-7							r aː	
185-7							m ə	
188-7							g ə	
189-7							ʨ i n	
193-7							h a	
196-7							m ɔ̃ː	
199-7							ʨ aː	
200-7							kʰ a n	
201-7							kʰ i	
202-7							kʰ	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							ɲ a m	
117-7							b yː	
146-7							kʰ eˀ	
219-7							l ts	
218-7							dʑ aː	
224-7							m ɔ̃ː	
240-7							ʨʰ a k	
244-7							j ɔ	
255-7							n ã	
260-7							b aˀ	
263-7							r aˀ	
269-7							dʑ l ɛ k	
271-7							tʰ a k	
209-7							kʰ eˀ	
277-7							m ə	
278-7							b u ŋ	
135-7							d ə	
284-7							m yː	
797-7							a	
290-7							l i ŋ	
289-7							dʑ i t	
296-7							n ə	
310-7							s ə	
319-7							i	
325-7							r a	
327-7							tʰ aː	
331-7							g aː	
337-7							b l a n	
338-7							i ŋ	
339-7							ɛ̃ˀ	
350-7							kʰ ə	
349-7							tʰ y ŋ	
357-7							ʨ u	
355-7							a	
363-7							b a	
361-7							tʰ øˀ	
365-7							s a l	
364-7							dʑ a t	
375-7							r u k	
379-7							s a t	
380-7							kʰ ə	
396-7							j au	
400-7							m uː	
405-7							d a ŋ	
404-7							s ɔ m	
409-7							r l ɛ k	
410-7							l i k	
415-7							b aˀ	
416-7							b a	
101-7							ɲ u	
37-7							kʰ uː	
424-7							pʰ aː	
434-7							ʨ a n	
445-7							p	
446-7							s ə	
451-7							t u	
457-7							n a m	
456-7							b l uː	
464-7							pʰ l i ŋ	
473-7							ʨ i	
474-7							ɛ̃ˀ m	
479-7							s a n	
489-7							j ɔ	
490-7							h ɔ̃ː	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l y ŋ	
519-7							l ũ	
523-7							ɛ̃ˀ k	
527-7							l ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							dʑ ə	
553-7							r i n	
558-7							kʰ ũː ŋ	
561-7							s a	
562-7							p ɔ	
564-7							j aː	
567-7							m ɔ̃ː	
570-7							pʰ yː	
575-7							ɔ̃	
582-7							l a	
585-7							ɛ̃ˀ	
589-7							kʰ ɔ m	
593-7							d a n	
594-7							l ə	
595-7							tʰ øˀ	
596-7							ɲ u	
598-7							z u	
599-7							d ɛ̃ː	
602-7							z aː	
603-7							r a p	
606-7							s u	
605-7							b ɔ	
620-7							l a	
637-7							pʰ a k	
639-7							dʑ au	
645-7							kʰ yː	
646-7							r ɛ ŋ	
168-7							h l ɛ k	
658-7							h a n	
665-7							pʰ uː	
668-7							h uː	
677-7							t a ŋ	
75-7							k u ŋ	
678-7							s uː	
682-7							m a n	
493-7							z yː	
693-7							s ə	
694-7							m ə	
702-7							ʨ ɔ m	
704-7							m uː	
176-7							l uː	
709-7							s w	
710-7							t ɔ p	
714-7							m l a	
718-7							kʰ	
719-7							ʨ ũː ŋ	
22-7							m yː	
723-7							ʨ i ŋ	
726-7							dʑ a ŋ	
729-7							b u	
730-7							r aː	
739-7							pʰ l ũ	
740-7							b ə	
741-7							kʰ ɔ k	
744-7							a	
743-7							h a n	
746-7							pʰ u ŋ	
748-7							d ə	
747-7							kʰ yː	
749-7							kʰ a n	
751-7							t ɔ̃ː	
762-7							m a n	
764-7							h a n	
765-7							dʑ i	
788-7							l ə	
615-7							l a k	
803-7							s u	
802-7							j a k	
808-7							b a	
809-7							ʨ i	
819-7							d y k	
821-7							s ə	
820-7							b ɔ	
828-7							s a k	
827-7							p yː	
835-7							n ũ	
308-7							r yː	
844-7							z i	
848-7							m ə	
705-7							l uː	
613-7							ə	
649-7							h l ɛ k	
876-7							ʨ ɔ̃ː	
878-7							j u ŋ	
889-7							h ũː	
898-7							n y k	
902-7							h ũ ŋ	
910-7							a n	
916-7							l i	
919-7							r aː	
922-7							s i t	
930-7							ʨ au	
933-7							g aː	
939-7							r l ɛ k	
947-7							j a n	
948-7							n u	
963-7							z uː	
967-7							ʨʰ y k	
969-7							s	
970-7							k u k	
972-7							n ə	
731-7							m yː	
973-7							dʑ i ŋ	
974-7							n ã	
979-7							dʑ a n	
182-7							kʰ yː	
993-7							n ə	
994-7							j yː	
1001-7							s ɔ	
1002-7							d u	
1005-7							ʨ yː	
1009-7							kʰ aː	
1022-7							s	
1021-7							u k	
1043-7							j u ŋ	
1049-7							t ã	
1065-7							kʰ ɛ̃ː	
1068-7							j au	
1077-7							r y ŋ	
1081-7							r ɔ ŋ	
1084-7							h i ŋ	
1092-7							m ə	
1091-7							ʨ i	
1096-7							n ə	
1097-7							g yː	
1102-7							ɲ aː	
1104-7							tʰ ɛ	
1108-7							ʨʰ a k	
552-7							dʑ uː	
1111-7							b l ɔ	
1116-7							s ɔ̃ː	
722-7							kʰ aː	
1141-7							j ũː	
1147-7							b ə	
1146-7							z au	
1150-7							h l a ŋ	
1151-7							ɛ̃ˀ m	
1158-7							h a k	
1159-7							pʰ ũ	
1164-7							tʰ ə	
1163-7							r uː	
1167-7							s a ŋ	
1171-7							l aː	
1177-7							z yː	
1187-7							kʰ ɔ̃ː	
1189-7							ɲ i t	
52-7							kʰ uː	
1195-7							z i	
1203-7							tʰ y k	
1211-7							j au	
329-7							r aˀ	
1217-7							m ə	
72-7							kʰ uː	
1218-7							tsʰ i k	
1222-7							ʨ ɛ̃ː	
1229-7							dʑ a ŋ	
1238-7							d ɔ ŋ	
1249-7							m i	
1252-7							j uː	
1254-7							n ə	
1253-7							s ɔ m	
1257-7							k ɔ	
1263-7							dʑ ə	
1266-7							dʑ a k	
584-7							t u ŋ	
7-7							j eː	
1191-7							l a ŋ	
13-7							ʨʰ uː	
18-7							dʑ i	
33-7							n y	
74-7							d ɛ	
81-7							s a n	
83-7							m i t	
89-7							tʰ ɔ ŋ	
90-7							z ɔˀ	
104-7							m ə	
123-7							ʨʰ ə	
122-7							kʰ ã	
121-7							m ə	
154-7							ts ɔ	
159-7							s	
161-7							kʰ i	
170-7							dʑ a k	
91-7							a	
181-7							n uː	
186-7							dʑ ə	
191-7							z ə	
211-7							b a	
210-7							kʰ ɔ̃ː	
217-7							b a	
221-7							n yː	
233-7							d u	
246-7							t yː	
252-7							ts a n	
253-7							r a m	
261-7							b ə	
262-7							yː	
281-7							ʨ a k	
287-7							l ə	
288-7							l uː	
292-7							tʰ ã	
