COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1759-16																h ə k
805-16																g u ŋ
756-16																h ei̯
1201-16																m ɛ ɲ
2042-16																ʔ a
1968-16																t a ʔ
2000-16																v ɔ ŋ
17-16																v ɔ t
4-16																b o ʔ
788-16																t a
1219-16																h ei̯
141-16																ʔ a ŋ
541-16																p r ɛː
1687-16																h ei̯
123-16																b o ʔ
1652-16																b o ʔ
576-16																ŋ ɔ ŋ
1738-16																t a
442-16																h ei̯
368-16																t a t
1778-16																b əː t
957-16																n ɔ
1704-16																ʔ ui̯
304-16																j a
1796-16																v ɔ ŋ
720-16																t a h
287-16																g u ŋ
321-16																g u h
206-16																t o ʔ
1950-16																ʔ a
665-16																b o ʔ
703-16																n ɔ n
1290-16																m ɛ ɲ
1391-16																g u ŋ
269-16																g u ŋ
855-16																b a n
2078-16																s ɨ
2213-16																m ɛ ɲ
1858-16																s a
1151-16																g u ŋ
737-16																p r n
340-16																ʔ a
1111-16																s ɨ
485-16																ŋ ɔ ŋ
1356-16																m ɛ ɲ
1063-16																t a
648-16																b o ŋ
223-16																g u n
1248-16																b o ʔ
1509-16																t o ŋ
2130-16																s ɨ
1-16																ʔ a
386-16																b ou̯ ʔ
1411-16																ʔ a
1027-16																g u h
2077-16																m ɛ
1459-16																g u ŋ
1323-16																b o ʔ
