COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
703-13													n ɛ ʔ			
1290-13													p ɛ			
1391-13													k p t			
269-13													g p ɛ			
855-13													p a n			
2078-13													s ɛ			
2213-13													p ɛ			
1858-13													s a			
1151-13													g j a			
737-13													p ɛ t			
340-13													s ɨ			
1111-13													s ɛ			
485-13													k ɛ			
1356-13													p ɛ ɛ			
1093-13													ɨ o k			
1063-13													ɛ ɛ p			
223-13													g ɛ n			
1248-13													ɛ			
1509-13													ɛ ɨ n			
504-13													p ɛ ɛ			
2130-13													s ɛ			
1-13													ʔ ɛ			
386-13													ɛ ʔ			
1411-13													ʔ			
1027-13													p a ʔ			
2077-13													a			
1459-13													g ɛ ɛ			
1323-13													ɛ			
1538-13													r j a ɛ			
975-13													ɨ a ɛ			
940-13													k ɨ l			
1476-13													ʔ a ɛ			
1923-13													n ɨ			
105-13													ɛ ɨ k			
1431-13													ʔ ɨ			
1814-13													ɛ			
1183-13													n ɨ n			
1890-13													s a			
1721-13													ə ɔ l			
1617-13													k l ʔ			
1564-13													ɛ ɔ ʔ			
1028-13													ʔ a			
2111-13													ɨ ɨ			
1563-13													s a			
1597-13													s ɔ			
1859-14														ŋ ə		
175-14														ə a		
241-14														ʔ ə t		
2163-14														kʰ ə ə		
2181-14														dʱ a ə		
2060-14														ʔ ə ə		
410-14														ə ə		
1841-14														ə ə		
2017-14														ə ai̯		
1004-14														oː		
614-14														ə o ai̯		
686-14														ə ə ə		
88-14														ə ə ʔ		
872-14														dʱ ə ŋ		
1891-14														ə oː		
68-14														ə ə		
631-14														ə ə ə		
594-14														ə oː		
1759-14														ə a ai̯		
805-14														ə ə ə		
756-14														ə ə ə		
1201-14														ə a ʔ		
2042-14														ʔ ə		
1968-14														ə a ʔ		
2000-14														oː ŋ		
17-14														eː ʔ		
4-14														ə ə		
788-14														ə ə		
1219-14														ə ə ə		
141-14														ʔ oː ŋ		
541-14														ə ə a ŋ		
1687-14														ə ə ə		
123-14														oː ə		
1652-14														ə ə ə		
576-14														ŋ ə		
1738-14														ə a ə		
442-14														ə ə ə		
368-14														ə ai̯ a ŋ		
1778-14														ə ə ʔ		
957-14														dʱ a ai̯		
1704-14														ʔ ə t		
304-14														ə ə ə		
1796-14														ə ə ŋ		
720-14														d ə ə		
287-14														ə a ə		
321-14														g ə ə		
206-14														ə o ʔ		
1950-14														ʔ m eː		
665-14														ə dʱ		
703-14														dʱ o ʔ		
1290-14														ə ə		
1391-14														ə a ʔ		
269-14														g a t		
855-14														ə dʱ		
2078-14														ə		
2213-14														ə ai̯		
1858-14														a		
1151-14														g ai̯ j ə		
737-14														ə ə d		
340-14														ʔ a		
1111-14														ai̯		
485-14														ŋ ə		
1356-14														ə ə ə		
1093-14														d o ŋ		
1063-14														ə ə ai̯		
648-14														ə ə ə		
223-14														g ə ə		
1248-14														ə ə		
1509-14														d ai̯ ə		
504-14														ə ɔ ə		
2130-14														ə		
386-14														ə o ə		
1411-14														ʔ ə		
1027-14														ə a ʔ		
2077-14														ai̯ oː dʱ		
1459-14														g ə ə		
1323-14														ai̯		
1538-14														r ai̯ a ai̯		
975-14														ə a ə		
940-14														ŋ ə ə		
1476-14														ʔ ə ə		
1923-14														ə ə		
105-14														ə ə ŋ		
1431-14														ʔ ə		
37-14														dʱ ŋ		
1152-14														m m a m		
1183-14														ə ə ə		
1890-14														a		
1430-14														ə i.m		
1564-14														g ɲ ʔ		
1028-14														ʔ a		
2111-14														ə		
1563-14														a		
1859-15															ŋ v	
175-15															p a	
241-15															ʔ p	
2163-15															kʰ ɲ n	
2181-15															n ə əɯ̯	
2060-15															ʔ e əɯ̯	
410-15															p	
1841-15															əɯ̯ ɲ	
2017-15															p e	
1004-15															p a	
614-15															b p p	
686-15															b e p	
88-15															p p ʔ	
872-15															n p ŋ	
1891-15															p a	
68-15															s p əɯ̯	
631-15															b p n	
594-15															g a	
1759-15															p a n	
805-15															g e ɲ	
756-15															p p p	
1201-15															əɯ̯ c	
2042-15															ʔ a	
1968-15															p ʔ	
2000-15															a ŋ	
17-15															p c	
4-15															əɯ̯ əɯ̯	
788-15															p v	
1219-15															p p əɯ̯	
141-15															ʔ a ŋ	
541-15															b j a ŋ	
1687-15															p ɲ n	
123-15															a əɯ̯	
1652-15															c e n	
576-15															ŋ	
1738-15															p p	
442-15															p e əɯ̯	
368-15															ɲ j a ŋ	
1778-15															p c	
957-15															n e	
1704-15															ʔ p ʔ	
304-15															j əa əɯ̯	
1796-15															c ɔ ŋ	
720-15															t o p	
287-15															p ɲ p	
321-15															g ɲ p	
206-15															p p ʔ	
1950-15															ʔ	
665-15															e n	
703-15															n p ʔ	
1290-15															əɯ̯	
1391-15															p əa t	
269-15															g əa t	
855-15															c ou̯ n	
2078-15															s e	
2213-15															əɯ̯ ɲ	
1858-15															s a	
1151-15															g j a n	
737-15															p v t	
340-15															s ou̯	
1111-15															s v	
485-15															ŋ	
1356-15															əɯ̯ p p	
1093-15															t ou̯ ŋ	
1063-15															p e e	
648-15															e n	
223-15															g əɯ̯ n	
1248-15															c e	
1509-15															t p n	
504-15															c p p	
2130-15															s p	
1-15															ʔ ou̯	
386-15															p ʔ	
1027-15															g ai̯ ʔ	
2077-15															e	
1459-15															g o	
1323-15															e	
1538-15															j a h	
975-15															p a o	
940-15															ŋ ɲ h	
1476-15															ʔ a o	
1923-15															n p	
105-15															p ɔ ŋ	
1814-15															b v v	
1183-15															n ɔ n	
1890-15															s a	
1430-15															ɲ ɛ	
1721-15															c ɔ ʔ	
1617-15															b p ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															əa	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ ɛː
175-16																ɛː a
241-16																ʔ j t
2163-16																a ɨ t
2181-16																n a t
2060-16																ʔ j t
410-16																ɛː g
1841-16																t a
2017-16																x ɛː
1004-16																a a
614-16																ei̯ t x
686-16																t l ɛː
88-16																ɛː p a t
872-16																n j ŋ
1891-16																ɛː a
68-16																t ɛː t
631-16																b j n
594-16																ɛː a
1759-16																x a n
805-16																ɛː ɛː n
756-16																x j j
1201-16																t ɛː ʔ
2042-16																ʔ a
1968-16																ɛː a ʔ
2000-16																a a ŋ
17-16																j a c
4-16																a əɯ̯ t
788-16																ɛː ɛː
1219-16																h ɛː t
141-16																ʔ a ŋ
541-16																b r ɛː a ŋ
1687-16																x ɛː t
123-16																a a t
1652-16																a g n
576-16																ŋ j
1738-16																ɛː a ɛː
442-16																x g t
368-16																ɛː g a ŋ
1778-16																p a c
957-16																n a p
1704-16																ʔ ɛː t
304-16																g a t
1796-16																a j ŋ
720-16																t ɛː x
287-16																ɛː p a p
321-16																g j t
206-16																ɛː t t
1950-16																ʔ ei̯
665-16																a ei̯ n
703-16																n t t
1290-16																t t
1391-16																j p t
269-16																ɛː a t
855-16																a a n
2078-16																t g
2213-16																t ɛː
1858-16																t a
1151-16																ɛː ɛː a t
737-16																p t ɛː t
340-16																ʔ a
1111-16																s g
485-16																ŋ ɨ
1356-16																j j h
1063-16																ɛː ɛː t
648-16																a ei̯ n
223-16																j j n
1248-16																a g
1509-16																t ɛː n
2130-16																t g
1-16																ʔ g
386-16																a t t
1411-16																ʔ a p
1027-16																o a ʔ
2077-16																t ei̯
1459-16																o l ɨ
1323-16																ei̯
1538-16																r g a h
975-16																p p a h
940-16																ŋ t h
1476-16																ʔ ɨ h
1923-16																n ɛː n
105-16																o j ŋ
1431-16																ʔ o
37-16																t t ŋ
1814-16																m a n
1183-16																n j n
1890-16																s a
1721-16																j
1617-16																p p p
1564-16																ei̯ ei̯ ʔ
2111-16																l a
1563-16																s a
1597-16																s a ŋ
