COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1-15															ʔ ou̯	
386-15															ou̯ ʔ	
1027-15															ɔː a ʔ	
2077-15															m a h	
1459-15															uːi̯ l a	
1323-15															e	
1859-16																ŋ aː
175-16																a a
241-16																ʔ ɔ t
2163-16																a ɔ n
2181-16																n a m
2060-16																ʔ ɛː m
410-16																t ɔ
1841-16																m ɔ
2017-16																h uːi̯
1004-16																a aː
614-16																b ou̯ h
686-16																b l uːi̯
88-16																aː ɔ ʔ
872-16																n uːi̯ ŋ
1891-16																t aː
68-16																s aː m
631-16																b uːi̯ n
594-16																g aː
1759-16																h a ɲ
805-16																g t ɲ
756-16																h uːi̯ ʔ
1201-16																m a ʔ
2042-16																ʔ a
1968-16																t a ʔ
2000-16																a aː ŋ
17-16																v a ʔ
4-16																a aː m
788-16																t uːi̯
1219-16																h aː m
141-16																ʔ aː ŋ
541-16																b r j a ŋ
1687-16																h ɛː r
123-16																a aː m
1652-16																a t ɲ
576-16																ŋ ɔ
1738-16																t a ʔ
442-16																h aː m
368-16																ɛː j a ŋ
1778-16																p ɛː ʔ
957-16																n ɔ p
1704-16																ʔ iː t
304-16																j ɔ m
1796-16																a ɔ ŋ
720-16																aː aː h
287-16																a a p
321-16																g ou̯ ʔ
206-16																t ou̯ ʔ
1950-16																ʔ t
665-16																a ei̯ n
703-16																n ou̯ ʔ
1290-16																m t
1391-16																aː ɔ t
269-16																g ɔ t
855-16																a a n
2078-16																s g
2213-16																m uːi̯
1858-16																s a
1151-16																g j a n
737-16																p r ɛː t
340-16																ʔ ɔ
1111-16																s uːi̯
485-16																ŋ ʔ
1356-16																m uːi̯ h
1063-16																ɛː aː m
648-16																a uːi̯ ɲ
223-16																g u n
1248-16																a ei̯
1509-16																aː ɛː ɲ
2130-16																s g
1-16																ʔ aː
386-16																a ou̯ ʔ
1411-16																ʔ ɛ
1027-16																ɔ ə ʔ
2077-16																m ei̯ h
1459-16																uːi̯ l ɔ
1323-16																a ei̯
