COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
2060-14														ʔ ə m		
410-14														tʰ kʰ		
1841-14														m au̯		
2017-14														eː		
1004-14														l a		
614-14														b o		
686-14														b l eː		
88-14														k u ʔ		
872-14														n i ŋ		
1891-14														tʰ a		
68-14														t i m		
631-14														b a		
594-14														g a		
1759-14														a ɲ		
805-14														g a ɲ		
756-14														i ŋ		
1201-14														m o ʔ		
2042-14														ʔ ə		
1968-14														tʰ a ʔ		
2000-14														aː ŋ		
17-14														l a ʔ		
4-14														ə m		
788-14														tʰ ai̯		
1219-14														ʔ i m		
141-14														ʔ aː ŋ		
541-14														b r o a ŋ		
1687-14														o r		
123-14														aː m		
1652-14														dʑ a ɲ		
576-14														ŋ a		
1738-14														tʰ a k		
442-14														ɔ m		
368-14														tʰ o a ŋ		
1778-14														p l ʔ		
957-14														n a p		
1704-14														ʔ i ʔ		
304-14														dʑ a m		
1796-14														dʑ a ŋ		
720-14														d a		
287-14														k ə p		
321-14														g ə ʔ		
206-14														tʰ o ʔ		
1950-14														ʔ ə		
665-14														oː n		
703-14														n o ʔ		
1290-14														m kʰ		
1391-14														ŋ ə ʔ		
269-14														g ə ʔ		
855-14														dʑ a n		
2078-14														t ə		
2213-14														m ai̯		
1858-14														t a		
1151-14														g ʔ a		
737-14														p ə l		
340-14														t o		
1111-14														t ai̯		
485-14														ŋ kʰ		
1356-14														m o		
1093-14														d o ŋ		
1063-14														tʰ oː m		
648-14														dʑ ə ɲ		
223-14														g p n		
1248-14														dʑ i		
1509-14														d eː ɲ		
504-14														dʑ ɔ		
2130-14														t eː		
386-14														o ʔ		
1411-14														ʔ o		
1027-14														g a ʔ		
2077-14														m a		
1459-14														g l kʰ		
1323-14														r ə		
1538-14														r j a h		
975-14														ɲ a		
940-14														ŋ r		
1476-14														ʔ a		
1923-14														n i		
105-14														l a ŋ		
1431-14														ʔ i		
37-14														aː ŋ		
1152-14														b a a n		
1183-14														n kʰ n		
1890-14														t a		
1430-14														tʰ o		
1564-14														b o ʔ		
1028-14														ʔ a		
2111-14														l o		
1563-14														t a		
1859-15															ŋ ɨi̯	
175-15															ŋ a	
241-15															ʔ o ʔ	
2163-15															kʰ o n	
2181-15															n a m	
2060-15															ʔ s m	
410-15															i kʰ	
1841-15															m ɔː	
2017-15															h	
1004-15															e ʔ	
614-15															b o h	
686-15															b e	
88-15															k ɔː ʔ	
872-15															n a ŋ	
1891-15															ʔ	
68-15															s i m	
631-15															b ə	
594-15															g ʔ	
1759-15															h a ɲ	
805-15															g a ɲ	
756-15															h i ŋ	
1201-15															m o ʔ	
2042-15															ʔ a	
1968-15															a ʔ	
2000-15															r s ŋ	
17-15															v a ʔ	
4-15															əa m	
788-15															ɨi̯	
1219-15															h i m	
141-15															ʔ s ŋ	
541-15															b r j a ŋ	
1687-15															h o n	
123-15															s m	
1652-15															c a n	
576-15															ŋ a	
1738-15															a ŋ	
442-15															h o m	
368-15															i j a ŋ	
1778-15															p a ʔ	
957-15															n a p	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															c a ŋ	
720-15															t s h	
287-15															ŋ ə p	
321-15															g ə h	
206-15															i o ʔ	
1950-15															ʔ ə	
665-15															o n	
703-15															n o ʔ	
1290-15															m s	
1391-15															k əɯ̯ ʔ	
269-15															g əɯ̯ ʔ	
855-15															c a n	
2078-15															s ə	
2213-15															m ɨi̯	
1858-15															s a	
1151-15															g j a	
737-15															p ə t	
340-15															s o	
1111-15															s ɨi̯	
485-15															ŋ h	
1356-15															m ui̯ h	
1093-15															t o ŋ	
1063-15															o m	
648-15															c əɯ̯ ɲ	
223-15															g əa n	
1248-15															c a	
1509-15															t ɲ	
504-15															c o h	
2130-15															s	
1-15															ʔ o	
386-15															o ʔ	
1027-15															g a ʔ	
2077-15															m a	
1459-15															g e kʰ	
1323-15															r əɯ̯	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ ɔː h	
1476-15															ʔ a h	
1923-15															n i	
105-15															v a ŋ	
1814-15															m a n	
1183-15															n o n	
1890-15															s a	
1430-15															ʔ ui̯	
1721-15															ʔ o ʔ	
1617-15															b o ʔ	
1564-15															b o ʔ	
1028-15															ʔ a	
2111-15															e o	
1563-15															s a	
1597-15															s a ŋ	
1859-16																ŋ ɛː
175-16																k a
241-16																ʔ o ʔ
2163-16																n o n
2181-16																n a m
2060-16																ʔ s m
410-16																d l
1841-16																m s
2017-16																h ei̯
1004-16																l a
614-16																b o h
686-16																b l ei̯
88-16																k r ʔ
872-16																n e ŋ
1891-16																d a
68-16																s s m
631-16																b ə n
594-16																r a
1759-16																h a n
805-16																r ɨ n
756-16																h e k
1201-16																m ə ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																r ŋ
17-16																v a ʔ
4-16																əː m
788-16																d ɛː
1219-16																h s m
141-16																ʔ ŋ
541-16																b r j a ŋ
1687-16																h o n
123-16																m
1652-16																c a n
576-16																ŋ a
1738-16																d a k
442-16																h o m
368-16																d j a ŋ
1778-16																p a ʔ
957-16																n a p
1704-16																ʔ s ʔ
304-16																j ei̯ m
1796-16																c a ŋ
720-16																t a h
287-16																k ə p
321-16																r ə h
206-16																d o ʔ
1950-16																ʔ j
665-16																o n
703-16																n o ʔ
1290-16																m ɛː
1391-16																k ei̯ ʔ
269-16																r əɯ̯ ʔ
855-16																c p n
2078-16																s ə
2213-16																m ɛː
1858-16																s a
1151-16																r j a n
737-16																p ə ɛː
340-16																s o
1111-16																s ɛː
485-16																ŋ l
1356-16																m r h
1063-16																d p m
648-16																c ei̯ n
223-16																r p n
1248-16																c a
1509-16																t ei̯ n
2130-16																s ei̯
1-16																ʔ o
386-16																o ʔ
1411-16																ʔ o
1027-16																r a ʔ
2077-16																m a h
1459-16																k l ɛː
1323-16																r o
1538-16																r j a h
975-16																n a h
940-16																ŋ r h
1476-16																ʔ ə h
1923-16																n s
105-16																v a ŋ
1431-16																ʔ ei̯
37-16																ŋ
1814-16																m a n
1183-16																n əː n
1890-16																s a
1721-16																ʔ ei̯ ʔ
1617-16																b o ʔ
1564-16																b p ʔ
2111-16																l o
1563-16																s a
1597-16																s a ŋ
