COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
105-13													kʰ a k			
1431-13													ʔ s			
1814-13													m a n			
1183-13													n ɔ n			
1890-13													s a			
1721-13													ʔ ɔ ʔ			
1617-13													b o ʔ			
1564-13													b ɔ ʔ			
1028-13													ʔ a			
2111-13													l			
1563-13													s a			
1597-13													s ɔ ŋ			
1859-14														ŋ i		
175-14														k a		
241-14														ʔ ə ʔ		
2163-14														kʰ l n		
2181-14														n a m		
2060-14														ʔ i m		
410-14														tʰ ʔ		
1841-14														m au̯		
2017-14														eː		
1004-14														o a		
614-14														b o h		
686-14														b l eː		
88-14														g a ʔ		
872-14														n i ŋ		
1891-14														tʰ a		
68-14														dʑ o m		
631-14														b ə n		
594-14														g a		
1759-14														a n		
805-14														g i ɲ		
756-14														i ŋ		
1201-14														m o ʔ		
2042-14														ʔ a		
1968-14														tʰ a ʔ		
2000-14														dʑ a ŋ		
17-14														kʰ a ʔ		
4-14														dʑ ə m		
788-14														tʰ u		
1219-14														h o m		
141-14														ʔ a ŋ		
541-14														b ʔ o a ŋ		
1687-14														ʔ n		
123-14														dʑ a m		
1652-14														dʑ ə n		
576-14														ŋ a		
1738-14														tʰ a k		
442-14														o m		
368-14														ə o a ŋ		
1778-14														b a ʔ		
957-14														n a ʔ		
1704-14														ʔ ʔ		
304-14														o a m		
1796-14														dʑ a ŋ		
720-14														d kʰ		
287-14														t a		
321-14														g ə ʔ		
206-14														tʰ o ʔ		
1950-14														ʔ ɔː		
665-14														dʑ u n		
703-14														n o ʔ		
1290-14														m ʔ		
1391-14														ŋ a ʔ		
269-14														g a ʔ		
855-14														dʑ a n		
2078-14														dʑ a		
2213-14														m i		
1858-14														dʑ a		
1151-14														g o a n		
737-14														b ə d		
340-14														ʔ a		
1111-14														dʑ i		
485-14														ŋ ʔ		
1356-14														m		
1093-14														d o ŋ		
1063-14														tʰ o m		
648-14														dʑ ə ɲ		
223-14														g b n		
1248-14														dʑ o		
1509-14														d eː ɲ		
504-14														dʑ ɔ		
2130-14														dʑ eː		
386-14														g o ʔ		
1411-14														ʔ l		
1027-14														g a ʔ		
2077-14														m a		
1459-14														g l ʔ		
1323-14														a ə		
1538-14														r o a h		
975-14														ɲ a h		
940-14														ŋ a h		
1476-14														ʔ a		
1923-14														n a		
105-14														kʰ a ŋ		
1431-14														ʔ ə		
37-14														dʑ o ŋ		
1152-14														b a		
1183-14														n ə n		
1890-14														dʑ a		
1430-14														tʰ a m		
1564-14														b o ʔ		
1028-14														ʔ a		
2111-14														l b		
1563-14														dʑ a		
1859-15															ŋ ɛ	
175-15															ŋ a	
241-15															ʔ ui̯ ʔ	
2163-15															kʰ ui̯ n	
2181-15															n a m	
2060-15															ʔ ə m	
410-15															o ʔ	
1841-15															m	
2017-15															h	
1004-15															o a	
614-15															b o h	
686-15															b e	
88-15															k a ʔ	
872-15															n i ŋ	
1891-15															o a	
68-15															s i m	
631-15															b ə n	
594-15															g a	
1759-15															h a n	
805-15															g i ɲ	
756-15															h i ŋ	
1201-15															m o ʔ	
2042-15															ʔ a	
1968-15															o a ʔ	
2000-15															c a ŋ	
17-15															ŋ a ʔ	
4-15															c əa m	
788-15															o ɛ	
1219-15															h i m	
141-15															ʔ a ŋ	
541-15															b r j a ŋ	
1687-15															h ui̯ n	
123-15															c a m	
1652-15															c ə n	
576-15															ŋ a	
1738-15															o a ŋ	
442-15															h o m	
368-15															t j a ŋ	
1778-15															p a ʔ	
957-15															n a ʔ	
1704-15															ʔ ʔ	
304-15															j a m	
1796-15															c a ŋ	
720-15															t o h	
287-15															k ə p	
321-15															g ə h	
206-15															au̯ o ʔ	
1950-15															ʔ kʰ	
665-15															c au̯ a	
703-15															n o ʔ	
1290-15															m h	
1391-15															k a ʔ	
269-15															g a ʔ	
855-15															c a n	
2078-15															s ə	
2213-15															m ɛ	
1858-15															s a	
1151-15															g j a n	
737-15															p ə t	
340-15															ʔ a	
1111-15															s ɛ	
485-15															ŋ ʔ	
1356-15															m ui̯	
1093-15															t o ŋ	
1063-15															o ə m	
648-15															c ə ŋ	
223-15															g ɔ n	
1248-15															c i	
1509-15															t a n	
504-15															c o h	
2130-15															s ɨi̯	
1-15															ʔ o	
386-15															c o ʔ	
1027-15															g a ʔ	
2077-15															m a	
1459-15															g e ʔ	
1323-15															a ə	
1538-15															r j a h	
975-15															ə a h	
940-15															ŋ a h	
1476-15															ʔ a h	
1923-15															n ɨi̯	
105-15															ŋ ɔ ŋ	
1814-15															m a n	
1183-15															n ɔ n	
1890-15															s a	
1430-15															t a	
1721-15															ʔ ɔ ʔ	
1617-15															b o ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															e	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ ɨ
175-16																l a
241-16																ʔ s ʔ
2163-16																ʔ n n
2181-16																n a m
2060-16																ʔ ɨ m
410-16																d ʔ
1841-16																m s
2017-16																h ei̯
1004-16																o a
614-16																b o h
686-16																b l ei̯
88-16																k a ʔ
872-16																n ɨ ŋ
1891-16																d a
68-16																s l m
631-16																b u n
594-16																l a
1759-16																h a n
805-16																l ɨ n
756-16																h ɨ k
1201-16																m o ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																m ŋ
17-16																ŋ a ʔ
4-16																m əː m
788-16																d ɨ
1219-16																h l m
141-16																ʔ ŋ
541-16																b tɕ o a ŋ
1687-16																h ʔ n
123-16																m m
1652-16																ɛ ə n
576-16																ŋ a
1738-16																d a k
442-16																h o m
368-16																d o a ŋ
1778-16																p a ʔ
957-16																n a p
1704-16																ʔ ʔ
304-16																o a m
1796-16																ɛ a ŋ
720-16																t ɛ h
287-16																k a p
321-16																l ə h
206-16																d o ʔ
1950-16																ʔ b
665-16																m o n
703-16																n o ʔ
1290-16																m ei̯
1391-16																k a ʔ
269-16																l a ʔ
855-16																ɛ a n
2078-16																s ə
2213-16																m ɨ
1858-16																s a
1151-16																l o a n
737-16																p ə t
340-16																ʔ a
1111-16																s ɨ
485-16																ŋ ʔ
1356-16																m ə h
1063-16																d ŋ m
648-16																s ə ŋ
223-16																l ʔ n
1248-16																ɛ ɨ
1509-16																t ei̯ ŋ
2130-16																s ei̯
1-16																ʔ o
386-16																o o ʔ
1411-16																ʔ ʔ
1027-16																k a ʔ
2077-16																m ə
1459-16																n l ʔ
1323-16																a ŋ
1538-16																tɕ s a h
975-16																a h
940-16																ŋ a h
1476-16																ʔ ɨ h
1923-16																n a
105-16																ŋ a ŋ
1431-16																ʔ s
37-16																ŋ
1814-16																m a n
1183-16																n ʔ n
1890-16																s a
1721-16																ʔ b ʔ
1617-16																b o ʔ
1564-16																b h ʔ
2111-16																l p
1563-16																s a
1597-16																s a ŋ
